temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_hr_ag,se_hr_ag,lowerci_hr_ag,upperci_hr_ag,yhat_hr_noag,se_hr_noag,lowerci_hr_noag,upperci_hr_noag
-1.2,27,-49.907505,55.877396,-159.42519,59.610172,-273.27856,85.525421,-440.9053,-105.6518,-147.2571,83.51696,-310.94733,16.433142
-1.1,27,-49.73053,55.679249,-158.85985,59.398788,-272.30948,85.222137,-439.3418,-105.27715,-146.73491,83.220802,-309.84467,16.374868
-1,27,-49.553555,55.481102,-158.29451,59.187405,-271.34039,84.918861,-437.77832,-104.9025,-146.21271,82.924637,-308.74203,16.316593
-.9,27,-49.376575,55.282955,-157.72917,58.976021,-270.37134,84.615578,-436.21481,-104.52785,-145.69052,82.628479,-307.63937,16.25832
-.8,27,-49.1996,55.084808,-157.16383,58.764637,-269.40225,84.312294,-434.65134,-104.1532,-145.16833,82.332321,-306.53671,16.200047
-.7,27,-49.022621,54.886662,-156.5985,58.553253,-268.4332,84.00901,-433.08783,-103.77854,-144.64615,82.036163,-305.43408,16.141773
-.6,27,-48.845646,54.688515,-156.03316,58.341869,-267.46411,83.705734,-431.52432,-103.40389,-144.12396,81.740005,-304.33142,16.0835
-.5,27,-48.668667,54.490368,-155.46782,58.130486,-266.49503,83.402451,-429.96085,-103.02924,-143.60178,81.44384,-303.22876,16.025227
-.4,27,-48.491692,54.292221,-154.90248,57.919106,-265.52597,83.099167,-428.39734,-102.65459,-143.07959,81.147682,-302.12613,15.966952
-.3,27,-48.314713,54.094074,-154.33714,57.707722,-264.55688,82.795891,-426.83386,-102.27994,-142.55739,80.851524,-301.02347,15.908679
-.2,27,-48.137737,53.895927,-153.7718,57.496338,-263.58783,82.492607,-425.27036,-101.90529,-142.0352,80.555367,-299.92081,15.850406
-.1,27,-47.960758,53.697781,-153.20647,57.284954,-262.61874,82.189323,-423.70688,-101.53063,-141.51302,80.259209,-298.81818,15.792132
0,27,-47.783783,53.499634,-152.64113,57.07357,-261.64969,81.88604,-422.14337,-101.15598,-140.99083,79.963043,-297.71552,15.733858
.1,27,-47.606808,53.301487,-152.07579,56.862186,-260.6806,81.582764,-420.57986,-100.78133,-140.46864,79.666885,-296.61288,15.675585
.2,27,-47.429829,53.10334,-151.51047,56.650803,-259.71152,81.27948,-419.01639,-100.40668,-139.94646,79.370728,-295.51022,15.617311
.3,27,-47.252853,52.905193,-150.94513,56.439419,-258.74246,80.976196,-417.45288,-100.03203,-139.42427,79.07457,-294.40756,15.559038
.4,27,-47.075874,52.707047,-150.37979,56.228035,-257.77338,80.672913,-415.8894,-99.657379,-138.90208,78.778404,-293.30493,15.500764
.5,27,-46.898899,52.5089,-149.81445,56.016651,-256.80432,80.369637,-414.3259,-99.282722,-138.37988,78.482246,-292.20227,15.442491
.6,27,-46.72192,52.310753,-149.24911,55.805267,-255.83524,80.066353,-412.76242,-98.908073,-137.8577,78.186089,-291.09961,15.384217
.7,27,-46.544945,52.112606,-148.68378,55.593884,-254.86617,79.763069,-411.19891,-98.533417,-137.33551,77.889931,-289.99698,15.325944
.8,27,-46.367966,51.914459,-148.11844,55.3825,-253.89709,79.459785,-409.63541,-98.158768,-136.81332,77.593773,-288.89432,15.26767
.9,27,-46.19099,51.716312,-147.5531,55.171116,-252.92802,79.156509,-408.07193,-97.784119,-136.29114,77.297607,-287.79166,15.209396
1,27,-46.014011,51.518166,-146.98776,54.959732,-251.95895,78.853226,-406.50842,-97.409462,-135.76895,77.00145,-286.68903,15.151123
1.1,27,-45.837036,51.320019,-146.42242,54.748348,-250.98987,78.549942,-404.94495,-97.034813,-135.24677,76.705292,-285.58636,15.09285
1.2,27,-45.660061,51.121872,-145.85709,54.536964,-250.0208,78.246666,-403.38144,-96.660164,-134.72458,76.409134,-284.4837,15.034575
1.3,27,-45.483082,50.923725,-145.29175,54.325584,-249.05173,77.943382,-401.81796,-96.285507,-134.20238,76.112976,-283.38107,14.976302
1.4,27,-45.306107,50.725578,-144.72641,54.114201,-248.08266,77.640099,-400.25446,-95.910858,-133.68019,75.816811,-282.27841,14.918029
1.5,27,-45.129128,50.527431,-144.16107,53.902817,-247.11359,77.336815,-398.69095,-95.536209,-133.158,75.520653,-281.17578,14.859756
1.6,27,-44.952152,50.329285,-143.59573,53.691433,-246.14452,77.033539,-397.12747,-95.161552,-132.63582,75.224495,-280.07312,14.801481
1.7,27,-44.775173,50.131138,-143.0304,53.480049,-245.17543,76.730255,-395.56396,-94.786903,-132.11363,74.928337,-278.97046,14.743208
1.8,27,-44.598198,49.932991,-142.46506,53.268665,-244.20636,76.426971,-394.00049,-94.412254,-131.59145,74.632179,-277.86783,14.684935
1.9,27,-44.421219,49.734844,-141.89972,53.057281,-243.23729,76.123688,-392.43698,-94.037598,-131.06926,74.336014,-276.76517,14.626661
2,27,-44.244244,49.536697,-141.33438,52.845898,-242.26822,75.820412,-390.8735,-93.662949,-130.54706,74.039856,-275.66251,14.568387
2.1,27,-44.067268,49.338551,-140.76904,52.634514,-241.29915,75.517128,-389.31,-93.288292,-130.02487,73.743698,-274.55988,14.510114
2.2,27,-43.890289,49.140404,-140.2037,52.42313,-240.33008,75.213844,-387.74649,-92.913643,-129.50269,73.44754,-273.45721,14.45184
2.3,27,-43.713314,48.942257,-139.63837,52.211746,-239.36101,74.910568,-386.18301,-92.538994,-128.9805,73.151382,-272.35458,14.393567
2.4,27,-43.536335,48.74411,-139.07303,52.000362,-238.39192,74.607285,-384.61951,-92.164337,-128.45831,72.855217,-271.25192,14.335293
2.5,27,-43.35936,48.545963,-138.50769,51.788979,-237.42285,74.304001,-383.05603,-91.789688,-127.93613,72.559059,-270.14926,14.27702
2.6,27,-43.182381,48.347816,-137.94237,51.577595,-236.45378,74.000717,-381.49252,-91.415039,-127.41393,72.262901,-269.04663,14.218746
2.7,27,-43.005405,48.14967,-137.37701,51.366211,-235.48471,73.697441,-379.92905,-91.040382,-126.89175,71.966743,-267.94397,14.160473
2.8,27,-42.828426,47.951523,-136.81169,51.154827,-234.51564,73.394157,-378.36554,-90.665733,-126.36956,71.670578,-266.84131,14.1022
2.9,27,-42.651451,47.753376,-136.24635,50.943443,-233.54655,73.090874,-376.80203,-90.291084,-125.84737,71.37442,-265.73868,14.043925
3,27,-42.474472,47.555229,-135.68102,50.732063,-232.57748,72.78759,-375.23856,-89.916428,-125.32518,71.078262,-264.63602,13.985652
3.1,27,-42.297497,47.357082,-135.11568,50.520679,-231.60841,72.484314,-373.67505,-89.541779,-124.80299,70.782104,-263.53336,13.927379
3.2,27,-42.120522,47.158936,-134.55034,50.309296,-230.63934,72.18103,-372.11157,-89.167122,-124.28081,70.485947,-262.43073,13.869104
3.3,27,-41.943542,46.960789,-133.985,50.097912,-229.67027,71.877747,-370.54807,-88.792473,-123.75862,70.189781,-261.32806,13.810831
3.4,27,-41.766567,46.762642,-133.41966,49.886528,-228.7012,71.574463,-368.98459,-88.417824,-123.23643,69.893623,-260.2254,13.752558
3.5,27,-41.589588,46.564495,-132.85432,49.675144,-227.73213,71.271187,-367.42108,-88.043167,-122.71424,69.597466,-259.12277,13.694284
3.6,27,-41.412613,46.366348,-132.28899,49.46376,-226.76305,70.967903,-365.85757,-87.668518,-122.19205,69.301308,-258.02011,13.636011
3.7,27,-41.235634,46.168201,-131.72365,49.252377,-225.79398,70.664619,-364.2941,-87.293869,-121.66987,69.00515,-256.91748,13.577737
3.8,27,-41.058659,45.970055,-131.15831,49.040993,-224.82491,70.361343,-362.73059,-86.919212,-121.14767,68.708984,-255.81482,13.519464
3.9,27,-40.88168,45.771908,-130.59297,48.829609,-223.85583,70.05806,-361.16711,-86.544563,-120.62549,68.412827,-254.71217,13.46119
4,27,-40.704704,45.573761,-130.02763,48.618225,-222.88676,69.754776,-359.60361,-86.169914,-120.1033,68.116669,-253.60951,13.402917
4.1,27,-40.527729,45.375614,-129.4623,48.406841,-221.91769,69.451492,-358.04013,-85.795258,-119.58112,67.820511,-252.50687,13.344643
4.2,27,-40.35075,45.177467,-128.89696,48.195457,-220.94862,69.148216,-356.47662,-85.420609,-119.05892,67.524353,-251.40422,13.286369
4.3,27,-40.173771,44.979321,-128.33162,47.984074,-219.97954,68.844933,-354.91312,-85.045952,-118.53674,67.228188,-250.30156,13.228096
4.4,27,-39.996796,44.781174,-127.76628,47.77269,-219.01047,68.541649,-353.34964,-84.671303,-118.01455,66.93203,-249.19891,13.169822
4.5,27,-39.81982,44.583027,-127.20094,47.561306,-218.0414,68.238365,-351.78613,-84.296654,-117.49236,66.635872,-248.09627,13.111548
4.6,27,-39.642841,44.38488,-126.63561,47.349926,-217.07233,67.935089,-350.22266,-83.921997,-116.97017,66.339714,-246.99362,13.053275
4.7,27,-39.465866,44.186733,-126.07027,47.138542,-216.10326,67.631805,-348.65915,-83.547348,-116.44798,66.043556,-245.89098,12.995002
4.8,27,-39.288887,43.988586,-125.50494,46.927158,-215.13417,67.328522,-347.09564,-83.172699,-115.9258,65.747391,-244.78831,12.936728
4.9,27,-39.111912,43.79044,-124.9396,46.715775,-214.1651,67.025238,-345.53217,-82.798042,-115.4036,65.451233,-243.68567,12.878454
5,27,-38.934933,43.592293,-124.37426,46.504391,-213.19603,66.721962,-343.96866,-82.423393,-114.88142,65.155075,-242.58302,12.820181
5.1,27,-38.757957,43.394146,-123.80892,46.293007,-212.22696,66.418678,-342.40518,-82.048744,-114.35923,64.858917,-241.48036,12.761908
5.2,27,-38.580982,43.195999,-123.24358,46.081623,-211.25789,66.115395,-340.84167,-81.674088,-113.83704,64.562759,-240.37772,12.703634
5.3,27,-38.404003,42.997852,-122.67825,45.870239,-210.28882,65.812119,-339.2782,-81.299438,-113.31485,64.266594,-239.27507,12.64536
5.4,27,-38.227028,42.799706,-122.11291,45.658855,-209.31973,65.508835,-337.71469,-80.924789,-112.79266,63.970436,-238.17241,12.587087
5.5,27,-38.050049,42.601559,-121.54757,45.447472,-208.35066,65.205551,-336.15121,-80.550133,-112.27048,63.674278,-237.06976,12.528813
5.6,27,-37.873074,42.403412,-120.98223,45.236088,-207.38159,64.902267,-334.58771,-80.175484,-111.74829,63.378117,-235.96712,12.47054
5.7,27,-37.696095,42.205265,-120.41689,45.024704,-206.41252,64.598991,-333.02423,-79.800835,-111.2261,63.081959,-234.86447,12.412266
5.8,27,-37.519119,42.007118,-119.85155,44.81332,-205.44345,64.295708,-331.46072,-79.426178,-110.70391,62.785797,-233.76181,12.353992
5.9,27,-37.34214,41.808971,-119.28622,44.601936,-204.47438,63.992424,-329.89722,-79.051529,-110.18172,62.489639,-232.65916,12.295719
6,27,-37.165165,41.610825,-118.72089,44.390553,-203.50531,63.689144,-328.33374,-78.676872,-109.65954,62.193481,-231.55652,12.237446
6.1,27,-36.988186,41.412678,-118.15555,44.179173,-202.53622,63.385864,-326.77023,-78.302223,-109.13734,61.89732,-230.45387,12.179172
6.2,27,-36.811211,41.214531,-117.59021,43.967789,-201.56715,63.082581,-325.20676,-77.927574,-108.61516,61.601162,-229.35121,12.120898
6.3,27,-36.634232,41.016384,-117.02487,43.756401,-200.59808,62.779297,-323.64325,-77.552917,-108.09297,61.305,-228.24857,12.062625
6.4,27,-36.457256,40.818237,-116.45953,43.545021,-199.62901,62.476017,-322.07974,-77.178268,-107.57078,61.008842,-227.14592,12.004352
6.5,27,-36.280281,40.62009,-115.8942,43.333637,-198.65994,62.172737,-320.51627,-76.803619,-107.04859,60.712681,-226.04326,11.946077
6.6,27,-36.103302,40.421944,-115.32886,43.122253,-197.69087,61.869453,-318.95276,-76.428963,-106.52641,60.416523,-224.94061,11.887804
6.7,27,-35.926327,40.223797,-114.76352,42.91087,-196.7218,61.566174,-317.38928,-76.054314,-106.00422,60.120365,-223.83797,11.829531
6.8,27,-35.749348,40.02565,-114.19818,42.699486,-195.75272,61.26289,-315.82578,-75.679657,-105.48203,59.824203,-222.73531,11.771257
6.9,27,-35.572372,39.827503,-113.63284,42.488102,-194.78365,60.95961,-314.2623,-75.305008,-104.95984,59.528046,-221.63266,11.712983
7,27,-35.395393,39.629356,-113.0675,42.276718,-193.81458,60.656326,-312.69879,-74.930359,-104.43765,59.231884,-220.53001,11.65471
7.1,27,-35.218418,39.43121,-112.50217,42.065334,-192.8455,60.353046,-311.13531,-74.55571,-103.91547,58.935726,-219.42737,11.596437
7.2,27,-35.041443,39.233063,-111.93684,41.853951,-191.87643,60.049767,-309.57181,-74.181053,-103.39328,58.639568,-218.32472,11.538163
7.3,27,-34.864464,39.034916,-111.37149,41.642567,-190.90735,59.746483,-308.0083,-73.806404,-102.87109,58.343407,-217.22206,11.479889
7.4,27,-34.687489,38.836769,-110.80616,41.431183,-189.93828,59.443199,-306.44482,-73.431747,-102.3489,58.047249,-216.11942,11.421616
7.5,27,-34.510509,38.638622,-110.24082,41.219799,-188.96921,59.139919,-304.88132,-73.057098,-101.82671,57.751087,-215.01677,11.363342
7.6,27,-34.333534,38.440475,-109.67548,41.008415,-188.00014,58.836639,-303.31784,-72.682449,-101.30452,57.454929,-213.91411,11.305069
7.7,27,-34.156555,38.242329,-109.11015,40.797035,-187.03107,58.533356,-301.75433,-72.307793,-100.78233,57.158772,-212.81146,11.246796
7.8,27,-33.97958,38.044182,-108.54481,40.585648,-186.062,58.230072,-300.19083,-71.933144,-100.26015,56.86261,-211.70882,11.188521
7.9,27,-33.802601,37.846035,-107.97947,40.374264,-185.09291,57.926792,-298.62735,-71.558495,-99.737961,56.566452,-210.60617,11.130248
8,27,-33.625626,37.647888,-107.41413,40.162884,-184.12384,57.623512,-297.06384,-71.183838,-99.215767,56.27029,-209.50351,11.071975
8.1,27,-33.448647,37.449741,-106.84879,39.951496,-183.15477,57.320229,-295.50037,-70.809189,-98.693581,55.974133,-208.40086,11.0137
8.199999999999999,27,-33.271671,37.251595,-106.28345,39.740116,-182.1857,57.016949,-293.93686,-70.43454,-98.171394,55.677975,-207.29822,10.955427
8.300000000000001,27,-33.094692,37.053448,-105.71812,39.528732,-181.21663,56.713665,-292.37338,-70.059883,-97.6492,55.381813,-206.19556,10.897154
8.4,27,-32.917717,36.855305,-105.15279,39.317348,-180.24756,56.410385,-290.80988,-69.685234,-97.127022,55.085655,-205.09291,10.838881
8.5,27,-32.740742,36.657154,-104.58745,39.105965,-179.27849,56.107101,-289.24637,-69.310577,-96.604828,54.789494,-203.99026,10.780606
8.6,27,-32.563763,36.459007,-104.0221,38.894581,-178.3094,55.803822,-287.68289,-68.935928,-96.082642,54.493332,-202.8876,10.722333
8.699999999999999,27,-32.386787,36.26086,-103.45677,38.683197,-177.34033,55.500542,-286.11938,-68.561279,-95.560455,54.197174,-201.78497,10.66406
8.800000000000001,27,-32.209808,36.062714,-102.89143,38.471813,-176.37126,55.197258,-284.55591,-68.186623,-95.038261,53.901016,-200.68231,10.605786
8.9,27,-32.032833,35.864571,-102.3261,38.260429,-175.40219,54.893978,-282.9924,-67.811974,-94.516075,53.604858,-199.57967,10.547513
9,27,-31.855856,35.66642,-101.76076,38.049046,-174.43312,54.590694,-281.42892,-67.437325,-93.993889,53.308697,-198.47702,10.489239
9.1,27,-31.678877,35.468273,-101.19542,37.837662,-173.46404,54.287411,-279.86542,-67.062668,-93.471695,53.012535,-197.37436,10.430965
9.199999999999999,27,-31.501902,35.27013,-100.63008,37.626278,-172.49498,53.984131,-278.30194,-66.688019,-92.949509,52.716377,-196.27171,10.372692
9.300000000000001,27,-31.324924,35.07198,-100.06474,37.414894,-171.52589,53.680851,-276.73843,-66.313362,-92.427322,52.420219,-195.16907,10.314418
9.4,27,-31.147947,34.873837,-99.499413,37.203514,-170.55682,53.377571,-275.17496,-65.938713,-91.905136,52.124062,-194.06642,10.256145
9.5,27,-30.97097,34.675686,-98.934067,36.992126,-169.58775,53.074287,-273.61145,-65.564064,-91.382942,51.8279,-192.96376,10.197871
9.6,27,-30.793993,34.477539,-98.368729,36.780743,-168.61868,52.771004,-272.04794,-65.189407,-90.860756,51.531738,-191.86111,10.139598
9.699999999999999,27,-30.617018,34.279396,-97.803398,36.569363,-167.64961,52.467724,-270.48447,-64.814758,-90.33857,51.23558,-190.75847,10.081325
9.800000000000001,27,-30.440039,34.081245,-97.238052,36.357979,-166.68053,52.16444,-268.92096,-64.440109,-89.816383,50.939423,-189.65581,10.02305
9.9,27,-30.263063,33.883102,-96.672722,36.146595,-165.71147,51.86116,-267.35748,-64.06546,-89.294197,50.643265,-188.55316,9.964777
10,27,-30.086086,33.684952,-96.107384,35.935211,-164.74239,51.557877,-265.79398,-63.690804,-88.772003,50.347103,-187.45052,9.9065037
10.1,27,-29.909107,33.486805,-95.542046,35.723827,-163.77332,51.254597,-264.23047,-63.316151,-88.249817,50.050941,-186.34785,9.8482294
10.2,27,-29.732132,33.288662,-94.976707,35.512444,-162.80424,50.951317,-262.66699,-62.941502,-87.727631,49.754784,-185.24521,9.7899561
10.3,27,-29.555155,33.090511,-94.411369,35.30106,-161.83517,50.648033,-261.10349,-62.566849,-87.205437,49.458622,-184.14256,9.7316828
10.4,27,-29.378178,32.892368,-93.846031,35.089676,-160.8661,50.344753,-259.54001,-62.1922,-86.68325,49.162468,-183.03992,9.6734095
10.5,27,-29.2012,32.694221,-93.280693,34.878292,-159.89702,50.04147,-257.9765,-61.817547,-86.161064,48.866306,-181.93726,9.6151361
10.6,27,-29.024223,32.496071,-92.715355,34.666908,-158.92795,49.738186,-256.41299,-61.44289,-85.63887,48.570145,-180.83461,9.5568619
10.7,27,-28.847246,32.297928,-92.150017,34.455524,-157.95888,49.434906,-254.84952,-61.068241,-85.116684,48.273987,-179.73196,9.4985886
10.8,27,-28.670269,32.099777,-91.584679,34.244141,-156.98981,49.131626,-253.28603,-60.693588,-84.594498,47.977825,-178.6293,9.4403152
10.9,27,-28.493294,31.901634,-91.019348,34.032761,-156.02074,48.828346,-251.72253,-60.318939,-84.072311,47.681667,-177.52667,9.3820419
11,27,-28.316317,31.703485,-90.454002,33.821373,-155.05167,48.525063,-250.15903,-59.944286,-83.550125,47.385509,-176.42401,9.3237677
11.1,27,-28.139338,31.505339,-89.888664,33.609989,-154.08258,48.221779,-248.59554,-59.569633,-83.027931,47.089348,-175.32135,9.2654943
11.2,27,-27.962362,31.307192,-89.323334,33.398609,-153.11351,47.918499,-247.03204,-59.194984,-82.505745,46.79319,-174.21872,9.207221
11.3,27,-27.785385,31.109045,-88.757996,33.187222,-152.14444,47.615215,-245.46855,-58.820332,-81.983559,46.497028,-173.11606,9.1489468
11.4,27,-27.608408,30.9109,-88.192657,32.975842,-151.17537,47.311935,-243.90506,-58.445679,-81.461372,46.200871,-172.01341,9.0906744
11.5,27,-27.431431,30.712751,-87.627319,32.764458,-150.2063,47.008656,-242.34157,-58.071026,-80.939178,45.904713,-170.91077,9.0324001
11.6,27,-27.254454,30.514605,-87.061981,32.553074,-149.23721,46.705372,-240.77806,-57.696373,-80.416992,45.608551,-169.80811,8.9741268
11.7,27,-27.077477,30.316458,-86.496643,32.34169,-148.26816,46.402092,-239.21458,-57.321724,-79.894806,45.312393,-168.70546,8.9158535
11.8,27,-26.900499,30.118311,-85.931305,32.130306,-147.29907,46.098808,-237.65108,-56.947071,-79.372612,45.016232,-167.60281,8.8575792
11.9,27,-26.723524,29.920166,-85.365967,31.918922,-146.33,45.795528,-236.0876,-56.572422,-78.850433,44.720074,-166.50017,8.7993059
12,27,-26.546547,29.722017,-84.800629,31.707539,-145.36093,45.492245,-234.52409,-56.197769,-78.328239,44.423916,-165.39751,8.7410326
12.1,27,-26.369568,29.52387,-84.235291,31.496155,-144.39186,45.188961,-232.9606,-55.823116,-77.806046,44.127754,-164.29486,8.6827583
12.2,27,-26.192593,29.325726,-83.66996,31.284771,-143.42279,44.885681,-231.39711,-55.448467,-77.283867,43.831596,-163.19221,8.624485
12.3,27,-26.015615,29.127577,-83.104614,31.073387,-142.4537,44.582401,-229.8336,-55.073811,-76.761673,43.535435,-162.08955,8.5662117
12.4,27,-25.838638,28.929432,-82.539284,30.862005,-141.48465,44.279121,-228.27013,-54.699162,-76.239487,43.239277,-160.98691,8.5079384
12.5,27,-25.661661,28.731283,-81.973946,30.650621,-140.51556,43.975838,-226.70662,-54.324509,-75.7173,42.943115,-159.88426,8.4496651
12.6,27,-25.484684,28.533136,-81.4086,30.439236,-139.54649,43.672554,-225.14313,-53.949856,-75.195107,42.646957,-158.7816,8.3913908
12.7,27,-25.307707,28.334991,-80.843269,30.227854,-138.57742,43.369274,-223.57964,-53.575207,-74.67292,42.3508,-157.67896,8.3331175
12.8,27,-25.13073,28.136843,-80.277931,30.01647,-137.60835,43.06599,-222.01614,-53.200554,-74.150734,42.054638,-156.57631,8.2748442
12.9,27,-24.953754,27.938698,-79.712593,29.805086,-136.63928,42.762711,-220.45265,-52.825905,-73.628548,41.75848,-155.47366,8.2165709
13,27,-24.776777,27.740551,-79.147255,29.593702,-135.6702,42.459431,-218.88916,-52.451252,-73.106354,41.462318,-154.37102,8.1582966
13.1,27,-24.599798,27.542402,-78.581917,29.382318,-134.70113,42.156147,-217.32565,-52.076595,-72.584167,41.166161,-153.26836,8.1000233
13.2,27,-24.422823,27.344257,-78.016579,29.170937,-133.73206,41.852867,-215.76218,-51.701946,-72.061981,40.870003,-152.16571,8.04175
13.3,27,-24.245846,27.146109,-77.451241,28.959551,-132.76299,41.549583,-214.19867,-51.327293,-71.539787,40.573841,-151.06306,7.9834762
13.4,27,-24.068869,26.947964,-76.88591,28.748169,-131.79391,41.246304,-212.63518,-50.952644,-71.017609,40.277683,-149.96042,7.9252028
13.5,27,-23.891891,26.749817,-76.320564,28.536785,-130.82484,40.94302,-211.07169,-50.577991,-70.495415,39.981522,-148.85776,7.8669291
13.6,27,-23.714914,26.551668,-75.755226,28.325399,-129.85576,40.63974,-209.50818,-50.203339,-69.973228,39.685364,-147.75511,7.8086553
13.7,27,-23.537937,26.353523,-75.189896,28.114017,-128.88669,40.33646,-207.9447,-49.82869,-69.451042,39.389206,-146.65247,7.7503824
13.8,27,-23.36096,26.155375,-74.624557,27.902634,-127.91762,40.033176,-206.3812,-49.454037,-68.928848,39.093044,-145.5498,7.6921086
13.9,27,-23.183985,25.95723,-74.059219,27.691252,-126.94855,39.729897,-204.81772,-49.079384,-68.406662,38.796886,-144.44716,7.6338353
14,27,-23.007006,25.759083,-73.493881,27.479866,-125.97948,39.426613,-203.25421,-48.704731,-67.884476,38.500725,-143.34451,7.5755615
14.1,27,-22.830029,25.560934,-72.928543,27.268482,-125.0104,39.123329,-201.69072,-48.330078,-67.362282,38.204563,-142.24185,7.5172877
14.2,27,-22.653053,25.362789,-72.363205,27.0571,-124.04133,38.820049,-200.12723,-47.955429,-66.840096,37.908409,-141.13921,7.4590144
14.3,27,-22.476076,25.164642,-71.797867,26.845716,-123.07225,38.516766,-198.56374,-47.580776,-66.317909,37.612247,-140.03656,7.4007406
14.4,27,-22.299099,24.966496,-71.232529,26.634333,-122.10319,38.213486,-197.00024,-47.206127,-65.795723,37.31609,-138.93391,7.3424673
14.5,27,-22.122122,24.768349,-70.667191,26.422949,-121.13411,37.910206,-195.43675,-46.831474,-65.273529,37.019928,-137.83125,7.2841935
14.6,27,-21.945145,24.5702,-70.101852,26.211565,-120.16503,37.606922,-193.87325,-46.456821,-64.751343,36.723766,-136.72861,7.2259197
14.7,27,-21.768167,24.372055,-69.536522,26.000181,-119.19597,37.303642,-192.30975,-46.082172,-64.229156,36.427608,-135.62596,7.1676469
14.8,27,-21.59119,24.173908,-68.971176,25.788797,-118.22689,37.000359,-190.74626,-45.707516,-63.706966,36.131451,-134.5233,7.1093731
14.9,27,-21.414215,23.975761,-68.405846,25.577415,-117.25782,36.697079,-189.18277,-45.332867,-63.18478,35.835293,-133.42067,7.0510998
15,27,-21.237236,23.777615,-67.840508,25.366032,-116.28874,36.393795,-187.61928,-44.958214,-62.66259,35.539131,-132.31801,6.992826
15.1,27,-21.060259,23.579466,-67.275162,25.154646,-115.31967,36.090515,-186.05577,-44.583561,-62.1404,35.24297,-131.21535,6.9345522
15.2,27,-20.883284,23.381321,-66.709831,24.943264,-114.3506,35.787235,-184.49229,-44.208912,-61.618217,34.946812,-130.11272,6.8762789
15.3,27,-20.706306,23.183174,-66.144493,24.73188,-113.38152,35.483952,-182.92879,-43.834259,-61.096027,34.650654,-129.01006,6.8180051
15.4,27,-20.529329,22.985027,-65.579155,24.520496,-112.41246,35.180672,-181.36531,-43.45961,-60.573841,34.354496,-127.90741,6.7597318
15.5,27,-20.352352,22.78688,-65.013817,24.309113,-111.44338,34.877388,-179.8018,-43.084957,-60.051651,34.058334,-126.80476,6.7014585
15.6,27,-20.175375,22.588734,-64.448479,24.097729,-110.4743,34.574104,-178.23831,-42.710304,-59.529461,33.762173,-125.7021,6.6431847
15.7,27,-19.998398,22.390587,-63.883144,23.886347,-109.50523,34.270824,-176.67482,-42.335651,-59.007275,33.466015,-124.59946,6.5849113
15.8,27,-19.821421,22.19244,-63.317802,23.674961,-108.53616,33.967545,-175.11133,-41.960999,-58.485085,33.169857,-123.4968,6.5266376
15.9,27,-19.644445,21.994293,-62.752468,23.463579,-107.56709,33.664265,-173.54784,-41.586349,-57.962898,32.873699,-122.39417,6.4683642
16,27,-19.467466,21.796146,-62.18713,23.252195,-106.59801,33.360981,-171.98433,-41.211697,-57.440708,32.577538,-121.29151,6.4100904
16.1,27,-19.290489,21.598,-61.621788,23.04081,-105.62894,33.057697,-170.42084,-40.837044,-56.918518,32.281376,-120.18885,6.3518167
16.2,27,-19.113512,21.399851,-61.05645,22.829426,-104.65987,32.754414,-168.85733,-40.462391,-56.396328,31.985216,-119.0862,6.2935429
16.3,27,-18.936537,21.201708,-60.491119,22.618046,-103.6908,32.451138,-167.29387,-40.087746,-55.874149,31.68906,-117.98357,6.2352705
16.4,27,-18.75956,21.003561,-59.925781,22.406662,-102.72173,32.147854,-165.73036,-39.713093,-55.351959,31.3929,-116.88091,6.1769967
16.5,27,-18.582582,20.805412,-59.360443,22.195276,-101.75266,31.844572,-164.16687,-39.338436,-54.829769,31.096741,-115.77826,6.1187229
16.6,27,-18.405605,20.607265,-58.795101,21.983892,-100.78358,31.541288,-162.60336,-38.963783,-54.307579,30.800579,-114.67561,6.0604491
16.7,27,-18.228626,20.409117,-58.229763,21.772509,-99.814499,31.238007,-161.03987,-38.58913,-53.785385,30.504419,-113.57295,6.0021753
16.8,27,-18.051653,20.210974,-57.664433,21.561129,-98.845444,30.934729,-159.47639,-38.214485,-53.263206,30.208263,-112.47031,5.9439025
16.9,27,-17.874676,20.012827,-57.099094,21.349743,-97.876366,30.631447,-157.9129,-37.839832,-52.741016,29.912104,-111.36766,5.8856287
17,27,-17.697697,19.814678,-56.533752,21.138359,-96.907288,30.328163,-156.3494,-37.465179,-52.218826,29.615942,-110.26501,5.8273549
17.1,27,-17.52072,19.616531,-55.968414,20.926975,-95.93821,30.024881,-154.7859,-37.090527,-51.696636,29.319782,-109.16235,5.7690811
17.2,27,-17.343742,19.418383,-55.403076,20.71559,-94.969131,29.721598,-153.2224,-36.715874,-51.174446,29.023623,-108.0597,5.7108073
17.3,27,-17.166767,19.22024,-54.837746,20.50421,-94.000076,29.418322,-151.65892,-36.341225,-50.652264,28.727467,-106.95707,5.652535
17.4,27,-16.98979,19.022093,-54.272408,20.292826,-93.030998,29.115038,-150.09543,-35.966572,-50.130074,28.431307,-105.85441,5.5942612
17.5,27,-16.812813,18.823944,-53.707066,20.081442,-92.06192,28.811756,-148.53192,-35.591919,-49.607883,28.135145,-104.75175,5.5359874
17.6,27,-16.635836,18.625797,-53.141727,19.870056,-91.09285,28.508472,-146.96843,-35.217266,-49.085693,27.838985,-103.6491,5.4777136
