temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_hr_ag,se_hr_ag,lowerci_hr_ag,upperci_hr_ag,yhat_hr_noag,se_hr_noag,lowerci_hr_noag,upperci_hr_noag
41.8,27,-5.80937,0,-5.80937,-5.80937,546.64978,0,546.64978,546.64978,-166.56,0,-166.56,-166.56
41.9,27,-5.9037914,0,-5.9037914,-5.9037914,553.6037,0,553.6037,553.6037,-169.31273,0,-169.31273,-169.31273
42,27,-5.9982162,0,-5.9982162,-5.9982162,560.55774,0,560.55774,560.55774,-172.06555,0,-172.06555,-172.06555
42.1,27,-6.0926404,0,-6.0926404,-6.0926404,567.51178,0,567.51178,567.51178,-174.81836,0,-174.81836,-174.81836
42.2,27,-6.1870627,0,-6.1870627,-6.1870627,574.4657,0,574.4657,574.4657,-177.57111,0,-177.57111,-177.57111
42.3,27,-6.281486,0,-6.281486,-6.281486,581.41968,0,581.41968,581.41968,-180.3239,0,-180.3239,-180.3239
42.4,27,-6.3759069,0,-6.3759069,-6.3759069,588.3736,0,588.3736,588.3736,-183.07661,0,-183.07661,-183.07661
42.5,27,-6.4703321,0,-6.4703321,-6.4703321,595.32764,0,595.32764,595.32764,-185.82945,0,-185.82945,-185.82945
42.6,27,-6.5647564,0,-6.5647564,-6.5647564,602.28168,0,602.28168,602.28168,-188.58226,0,-188.58226,-188.58226
42.7,27,-6.6591783,0,-6.6591783,-6.6591783,609.2356,0,609.2356,609.2356,-191.33501,0,-191.33501,-191.33501
42.8,27,-6.7536016,0,-6.7536016,-6.7536016,616.18958,0,616.18958,616.18958,-194.08778,0,-194.08778,-194.08778
42.9,27,-6.8480229,0,-6.8480229,-6.8480229,623.14349,0,623.14349,623.14349,-196.84052,0,-196.84052,-196.84052
43,27,-6.9424477,0,-6.9424477,-6.9424477,630.09753,0,630.09753,630.09753,-199.59334,0,-199.59334,-199.59334
43.1,27,-7.0368724,0,-7.0368724,-7.0368724,637.05164,0,637.05164,637.05164,-202.34618,0,-202.34618,-202.34618
43.2,27,-7.1312962,0,-7.1312962,-7.1312962,644.00562,0,644.00562,644.00562,-205.09895,0,-205.09895,-205.09895
43.3,27,-7.2257147,0,-7.2257147,-7.2257147,650.95935,0,650.95935,650.95935,-207.85161,0,-207.85161,-207.85161
43.4,27,-7.3201385,0,-7.3201385,-7.3201385,657.91339,0,657.91339,657.91339,-210.6044,0,-210.6044,-210.6044
43.5,27,-7.4145632,0,-7.4145632,-7.4145632,664.86743,0,664.86743,664.86743,-213.35724,0,-213.35724,-213.35724
43.6,27,-7.5089884,0,-7.5089884,-7.5089884,671.82147,0,671.82147,671.82147,-216.11006,0,-216.11006,-216.11006
43.7,27,-7.6034117,0,-7.6034117,-7.6034117,678.77551,0,678.77551,678.77551,-218.86285,0,-218.86285,-218.86285
43.8,27,-7.6978307,0,-7.6978307,-7.6978307,685.72925,0,685.72925,685.72925,-221.61551,0,-221.61551,-221.61551
43.9,27,-7.792254,0,-7.792254,-7.792254,692.68329,0,692.68329,692.68329,-224.36829,0,-224.36829,-224.36829
44,27,-7.8866792,0,-7.8866792,-7.8866792,699.63733,0,699.63733,699.63733,-227.12112,0,-227.12112,-227.12112
44.1,27,-7.9811039,0,-7.9811039,-7.9811039,706.59137,0,706.59137,706.59137,-229.87395,0,-229.87395,-229.87395
44.2,27,-8.0755272,0,-8.0755272,-8.0755272,713.54541,0,713.54541,713.54541,-232.62674,0,-232.62674,-232.62674
44.3,27,-8.1699457,0,-8.1699457,-8.1699457,720.49908,0,720.49908,720.49908,-235.37938,0,-235.37938,-235.37938
44.4,27,-8.26437,0,-8.26437,-8.26437,727.45319,0,727.45319,727.45319,-238.13219,0,-238.13219,-238.13219
44.5,27,-8.3587942,0,-8.3587942,-8.3587942,734.40723,0,734.40723,734.40723,-240.88501,0,-240.88501,-240.88501
44.6,27,-8.4532194,0,-8.4532194,-8.4532194,741.36127,0,741.36127,741.36127,-243.63785,0,-243.63785,-243.63785
44.7,27,-8.5476427,0,-8.5476427,-8.5476427,748.31531,0,748.31531,748.31531,-246.39064,0,-246.39064,-246.39064
44.8,27,-8.6420612,0,-8.6420612,-8.6420612,755.26898,0,755.26898,755.26898,-249.14326,0,-249.14326,-249.14326
44.9,27,-8.7364855,0,-8.7364855,-8.7364855,762.22308,0,762.22308,762.22308,-251.89607,0,-251.89607,-251.89607
45,27,-8.8309107,0,-8.8309107,-8.8309107,769.17712,0,769.17712,769.17712,-254.64891,0,-254.64891,-254.64891
45.1,27,-8.925334,0,-8.925334,-8.925334,776.1311,0,776.1311,776.1311,-257.4017,0,-257.4017,-257.4017
45.2,27,-9.0197592,0,-9.0197592,-9.0197592,783.08527,0,783.08527,783.08527,-260.15454,0,-260.15454,-260.15454
45.3,27,-9.1141768,0,-9.1141768,-9.1141768,790.03888,0,790.03888,790.03888,-262.90717,0,-262.90717,-262.90717
45.4,27,-9.2086029,0,-9.2086029,-9.2086029,796.9931,0,796.9931,796.9931,-265.66003,0,-265.66003,-265.66003
45.5,27,-9.3030262,0,-9.3030262,-9.3030262,803.94702,0,803.94702,803.94702,-268.41281,0,-268.41281,-268.41281
45.6,27,-9.3974495,0,-9.3974495,-9.3974495,810.901,0,810.901,810.901,-271.16559,0,-271.16559,-271.16559
45.7,27,-9.4918747,0,-9.4918747,-9.4918747,817.85516,0,817.85516,817.85516,-273.91843,0,-273.91843,-273.91843
45.8,27,-9.5862923,0,-9.5862923,-9.5862923,824.80878,0,824.80878,824.80878,-276.67105,0,-276.67105,-276.67105
45.9,27,-9.6807184,0,-9.6807184,-9.6807184,831.76294,0,831.76294,831.76294,-279.42389,0,-279.42389,-279.42389
46,27,-9.7751417,0,-9.7751417,-9.7751417,838.71692,0,838.71692,838.71692,-282.1767,0,-282.1767,-282.1767
46.1,27,-9.869565,0,-9.869565,-9.869565,845.6709,0,845.6709,845.6709,-284.92947,0,-284.92947,-284.92947
46.2,27,-9.9639902,0,-9.9639902,-9.9639902,852.62506,0,852.62506,852.62506,-287.68234,0,-287.68234,-287.68234
46.3,27,-10.058408,0,-10.058408,-10.058408,859.57867,0,859.57867,859.57867,-290.43494,0,-290.43494,-290.43494
46.4,27,-10.152834,0,-10.152834,-10.152834,866.53284,0,866.53284,866.53284,-293.18781,0,-293.18781,-293.18781
46.5,27,-10.247257,0,-10.247257,-10.247257,873.48682,0,873.48682,873.48682,-295.94058,0,-295.94058,-295.94058
46.6,27,-10.341679,0,-10.341679,-10.341679,880.44067,0,880.44067,880.44067,-298.69333,0,-298.69333,-298.69333
46.7,27,-10.436107,0,-10.436107,-10.436107,887.39496,0,887.39496,887.39496,-301.44623,0,-301.44623,-301.44623
46.8,27,-10.530523,0,-10.530523,-10.530523,894.34857,0,894.34857,894.34857,-304.19882,0,-304.19882,-304.19882
46.9,27,-10.624949,0,-10.624949,-10.624949,901.30273,0,901.30273,901.30273,-306.95169,0,-306.95169,-306.95169
47,27,-10.719373,0,-10.719373,-10.719373,908.25671,0,908.25671,908.25671,-309.70447,0,-309.70447,-309.70447
