year,pctile,beta1,beta2
2199,.6,.5459917,.4348249
2199,.65,.6541706,.4382004
2199,.7,.7202082,.4585367
2199,.75,.8524433,.4763807
2199,.8,.9801639,.4978373
2199,.85,1.14141,.5143163
2199,.9,1.36126,.5364816
2199,.95,1.802045,.544893
2200,.05,-.5560889,.2291262
2200,.1,-.4144258,.3015708
2200,.15,-.2267908,.3132839
2200,.2,-.1776641,.3504686
2200,.25,-.0831838,.3623028
2200,.3,.0318668,.3616564
2200,.35,.101364,.3808429
2200,.4,.1935219,.3957176
2200,.45,.2728848,.4087008
2200,.5,.3890899,.4108365
2200,.55,.4586222,.4282607
2200,.6,.5484236,.4367616
2200,.65,.6570843,.4401522
2200,.7,.7234161,.4605791
2200,.75,.8562402,.4785025
2200,.8,.9845297,.5000547
2200,.85,1.146494,.5166071
2200,.9,1.367324,.5388711
2200,.95,1.810071,.54732
2201,.05,-.5585657,.2301467
2201,.1,-.4162717,.302914
2201,.15,-.2278009,.3146793
2201,.2,-.1784555,.3520296
2201,.25,-.0835543,.3639165
2201,.3,.0320087,.3632672
2201,.35,.1018155,.3825392
2201,.4,.1943839,.3974802
2201,.45,.2741002,.4105212
2201,.5,.390823,.4126664
2201,.55,.4606649,.4301682
2201,.6,.5508664,.438707
2201,.65,.6600111,.4421127
2201,.7,.7266382,.4626305
2201,.75,.860054,.4806338
2201,.8,.9889148,.502282
2201,.85,1.1516,.5189081
2201,.9,1.373414,.5412713
2201,.95,1.818133,.5497578
2202,.05,-.5610536,.2311718
2202,.1,-.4181258,.3042632
2202,.15,-.2288156,.3160808
2202,.2,-.1792503,.3535975
2202,.25,-.0839264,.3655374
2202,.3,.0321513,.3648852
2202,.35,.102269,.3842431
2202,.4,.1952497,.3992506
2202,.45,.2753211,.4123497
2202,.5,.3925637,.4145044
2202,.55,.4627168,.4320841
2202,.6,.5533199,.440661
2202,.65,.6629508,.4440818
2202,.7,.7298747,.4646911
2202,.75,.8638846,.4827746
2202,.8,.9933195,.5045192
2202,.85,1.156729,.5212194
2202,.9,1.379531,.5436821
2202,.95,1.826231,.5522065
2203,.05,-.5635526,.2322015
2203,.1,-.4199882,.3056184
2203,.15,-.2298347,.3174887
2203,.2,-.1800487,.3551725
2203,.25,-.0843003,.3671655
2203,.3,.0322945,.3665105
2203,.35,.1027245,.3859545
2203,.4,.1961194,.4010289
2203,.45,.2765474,.4141863
2203,.5,.3943122,.4163507
2203,.55,.4647777,.4340087
2203,.6,.5557845,.4426238
2203,.65,.6659036,.4460599
2203,.7,.7331256,.4667609
2203,.75,.8677325,.4849249
2203,.8,.9977438,.5067664
2203,.85,1.161882,.5235409
2203,.9,1.385676,.5461037
2203,.95,1.834365,.554666
2204,.05,-.5660626,.2332357
2204,.1,-.4218588,.3069797
2204,.15,-.2308584,.3189028
2204,.2,-.1808506,.3567545
2204,.25,-.0846757,.3688009
2204,.3,.0324384,.3681429
2204,.35,.103182,.3876736
2204,.4,.1969929,.4028151
2204,.45,.2777792,.4160311
2204,.5,.3960685,.4182051
2204,.55,.4668479,.4359418
2204,.6,.55826,.4445952
2204,.65,.6688696,.4480466
2204,.7,.736391,.4688399
2204,.75,.8715974,.4870848
2204,.8,1.002188,.5090235
2204,.85,1.167057,.5258728
2204,.9,1.391847,.5485361
2204,.95,1.842536,.5571365
2205,.05,-.568584,.2342746
2205,.1,-.4237379,.308347
2205,.15,-.2318867,.3203232
2205,.2,-.1816562,.3583435
2205,.25,-.0850529,.3704436
2205,.3,.0325828,.3697827
2205,.35,.1036416,.3894003
2205,.4,.1978703,.4046092
2205,.45,.2790164,.4178842
2205,.5,.3978326,.4200678
2205,.55,.4689273,.4378835
2205,.6,.5607465,.4465755
2205,.65,.6718488,.4500422
2205,.7,.7396709,.4709281
2205,.75,.8754796,.4892543
2205,.8,1.006652,.5112907
2205,.85,1.172255,.5282151
2205,.9,1.398047,.5509793
2205,.95,1.850743,.5596181
2206,.05,-.5711164,.235318
2206,.1,-.4256252,.3097204
2206,.15,-.2329195,.32175
2206,.2,-.1824653,.3599395
2206,.25,-.0854317,.3720936
2206,.3,.032728,.3714297
2206,.35,.1041032,.3911347
2206,.4,.1987516,.4064114
2206,.45,.2802592,.4197454
2206,.5,.3996046,.4219388
2206,.55,.4710159,.4398339
2206,.6,.5632441,.4485646
2206,.65,.6748412,.4520468
2206,.7,.7429655,.4730257
2206,.75,.879379,.4914335
2206,.8,1.011135,.513568
2206,.85,1.177476,.5305678
2206,.9,1.404274,.5534334
2206,.95,1.858986,.5621107
2207,.05,-.5736603,.2363662
2207,.1,-.427521,.3110999
2207,.15,-.233957,.3231831
2207,.2,-.183278,.3615427
2207,.25,-.0858122,.3737509
2207,.3,.0328737,.3730841
2207,.35,.1045669,.3928769
2207,.4,.1996369,.4082216
2207,.45,.2815075,.421615
2207,.5,.4013845,.4238182
2207,.55,.4731138,.4417929
2207,.6,.5657528,.4505625
2207,.65,.677847,.4540602
2207,.7,.7462747,.4751326
2207,.75,.8832958,.4936224
2207,.8,1.015639,.5158556
2207,.85,1.182721,.532931
2207,.9,1.410529,.5558985
2207,.95,1.867266,.5646144
2208,.05,-.5762154,.2374189
2208,.1,-.4294252,.3124855
2208,.15,-.234999,.3246225
2208,.2,-.1840943,.3631531
2208,.25,-.0861945,.3754156
2208,.3,.0330202,.3747458
2208,.35,.1050327,.3946268
2208,.4,.2005261,.4100398
2208,.45,.2827613,.4234929
2208,.5,.4031723,.4257059
2208,.55,.4752211,.4437607
2208,.6,.5682727,.4525693
2208,.65,.6808662,.4560826
2208,.7,.7495987,.4772488
2208,.75,.8872301,.495821
2208,.8,1.020163,.5181532
2208,.85,1.187989,.5353047
2208,.9,1.416811,.5583745
2208,.95,1.875583,.5671291
2209,.05,-.5787819,.2384764
2209,.1,-.4313379,.3138774
2209,.15,-.2360457,.3260685
2209,.2,-.1849143,.3647706
2209,.25,-.0865784,.3770877
2209,.3,.0331672,.376415
2209,.35,.1055005,.3963845
2209,.4,.2014192,.4118662
2209,.45,.2840208,.4253792
2209,.5,.4049681,.427602
2209,.55,.4773378,.4457373
2209,.6,.5708039,.4545851
2209,.65,.6838989,.4581141
2209,.7,.7529374,.4793746
2209,.75,.8911819,.4980294
2209,.8,1.024707,.5204611
2209,.85,1.19328,.537689
2209,.9,1.423122,.5608615
2209,.95,1.883937,.5696552
2210,.05,-.5813598,.2395386
2210,.1,-.4332591,.3152754
2210,.15,-.2370971,.3275208
2210,.2,-.1857379,.3663953
2210,.25,-.086964,.3787673
2210,.3,.033315,.3780915
2210,.35,.1059704,.39815
2210,.4,.2023164,.4137007
2210,.45,.2852858,.4272739
2210,.5,.4067718,.4295066
2210,.55,.4794639,.4477226
2210,.6,.5733463,.4566099
2210,.65,.686945,.4601545
2210,.7,.7562911,.4815097
2210,.75,.8951513,.5002477
2210,.8,1.029271,.5227792
2210,.85,1.198595,.5400839
2210,.9,1.429461,.5633596
2210,.95,1.892328,.5721925
2211,.05,-.5839492,.2406055
2211,.1,-.4351889,.3166797
2211,.15,-.2381531,.3289796
2211,.2,-.1865652,.3680273
2211,.25,-.0873514,.3804544
2211,.3,.0334633,.3797756
2211,.35,.1064424,.3999234
2211,.4,.2032175,.4155433
2211,.45,.2865565,.429177
2211,.5,.4085836,.4314196
2211,.55,.4815995,.4497168
2211,.6,.5759,.4586436
2211,.65,.6900047,.4622041
2211,.7,.7596596,.4836544
2211,.75,.8991383,.5024758
2211,.8,1.033855,.5251077
2211,.85,1.203934,.5424895
2211,.9,1.435827,.5658689
2211,.95,1.900757,.5747411
2212,.05,-.5865502,.2416772
2212,.1,-.4371272,.3180902
2212,.15,-.2392139,.3304449
2212,.2,-.1873962,.3696665
2212,.25,-.0877404,.382149
2212,.3,.0336124,.3814672
2212,.35,.1069165,.4017047
2212,.4,.2041227,.4173942
2212,.45,.2878329,.4310886
2212,.5,.4104035,.4333412
2212,.55,.4837446,.4517199
2212,.6,.5784651,.4606865
2212,.65,.693078,.4642628
2212,.7,.7630433,.4858086
2212,.75,.9031432,.5047139
2212,.8,1.03846,.5274466
2212,.85,1.209296,.5449058
2212,.9,1.442223,.5683894
2212,.95,1.909223,.577301
2213,.05,-.5891628,.2427537
2213,.1,-.4390742,.319507
2213,.15,-.2402794,.3319167
2213,.2,-.1882309,.371313
2213,.25,-.0881312,.3838511
2213,.3,.0337621,.3831663
2213,.35,.1073927,.4034939
2213,.4,.2050318,.4192533
2213,.45,.2891149,.4330087
2213,.5,.4122314,.4352714
2213,.55,.4858992,.4537319
2213,.6,.5810416,.4627384
2213,.65,.6961651,.4663306
2213,.7,.7664419,.4879725
2213,.75,.9071659,.5069619
2213,.8,1.043085,.5297959
2213,.85,1.214682,.5473328
2213,.9,1.448647,.5709209
2213,.95,1.917727,.5798724
2214,.05,-.5917869,.2438349
2214,.1,-.4410299,.3209301
2214,.15,-.2413496,.3333951
2214,.2,-.1890693,.3729669
2214,.25,-.0885238,.3855608
2214,.3,.0339125,.3848729
2214,.35,.107871,.4052911
2214,.4,.2059451,.4211207
2214,.45,.2904026,.4349373
2214,.5,.4140675,.4372101
2214,.55,.4880634,.4557528
2214,.6,.5836296,.4647995
2214,.65,.6992658,.4684077
2214,.7,.7698557,.4901459
2214,.75,.9112064,.5092199
2214,.8,1.047731,.5321557
2214,.85,1.220093,.5497707
2214,.9,1.455099,.5734639
2214,.95,1.926268,.5824552
2215,.05,-.5944228,.244921
2215,.1,-.4429943,.3223595
2215,.15,-.2424246,.3348801
2215,.2,-.1899114,.3746281
2215,.25,-.0889181,.3872781
2215,.3,.0340635,.3865871
2215,.35,.1083515,.4070963
2215,.4,.2068624,.4229964
2215,.45,.2916961,.4368746
2215,.5,.4159118,.4391575
2215,.55,.4902373,.4577828
2215,.6,.5862291,.4668697
2215,.65,.7023804,.470494
2215,.7,.7732847,.4923291
2215,.75,.915265,.511488
2215,.8,1.052398,.5345259
2215,.85,1.225527,.5522194
2215,.9,1.46158,.5760181
2215,.95,1.934848,.5850495
2216,.05,-.5970704,.2460119
2216,.1,-.4449674,.3237953
2216,.15,-.2435044,.3363716
2216,.2,-.1907573,.3762967
2216,.25,-.0893141,.389003
2216,.3,.0342153,.388309
2216,.35,.1088341,.4089095
2216,.4,.2077837,.4248804
2216,.45,.2929953,.4388205
2216,.5,.4177643,.4411135
2216,.55,.4924208,.4598218
2216,.6,.5888402,.4689492
2216,.65,.7055088,.4725897
2216,.7,.7767289,.4945219
2216,.75,.9193417,.5137663
2216,.8,1.057086,.5369067
2216,.85,1.230986,.554679
2216,.9,1.46809,.5785838
2216,.95,1.943466,.5876553
2217,.05,-.5997297,.2471076
2217,.1,-.4469493,.3252375
2217,.15,-.2445889,.3378699
2217,.2,-.1916069,.3779728
2217,.25,-.0897119,.3907357
2217,.3,.0343677,.3900386
2217,.35,.1093189,.4107308
2217,.4,.2087092,.4267729
2217,.45,.2943003,.440775
2217,.5,.419625,.4430782
2217,.55,.4946141,.4618698
2217,.6,.591463,.4710379
2217,.65,.7086512,.4746946
2217,.7,.7801885,.4967245
2217,.75,.9234365,.5160546
2217,.8,1.061794,.5392981
2217,.85,1.236468,.5571495
2217,.9,1.474629,.5811608
2217,.95,1.952122,.5902727
2218,.05,-.602401,.2482083
2218,.1,-.4489401,.3266862
2218,.15,-.2456784,.3393748
2218,.2,-.1924603,.3796563
2218,.25,-.0901115,.3924761
2218,.3,.0345207,.3917758
2218,.35,.1098058,.4125603
2218,.4,.2096388,.4286738
2218,.45,.2956112,.4427382
2218,.5,.4214941,.4450518
2218,.55,.4968171,.4639271
2218,.6,.5940974,.473136
2218,.65,.7118076,.4768089
2218,.7,.7836636,.498937
2218,.75,.9275495,.5183532
2218,.8,1.066523,.5417002
2218,.85,1.241976,.5596312
2218,.9,1.481197,.5837494
2218,.95,1.960817,.5929019
2219,.05,-.6050841,.2493138
2219,.1,-.4509397,.3281413
2219,.15,-.2467726,.3408864
2219,.2,-.1933176,.3813473
2219,.25,-.0905129,.3942242
2219,.3,.0346745,.3935208
2219,.35,.1102949,.4143978
2219,.4,.2105726,.4305831
2219,.45,.2969278,.4447102
2219,.5,.4233715,.447034
2219,.55,.49903,.4659934
2219,.6,.5967435,.4752433
2219,.65,.714978,.4789326
2219,.7,.787154,.5011593
2219,.75,.9316809,.520662
2219,.8,1.071274,.544113
2219,.85,1.247508,.5621238
2219,.9,1.487794,.5863494
2219,.95,1.969551,.5955427
2220,.05,-.6077792,.2504242
2220,.1,-.4529482,.3296028
2220,.15,-.2478718,.3424047
2220,.2,-.1941786,.3830458
2220,.25,-.090916,.3959801
2220,.3,.0348289,.3952736
2220,.35,.1107861,.4162436
2220,.4,.2115105,.432501
2220,.45,.2982504,.446691
2220,.5,.4252572,.4490252
2220,.55,.5012527,.468069
2220,.6,.5994015,.4773601
2220,.65,.7181626,.4810659
2220,.7,.7906601,.5033915
2220,.75,.9358307,.522981
2220,.8,1.076045,.5465365
2220,.85,1.253064,.5646275
2220,.9,1.494421,.5889611
2220,.95,1.978323,.5981953
2221,.05,-.6104863,.2515396
2221,.1,-.4549657,.3310709
2221,.15,-.2489758,.3439298
2221,.2,-.1950435,.3847519
2221,.25,-.091321,.3977438
2221,.3,.0349841,.3970342
2221,.35,.1112796,.4180976
2221,.4,.2124526,.4344274
2221,.45,.2995788,.4486806
2221,.5,.4271513,.4510252
2221,.55,.5034853,.4701538
2221,.6,.6020713,.4794863
2221,.65,.7213614,.4832086
2221,.7,.7941818,.5056337
2221,.75,.9399989,.5253104
2221,.8,1.080838,.5489708
2221,.85,1.258645,.5671424
2221,.9,1.501077,.5915843
2221,.95,1.987135,.6008597
2222,.05,-.6132054,.25266
2222,.1,-.4569921,.3325455
2222,.15,-.2500848,.3454617
2222,.2,-.1959122,.3864656
2222,.25,-.0917277,.3995154
2222,.3,.0351399,.3988026
2222,.35,.1117752,.4199598
2222,.4,.2133988,.4363623
2222,.45,.3009132,.450679
2222,.5,.4290539,.453034
2222,.55,.5057279,.4722479
2222,.6,.604753,.481622
2222,.65,.7245743,.4853608
2222,.7,.7977191,.5078858
2222,.75,.9441857,.5276502
2222,.8,1.085652,.551416
2222,.85,1.264251,.5696685
2222,.9,1.507763,.5942193
2222,.95,1.995986,.603536
2223,.05,-.6159367,.2537854
2223,.1,-.4590276,.3340267
2223,.15,-.2511987,.3470004
2223,.2,-.1967849,.388187
2223,.25,-.0921363,.4012948
2223,.3,.0352964,.4005789
2223,.35,.1122731,.4218304
2223,.4,.2143493,.4383059
2223,.45,.3022535,.4526864
2223,.5,.4309649,.4550519
2223,.55,.5079805,.4743513
2223,.6,.6074466,.4837672
2223,.65,.7278017,.4875227
2223,.7,.8012722,.5101479
2223,.75,.9483912,.5300003
2223,.8,1.090488,.553872
2223,.85,1.269882,.5722058
2223,.9,1.514479,.596866
2223,.95,2.004876,.6062242
2224,.05,-.6186801,.2549158
2224,.1,-.4610721,.3355145
2224,.15,-.2523175,.3485459
2224,.2,-.1976613,.389916
2224,.25,-.0925466,.4030822
2224,.3,.0354536,.4023631
2224,.35,.1127731,.4237092
2224,.4,.2153041,.4402581
2224,.45,.3035997,.4547027
2224,.5,.4328845,.4570787
2224,.55,.510243,.4764641
2224,.6,.6101521,.4859219
2224,.65,.7310433,.4896941
2224,.7,.8048411,.5124202
2224,.75,.9526154,.532361
2224,.8,1.095345,.556339
2224,.85,1.275539,.5747545
2224,.9,1.521224,.5995244
2224,.95,2.013806,.6089243
2225,.05,-.6214358,.2560512
2225,.1,-.4631258,.3370089
2225,.15,-.2534414,.3500984
2225,.2,-.1985417,.3916527
2225,.25,-.0929589,.4048776
2225,.3,.0356115,.4041553
2225,.35,.1132754,.4255964
2225,.4,.216263,.4422191
2225,.45,.304952,.456728
2225,.5,.4348125,.4591146
2225,.55,.5125157,.4785863
2225,.6,.6128698,.4880862
2225,.65,.7342995,.4918752
2225,.7,.8084259,.5147026
2225,.75,.9568585,.5347322
2225,.8,1.100223,.558817
2225,.85,1.28122,.5773145
2225,.9,1.528,.6021948
2225,.95,2.022775,.6116365
2226,.05,-.6242037,.2571917
2226,.1,-.4651885,.3385099
2226,.15,-.2545702,.3516577
2226,.2,-.1994261,.3933972
2226,.25,-.0933729,.4066809
2226,.3,.0357701,.4059554
2226,.35,.11378,.4274921
2226,.4,.2172263,.4441887
2226,.45,.3063102,.4587623
2226,.5,.4367492,.4611595
2226,.55,.5147985,.480718
2226,.6,.6155996,.4902602
2226,.65,.7375701,.4940661
2226,.7,.8120267,.5169951
2226,.75,.9611204,.5371139
2226,.8,1.105124,.561306
2226,.85,1.286927,.5798859
2226,.9,1.534806,.604877
2226,.95,2.031785,.6143608
2227,.05,-.626984,.2583372
2227,.1,-.4672605,.3400177
2227,.15,-.2557041,.3532241
2227,.2,-.2003143,.3951494
2227,.25,-.0937888,.4084924
2227,.3,.0359295,.4077636
2227,.35,.1142868,.4293962
2227,.4,.2181938,.4461672
2227,.45,.3076746,.4608056
2227,.5,.4386946,.4632136
2227,.55,.5170915,.4828591
2227,.6,.6183415,.4924439
2227,.65,.7408553,.4962667
2227,.7,.8156435,.5192978
2227,.75,.9654013,.5395063
2227,.8,1.110046,.5638061
2227,.85,1.292659,.5824687
2227,.9,1.541642,.6075712
2227,.95,2.040835,.6170972
2228,.05,-.6297766,.2594879
2228,.1,-.4693418,.3415322
2228,.15,-.256843,.3547974
2228,.2,-.2012065,.3969094
2228,.25,-.0942065,.4103118
2228,.3,.0360895,.4095798
2228,.35,.1147958,.4313087
2228,.4,.2191657,.4481545
2228,.45,.309045,.4628581
2228,.5,.4406486,.4652767
2228,.55,.5193946,.4850098
2228,.6,.6210957,.4946373
2228,.65,.7441551,.4984771
2228,.7,.8192765,.5216108
2228,.75,.9697012,.5419093
2228,.8,1.11499,.5663174
2228,.85,1.298416,.5850632
2228,.9,1.548509,.6102774
2228,.95,2.049925,.6198458
2229,.05,-.6325817,.2606436
2229,.1,-.4714322,.3430534
2229,.15,-.257987,.3563777
2229,.2,-.2021027,.3986773
2229,.25,-.0946261,.4121394
2229,.3,.0362502,.4114041
2229,.35,.1153071,.4332298
2229,.4,.2201419,.4501506
2229,.45,.3104215,.4649197
2229,.5,.4426112,.4673491
2229,.55,.521708,.4871701
2229,.6,.6238621,.4968404
2229,.65,.7474697,.5006974
2229,.7,.8229256,.5239341
2229,.75,.9740204,.544323
2229,.8,1.119957,.5688398
2229,.85,1.3042,.5876691
2229,.9,1.555406,.6129956
2229,.95,2.059055,.6226066
2230,.05,-.6353992,.2618046
2230,.1,-.473532,.3445814
2230,.15,-.2591361,.357965
2230,.2,-.2030029,.400453
2230,.25,-.0950476,.4139751
2230,.3,.0364117,.4132365
2230,.35,.1158207,.4351594
2230,.4,.2211224,.4521556
2230,.45,.3118041,.4669905
2230,.5,.4445826,.4694307
2230,.55,.5240318,.48934
2230,.6,.6266408,.4990534
2230,.65,.7507989,.5029275
2230,.7,.826591,.5262677
2230,.75,.9783587,.5467474
2230,.8,1.124945,.5713734
2230,.85,1.310009,.5902866
2230,.9,1.562334,.6157259
2230,.95,2.068227,.6253798
2231,.05,-.6382293,.2629707
2231,.1,-.4756412,.3461161
2231,.15,-.2602903,.3595594
2231,.2,-.2039071,.4022367
2231,.25,-.095471,.4158189
2231,.3,.0365739,.4150771
2231,.35,.1163366,.4370977
2231,.4,.2221073,.4541695
2231,.45,.3131929,.4690705
2231,.5,.4465628,.4715216
2231,.55,.5263658,.4915195
2231,.6,.6294318,.5012761
2231,.65,.754143,.5051675
2231,.7,.8302726,.5286117
2231,.75,.9827163,.5491827
2231,.8,1.129956,.5739183
2231,.85,1.315843,.5929157
2231,.9,1.569293,.6184683
2231,.95,2.077439,.6281652
2232,.05,-.641072,.2641419
2232,.1,-.4777597,.3476578
2232,.15,-.2614497,.3611609
2232,.2,-.2048153,.4040283
2232,.25,-.0958962,.417671
2232,.3,.0367368,.4169258
2232,.35,.1168547,.4390445
2232,.4,.2230966,.4561924
2232,.45,.3145879,.4711598
2232,.5,.4485519,.4736218
2232,.55,.5287102,.4937088
2232,.6,.6322354,.5035089
2232,.65,.757502,.5074176
2232,.7,.8339708,.5309662
2232,.75,.9870934,.5516288
2232,.8,1.134989,.5764746
2232,.85,1.321704,.5955566
2232,.9,1.576282,.6212231
2232,.95,2.086692,.6309631
2233,.05,-.6439275,.2653185
2233,.1,-.4798877,.3492063
2233,.15,-.2626142,.3627695
2233,.2,-.2057276,.4058278
2233,.25,-.0963233,.4195313
2233,.3,.0369004,.4187829
2233,.35,.1173752,.4410001
2233,.4,.2240903,.4582243
2233,.45,.3159891,.4732583
2233,.5,.4505498,.4757313
2233,.55,.5310652,.4959078
2233,.6,.6350514,.5057516
2233,.65,.760876,.5096777
2233,.7,.8376853,.5333312
2233,.75,.9914901,.5540858
2233,.8,1.140044,.5790423
2233,.85,1.327591,.5982093
2233,.9,1.583303,.6239901
2233,.95,2.095986,.6337735
2234,.05,-.6467955,.2665002
2234,.1,-.4820251,.3507617
2234,.15,-.2637839,.3643853
2234,.2,-.2066439,.4076354
2234,.25,-.0967524,.4214
2234,.3,.0370648,.4206482
2234,.35,.117898,.4429643
2234,.4,.2250884,.4602653
2234,.45,.3173965,.4753663
2234,.5,.4525565,.4778503
2234,.55,.5334306,.4981166
2234,.6,.63788,.5080042
2234,.65,.764265,.5119478
2234,.7,.8414164,.5357067
2234,.75,.9959062,.5565537
2234,.8,1.145122,.5816213
2234,.85,1.333504,.6008737
2234,.9,1.590355,.6267693
2234,.95,2.105322,.6365964
2235,.05,-.6496764,.2676872
2235,.1,-.4841721,.3523239
2235,.15,-.2649588,.3660083
2235,.2,-.2075643,.409451
2235,.25,-.0971833,.4232769
2235,.3,.0372299,.4225217
2235,.35,.1184231,.4449373
2235,.4,.2260909,.4623154
2235,.45,.3188102,.4774836
2235,.5,.4545722,.4799787
2235,.55,.5358065,.5003352
2235,.6,.6407211,.5102669
2235,.65,.7676691,.5142281
2235,.7,.8451641,.5380927
2235,.75,1.000342,.5590326
2235,.8,1.150222,.5842119
2235,.85,1.339444,.6035501
2235,.9,1.597439,.629561
2235,.95,2.114699,.6394318
2236,.05,-.6525701,.2688795
2236,.1,-.4863287,.3538933
2236,.15,-.2661389,.3676386
2236,.2,-.2084888,.4112748
2236,.25,-.0976162,.4251622
2236,.3,.0373957,.4244037
2236,.35,.1189506,.4469191
2236,.4,.227098,.4643745
2236,.45,.3202302,.4796103
2236,.5,.4565969,.4821165
2236,.55,.538193,.5025638
2236,.6,.643575,.5125396
2236,.65,.7710884,.5165185
2236,.7,.8489286,.5404894
2236,.75,1.004798,.5615226
2236,.8,1.155345,.5868141
2236,.85,1.34541,.6062383
2236,.9,1.604554,.6323651
2236,.95,2.124118,.6422799
2237,.05,-.6554767,.2700771
2237,.1,-.4884948,.3554695
2237,.15,-.2673243,.369276
2237,.2,-.2094174,.4131066
2237,.25,-.0980509,.4270559
2237,.3,.0375622,.426294
2237,.35,.1194804,.4489097
2237,.4,.2281095,.4664429
2237,.45,.3216566,.4817466
2237,.5,.4586307,.4842639
2237,.55,.5405902,.5048022
2237,.6,.6464415,.5148225
2237,.65,.7745228,.5188191
2237,.7,.8527098,.5428969
2237,.75,1.009273,.5640237
2237,.8,1.160491,.5894278
2237,.85,1.351402,.6089386
2237,.9,1.611701,.6351817
2237,.95,2.133579,.6451406
2238,.05,-.6583962,.2712801
2238,.1,-.4906706,.3570528
2238,.15,-.268515,.3709208
2238,.2,-.2103502,.4149466
2238,.25,-.0984877,.4289581
2238,.3,.0377296,.4281928
2238,.35,.1200126,.4509092
2238,.4,.2291255,.4685205
2238,.45,.3230893,.4838923
2238,.5,.4606735,.4864208
2238,.55,.542998,.5070507
2238,.6,.6493208,.5171156
2238,.65,.7779726,.52113
2238,.7,.8565078,.545315
2238,.75,1.013768,.5665359
2238,.8,1.16566,.5920532
2238,.85,1.357422,.6116508
2238,.9,1.618879,.6380109
2238,.95,2.143082,.6480142
2239,.05,-.6613288,.2724884
2239,.1,-.4928561,.3586431
2239,.15,-.269711,.3725729
2239,.2,-.2112871,.4167948
2239,.25,-.0989263,.4308687
2239,.3,.0378976,.4301
2239,.35,.1205471,.4529175
2239,.4,.230146,.4706073
2239,.45,.3245283,.4860476
2239,.5,.4627253,.4885874
2239,.55,.5454165,.5093091
2239,.6,.6522129,.5194188
2239,.65,.7814378,.5234511
2239,.7,.8603227,.5477438
2239,.75,1.018284,.5690593
2239,.8,1.170852,.5946902
2239,.85,1.363468,.6143751
2239,.9,1.62609,.6408526
2239,.95,2.152627,.6509004
2240,.05,-.6642744,.2737021
2240,.1,-.4950513,.3602405
2240,.15,-.2709123,.3742324
2240,.2,-.2122282,.4186513
2240,.25,-.099367,.4327878
2240,.3,.0380664,.4320157
2240,.35,.1210841,.4549349
2240,.4,.2311711,.4727034
2240,.45,.3259738,.4882124
2240,.5,.4647863,.4907636
2240,.55,.5478459,.5115776
2240,.6,.6551179,.5217324
2240,.65,.7849183,.5257826
2240,.7,.8641547,.5501835
2240,.75,1.022819,.5715939
2240,.8,1.176067,.597339
2240,.85,1.369541,.6171116
2240,.9,1.633333,.643707
2240,.95,2.162215,.6537996
2241,.05,-.6672331,.2749211
2241,.1,-.4972563,.3618451
2241,.15,-.272119,.3758993
2241,.2,-.2131735,.420516
2241,.25,-.0998096,.4347154
2241,.3,.038236,.4339399
2241,.35,.1216234,.4569612
2241,.4,.2322008,.4748089
2241,.45,.3274257,.490387
2241,.5,.4668565,.4929495
2241,.55,.5502861,.5138562
2241,.6,.6580359,.5240562
2241,.65,.7884144,.5281245
2241,.7,.8680037,.5526341
2241,.75,1.027375,.5741398
2241,.8,1.181306,.5999995
2241,.85,1.375641,.6198603
2241,.9,1.640608,.6465741
2241,.95,2.171846,.6567117
2242,.05,-.6702051,.2761457
2242,.1,-.4994711,.3634568
2242,.15,-.273331,.3775735
2242,.2,-.214123,.422389
2242,.25,-.1002541,.4366517
2242,.3,.0384063,.4358727
2242,.35,.1221651,.4589966
2242,.4,.233235,.4769237
2242,.45,.3288841,.4925712
2242,.5,.4689359,.4951451
2242,.55,.5527371,.516145
2242,.6,.6609668,.5263904
2242,.65,.7919261,.5304768
2242,.7,.8718699,.5550956
2242,.75,1.031951,.5766971
2242,.8,1.186567,.602672
2242,.85,1.381768,.6226212
2242,.9,1.647915,.6494541
2242,.95,2.18152,.6596367
2243,.05,-.6731902,.2773756
2243,.1,-.5016958,.3650756
2243,.15,-.2745485,.3792553
2243,.2,-.2150767,.4242703
2243,.25,-.1007007,.4385966
2243,.3,.0385773,.4378141
2243,.35,.1227092,.4610409
2243,.4,.2342739,.479048
2243,.45,.330349,.4947652
2243,.5,.4710246,.4973505
2243,.55,.555199,.5184439
2243,.6,.6639108,.528735
2243,.65,.7954534,.5328396
2243,.7,.8757532,.557568
2243,.75,1.036548,.5792657
2243,.8,1.191852,.6053564
2243,.85,1.387923,.6253944
2243,.9,1.655255,.6523467
2243,.95,2.191236,.6625748
2244,.05,-.6761886,.2786111
2244,.1,-.5039303,.3667017
2244,.15,-.2757713,.3809445
2244,.2,-.2160347,.4261601
2244,.25,-.1011492,.4405501
2244,.3,.0387491,.4397641
2244,.35,.1232558,.4630944
2244,.4,.2353173,.4811817
2244,.45,.3318203,.4969689
2244,.5,.4731226,.4995658
2244,.55,.5576718,.5207531
2244,.6,.6668679,.53109
2244,.65,.7989963,.5352129
2244,.7,.8796539,.5600514
2244,.75,1.041164,.5818458
2244,.8,1.197161,.6080527
2244,.85,1.394104,.6281799
2244,.9,1.662628,.6552523
2244,.95,2.200996,.665526
2245,.05,-.6792004,.279852
2245,.1,-.5061749,.368335
2245,.15,-.2769996,.3826413
2245,.2,-.2169969,.4280582
2245,.25,-.1015997,.4425124
2245,.3,.0389217,.4417229
