,discrate,year,rcp,variable,pulse,damages
185,1.0,2112.0,rcp85,nocons_betas_SSP3,pulse,0.22125484320231503
186,1.0,2113.0,rcp45,nocons_betas_SSP3,pulse,0.11946305402379173
187,1.0,2113.0,rcp85,nocons_betas_SSP3,pulse,0.22152729561902104
188,1.0,2114.0,rcp45,nocons_betas_SSP3,pulse,0.11928610156252603
189,1.0,2114.0,rcp85,nocons_betas_SSP3,pulse,0.22153001977628214
190,1.0,2115.0,rcp45,nocons_betas_SSP3,pulse,0.11902866477113017
191,1.0,2115.0,rcp85,nocons_betas_SSP3,pulse,0.2214482840458588
192,1.0,2116.0,rcp45,nocons_betas_SSP3,pulse,0.11857796176512417
193,1.0,2116.0,rcp85,nocons_betas_SSP3,pulse,0.22119877188862258
194,1.0,2117.0,rcp45,nocons_betas_SSP3,pulse,0.1180785891521676
195,1.0,2117.0,rcp85,nocons_betas_SSP3,pulse,0.22089278694639466
196,1.0,2118.0,rcp45,nocons_betas_SSP3,pulse,0.11757625697262923
197,1.0,2118.0,rcp85,nocons_betas_SSP3,pulse,0.22056583461733537
198,1.0,2119.0,rcp45,nocons_betas_SSP3,pulse,0.11713892048859277
199,1.0,2119.0,rcp85,nocons_betas_SSP3,pulse,0.2202693229714119
200,1.0,2120.0,rcp45,nocons_betas_SSP3,pulse,0.11693205541645732
201,1.0,2120.0,rcp85,nocons_betas_SSP3,pulse,0.22012598368076647
202,1.0,2121.0,rcp45,nocons_betas_SSP3,pulse,0.11699994089138195
203,1.0,2121.0,rcp85,nocons_betas_SSP3,pulse,0.22016617365045066
204,1.0,2122.0,rcp45,nocons_betas_SSP3,pulse,0.11728968977294967
205,1.0,2122.0,rcp85,nocons_betas_SSP3,pulse,0.2203482738658581
206,1.0,2123.0,rcp45,nocons_betas_SSP3,pulse,0.11727402805985974
207,1.0,2123.0,rcp85,nocons_betas_SSP3,pulse,0.22028392207547354
208,1.0,2124.0,rcp45,nocons_betas_SSP3,pulse,0.11724350034031857
209,1.0,2124.0,rcp85,nocons_betas_SSP3,pulse,0.22018801599412158
210,1.0,2125.0,rcp45,nocons_betas_SSP3,pulse,0.11691504148816044
211,1.0,2125.0,rcp85,nocons_betas_SSP3,pulse,0.21985540818766303
212,1.0,2126.0,rcp45,nocons_betas_SSP3,pulse,0.11638467636901796
213,1.0,2126.0,rcp85,nocons_betas_SSP3,pulse,0.21935877005484244
