temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
41.2,56,.0009354498333778,5,.0001216384716827,47,.0007160056834437,4,.0000978056782515
41.3,153,.0027234514518,32,.00034833972461,116,.0022523771954752,5,.0001227345317147
41.4,113,.0019391092516798,17,.0002200433135613,88,.0016176413408857,8,.0001014245972328
41.5,101,.0011361977542492,13,.0002220979016556,86,.0008976433044836,2,.00001645654811
41.6,27,.0004047708798112,9,.0001162516830391,18,.0002885191967721,0,0
41.7,84,.0009918015306312,28,.0002403527366823,41,.0005491854218462,15,.0002022633721026
41.8,29,.0005339049193935,8,.0000770500082581,21,.0004568549111355,0,0
41.9,37,.0007274449671968,5,.0000983390818874,31,.0006153512613309,1,.0000137546239785
42,22,.0003090008731306,4,.0000346079641531,15,.0002617157847453,3,.0000126771242321
42.1,40,.0008323051856678,3,.0000649881258141,37,.0007673170598537,0,0
42.2,36,.0005813527327518,3,.000036672634451,32,.000541114123962,1,3.56597433893e-06
42.3,78,.0011295310941932,16,.0002195428819505,62,.0009099882122428,0,0
42.4,42,.0003663533434519,8,.000051592523505,34,.000314760819947,0,0
42.5,45,.000591429119595,4,.0000523894882463,40,.0004815286833946,1,.0000575109479541
42.6,28,.0004116862874071,3,.0000664457711537,25,.0003452405162534,0,0
42.7,32,.0007962730942381,4,.0001708899530968,25,.000525977784946,3,.0000994053561953
42.8,58,.0006372357133841,24,.0002259316029267,32,.0004017623491563,2,9.54176130108e-06
42.9,30,.0002014995598074,5,.0000165058668244,24,.0001814173774619,1,3.57631552106e-06
43,64,.0008485039954849,13,.0001280084538848,50,.0006954416255667,1,.0000250539160334
43.1,7,.0000552702176719,2,.0000142885569403,5,.0000409816607316,0,0
43.2,3,8.76724470800e-06,0,0,3,8.76724470800e-06,0,0
43.4,22,.0001388388691339,5,.0000299188841382,17,.0001089199849957,0,0
43.8,14,.0000949956615841,7,.0000429596234426,6,.0000428298744737,1,9.20616366784e-06
43.9,7,.0000638211813566,1,9.68803760770e-06,6,.0000541331437489,0,0
44,2,.0000125084861793,1,6.73536578688e-06,1,5.77312039240e-06,0,0
44.3,1,.0000135163381856,1,.0000135163381856,0,0,0,0
44.9,2,3.29852196046e-06,0,0,2,3.29852196046e-06,0,0
45.2,4,6.59704392092e-06,0,0,4,6.59704392092e-06,0,0
45.3,3,.0000628396692264,0,0,2,.0000261292070718,1,.0000367104621546
45.7,7,.000142523361319,1,.0000259133703366,6,.0001166099909824,0,0
45.8,12,.0000167789753505,0,0,12,.0000167789753505,0,0
46.1,2,.0000550656932319,0,0,1,.0000367104621546,1,.0000183552310773
