temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
14.3,84,.0000377936851237,38,.0000161554841895,1,2.01853637805e-07,45,.0000214363472963
14.4,66,.000029359210302,23,.0000147881041386,8,1.49394405469e-06,35,.0000130771621087
14.5,343,.000120430571009,166,.0000550629340097,18,9.80845286591e-06,159,.0000555591841334
14.6,20,4.03458470544e-06,8,1.61650578434e-06,0,0,12,2.41807892110e-06
14.7,250,.0001404786083334,125,.0000622778493842,20,8.24873913530e-06,105,.000069952019814
14.9,419,.000073710488266,230,.0000406103328672,11,2.39736345264e-06,178,.0000307027919462
15,247,.000072077919107,125,.0000322332450438,19,9.98991589540e-06,103,.0000298547581679
15.1,73,.000021119720504,32,.0000134160729104,22,2.11475752110e-06,19,5.58889007252e-06
15.2,75,.0000215552853362,33,.000011298557034,16,3.38461813953e-06,26,6.87211016270e-06
15.3,309,.0001252864713805,186,.0000691522850644,30,.000010677797448,93,.0000454563888681
15.4,221,.0000393565363055,125,.0000229296423271,10,3.28190635202e-06,86,.0000131449876264
15.5,409,.0002295558265359,193,.0001192044142613,24,5.90459733019e-06,192,.0001044468149445
15.6,473,.0002363912102155,220,.0001177846773928,16,3.54639303168e-06,237,.000115060139791
15.7,127,.000078244893146,41,.0000292568775535,29,8.61723538037e-06,57,.0000403707802121
15.8,204,.0000474894202256,100,.0000215825450454,4,1.45386536587e-06,100,.0000244530098144
15.9,523,.0001382901288096,279,.0000791727062293,60,.0000161247624959,184,.0000429926600845
16,525,.0000964427664698,265,.0000475538923972,50,.0000105083422213,210,.0000383805318513
16.1,474,.0001269037341203,242,.0000606347325203,71,.0000312543198078,161,.0000350146817922
16.2,74,.0000262713150008,12,3.09406132004e-06,37,.0000149861719194,25,8.19108176131e-06
16.3,448,.000151852022519,235,.0000887342521239,39,.0000145199398602,174,.0000485978305349
16.4,300,.0001232895704746,147,.0000580107439063,29,.0000164067733834,124,.0000488720531848
16.5,798,.0003211519396302,370,.0001578398039186,77,.0000287732828212,351,.0001345388528904
16.6,806,.0003040377053942,474,.0001839795245964,6,3.75879362480e-06,326,.0001162993871731
16.7,583,.000331932395671,323,.0001928790415242,19,3.58041392445e-06,241,.0001354729402223
16.8,595,.000159099713084,314,.0000791351154703,43,.0000196061428248,238,.0000603584547889
16.9,740,.0001986112085977,456,.0001089388146429,14,1.69909696801e-06,270,.0000879732969867
17,1155,.0005677983638925,586,.0002633912424734,59,.0000173978146023,510,.0002870093068168
17.1,1114,.0003988949582343,638,.0002291672619812,85,.0000189103102741,391,.000150817385979
17.2,260,.0001438266622458,78,.0000585318201445,98,.0000271425522271,84,.0000581522898742
17.3,836,.0003759744038874,414,.0001835846348008,110,.0000398477027588,312,.0001525420663278
17.4,695,.0002550811698683,335,.0001331847787327,84,.0000223630784788,276,.0000995333126568
17.5,983,.000286581370176,541,.000150743232826,122,.0000230020110497,320,.0001128361263003
17.6,1224,.0002851292894075,710,.0001380124988746,100,.0000440871155902,414,.0001030296749427
17.7,557,.0001914540049945,257,.0000966681479504,86,.0000186571819256,214,.0000761286751185
17.8,818,.0003394082819188,470,.0001311132369288,74,.0000739247819279,274,.0001343702630621
17.9,2419,.0005316190216025,1398,.0002757024208346,160,.0000481447414025,861,.0002077718593654
18,1239,.0003007640735326,644,.0001562929079242,78,.0000176624632431,517,.0001268087023654
18.1,1869,.000390461889813,1028,.0001825755283988,132,.0000475671432376,709,.0001603192181765
18.2,1334,.0004121263225585,714,.0001927808194431,158,.0000831771642495,462,.0001361683388659
18.3,2264,.0006347132800109,1295,.0003174640036949,149,.000045412685882,820,.0002718365904339
18.4,1912,.0005522662354114,998,.000234349578438,274,.000113676479538,640,.0002042401774354
18.5,3256,.0007598836239922,1807,.0003719989363837,194,.0000809461733056,1255,.0003069385143029
