temp,no_wgt_comm,risk_adj_sample_wgt_sector_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_sector_low,pop_adj_sample_wgt_low,no_wgt_ag,risk_adj_sample_wgt_sector_ag,pop_adj_sample_wgt_ag,no_wgt_nonag,risk_adj_sample_wgt_sector_nonag,pop_adj_sample_wgt_nonag
42.8,159,.0001462049596701,.000383556591383,84,.0001103081102234,.0001455720025585,32,.0000310140607098,.0002318666172414,43,4.88278873689e-06,6.11797158312e-06
42.9,263,.0000236342918094,.0001179289003059,145,7.08422256945e-06,.0000103619718046,44,.0000140118379108,.0001050585384614,74,2.53823132912e-06,2.50839003990e-06
43,66,.0001185178843102,.0004955835819658,15,.0000572899264739,.0000797684404859,50,.0000536846456143,.0004013559292275,1,7.54331222197e-06,.0000144592122524
43.1,7,8.24283497991e-06,.0000318977574807,2,5.07925415150e-06,8.24626613394e-06,5,3.16358082841e-06,.0000236514913468,0,0,0
43.2,82,.0000181187004924,.0000133259785322,35,.0000140257931012,7.20582708524e-06,6,6.77230984653e-07,5.08148556122e-06,41,3.41567640660e-06,1.03866588574e-06
43.4,141,.0000353641645769,.0000881311939671,66,.0000241102794583,.0000242806711501,28,8.41064771222e-06,.0000629859287167,47,2.84323740640e-06,8.64594100314e-07
43.6,33,1.05301515285e-06,5.50706392488e-07,24,6.01796682265e-07,4.13496314078e-07,0,0,0,9,4.51218470587e-07,1.37210078410e-07
43.7,23,4.34435584414e-06,2.24320862374e-06,12,4.29842526373e-06,2.16823559196e-06,9,1.25364092718e-09,6.13873147870e-08,2,4.46769394813e-08,1.35857169958e-08
43.8,143,.0000311143784731,.0000599915209389,79,.0000235887928426,.0000292770438284,33,3.31124888076e-06,.0000249627292446,31,4.21433674980e-06,5.75174786599e-06
43.9,40,.0000116704321611,.0000387484337474,18,6.69383639273e-06,7.26430962361e-06,6,4.17881048520e-06,.0000312415272674,16,7.97785283169e-07,2.42596856381e-07
44,2,2.83992423533e-06,7.21894502931e-06,1,2.39426799453e-06,3.88713988286e-06,1,4.45656240800e-07,3.33180514644e-06,0,0,0
44.2,7,.0000747600506656,.0000357490257556,3,.000025937949431,.0000129662926156,0,0,0,4,.0000488221012347,.00002278273314
44.3,1,4.80474818687e-06,7.80060054240e-06,1,4.80474818687e-06,7.80060054240e-06,0,0,0,0,0,0
44.7,2,8.82139283931e-06,4.40978465122e-06,2,8.82139283931e-06,4.40978465122e-06,0,0,0,0,0,0
44.9,8,4.72160584408e-07,1.99073484275e-06,3,5.46470655394e-08,3.75481619130e-08,2,2.54629526353e-07,1.90365562958e-06,3,1.62883992516e-07,4.95310512605e-08
45,2,6.36501431472e-06,3.18184902426e-06,2,6.36501431472e-06,3.18184902426e-06,0,0,0,0,0,0
45.1,48,2.02033424423e-06,1.00938511860e-06,27,9.56241176908e-07,6.57036194340e-07,2,5.91229620817e-10,2.89508736984e-08,19,1.06350183771e-06,3.23398050561e-07
45.2,4,5.09259052706e-07,3.80731125915e-06,0,0,0,4,5.09259052706e-07,3.80731125915e-06,0,0,0
45.3,76,.0000172325619836,.0000381182370353,31,1.24995219863e-06,8.58845922380e-07,9,2.01925254471e-06,.000015187874153,36,.0000139633572402,.0000220715169599
45.7,7,.0000182133222211,.0000822536280793,1,9.21160881262e-06,.0000149552233779,6,9.00171340845e-06,.0000672984047014,0,0,0
45.8,161,5.82725148607e-06,.0000121221775133,78,1.86924198164e-06,1.28436177427e-06,34,1.30233416079e-06,.0000100302569912,49,2.65567534363e-06,8.07558747873e-07
46.1,2,8.36031654217e-06,.0000317797239404,0,0,0,1,2.83386566480e-06,.0000211864826269,1,5.52645087737e-06,.0000105932413135
