temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
26.3,16,.0028126008110121,14,.0024200353946071,2,.000392565416405,0,0
26.4,13,.0023131001653383,6,.0010412210249342,7,.0012718791404041,0,0
26.5,13,.0024984870833578,9,.0017646851338213,4,.0007338019495364,0,0
26.6,5,.0010269088670611,5,.0010269088670611,0,0,0,0
26.7,5,.0009097997681238,4,.0007242955471156,1,.0001855042210082,0,0
26.8,13,.0026254322874593,8,.0014631171361543,5,.0011623151513049,0,0
26.9,9,.0015250225842465,8,.0013267869799165,1,.00019823560433,0,0
27,10,.0017499914538348,8,.001396312363795,2,.0003536790900398,0,0
27.1,5,.0009074128756765,3,.0005695223226212,2,.0003378905530553,0,0
27.2,7,.0014243345940486,7,.0014243345940486,0,0,0,0
27.3,3,.0004768129001604,3,.0004768129001604,0,0,0,0
27.5,5,.0009405848686583,4,.0007423492643284,1,.00019823560433,0,0
27.6,14,.0025691618939163,14,.0025691618939163,0,0,0,0
27.7,9,.0016432573756902,9,.0016432573756902,0,0,0,0
27.8,4,.0006219267088454,2,.0002945063461084,2,.000327420362737,0,0
27.9,5,.0008109351911116,3,.0004468193365028,2,.0003641158546088,0,0
28,3,.000571381606278,1,.0001989073352888,2,.0003724742709892,0,0
28.1,6,.0012222080549691,6,.0012222080549691,0,0,0,0
28.2,4,.000719689487596,3,.0005052279739175,1,.0002144615136785,0,0
28.3,4,.0006580339468201,3,.0004708114356617,1,.0001872225111583,0,0
28.4,1,.0001705066970317,1,.0001705066970317,0,0,0,0
28.5,10,.0018116994760931,8,.0014564542507287,2,.0003552452253643,0,0
28.6,9,.0018269320571562,6,.0012681928055827,3,.0005587392515736,0,0
28.7,2,.0003873186942656,2,.0003873186942656,0,0,0,0
28.8,1,.000178736896487,1,.000178736896487,0,0,0,0
28.9,7,.0013520924840122,7,.0013520924840122,0,0,0,0
29.1,1,.0001691508368822,0,0,1,.0001691508368822,0,0
29.2,4,.0008747887186473,3,.0007056378817651,1,.0001691508368822,0,0
29.3,4,.000725835780031,4,.000725835780031,0,0,0,0
29.4,6,.001028622747981,6,.001028622747981,0,0,0,0
29.5,7,.0011867133143824,6,.0010161601821892,1,.0001705531321932,0,0
29.6,1,.0002344467211515,1,.0002344467211515,0,0,0,0
29.7,1,.0001673374208622,1,.0001673374208622,0,0,0,0
29.8,3,.0005441676476039,3,.0005441676476039,0,0,0,0
29.9,1,.000178736896487,1,.000178736896487,0,0,0,0
30,5,.0011206725321244,3,.0006762083794456,2,.0004444641526788,0,0
30.2,2,.0003025444311788,1,.000144274905324,1,.0001582695258548,0,0
30.3,1,.0001855042210082,1,.0001855042210082,0,0,0,0
30.4,1,.0001705531321932,1,.0001705531321932,0,0,0,0
30.5,5,.0011768290423788,4,.0009334397909697,1,.0002433892514091,0,0
30.8,4,.0007132931204978,3,.0005222051549936,1,.0001910879655043,0,0
31.1,1,.0001872225111583,0,0,1,.0001872225111583,0,0
31.6,5,.0008822579547996,3,.0005525789456442,2,.0003296790091554,0,0
31.7,2,.000316294375807,2,.000316294375807,0,0,0,0
32,1,.0002278019092046,1,.0002278019092046,0,0,0,0
32.8,2,.0003528416418703,2,.0003528416418703,0,0,0,0
32.9,1,.000144274905324,1,.000144274905324,0,0,0,0
33,2,.0003659594076453,1,.000178736896487,1,.0001872225111583,0,0
