temp,risk,bins,poly_2,poly_3,poly_4,spline
35.900002,low,17.020412,7.9317746,3.5612998,2.6272924,-1.7397671
36,high,7.0461206,8.0600834,0.44093484,0.81538469,-7.0768085
36,low,-13.97253,8.0198374,3.5369611,2.5009053,-1.8092397
36.099998,high,7.0461206,8.040966,0.11621164,0.48696265,-7.4630332
36.099998,low,-13.97253,8.1078768,3.5108967,2.36956,-1.8803861
36.200001,high,7.0461206,8.0194588,-0.21701702,0.14971872,-7.859468
36.200001,low,-13.97253,8.1958961,3.4830956,2.2331963,-1.9532269
36.299999,high,7.0461206,7.9955645,-0.55876642,-0.1963675,-8.2661963
36.299999,low,-13.97253,8.2838879,3.4535499,2.091769,-2.0277758
36.400002,high,7.0461206,7.9692807,-0.90910333,-0.55136865,-8.6833611
36.400002,low,-13.97253,8.3718605,3.4222479,1.9452119,-2.1040568
36.5,high,7.0461206,7.9406095,-1.2680417,-0.91530389,-9.111043
36.5,low,-13.97253,8.4598055,3.3891821,1.7934803,-2.1820827
36.599998,high,7.0461206,7.9095497,-1.6356356,-1.2882329,-9.5493698
36.599998,low,-13.97253,8.5477276,3.3543417,1.6365125,-2.2618749
36.700001,high,7.0461206,7.8761001,-2.01194,-1.6702167,-9.9984703
36.700001,low,-13.97253,8.6356287,3.3177154,1.4742459,-2.3434556
36.799999,high,7.0461206,7.8402638,-2.3969669,-2.0612726,-10.458423
36.799999,low,-13.97253,8.7235041,3.2792962,1.3066362,-2.4268365
36.900002,high,7.0461206,7.8020372,-2.7907867,-2.4614766,-10.929374
36.900002,low,-13.97253,8.8113585,3.2390714,1.1336138,-2.512043
37,high,7.0461206,7.7614236,-3.1934099,-2.8708448,-11.4114
37,low,-13.97253,8.8991861,3.1970346,0.95513487,-2.599087
37.099998,high,7.0461206,7.7184219,-3.6048918,-3.2894387,-11.904518
37.099998,low,-13.97253,8.9869909,3.1531742,0.77113533,-2.6879718
37.200001,high,7.0461206,7.6730299,-4.0252895,-3.7173214,-12.408301
37.200001,low,-13.97253,9.0747757,3.1074789,0.5815503,-2.7786267
37.299999,high,7.0461206,7.6252513,-4.4546118,-4.1545067,-12.92215
37.299999,low,-13.97253,9.1625328,3.0599422,0.38633639,-2.8709514
37.400002,high,7.0461206,7.5750823,-4.8929319,-4.6010742,-13.44554
37.400002,low,-13.97253,9.2502699,3.010551,0.18542047,-2.9648602
37.5,high,7.0461206,7.5225267,-5.3402576,-5.0570369,-13.977877
37.5,low,-13.97253,9.3379803,2.9592991,-0.021240469,-3.0602529
37.599998,high,7.0461206,7.4675832,-5.7966452,-5.5224581,-14.518616
37.599998,low,-13.97253,9.4256678,2.9061751,-0.23371266,-3.1570401
37.700001,high,7.0461206,7.4102488,-6.2621541,-5.9974027,-15.06722
37.700001,low,-13.97253,9.5133343,2.8511667,-0.45206347,-3.2551329
37.799999,high,7.0461206,7.3505278,-6.7367892,-6.4818811,-15.623085
37.799999,low,-13.97253,9.6009741,2.7942688,-0.67633539,-3.3544302
37.900002,high,7.0461206,7.2884164,-7.2206273,-6.9759774,-16.185698
37.900002,low,-13.97253,9.6885939,2.7354672,-0.90660489,-3.4548473
38,high,7.0461206,7.2239189,-7.7136726,-7.4797006,-16.75445
38,low,-13.97253,9.7761869,2.6747565,-1.1429142,-3.5562832
38.099998,high,7.0461206,7.157033,-8.2159843,-7.9931154,-17.328804
38.099998,low,-13.97253,9.8637571,2.6121249,-1.3853319,-3.658649
38.200001,high,7.0461206,7.0877562,-8.7276211,-8.5162897,-17.908222
38.200001,low,-13.97253,9.9513063,2.5475597,-1.6339276,-3.7618551
38.299999,high,7.0461206,7.0160933,-9.2485867,-9.0492296,-18.4921
38.299999,low,-13.97253,10.038829,2.4810567,-1.888743,-3.8658011
38.400002,high,7.0461206,6.9420395,-9.7789612,-9.5920238,-19.079924
38.400002,low,-13.97253,10.126331,2.4126008,-2.149858,-3.970402
38.5,high,7.0461206,6.8655996,-10.318744,-10.144677,-19.671085
38.5,low,-13.97253,10.213806,2.3421874,-2.4173141,-4.0755563
38.599998,high,7.0461206,6.7867718,-10.867996,-10.707256,-20.265049
38.599998,low,-13.97253,10.301259,2.2698042,-2.6911817,-4.1811762
38.700001,high,7.0461206,6.7055521,-11.42678,-11.279832,-20.861275
38.700001,low,-13.97253,10.388691,2.1954386,-2.9715333,-4.2871714
38.799999,high,7.0461206,6.6219473,-11.995093,-11.862407,-21.459162
38.799999,low,-13.97253,10.476096,2.1190865,-3.2584095,-4.3934417
38.900002,high,7.0461206,6.5359507,-12.573021,-12.455071,-22.058187
38.900002,low,-13.97253,10.56348,2.0407324,-3.5518939,-4.4999018
39,high,-22.235926,6.4475694,-13.160559,-13.057829,-22.657753
39,low,13.754749,10.650839,1.9603724,-3.8520262,-4.606451
39.099998,high,-22.235926,6.3567991,-13.75777,-13.670749,-23.257414
39.099998,low,13.754749,10.738173,1.8779939,-4.1588802,-4.713016
39.200001,high,-22.235926,6.2636371,-14.364717,-14.293901,-23.857096
39.200001,low,13.754749,10.825488,1.7935839,-4.4725308,-4.8195848
39.299999,high,-22.235926,6.1680903,-14.981397,-14.927287,-24.456753
39.299999,low,13.754749,10.912776,1.7071389,-4.7930169,-4.9261494
39.400002,high,-22.235926,6.0701513,-15.607895,-15.571002,-25.056435
39.400002,low,13.754749,11.000043,1.6186428,-5.1204262,-5.0327182
39.5,high,-22.235926,5.9698272,-16.244205,-16.225042,-25.656094
39.5,low,13.754749,11.087284,1.5280924,-5.4547968,-5.1392827
39.599998,high,-22.235926,5.8671155,-16.890392,-16.889481,-26.255753
39.599998,low,13.754749,11.174501,1.4354746,-5.7962055,-5.2458477
39.700001,high,-22.235926,5.7620106,-17.546522,-17.564392,-26.855436
39.700001,low,13.754749,11.261699,1.3407762,-6.1447296,-5.3524165
39.799999,high,-22.235926,5.6545219,-18.212584,-18.249771,-27.455093
39.799999,low,13.754749,11.348868,1.2439946,-6.5004063,-5.458981
39.900002,high,-22.235926,5.5446401,-18.888672,-18.945715,-28.054775
39.900002,low,13.754749,11.436019,1.1451125,-6.863328,-5.5655499
40,high,-22.235926,5.4323745,-19.574772,-19.652222,-28.654432
40,low,13.754749,11.523142,1.0441278,-7.233531,-5.6721144
40.099998,high,-22.235926,5.3177204,-20.270952,-20.369364,-29.254093
40.099998,low,13.754749,11.610242,0.94102705,-7.611094,-5.7786794
40.200001,high,-22.235926,5.2006731,-20.977282,-21.097218,-29.853773
40.200001,low,13.754749,11.697321,0.83579636,-7.996098,-5.8852477
40.299999,high,-22.235926,5.0812421,-21.693745,-21.835773,-30.453434
40.299999,low,13.754749,11.784374,0.72843409,-8.3885784,-5.9918127
40.400002,high,-22.235926,4.9594183,-22.420439,-22.585136,-31.053114
40.400002,low,13.754749,11.871407,0.61892223,-8.7886305,-6.098381
40.5,high,-22.235926,4.8352103,-23.157347,-23.345297,-31.652773
40.5,low,13.754749,11.958413,0.50725937,-9.1962919,-6.204946
40.599998,high,-22.235926,4.7086139,-23.904539,-24.116331,-32.252434
40.599998,low,13.754749,12.045395,0.39343169,-9.6116409,-6.311511
40.700001,high,-22.235926,4.5796242,-24.662085,-24.898315,-32.852112
40.700001,low,13.754749,12.132358,0.27742493,-10.034763,-6.4180794
40.799999,high,-22.235926,4.4482512,-25.429966,-25.691238,-33.451767
40.799999,low,13.754749,12.219293,0.15923817,-10.465692,-6.5246434
40.900002,high,-22.235926,4.3144846,-26.208284,-26.495211,-34.051453
40.900002,low,13.754749,12.306208,0.038852673,-10.904527,-6.6312127
41,high,-22.235926,4.1783347,-26.997019,-27.310215,-34.651112
41,low,13.754749,12.393096,-0.083732165,-11.351302,-6.7377777
41.099998,high,-22.235926,4.0397964,-27.79624,-28.136332,-35.250767
41.099998,low,13.754749,12.479961,-0.20853063,-11.806102,-6.8443418
41.200001,high,-22.235926,3.8988643,-28.60602,-28.97364,-35.850452
41.200001,low,13.754749,12.566806,-0.33555737,-12.269011,-6.950911
41.299999,high,-22.235926,3.7555492,-29.426338,-29.822126,-36.450108
41.299999,low,13.754749,12.653624,-0.46481246,-12.740065,-7.0574751
41.400002,high,-22.235926,3.6098402,-30.257296,-30.681902,-37.049793
41.400002,low,13.754749,12.740421,-0.5963155,-13.219365,-7.1640444
41.5,high,-22.235926,3.4617481,-31.098873,-31.552946,-37.649452
41.5,low,13.754749,12.827192,-0.73006618,-13.706944,-7.2706089
41.599998,high,-22.235926,3.3112676,-31.951141,-32.435345,-38.249107
41.599998,low,13.754749,12.91394,-0.86607927,-14.202889,-7.3771734
41.700001,high,-22.235926,3.1583931,-32.814175,-33.329174,-38.848793
41.700001,low,13.754749,13.000668,-1.0043699,-14.70729,-7.4837427
41.799999,high,-22.235926,3.0031359,-33.687946,-34.234421,-39.448448
41.799999,low,13.754749,13.087368,-1.1449372,-15.220175,-7.5903068
41.900002,high,-22.235926,2.8454843,-34.572563,-35.151199,-40.048134
41.900002,low,13.754749,13.174048,-1.2878015,-15.741654,-7.696876
42,high,-41.365017,2.6854501,-35.468002,-36.079483,-40.647793
42,low,-2.7966921,13.260702,-1.4329619,-16.271759,-7.8034406
42.099998,high,-41.365017,2.5230277,-36.374332,-37.019363,-41.247448
42.099998,low,-2.7966921,13.347332,-1.5804336,-16.810577,-7.9100046
42.200001,high,-41.365017,2.3582106,-37.291637,-37.970921,-41.847134
42.200001,low,-2.7966921,13.433942,-1.7302319,-17.3582,-8.0165739
42.299999,high,-41.365017,2.1910112,-38.219879,-38.934128,-42.446789
42.299999,low,-2.7966921,13.520525,-1.8823552,-17.91466,-8.1231384
42.400002,high,-41.365017,2.0214171,-39.159172,-39.909111,-43.046474
42.400002,low,-2.7966921,13.607087,-2.0368249,-18.480064,-8.2297077
42.5,high,-41.365017,1.8494409,-40.109489,-40.895844,-43.646133
42.5,low,-2.7966921,13.693624,-2.193639,-19.054445,-8.3362722
42.599998,high,-41.365017,1.6750765,-41.070904,-41.894405,-44.245789
42.599998,low,-2.7966921,13.780136,-2.352813,-19.637896,-8.4428368
42.700001,high,-41.365017,1.4983168,-42.043495,-42.904892,-44.845474
42.700001,low,-2.7966921,13.866629,-2.5143628,-20.230509,-8.5494061
42.799999,high,-41.365017,1.3191755,-43.027225,-43.927273,-45.445129
42.799999,low,-2.7966921,13.953094,-2.6782861,-20.832312,-8.6559696
42.900002,high,-41.365017,1.1376387,-44.022213,-44.96167,-46.044811
42.900002,low,-2.7966921,14.039539,-2.8446047,-21.443422,-8.7625389
43,high,-41.365017,0.95372057,-45.028427,-46.008053,-46.644474
43,low,-2.7966921,14.125958,-3.0133164,-22.063866,-8.8691044
43.099998,high,-41.365017,0.76741397,-46.04594,-47.066517,-47.244129
43.099998,low,-2.7966921,14.212354,-3.1844366,-22.693737,-8.975668
43.200001,high,-41.365017,0.57871181,-47.074837,-48.137142,-47.843811
43.200001,low,-2.7966921,14.298729,-3.3579819,-23.333138,-9.0822372
43.299999,high,-41.365017,0.38762838,-48.115074,-49.219902,-48.44347
43.299999,low,-2.7966921,14.385077,-3.5339489,-23.982088,-9.1888018
43.400002,high,-41.365017,0.19414915,-49.166775,-50.314926,-49.043152
43.400002,low,-2.7966921,14.471405,-3.7123606,-24.640713,-9.2953711
43.5,high,-41.365017,-0.0017110992,-50.2299,-51.422176,-49.642815
43.5,low,-2.7966921,14.557706,-3.8932135,-25.309034,-9.4019356
43.599998,high,-41.365017,-0.19995974,-51.304531,-52.541748,-50.24247
43.599998,low,-2.7966921,14.643984,-4.0765238,-25.987152,-9.5085001
43.700001,high,-41.365017,-0.40060446,-52.390747,-53.673729,-50.842152
43.700001,low,-2.7966921,14.730242,-4.2623086,-26.675167,-9.6150684
43.799999,high,-41.365017,-0.60362995,-53.48851,-54.818085,-51.441807
43.799999,low,-2.7966921,14.816472,-4.450563,-27.373102,-9.721633
43.900002,high,-41.365017,-0.80905163,-54.597942,-55.974953,-52.041492
43.900002,low,-2.7966921,14.902682,-4.6413116,-28.081081,-9.8282022
44,high,-41.365017,-1.0168539,-55.718998,-57.144287,-52.641151
44,low,-2.7966921,14.988867,-4.8345499,-28.799129,-9.9347668
44.099998,high,-41.365017,-1.2270447,-56.851765,-58.326187,-53.240807
44.099998,low,-2.7966921,15.075027,-5.0302939,-29.527348,-10.041331
44.200001,high,-41.365017,-1.4396319,-57.996323,-59.520744,-53.840492
44.200001,low,-2.7966921,15.161167,-5.2285619,-30.265841000000002,-10.147901
44.299999,high,-41.365017,-1.6545994,-59.152626,-60.727917,-54.440147
44.299999,low,-2.7966921,15.24728,-5.429348,-31.014626,-10.254464
44.400002,high,-41.365017,-1.8719637,-60.320805,-61.947845,-55.039833
44.400002,low,-2.7966921,15.333373,-5.6326776,-31.773834,-10.361033
44.5,high,-41.365017,-2.0917082,-61.500809,-63.180489,-55.639492
44.5,low,-2.7966921,15.419439,-5.8385444,-32.543491,-10.467599
44.599998,high,-41.365017,-2.3138409,-62.692726,-64.425941,-56.239147
44.599998,low,-2.7966921,15.505483,-6.0469666,-33.323696,-10.574162
44.700001,high,-41.365017,-2.5383706,-63.896645,-65.684296,-56.838833
44.700001,low,-2.7966921,15.591505,-6.2579613,-34.114555,-10.680732
44.799999,high,-41.365017,-2.7652802,-65.112503,-66.955505,-57.438488
44.799999,low,-2.7966921,15.677501,-6.4715228,-34.916088,-10.787296
44.900002,high,-41.365017,-2.9945869,-66.340454,-68.239723,-58.038174
44.900002,low,-2.7966921,15.763476,-6.6876769,-35.728436,-10.893866
45,high,-41.365017,-3.2262735,-67.580421,-69.536896,-58.637833
45,low,-2.7966921,15.849425,-6.9064169,-36.551609,-11.00043
45.099998,high,-41.365017,-3.4603484,-68.832512,-70.847122,-59.237488
45.099998,low,-2.7966921,15.935351,-7.1277609,-37.385715,-11.106995
45.200001,high,-41.365017,-3.6968205,-70.096802,-72.170502,-59.837173
45.200001,low,-2.7966921,16.021255,-7.3517265,-38.230873,-11.213564
45.299999,high,-41.365017,-3.9356723,-71.373238,-73.506989,-60.436829
45.299999,low,-2.7966921,16.107136,-7.5783072,-39.087086,-11.320127
45.400002,high,-41.365017,-4.1769214,-72.661964,-74.85672,-61.036514
45.400002,low,-2.7966921,16.192993,-7.8075299,-39.954506,-11.426697
45.5,high,-41.365017,-4.4205499,-73.962921,-76.219658,-61.636173
45.5,low,-2.7966921,16.278824,-8.0393867,-40.833138,-11.533262
45.599998,high,-41.365017,-4.6665668,-75.276199,-77.595894,-62.235828
45.599998,low,-2.7966921,16.364632,-8.2738962,-41.723103,-11.639826
45.700001,high,-41.365017,-4.9149818,-76.601883,-78.985535,-62.835514
45.700001,low,-2.7966921,16.45042,-8.5110769,-42.624508,-11.746395
45.799999,high,-41.365017,-5.1657753,-77.939919,-80.388512,-63.435169
45.799999,low,-2.7966921,16.53618,-8.7509203,-43.537365,-11.85296
45.900002,high,-41.365017,-5.4189672,-79.290443,-81.805,-64.034851
45.900002,low,-2.7966921,16.621922,-8.9934549,-44.461826,-11.959529
46,high,-41.365017,-5.6745377,-80.653404,-83.234932,-64.634514
46,low,-2.7966921,16.707636,-9.2386723,-45.397896,-12.066093
46.099998,high,-41.365017,-5.932497,-82.028885,-84.678413,-65.234169
46.099998,low,-2.7966921,16.793327,-9.4865913,-46.345695,-12.172658
46.200001,high,-41.365017,-6.1928539,-83.416977,-86.135544,-65.833847
46.200001,low,-2.7966921,16.878998,-9.7372303,-47.30534,-12.279226
46.299999,high,-41.365017,-6.4555898,-84.817627,-87.60627,-66.43351
46.299999,low,-2.7966921,16.964642,-9.9905815,-48.276836,-12.385791
46.400002,high,-41.365017,-6.7207241,-86.230972,-89.090744,-67.033195
46.400002,low,-2.7966921,17.050264,-10.246673,-49.260338,-12.49236
46.5,high,-41.365017,-6.9882369,-87.656944,-90.588913,-67.632851
46.5,low,-2.7966921,17.13586,-10.505494,-50.255856,-12.598925
46.599998,high,-41.365017,-7.2581382,-89.09565,-92.100868,-68.232513
46.599998,low,-2.7966921,17.221434,-10.767066,-51.263504,-12.70549
46.700001,high,-41.365017,-7.5304379,-90.547173,-93.62674,-68.832191
46.700001,low,-2.7966921,17.306986,-11.031408,-52.283405,-12.812057
46.799999,high,-41.365017,-7.8051157,-92.011452,-95.166443,-69.431847
46.799999,low,-2.7966921,17.392513,-11.29851,-53.315563,-12.918623
46.900002,high,-41.365017,-8.0821924,-93.488632,-96.720146,-70.031532
46.900002,low,-2.7966921,17.47802,-11.568401,-54.360142,-13.025191
47,high,-41.365017,-8.3616476,-94.978645,-98.287796,-70.631195
47,low,-2.7966921,17.563498,-11.841071,-55.417141,-13.131757
