temp,no_wgt_comm,no_wgt_low,no_wgt_ag,no_wgt_nonag,pop_wgt_comm,risk_wgt_sector_low,risk_wgt_sector_ag,risk_wgt_sector_nonag,frac_no_wgt_comm,frac_no_wgt_low,frac_no_wgt_ag,frac_no_wgt_nonag,frac_pop_wgt_comm,frac_risk_wgt_sector_low,frac_risk_wgt_sector_ag,frac_risk_wgt_sector_nonag
38.8,1975,1072,275,628,.0020951549431518,.0003931994102249,.0001883173001452,.0001294532921581,.0002994305664483,.0002567155543763,.0007231760841724,.0003078796602342,.0021505674337987,.0006465020781354,.003389386353616,.0004513908774593
38.9,1869,1033,265,571,.0027642807238252,.0004085300847247,.0002451951338699,.0002003226888592,.0002833598626288,.0002473760892451,.0006968787720207,.0002799351687798,.0028373901996924,.0006717089138164,.0044130891854925,.0006985054824928
39,2357,1368,219,770,.0008660937200164,.0002227027475268,.0000716716384852,.0001318219398367,.0003573457443639,.0003275996999876,.0005759111361228,.0003774957617521,.0008890000975693,.0003661699009167,.0012899657824101,.0004596501185821
39.1,1027,543,127,357,.0014936375936378,.0003096634663697,.0001396199744417,.0000972207488861,.0001557038945531,.0001300340914425,.0003339758643269,.0001750207622669,.0015331412014534,.0005091515127557,.0025129185459863,.0003389991742609
39.2,936,406,230,300,.001782510971776,.0002342812910281,.0001474550649823,.0001762354196622,.0001419073469345,.0000972262267507,.0006048381794897,.0001470762708125,.0018296546796314,.0003852074483817,.0026539366517956,.0006145155476122
39.3,1010,475,221,314,.0019325024492066,.000279787566364,.0001970590171591,.0000998834298453,.0001531265175255,.000113749895829,.0005811705985531,.0001539398301171,.0019836131196808,.0004600292838368,.0035467221710449,.0003482836804682
39.4,1238,718,171,349,.0010719188913682,.0003313399599167,.0000879215520828,.0000481750231138,.0001876936917788,.0001719419478005,.0004496840377945,.0001710987283786,.0011002689166188,.0005447922023407,.0015824361786656,.0001679815599314
39.5,1681,955,208,518,.0007536278065782,.0001631779294859,.0000687790358265,.0000517324407481,.0002548571049112,.0002286971589826,.0005469840927559,.0002539516942696,.0007735596946325,.0002682986489175,.0012379039273908,.0001803859247849
39.6,1010,472,211,327,.000871228073301,.0001727485123024,.0000925963812754,.000038796288969,.0001531265175255,.0001130314754343,.0005548732864014,.0001603131351856,.0008942702438197,.0002840346890003,.0016665750350452,.0001352788378567
39.7,986,534,133,319,.0014030846451967,.0003392956122092,.000118971870772,.0000643250301007,.0001494878676041,.0001278788302583,.0003497542516179,.0001563911012973,.0014401933158623,.000557872958838,.0021412883200214,.0002242950433759
39.8,833,424,167,242,.0007630209705177,.0001229482511271,.0000694622230506,.0000551272450657,.0001262914743552,.000101536749119,.0004391651129338,.0001186415251221,.0007832012882219,.0002021526426282,.0012502001181941,.0001922232730223
39.9,892,424,194,274,.0009519797674587,.0000869784475821,.0000964126397324,.0000867946351386,.0001352364887453,.000101536749119,.0005101678557435,.0001343296606754,.0009771576523367,.0001430107615946,.0017352611001385,.000302644342688
40,789,399,174,216,.0012160421604814,.0001549301817803,.0001170095869925,.0000736379293196,.0001196206161659,.0000955499124964,.00045757323144,.000105894914985,.0012482039464458,.0002547376264617,.0021059705990308,.0002567682055491
40.1,885,503,116,266,.0007064213899074,.000271897009799,.0000464778729552,.0000311833782201,.0001341752158515,.0001204551528463,.00030504882096,.0001304076267871,.0007251047664228,.0004470555583319,.000836521489094,.0001087333680144
40.2,1026,525,228,273,.0015722921230929,.0001832352524671,.0001674353269459,.0000447697632477,.0001555522841397,.0001257235690742,.0005995787170593,.0001338394064394,.0016138759796234,.0003012770834013,.003013546879794,.0001561077542267
40.3,1063,588,170,305,.0012253413800572,.0002464261579167,.0001124909266014,.0000369354663254,.0001611618694352,.0001408103973631,.0004470543065793,.0001495275419927,.0012577491110384,.0004051761499565,.0020246425115189,.0001287903326062
40.4,899,434,146,319,.000822202603783,.0001378298897796,.0000801991449871,.000056707671475,.000136297761639,.000103931483768,.0003839407574152,.0001563911012973,.0008439481525983,.0002266211694487,.0014434461803644,.0001977340642255
40.5,1056,559,184,313,.0018492537582472,.0001900305275595,.0001990219765915,.000040669430053,.0001601005965415,.0001338656668809,.0004838705435917,.0001534495758811,.00189816267399,.000312449937059,.0035820520526214,.0001418102962957
40.6,1249,599,247,403,.0015789163732845,.0002597029106037,.0001220667059286,.0001792770289777,.0001893614063261,.000143444605477,.0006495436101476,.0001975724571248,.0016206754274551,.0004270059085468,.0021969900109349,.0006251213396699
40.7,669,311,121,237,.0010574448178347,.0001597839360481,.0001093614242105,.0000347511520342,.000101427366559,.0000744762475849,.0003181974770359,.0001161902539419,.0010854120339441,.0002627182137651,.0019683168702259,.000121173843847
40.8,862,370,205,287,.0010914494273885,.0001570281994043,.0001069276976358,.0000261595111848,.0001306881763435,.0000886051820142,.0005390948991104,.000140702965744,.0011203159946963,.0002581872062898,.0019245139926661,.0000912156385578
40.9,451,261,46,144,.0004920483513452,.0000877142249025,.0000408624565994,.0000372371138067,.0000683762964396,.0000625025743397,.0001209676358979,.00007059660999,.0005050620068536,.000144220533416,.0007354536872953,.0001298421476583
41,754,400,143,211,.0011937022406167,.0001029441746825,.0001347643928807,.0000196446837961,.0001143142516972,.0000957893859613,.0003760515637697,.0001034436438048,.0012252731821643,.0001692617565883,.0024255264589669,.0000684990772217
41.1,338,186,84,68,.0007319233147077,.0001887244718928,.0000685453391882,.0000262059012677,.0000512443197263,.000044542064472,.0002208974220745,.0000333372880508,.000751281164094,.0003103025083479,.0012336977912774,.000091377396207
41.2,368,183,78,107,.000596956796189,.0001498682279713,.0000552803051005,.0000378568245019,.0000557926321281,.0000438236440773,.0002051190347835,.0000524572032565,.00061274506187,.0002464147155625,.0009949500740874,.0001320030178055
41.3,466,232,131,103,.0015893132836665,.0001537010149293,.0001738811438406,.0000418624378824,.0000706504526405,.0000555578438576,.0003444947891876,.0000504961863123,.0016313473144928,.000252716619047,.0031295604579618,.000145970197075
41.4,457,181,132,144,.0011386905344242,.0001041347706172,.0001248859250147,.0000438389196198,.0000692859589199,.0000433446971475,.0003471245204028,.00007059660999,.0011688065307588,.0001712193453487,.002247731088313,.0001528619941923
41.5,692,354,127,211,.0006882914274867,.0001288667807775,.0000693038018776,.000020777617368,.000104914406067,.0000847736065757,.0003339758643269,.0001034436438048,.0007064953042036,.0002118839433854,.0012473488105263,.0000724495049827
41.6,705,418,48,239,.0002689104635668,.0001009992695931,.0000222799396511,.000011222562736,.0001068853414411,.0001000999083296,.0001262270983283,.000117170762414,.0002760225860358,.0001660639257946,.0004010004569655,.0000391319707386
41.7,729,405,64,260,.0005845857985448,.0001022026990939,.0000424011629115,.0000687784054421,.0001105239913625,.0000969867532858,.000168302797771,.0001274661013708,.0006000468770679,.0001680426156221,.0007631477449979,.0002398235244943
41.8,670,383,62,225,.0003501432437729,.0000952080423016,.0000352762485605,.0000168524696393,.0001015789769723,.0000917183370579,.0001630433353407,.0001103072031094,.0003594038043267,.0001565419367439,.0006349115847848,.0000587629015149
41.9,344,178,50,116,.0004577688110428,.0001015613925004,.000047508751044,.0000125266332045,.0000521539822067,.0000426262767528,.0001314865607586,.0000568694913808,.0004698758440063,.0001669881734367,.0008550755153222,.0000436791359998
42,547,284,85,178,.0001998493968769,.000046774513375,.0000202257928016,.0000110857638909,.0000829308961252,.0000680104640325,.0002235271532897,.0000872652540154,.0002051349977683,.0000769070840757,.0003640293592774,.0000386549666415
42.1,270,145,52,73,.0004961871969618,.0000519946843203,.0000592381429411,2.22415984208e-06,.0000409348116157,.000034723652411,.000136746023189,.000035788559231,.0005093103163285,.0000854901370422,.0010661843237103,7.75542626989e-06
42.2,648,344,106,198,.0003490088814024,.0000310237993491,.0000417966617769,8.10242115801e-06,.0000982435478777,.0000823788719267,.0002787515088083,.0000970703387363,.0003582394404308,.0000510096155519,.0007522677679857,.0000282523444177
42.3,299,133,93,73,.0006689125270277,.000107747611751,.0000702547233229,3.81900711055e-06,.0000453315136041,.0000318499708321,.000244565003011,.000035788559231,.0006866038721326,.0001771596118909,.0012644637551852,.0000133165015885
42.4,146,72,44,30,.0002226674667203,.0000213953100388,.0000243149611661,2.49232012983e-06,.0000221351203552,.000017242089473,.0001157081734676,.0000147076270813,.000228556558101,.0000351783650807,.0004376273316453,8.69047477712e-06
42.5,188,90,49,49,.0003450435065676,.0000219178125125,.0000371752501356,.0000215070232485,.0000285027577176,.0000215526118413,.0001288568295435,.000024022457566,.000354169189679,.0000360374684423,.0006690903353254,.0000749928714354
42.6,201,110,26,65,.0002542631564772,.0000247312980877,.0000266509689646,.0000345917587792,.0000304736930917,.0000263420811394,.0000683730115945,.0000318665253427,.0002609878881379,.0000406634272404,.0004796714399034,.0001206180552684
42.7,73,28,27,18,.000460637186985,.0000619207633417,.0000406033874089,.0000307770213812,.0000110675601776,6.70525701729e-06,.0000710027428097,8.82457624875e-06,.0004728200825264,.000101810687247,.0007307908890384,.0001073164417471
42.8,159,84,32,43,.0003835565921291,.0001103081102234,.0000310140607098,4.88278873689e-06,.0000241060557293,.0000201157710519,.0000841513988855,.0000210809321498,.0003937008662523,.0001813696069733,.0005581995603116,.0000170258033276
42.9,263,145,44,74,.0001179289024302,7.08422256945e-06,.0000140118379108,2.53823132912e-06,.000039873538722,.000034723652411,.0001157081734676,.0000362788134671,.0001210478766256,.0000116479437507,.0002521888969696,8.85056260637e-06
43,66,15,50,1,.0004955835765581,.0000572899264739,.0000536846456143,7.54331222197e-06,.0000100062872838,3.59210197355e-06,.0001314865607586,4.90254236042e-07,.0005086907314206,.0000941966227783,.0009662309575568,.0000263027866349
43.1,7,2,5,0,.0000318977581401,5.07925415150e-06,3.16358082841e-06,0,1.06127289374e-06,4.78946929806e-07,.0000131486560759,0,.0000327413875005,8.35135628114e-06,.0000569389943469,0
43.2,82,35,6,41,.0000133259787427,.0000140257931012,6.77230984653e-07,3.41567640660e-06,.0000124320538981,8.38157127161e-06,.000015778387291,.0000201004236777,.0000136784231644,.0000230613377121,.0000121889887751,.0000119101271554
43.4,141,66,28,47,.0000881311959266,.0000241102794583,8.41064771222e-06,2.84323740640e-06,.0000213770682882,.0000158052486836,.0000736324740248,.000023041949094,.0000904620827596,.0000396423427117,.0001513771414463,9.91408875206e-06
43.6,33,24,0,9,5.50706389537e-07,6.01796682265e-07,0,4.51218470587e-07,5.00314364192e-06,5.74736315768e-06,0,4.41228812438e-06,5.65271428156e-07,9.89479626830e-07,0,1.57335435792e-06
43.7,23,12,9,2,2.24320868336e-06,4.29842526373e-06,1.25364092718e-09,4.46769394813e-08,3.48703950801e-06,2.87368157884e-06,.0000236675809366,9.80508472083e-07,2.30253688751e-06,7.06751025929e-06,2.25633728162e-08,1.55784086897e-07
43.8,143,79,33,31,.000059991523623,.0000235887928426,3.31124888076e-06,4.21433674980e-06,.000021680289115,.0000189184037274,.0000867811301007,.0000151978813173,.0000615781746497,.0000387849096333,.0000595967644035,.000014694977097
43.9,40,18,6,16,.0000387484336181,6.69383639273e-06,4.17881048520e-06,7.97785283169e-07,6.06441653566e-06,4.31052236826e-06,.000015778387291,7.84406777667e-06,.0000397732490965,.000011006067217,.0000752113758108,2.78179869349e-06
44,2,1,1,0,7.21894522221e-06,2.39426799453e-06,4.45656240800e-07,0,3.03220826783e-07,2.39473464903e-07,2.62973121517e-06,0,7.40987130904e-06,3.93667740547e-06,8.02104310016e-06,0
44.2,7,3,0,4,.0000357490259015,.000025937949431,0,.0000488221012347,1.06127289374e-06,7.18420394710e-07,0,1.96101694417e-06,.0000366945132842,.0000426474144508,0,.000170237857596
44.3,1,1,0,0,7.80060088704e-06,4.80474818687e-06,0,0,1.51610413392e-07,2.39473464903e-07,0,0,8.00691055646e-06,7.90001105534e-06,0,0
44.7,2,2,0,0,4.40978475423e-06,8.82139283931e-06,0,0,3.03220826783e-07,4.78946929806e-07,0,0,4.52641438931e-06,.000014504215048,0,0
44.9,8,3,2,3,1.99073479190e-06,5.46470655394e-08,2.54629526353e-07,1.62883992516e-07,1.21288330713e-06,7.18420394710e-07,5.25946243034e-06,1.47076270813e-06,2.04338558672e-06,8.98512065799e-08,4.58289196576e-06,5.67960436388e-07
45,2,2,0,0,3.18184908255e-06,6.36501431472e-06,0,0,3.03220826783e-07,4.78946929806e-07,0,0,3.26600237303e-06,.0000104654149391,0,0
45.1,48,27,2,19,1.00938512417e-06,9.56241176908e-07,5.91229620817e-10,1.06350183771e-06,7.27729984280e-06,6.46578355239e-06,5.25946243034e-06,9.31483048479e-06,1.03608126134e-06,1.57226051717e-06,1.06411126705e-08,3.70832614373e-06
45.2,4,0,4,0,3.80731115399e-06,0,5.09259052706e-07,0,6.06441653566e-07,0,.0000105189248607,0,3.90800661539e-06,0,9.16578393151e-06,0
45.3,76,31,9,36,.0000381182358481,1.24995219863e-06,2.01925254471e-06,.0000139633572402,.0000115223914178,7.42367741200e-06,.0000236675809366,.0000176491524975,.0000391263839062,2.05518287407e-06,.0000363430604319,.0000486888511824
45.7,7,1,6,0,.0000822536265519,9.21160881262e-06,9.00171340845e-06,0,1.06127289374e-06,2.39473464903e-07,.000015778387291,0,.0000844290638994,.0000151458117318,.0001620153037573,0
45.8,161,78,34,49,.0000121221777354,1.86924198164e-06,1.30233416079e-06,2.65567534363e-06,.000024409276556,.0000186789302625,.0000894108613159,.000024022457566,.0000124427841243,3.07342481765e-06,.0000234397669732,9.26007831570e-06
46.1,2,0,1,1,.0000317797229507,0,2.83386566480e-06,5.52645087737e-06,3.03220826783e-07,0,2.62973121517e-06,4.90254236042e-07,.0000326202305258,0,.0000510046905135,.000019270189805
