temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuf,se_manuf,lowerci_manuf,upperci_manuf,yhat_hr3,se_hr3,lowerci_hr3,upperci_hr3
34.2,27,-.76679581,1.7778877,-4.2513919,2.7178001,-.63151109,1.2316457,-3.0454922,1.7824701,11.120125,9.6117029,-7.7184672,29.958717
34.3,27,-.80994391,1.808316,-4.354178,2.7342901,-.65049767,1.2529938,-3.1063204,1.8053252,10.912983,9.6939173,-8.0867462,29.912712
34.4,27,-.85443628,1.8397715,-4.4603224,2.7514496,-.66990703,1.275256,-3.169363,1.829549,10.690894,9.7750559,-8.467864,29.849651
34.5,27,-.90029192,1.8723121,-4.5699563,2.7693722,-.68974477,1.2984852,-3.2347288,1.8552393,10.453626,9.8551807,-8.8621731,29.769424
34.6,27,-.9475292,1.9059976,-4.6832161,2.7881575,-.71001679,1.3227351,-3.3025298,1.8824964,10.200986,9.9343758,-9.2700329,29.672005
34.7,27,-.99616623,1.940888,-4.8002372,2.8079045,-.73072904,1.3480593,-3.3728766,1.9114187,9.9327822,10.012732,-9.6918116,29.557375
34.8,27,-1.0462222,1.9770408,-4.9211507,2.8287065,-.75188714,1.374509,-3.4458752,1.942101,9.6487799,10.090326,-10.127896,29.425457
34.9,27,-1.0977145,2.0145154,-5.046092,2.8506629,-.77349693,1.4021361,-3.5216331,1.9746392,9.3488073,10.167269,-10.578672,29.276287
35,27,-1.1506623,2.0533681,-5.17519,2.8738654,-.79556406,1.4309896,-3.6002522,2.009124,9.03263,10.243647,-11.044548,29.109808
35.1,27,-1.205084,2.093657,-5.3085766,2.8984087,-.81809449,1.4611191,-3.6818352,2.0456462,8.7000542,10.319574,-11.525939,28.926048
35.2,27,-1.2609973,2.1354387,-5.4463801,2.9243855,-.84109396,1.4925718,-3.7664812,2.0842931,8.350893,10.395171,-12.023269,28.725054
35.3,27,-1.3184216,2.178767,-5.588726,2.9518828,-.86456829,1.5253932,-3.8542843,2.1251476,7.9849076,10.470546,-12.536984,28.5068
35.4,27,-1.3773739,2.2236965,-5.7357388,2.9809909,-.8885231,1.559628,-3.9453378,2.1682916,7.601933,10.545836,-13.067527,28.271393
35.5,27,-1.4378749,2.2702794,-5.8875408,3.011791,-.91296452,1.5953183,-4.039731,2.2138019,7.2017174,10.621162,-13.615379,28.018814
35.6,27,-1.4999415,2.3185675,-6.0442505,3.0443676,-.9378981,1.6325051,-4.1375494,2.2617531,6.7840819,10.696671,-14.181009,27.749172
35.7,27,-1.5635912,2.3686111,-6.2059836,3.0788012,-.96332961,1.6712276,-4.2388754,2.3122163,6.3488412,10.772514,-14.764899,27.462582
35.8,27,-1.6288447,2.4204578,-6.3728552,3.1151657,-.98926497,1.7115229,-4.3437881,2.3652585,5.8957472,10.848832,-15.367573,27.159067
35.9,27,-1.6957183,2.4741557,-6.5449743,3.1535378,-1.0157099,1.7534269,-4.4523635,2.4209437,5.4246373,10.925797,-15.98953,26.838804
36,27,-1.7642322,2.5297494,-6.7224498,3.1939855,-1.0426701,1.7969732,-4.5646729,2.4793327,4.9352674,11.003561,-16.631315,26.50185
36.1,27,-1.8344041,2.5872834,-6.905386,3.236578,-1.0701516,1.8421942,-4.6807857,2.5404828,4.4274502,11.082305,-17.293468,26.148367
36.2,27,-1.9062512,2.6467998,-7.0938835,3.2813809,-1.0981598,1.8891201,-4.8007669,2.6044476,3.9010036,11.162213,-17.976532,25.77854
36.3,27,-1.9797941,2.7083397,-7.2880425,3.3284543,-1.126701,1.9377803,-4.9246807,2.6712787,3.3556778,11.24346,-18.681099,25.392454
36.4,27,-2.0550494,2.7719426,-7.487957,3.3778584,-1.1557806,1.988202,-5.0525846,2.7410238,2.7913125,11.32625,-19.40773,24.990355
36.5,27,-2.1320369,2.837646,-7.6937213,3.4296474,-1.1854045,2.0404112,-5.1845374,2.8137283,2.2076614,11.41077,-20.157038,24.572361
36.6,27,-2.2107744,2.9054868,-7.9054241,3.4838753,-1.2155786,2.0944331,-5.3205919,2.8894348,1.6045388,11.497231,-20.929621,24.138699
36.7,27,-2.2912796,2.9754999,-8.1231518,3.5405931,-1.2463084,2.1502905,-5.4608002,2.9681833,.98176169,11.585849,-21.726086,23.68961
36.8,27,-2.3735726,3.0477192,-8.3469925,3.5998471,-1.2776002,2.2080061,-5.6052127,3.0500124,.33907944,11.676829,-22.547085,23.225243
36.9,27,-2.4576697,3.1221764,-8.5770226,3.6616836,-1.3094592,2.2676008,-5.7538748,3.1349566,-.32366404,11.770403,-23.39323,22.745903
37,27,-2.5435915,3.1989036,-8.8133268,3.7261441,-1.3418916,2.3290951,-5.9068341,3.2230511,-1.0067213,11.866788,-24.265198,22.251755
37.1,27,-2.6313374,3.2779162,-9.0559349,3.7932606,-1.3748974,2.3924966,-6.0641046,3.3143096,-1.7100712,11.966224,-25.163439,21.743298
37.2,27,-2.7208316,3.3591704,-9.3046846,3.8630216,-1.408453,2.457761,-6.2255759,3.4086699,-2.4328654,12.06897,-26.08761,21.22188
37.3,27,-2.8119853,3.4426036,-9.5593643,3.9353938,-1.4425299,2.5248296,-6.3911052,3.5060453,-3.1741321,12.175249,-27.037182,20.688917
37.4,27,-2.9047031,3.5281436,-9.8197374,4.0103312,-1.4770989,2.5936363,-6.5605326,3.6063349,-3.9327955,12.285283,-28.011509,20.145918
37.5,27,-2.9988964,3.6157153,-10.085568,4.0877757,-1.5121315,2.6641126,-6.7336965,3.7094333,-4.70788,12.399249,-29.009962,19.5942
37.6,27,-3.0944712,3.7052369,-10.356602,4.1676598,-1.5475982,2.7361848,-6.9104218,3.8152256,-5.4983392,12.517308,-30.031813,19.035135
37.7,27,-3.191334,3.7966206,-10.632573,4.2499056,-1.5834701,2.8097751,-7.0905285,3.923588,-6.3031178,12.639599,-31.076277,18.470041
37.8,27,-3.2893953,3.8897774,-10.913219,4.3344283,-1.6197186,2.8848057,-7.2738342,4.0343966,-7.121244,12.766215,-32.142567,17.900078
37.9,27,-3.3885608,3.9846117,-11.198256,4.4211349,-1.6563143,2.9611928,-7.460146,4.1475172,-7.951642,12.897243,-33.229774,17.32649
38,27,-3.4887404,4.0810275,-11.487408,4.5099263,-1.6932286,3.0388541,-7.6492734,4.262816,-8.7933369,13.032726,-34.337009,16.750338
38.1,27,-3.5898414,4.1789241,-11.780382,4.6006989,-1.7304325,3.1177027,-7.8410177,4.3801527,-9.6452808,13.172689,-35.463276,16.172716
38.2,27,-3.6917696,4.2781968,-12.076881,4.6933422,-1.7678968,3.1976507,-8.0351763,4.4993834,-10.506419,13.317133,-36.607521,15.594682
38.3,27,-3.7944365,4.3787446,-12.376618,4.7877455,-1.8055929,3.2786112,-8.2315521,4.6203666,-11.375785,13.466022,-37.768703,15.017134
38.4,27,-3.8977468,4.4804583,-12.679284,4.8837905,-1.8434916,3.3604929,-8.4299374,4.7429538,-12.252302,13.619309,-38.945656,14.441053
38.5,27,-4.0016112,4.5832319,-12.984581,4.981359,-1.8815641,3.4432077,-8.630127,4.8669991,-13.134991,13.77691,-40.137238,13.867255
38.6,27,-4.1059361,4.6869559,-13.292201,5.0803294,-1.9197814,3.5266638,-8.8319149,4.9923525,-14.022804,13.938725,-41.342205,13.296597
38.7,27,-4.2106271,4.7915192,-13.601832,5.1805773,-1.9581143,3.6107686,-9.0350904,5.1188622,-14.914687,14.104638,-42.559269,12.729897
38.8,27,-4.3155971,4.8968129,-13.913175,5.28198,-1.9965343,3.6954334,-9.2394505,5.2463822,-15.809677,14.2745,-43.787182,12.16783
38.9,27,-4.4207492,5.0027242,-14.225908,5.3844099,-2.0350118,3.7805638,-9.4447813,5.3747573,-16.706684,14.448153,-45.024544,11.611176
39,27,-4.5259948,5.1091428,-14.539731,5.4877415,-2.0735188,3.8660705,-9.650878,5.5038404,-17.604744,14.625415,-46.270031,11.060542
39.1,27,-4.6312561,5.2159715,-14.854373,5.5918603,-2.1120305,3.9518731,-9.8575592,5.6334987,-18.502977,14.806105,-47.522411,10.516454
39.2,27,-4.7365155,5.3231697,-15.169736,5.6967053,-2.1505418,4.0379395,-10.064758,5.7636747,-19.401178,14.990089,-48.781212,9.9788561
39.3,27,-4.8417764,5.4307184,-15.485789,5.8022361,-2.1890533,4.1242566,-10.272448,5.894341,-20.299408,15.177245,-50.046261,9.4474449
39.4,27,-4.9470358,5.5385947,-15.802483,5.9084105,-2.2275648,4.2108059,-10.480593,6.0254631,-21.197613,15.367459,-51.31728,8.9220533
39.5,27,-5.0522971,5.6467829,-16.119789,6.0151939,-2.2660766,4.297576,-10.689171,6.1570177,-22.095846,15.560617,-52.594097,8.4024029
39.6,27,-5.1575584,5.7552633,-16.437668,6.1225505,-2.3045881,4.3845525,-10.898153,6.2889771,-22.994081,15.756613,-53.876472,7.8883119
39.7,27,-5.2628179,5.8640184,-16.756083,6.2304473,-2.3430996,4.4717221,-11.107513,6.4213147,-23.892282,15.95534,-55.164173,7.3796105
39.8,27,-5.3680787,5.9730363,-17.075014,6.3388567,-2.3816111,4.5590758,-11.317236,6.5540137,-24.790512,16.156698,-56.457058,6.8760352
39.9,27,-5.4733386,6.0822997,-17.394426,6.4477501,-2.4201224,4.6466017,-11.527295,6.6870499,-25.688717,16.360592,-57.754887,6.3774543
40,27,-5.5785999,6.1917992,-17.714304,6.5571036,-2.4586341,4.7342925,-11.737677,6.8204083,-26.58695,16.566925,-59.057526,5.883626
40.1,27,-5.6838613,6.3015203,-18.034615,6.6668916,-2.4971459,4.8221374,-11.948361,6.9540696,-27.485184,16.77561,-60.364773,5.3944054
40.2,27,-5.7891207,6.4114504,-18.355333,6.7770915,-2.5356574,4.9101272,-12.159329,7.0880146,-28.383389,16.986557,-61.67643,4.9096518
40.3,27,-5.8943815,6.5215812,-18.676447,6.8876829,-2.5741689,4.9982557,-12.37057,7.2222323,-29.281614,17.199684,-62.992378,4.4291487
40.4,27,-5.9996409,6.6319013,-18.997929,6.9986463,-2.6126802,5.0865149,-12.582067,7.3567061,-30.179819,17.414915,-64.312424,3.9527855
40.5,27,-6.1049023,6.742403,-19.319771,7.1099648,-2.6511919,5.1749005,-12.79381,7.4914265,-31.078053,17.632168,-65.636467,3.4803593
40.6,27,-6.2101636,6.8530769,-19.641949,7.2216206,-2.6897037,5.2634039,-13.005786,7.6263781,-31.976288,17.85137,-66.964333,3.0117548
40.7,27,-6.3154235,6.963913,-19.964441,7.3335953,-2.7282152,5.3520184,-13.217978,7.7615476,-32.874493,18.072451,-68.295845,2.5468614
40.8,27,-6.4206848,7.0749063,-20.287247,7.4458771,-2.766727,5.4407411,-13.430383,7.8969293,-33.772728,18.295343,-69.630943,2.0854883
40.9,27,-6.5259428,7.1860452,-20.610332,7.5584474,-2.8052378,5.5295625,-13.642982,8.032506,-34.670914,18.519978,-70.969406,1.6275766
41,27,-6.6312051,7.2973304,-20.93371,7.6712995,-2.8437498,5.6184845,-13.855777,8.1682777,-35.569157,18.7463,-72.311226,1.1729161
41.1,27,-6.7364664,7.4087501,-21.257349,7.7844167,-2.8822615,5.7074986,-14.068752,8.3042297,-36.467392,18.974243,-73.656219,.72144157
41.2,27,-6.8417258,7.5202975,-21.581238,7.8977861,-2.920773,5.7965989,-14.281898,8.4403515,-37.365597,19.203749,-75.00425,.2730616
41.3,27,-6.9469872,7.6319704,-21.905375,8.0113993,-2.9592848,5.8857846,-14.495211,8.5766411,-38.263828,19.434765,-76.35527,-.17238836
41.4,27,-7.0522456,7.7437587,-22.229733,8.1252422,-2.9977956,5.9750481,-14.708675,8.7130842,-39.162018,19.667234,-77.709091,-.61494529
41.5,27,-7.1575074,7.8556643,-22.554327,8.2393112,-3.0363076,6.0643921,-14.922297,8.8496828,-40.060261,19.901114,-79.065727,-1.0547936
41.6,27,-7.2627687,7.9676776,-22.879129,8.3535929,-3.0748193,6.1538086,-15.136063,8.9864235,-40.958492,20.136347,-80.425011,-1.4919783
41.7,27,-7.3680286,8.0797939,-23.204134,8.4680758,-3.1133306,6.2432942,-15.349962,9.1233006,-41.856697,20.372889,-81.786827,-1.9265701
41.8,27,-7.473289,8.1920099,-23.529335,8.582756,-3.1518421,6.3328476,-15.563995,9.2603111,-42.754925,20.610695,-83.151146,-2.3587058
41.9,27,-7.578548,8.3043213,-23.854719,8.6976223,-3.1903534,6.4224644,-15.778152,9.3974447,-43.653122,20.849718,-84.517815,-2.7884223
42,27,-7.6838102,8.4167271,-24.180292,8.8126717,-3.2288654,6.5121455,-15.992435,9.5347052,-44.551361,21.089928,-85.886856,-3.2158656
42.1,27,-7.7890716,8.5292206,-24.506037,8.9278936,-3.2673771,6.6018853,-16.206835,9.67208,-45.449596,21.331272,-87.258125,-3.6410701
42.2,27,-7.894331,8.6417971,-24.831944,9.0432806,-3.3058884,6.6916804,-16.421341,9.8095646,-46.347801,21.573719,-88.631516,-4.0640898
42.3,27,-7.9995918,8.7544565,-25.15801,9.1588278,-3.3443999,6.7815313,-16.635958,9.9471579,-47.246029,21.817228,-90.007011,-4.485044
42.4,27,-8.1048508,8.8671923,-25.484228,9.2745275,-3.3829112,6.8714333,-16.850674,10.08485,-48.144222,22.061768,-91.384491,-4.9039555
42.5,27,-8.2101126,8.9800072,-25.810604,9.390379,-3.4214232,6.9613886,-17.065495,10.222648,-49.042465,22.307304,-92.763977,-5.3209524
42.6,27,-8.3153744,9.0928946,-26.137119,9.5063715,-3.4599349,7.0513916,-17.280409,10.360538,-49.940701,22.553804,-94.14534,-5.7360573
42.7,27,-8.4206333,9.2058496,-26.463766,9.6224995,-3.4984462,7.1414399,-17.495411,10.498519,-50.838905,22.801233,-95.528496,-6.1493101
42.8,27,-8.5258942,9.3188734,-26.79055,9.7387609,-3.5369577,7.231534,-17.710505,10.636589,-51.737129,23.049562,-96.913445,-6.5608163
42.9,27,-8.6311531,9.4319601,-27.117455,9.8551483,-3.575469,7.3216701,-17.925678,10.77474,-52.635326,23.298765,-98.300064,-6.9705863
43,27,-8.7364149,9.5451126,-27.444492,9.9716625,-3.613981,7.4118505,-18.140942,10.912979,-53.533569,23.548817,-99.6884,-7.378736
43.1,27,-8.8416777,9.6583261,-27.771648,10.088294,-3.6524928,7.5020714,-18.356283,11.051296,-54.431812,23.799686,-101.07834,-7.7852817
43.2,27,-8.9469385,9.7715969,-28.098917,10.20504,-3.6910048,7.59233,-18.571697,11.189689,-55.330032,24.05135,-102.46981,-8.1902533
43.3,27,-9.0521946,9.8849192,-28.426281,10.321892,-3.7295148,7.682622,-18.787176,11.328147,-56.228207,24.303768,-103.86272,-8.5936975
43.4,27,-9.1574554,9.9983015,-28.753767,10.438855,-3.7680268,7.772954,-19.002737,11.466683,-57.126431,24.556944,-105.25716,-8.9957047
43.5,27,-9.2627182,10.111737,-29.081358,10.555923,-3.8065386,7.8633218,-19.218367,11.605289,-58.024673,24.810841,-106.65303,-9.3963165
43.6,27,-9.36798,10.225224,-29.40905,10.67309,-3.8450506,7.9537239,-19.434063,11.743961,-58.922916,25.065439,-108.05027,-9.795557
43.7,27,-9.4732409,10.338758,-29.736835,10.790353,-3.8835626,8.044157,-19.64982,11.882695,-59.821136,25.320713,-109.44882,-10.193448
43.8,27,-9.5784969,10.452335,-30.064699,10.907704,-3.9220726,8.1346178,-19.865629,12.021484,-60.719311,25.576635,-110.84859,-10.590027
43.9,27,-9.6837587,10.565964,-30.392668,11.025151,-3.9605844,8.2251129,-20.081509,12.16034,-61.617535,25.833208,-112.24969,-10.985375
44,27,-9.7890205,10.679639,-30.720728,11.142686,-3.9990964,8.3156385,-20.297449,12.299255,-62.515774,26.090401,-113.65202,-11.379529
44.1,27,-9.8942823,10.793356,-31.048872,11.260306,-4.0376086,8.4061928,-20.513443,12.438226,-63.414017,26.348196,-115.05553,-11.772502
44.2,27,-9.9995432,10.907114,-31.377094,11.378008,-4.0761204,8.4967737,-20.72949,12.57725,-64.312241,26.606575,-116.46017,-12.16431
44.3,27,-10.104799,11.020907,-31.705379,11.495782,-4.1146302,8.5873756,-20.945578,12.716317,-65.210403,26.865507,-117.86583,-12.554981
44.4,27,-10.210061,11.134747,-32.033764,11.613641,-4.1531425,8.67801,-21.16173,12.855444,-66.108635,27.125006,-119.27267,-12.944603
44.5,27,-10.315323,11.248624,-32.362221,11.731574,-4.1916542,8.7686691,-21.37793,12.994621,-67.006882,27.385038,-120.68056,-13.333188
44.6,27,-10.420585,11.362538,-32.69075,11.84958,-4.2301664,8.8593531,-21.594179,13.133846,-67.905121,27.645594,-122.08949,-13.720755
44.7,27,-10.525846,11.476487,-33.019348,11.967656,-4.2686782,8.9500589,-21.810471,13.273115,-68.803345,27.906652,-123.49937,-14.10731
44.8,27,-10.631102,11.590466,-33.347996,12.085793,-4.307188,9.0407829,-22.026798,13.412421,-69.701508,28.168188,-124.91014,-14.492875
44.9,27,-10.736363,11.704484,-33.676731,12.204004,-4.3457003,9.1315355,-22.243179,13.55178,-70.599739,28.430218,-126.32195,-14.877535
45,27,-10.841625,11.818536,-34.005531,12.322279,-4.384212,9.2223091,-22.459604,13.691181,-71.497978,28.692713,-127.73466,-15.261297
45.1,27,-10.946886,11.932618,-34.334389,12.440616,-4.4227233,9.3131018,-22.676067,13.830621,-72.39621,28.955658,-129.14825,-15.644161
45.2,27,-11.05215,12.046734,-34.663315,12.559015,-4.461236,9.4039183,-22.892576,13.970104,-73.294456,29.219049,-130.56274,-16.026171
45.3,27,-11.157404,12.160871,-34.992271,12.677465,-4.4997458,9.4947462,-23.109106,14.109614,-74.192612,29.482847,-131.97794,-16.407293
45.4,27,-11.262669,12.275047,-35.32132,12.795982,-4.5382586,9.5856018,-23.325693,14.249175,-75.090866,29.747087,-133.39409,-16.787649
45.5,27,-11.367929,12.389248,-35.650406,12.914551,-4.5767698,9.6764717,-23.542307,14.388766,-75.989082,30.011721,-134.81097,-17.167192
45.6,27,-11.473188,12.503476,-35.979553,13.033175,-4.6152811,9.7673607,-23.758957,14.528395,-76.887314,30.276752,-136.22865,-17.545967
45.7,27,-11.578452,12.617735,-36.308758,13.151854,-4.6537938,9.8582697,-23.975649,14.66806,-77.785561,30.542175,-137.64713,-17.923994
45.8,27,-11.683706,12.73201,-36.637989,13.270575,-4.6923037,9.9491882,-24.192354,14.807748,-78.683716,30.807953,-139.06619,-18.301239
45.9,27,-11.78897,12.84632,-36.967297,13.389356,-4.7308159,10.040132,-24.409111,14.947479,-79.581963,31.074116,-140.48611,-18.677813
46,27,-11.894231,12.960652,-37.296642,13.508183,-4.7693276,10.131087,-24.625895,15.087239,-80.480186,31.34063,-141.90669,-19.053682
46.1,27,-11.999491,13.075009,-37.626038,13.627056,-4.8078389,10.22206,-24.842709,15.227031,-81.37841,31.607491,-143.32796,-19.428871
46.2,27,-12.104754,13.189392,-37.955486,13.745979,-4.8463516,10.31305,-25.059559,15.366856,-82.276657,31.874697,-144.74991,-19.803404
46.3,27,-12.21001,13.303788,-38.284954,13.864937,-4.8848615,10.404047,-25.276419,15.506697,-83.17482,32.142212,-146.17239,-20.177244
46.4,27,-12.315272,13.418217,-38.614494,13.98395,-4.9233737,10.495067,-25.493328,15.64658,-84.073067,32.410069,-147.59563,-20.550499
46.5,27,-12.420533,13.532664,-38.944069,14.103001,-4.9618855,10.586099,-25.710257,15.786486,-84.971291,32.678234,-149.01945,-20.923132
46.6,27,-12.525792,13.647131,-39.273678,14.222092,-5.0003963,10.677142,-25.92721,15.926417,-85.869499,32.946701,-150.44385,-21.295155
46.7,27,-12.631057,13.761624,-39.603344,14.34123,-5.0389094,10.768205,-26.144203,16.066383,-86.767761,33.215481,-151.86891,-21.666618
46.8,27,-12.736312,13.876127,-39.933022,14.460398,-5.0774193,10.859271,-26.361198,16.20636,-87.665924,33.484528,-153.29439,-22.037455
46.9,27,-12.841575,13.990659,-40.262764,14.579613,-5.1159315,10.950357,-26.578238,16.346375,-88.564171,33.75388,-154.72057,-22.407778
47,27,-12.946836,14.105207,-40.592533,14.698862,-5.1544433,11.041454,-26.795298,16.48641,-89.462395,34.023502,-156.14723,-22.777552
