temp,ref,yhat_comm,se_comm,lomacoerci_comm,upperci_comm,yhat_lomaco,se_lomaco,lomacoerci_lomaco,upperci_lomaco,yhat_low,se_low,lowerci_low,upperci_low
31.7,27,0.42683843,1.0530859,-1.637172,2.4908488,-0.073177919,0.94790727,-1.931042,1.7846862,-0.068494394,1.1956699,-2.4119644,2.2749755
31.8,27,0.3719973,1.0747687,-1.7345107,2.4785054,-0.091541082,0.96372604,-1.9804094,1.7973273,-0.08401566,1.2167033,-2.4687102,2.300679
31.9,27,0.31312007,1.0967342,-1.8364394,2.4626794,-0.11096548,0.97943401,-2.0306208,1.80869,-0.10042547,1.2376702,-2.5262146,2.3253636
32,27,0.25012165,1.1190221,-1.9431214,2.4433649,-0.13147339,0.99504781,-2.0817313,1.8187845,-0.11774207,1.2585934,-2.5845399,2.3490558
32.1,27,0.18291694,1.1416745,-2.0547242,2.420558,-0.15308711,1.0105854,-2.1337981,1.827624,-0.13598359,1.2794973,-2.6437521,2.3717849
32.2,27,0.11142448,1.1647367,-2.1714175,2.3942666,-0.17582831,1.0260683,-2.1868854,1.8352287,-0.15516962,1.3004096,-2.7039256,2.3935864
32.3,27,0.035556298,1.1882528,-2.2933764,2.3644888,-0.1997198,1.0415163,-2.2410543,1.8416147,-0.17531718,1.3213571,-2.7651296,2.4144952
32.4,27,-0.044767544,1.2122718,-2.4207766,2.3312416,-0.22478288,1.0569543,-2.2963753,1.8468095,-0.19644636,1.3423718,-2.8274467,2.4345541
32.5,27,-0.12963481,1.2368411,-2.5537989,2.2945292,-0.25104037,1.0724055,-2.3529165,1.8508358,-0.21857396,1.3634843,-2.8909538,2.4538059
32.6,27,-0.21912801,1.262012,-2.692626,2.25437,-0.27851409,1.0878972,-2.4107533,1.8537252,-0.24171938,1.3847291,-2.9557385,2.4722998
32.7,27,-0.31332952,1.2878369,-2.8374436,2.2107844,-0.30722579,1.1034583,-2.4699643,1.8555127,-0.26590201,1.4061434,-3.0218925,2.4900885
32.8,27,-0.41232744,1.3143674,-2.9884403,2.1637855,-0.33719844,1.1191171,-2.5306277,1.8562309,-0.29113847,1.4277633,-3.089503,2.5072262
32.9,27,-0.51620138,1.3416589,-3.1458046,2.1134019,-0.3684532,1.1349069,-2.5928299,1.8559235,-0.31744927,1.4496301,-3.1586721,2.5237734
33,27,-0.62503946,1.3697649,-3.3097293,2.0596504,-0.40101296,1.1508592,-2.6566556,1.8546296,-0.3448509,1.4717838,-3.2294941,2.5397923
33.1,27,-0.73892379,1.3987416,-3.480407,2.0025594,-0.43489945,1.1670098,-2.7221966,1.8523977,-0.37336284,1.4942685,-3.3020754,2.5553498
33.2,27,-0.8579371,1.4286463,-3.6580324,1.9421581,-0.47013459,1.183396,-2.7895482,1.849279,-0.40300465,1.5171306,-3.3765261,2.5705166
33.3,27,-0.98216766,1.459534,-3.8428018,1.8784665,-0.50674123,1.2000546,-2.8588049,1.8453225,-0.43379274,1.540415,-3.4529507,2.5853653
33.4,27,-1.1116945,1.4914632,-4.0349088,1.8115196,-0.5447405,1.2170268,-2.9300694,1.8405883,-0.46574789,1.5641724,-3.5314693,2.5999737
33.5,27,-1.2466058,1.5244894,-4.23455,1.7413385,-0.58415532,1.2343527,-3.003442,1.8351315,-0.49888608,1.5884509,-3.6121926,2.6144204
33.6,27,-1.3869838,1.5586703,-4.4419212,1.6679538,-0.62500739,1.2520757,-3.0790305,1.8290157,-0.53322709,1.6133032,-3.6952431,2.6287889
33.7,27,-1.5329123,1.5940634,-4.6572189,1.5913948,-0.66731888,1.2702407,-3.1569448,1.822307,-0.56879085,1.6387832,-3.7807469,2.6431653
33.8,27,-1.6844774,1.6307237,-4.8806372,1.5116823,-0.71111226,1.2888918,-3.2372937,1.8150691,-0.6055932,1.6649436,-3.8688228,2.6576364
33.9,27,-1.84176,1.6687082,-5.1123681,1.428848,-0.75640893,1.3080771,-3.3201931,1.8073751,-0.64365524,1.6918416,-3.959604,2.6722934
34,27,-2.004847,1.7080709,-5.3526044,1.3429102,-0.8032316,1.3278431,-3.4057562,1.799293,-0.6829927,1.7195318,-4.0532131,2.6872277
34.1,27,-2.1738219,1.7488666,-5.6015372,1.2538935,-0.85160214,1.3482391,-3.4941022,1.790898,-0.72362554,1.7480725,-4.1497846,2.7025337
34.2,27,-2.3487668,1.7911494,-5.859355,1.1618215,-0.90154254,1.3693154,-3.5853512,1.7822663,-0.7655738,1.7775228,-4.2494545,2.718307
34.3,27,-2.5297704,1.8349707,-6.1262469,1.0667063,-0.95307565,1.3911207,-3.6796222,1.7734709,-0.80885291,1.8079393,-4.3523488,2.734643
34.4,27,-2.7169111,1.8803829,-6.4023938,0.96857154,-1.0062225,1.4137073,-3.7770379,1.7645928,-0.85348457,1.839383,-4.4586091,2.7516398
34.5,27,-2.9102771,1.9274348,-6.6879797,0.86742568,-1.0610058,1.4371246,-3.8777184,1.7557067,-0.89948392,1.8719108,-4.5683618,2.7693939
34.6,27,-3.1099513,1.976176,-6.9831853,0.76328266,-1.1174477,1.4614248,-3.9817879,1.7468923,-0.94687116,1.9055831,-4.6817455,2.7880032
34.7,27,-3.316016,2.026655,-7.2881866,0.65615457,-1.17557,1.4866598,-4.0893698,1.7382296,-0.99566656,1.9404604,-4.7988992,2.8075662
34.8,27,-3.5285599,2.0789168,-7.6031618,0.54604185,-1.2353956,1.5128795,-4.2005849,1.7297937,-1.0458852,1.976599,-4.9199481,2.8281775
34.9,27,-3.7476614,2.133007,-7.9282784,0.43295577,-1.2969453,1.5401357,-4.315556,1.7216653,-1.0975491,2.0140595,-5.0450335,2.8499351
35,27,-3.9734092,2.1889691,-8.26371,0.31689137,-1.3602424,1.568478,-4.4344025,1.7139179,-1.1506729,2.0528972,-5.1742778,2.8729317
35.1,27,-4.2058864,2.2468455,-8.609622,0.19785002,-1.4253087,1.5979564,-4.5572457,1.7066284,-1.2052771,2.0931704,-5.307816,2.8972616
35.2,27,-4.4451728,2.3066773,-8.9661779,0.075831681,-1.4921654,1.6286207,-4.6842036,1.6998725,-1.2613826,2.1349368,-5.4457817,2.9230168
35.3,27,-4.69136,2.3685043,-9.3335428,-0.049176838,-1.5608363,1.6605179,-4.8153915,1.6937191,-1.3190032,2.1782482,-5.5882912,2.9502847
35.4,27,-4.9445229,2.4323645,-9.7118692,-0.17717597,-1.6313412,1.693696,-4.9509244,1.6882418,-1.3781618,2.2231617,-5.7354789,2.9791551
35.5,27,-5.2047567,2.4982958,-10.101327,-0.30818695,-1.7037052,1.7282003,-5.0909157,1.6835051,-1.4388729,2.269727,-5.8874559,3.0097101
35.6,27,-5.4721394,2.5663338,-10.502061,-0.44221732,-1.7779486,1.7640759,-5.2354736,1.6795765,-1.5011569,2.3179967,-6.0443468,3.0420332
35.7,27,-5.7467499,2.6365132,-10.914221,-0.57927877,-1.8540926,1.8013663,-5.3847055,1.6765206,-1.5650346,2.3680229,-6.206274,3.0762048
35.8,27,-6.0286832,2.7088685,-11.337968,-0.71939838,-1.9321617,1.8401135,-5.5387177,1.6743945,-1.6305201,2.4198503,-6.3733397,3.1122994
35.9,27,-6.3180137,2.783432,-11.77344,-0.86258698,-2.0121756,1.8803582,-5.6976099,1.6732588,-1.6976364,2.4735298,-6.5456657,3.150393
36,27,-6.6148334,2.8602357,-12.220793,-1.0088743,-2.0941586,1.9221395,-5.8614826,1.6731656,-1.7663971,2.529103,-6.7233481,3.1905539
36.1,27,-6.9192233,2.9393108,-12.680166,-1.1582803,-2.1781318,1.9654952,-6.0304317,1.674168,-1.8368235,2.586616,-6.9064975,3.2328506
36.2,27,-7.2312617,3.0206861,-13.151698,-1.3108255,-2.264116,2.0104616,-6.2045484,1.6763163,-1.9089364,2.6461132,-7.0952225,3.2773499
36.3,27,-7.551044,3.1043928,-13.635542,-1.4665457,-2.3521361,2.0570734,-6.3839259,1.6796536,-1.982749,2.7076309,-7.289608,3.3241098
36.4,27,-7.8786426,3.1904578,-14.131825,-1.6254604,-2.4422116,2.1053638,-6.5686488,1.6842258,-2.0582855,2.7712133,-7.4897637,3.3731928
36.5,27,-8.2141523,3.2789099,-14.640697,-1.7876071,-2.5343666,2.1553648,-6.7588038,1.6900709,-2.1355586,2.8368938,-7.6957684,3.4246509
36.6,27,-8.5576525,3.3697758,-15.162292,-1.9530129,-2.6286223,2.2071068,-6.9544721,1.6972275,-2.2145898,2.9047108,-7.9077187,3.4785388
36.7,27,-8.9092216,3.4630818,-15.696737,-2.1217058,-2.7249999,2.2606187,-7.1557312,1.7057313,-2.2954006,2.9747024,-8.1257095,3.5349088
36.8,27,-9.2689552,3.5588551,-16.244183,-2.2937272,-2.8235238,2.3159285,-7.3626604,1.7156128,-2.3780031,3.0468965,-8.3498106,3.5938041
36.9,27,-9.6369247,3.6571198,-16.804749,-2.4691021,-2.9242134,2.3730624,-7.5753303,1.7269037,-2.4624226,3.1213315,-8.5801201,3.6552746
37,27,-10.013227,3.7579024,-17.37858,-2.6478741,-3.0270934,2.4320462,-7.7938166,1.7396297,-2.5486708,3.1980326,-8.816699,3.719358
37.1,27,-10.397857,3.8612075,-17.965685,-2.8300292,-3.1321628,2.492893,-8.0181437,1.7538178,-2.6367509,3.2770188,-9.0595894,3.7860878
37.2,27,-10.790469,3.9669595,-18.565567,-3.0153718,-3.2393312,2.5555689,-8.2481546,1.7694919,-2.7265928,3.3582497,-9.3086414,3.8554556
37.3,27,-11.190659,4.0750623,-19.177635,-3.2036836,-3.3484914,2.6200249,-8.4836464,1.7866631,-2.8180964,3.4416552,-9.5636168,3.9274237
37.4,27,-11.597991,4.1854124,-19.801249,-3.3947339,-3.4595299,2.6862044,-8.7243938,1.805334,-2.9111762,3.5271707,-9.8243036,4.0019512
37.5,27,-12.012058,4.2979059,-20.435799,-3.5883176,-3.5723388,2.7540474,-8.9701719,1.8254946,-3.0057335,3.6147141,-10.090443,4.0789762
37.6,27,-12.432434,4.4124341,-21.080647,-3.7842221,-3.6868067,2.8234878,-9.2207413,1.8471278,-3.1016781,3.7042065,-10.36179,4.158433
37.7,27,-12.85869,4.5288854,-21.735142,-3.9822383,-3.8028204,2.8944554,-9.4758492,1.870208,-3.1989222,3.7955649,-10.638093,4.2402482
37.8,27,-13.290421,4.6471481,-22.398663,-4.1821771,-3.9202731,2.9668784,-9.7352476,1.8947016,-3.2973652,3.8886919,-10.919062,4.3243313
37.9,27,-13.72719,4.7671056,-23.070545,-4.3838339,-4.0390511,3.0406787,-9.9986725,1.92057,-3.3969226,3.983501,-11.204441,4.4105959
38,27,-14.168591,4.8886437,-23.750156,-4.5870261,-4.1590466,3.1157792,-10.265862,1.9477681,-3.4974937,4.0798864,-11.493924,4.4989371
38.1,27,-14.614199,5.0116425,-24.436838,-4.7915597,-4.280148,3.1920972,-10.536544,1.9762474,-3.5989904,4.1777525,-11.787235,4.5892539
38.2,27,-15.063583,5.135982,-25.129923,-4.9972434,-4.4022427,3.2695487,-10.81044,2.005955,-3.7013235,4.277,-12.084089,4.6814418
38.3,27,-15.51634,5.2615442,-25.828777,-5.2039027,-4.5252237,3.3480501,-11.087281,2.0368342,-3.8043928,4.3775163,-12.384167,4.7753811
38.4,27,-15.972034,5.388206,-26.532724,-5.411345,-4.6489773,3.4275138,-11.366781,2.0688264,-3.908114,4.4792032,-12.687191,4.8709636
38.5,27,-16.43026,5.5158477,-27.241121,-5.6193962,-4.773396,3.5078533,-11.648662,2.1018701,-4.0123863,4.5819454,-12.992834,4.9680624
38.6,27,-16.890587,5.6443458,-27.9533,-5.8278718,-4.8983674,3.588979,-11.932637,2.1359024,-4.1171212,4.685638,-13.300802,5.0665607
38.7,27,-17.352587,5.7735753,-28.668587,-6.0365872,-5.0237789,3.6708009,-12.218416,2.1708589,-4.22223,4.7901745,-13.610799,5.1663389
38.8,27,-17.815859,5.9034176,-29.386345,-6.2453732,-5.1495247,3.7532313,-12.505723,2.2066736,-4.3276129,4.8954368,-13.922492,5.2672668
38.9,27,-18.279963,6.0337448,-30.105885,-6.4540405,-5.2754889,3.8361773,-12.794258,2.2432804,-4.4331841,5.0013208,-14.235592,5.3692241
39,27,-18.744493,6.1644368,-30.826569,-6.6624198,-5.401566,3.9195504,-13.083744,2.280612,-4.5388441,5.107708,-14.549767,5.4720793
39.1,27,-19.209097,6.2953873,-31.547831,-6.8703647,-5.5276613,4.0032711,-13.373929,2.3186059,-4.6445203,5.2145047,-14.864761,5.5757213
39.2,27,-19.673691,6.4265614,-32.26952,-7.0778613,-5.6537547,4.0873055,-13.664726,2.3572166,-4.7501998,5.3216767,-15.180494,5.6800947
39.3,27,-20.138292,6.5579491,-32.991634,-7.2849483,-5.77985,4.1716366,-13.956108,2.3964078,-4.855875,5.429193,-15.496899,5.7851481
39.4,27,-20.602886,6.6895347,-33.714134,-7.4916401,-5.9059434,4.2562456,-14.248032,2.4361446,-4.961555,5.5370431,-15.81396,5.8908505
39.5,27,-21.06749,6.8213096,-34.437012,-7.6979685,-6.0320392,4.3411179,-14.540474,2.4763954,-5.0672302,5.6451988,-16.131617,5.9971561
39.6,27,-21.532093,6.9532623,-35.160236,-7.9039502,-6.1581349,4.4262371,-14.8334,2.5171304,-5.1729059,5.7536473,-16.449848,6.1040359
39.7,27,-21.996687,7.0853796,-35.883774,-8.1095982,-6.2842278,4.5115881,-15.126778,2.5583217,-5.2785854,5.8623762,-16.768633,6.2114611
39.8,27,-22.461288,7.2176571,-36.607635,-8.3149405,-6.4103231,4.5971599,-15.420591,2.5999446,-5.3842611,5.9713621,-17.087915,6.3193936
39.9,27,-22.925882,7.3500824,-37.331779,-8.5199862,-6.536417,4.6829391,-15.714809,2.6419752,-5.4899406,6.0805993,-17.407696,6.427815
40,27,-23.390486,7.4826512,-38.056213,-8.7247591,-6.6625128,4.7689161,-16.009417,2.6843917,-5.5956163,6.1900663,-17.727922,6.5366907
40.1,27,-23.855089,7.6153545,-38.78091,-8.9292698,-6.7886081,4.8550797,-16.30439,2.7271733,-5.701292,6.2997556,-18.048586,6.6460018
40.2,27,-24.319685,7.7481833,-39.505844,-9.1335249,-6.9147019,4.9414186,-16.599705,2.7703009,-5.8069711,6.4096589,-18.369671,6.7557292
40.3,27,-24.784285,7.8811336,-40.231022,-9.3375473,-7.0407968,5.027926,-16.89535,2.8137567,-5.9126468,6.5197582,-18.691139,6.8658447
40.4,27,-25.24888,8.0141973,-40.956417,-9.5413408,-7.1668901,5.1145911,-17.191305,2.8575239,-6.0183263,6.6300516,-19.012989,6.976336
40.5,27,-25.713482,8.1473732,-41.682041,-9.7449245,-7.2929859,5.2014089,-17.48756,2.9015877,-6.124002,6.7405214,-19.335182,7.0871773
40.6,27,-26.178085,8.280653,-42.407867,-9.9483051,-7.4190817,5.2883701,-17.784096,2.9459331,-6.2296777,6.8511634,-19.657711,7.1983557
40.7,27,-26.642681,8.4140291,-43.133877,-10.151486,-7.5451756,5.3754668,-18.080896,2.9905455,-6.3353572,6.9619722,-19.980572,7.3098583
40.8,27,-27.107285,8.5475016,-43.860081,-10.354488,-7.6712708,5.4626946,-18.377956,3.0354137,-6.4410319,7.0729332,-20.303726,7.4216619
40.9,27,-27.571873,8.6810608,-44.586441,-10.557305,-7.7973628,5.5500441,-18.675249,3.0805235,-6.5467119,7.1840477,-20.627188,7.5337625
41,27,-28.03648,8.8147106,-45.312996,-10.759963,-7.9234595,5.6375146,-18.972786,3.1258667,-6.6523881,7.2952995,-20.950912,7.6461368
41.1,27,-28.501081,8.9484415,-46.039707,-10.962459,-8.0495548,5.7250977,-19.27054,3.1714303,-6.7580628,7.4066863,-21.274902,7.7587757
41.2,27,-28.965677,9.0822487,-46.76656,-11.164796,-8.1756487,5.8127871,-19.568502,3.2172046,-6.8637428,7.518208,-21.599159,7.8716741
41.3,27,-29.430281,9.2161331,-47.493572,-11.366991,-8.3017445,5.9005804,-19.866671,3.2631812,-6.969418,7.629848,-21.923645,7.9848099
41.4,27,-29.894869,9.3500862,-48.220699,-11.569036,-8.4278364,5.9884701,-20.165022,3.3093491,-7.075098,7.741612,-22.248379,8.0981827
41.5,27,-30.359476,9.4841118,-48.947994,-11.770957,-8.5539331,6.0764565,-20.46357,3.3557031,-7.1807737,7.8534846,-22.57332,8.2117739
41.6,27,-30.82408,9.6182032,-49.675411,-11.972748,-8.6800289,6.1645327,-20.762291,3.4022334,-7.286449,7.9654655,-22.898474,8.3255768
41.7,27,-31.288673,9.7523546,-50.402939,-12.174409,-8.8061218,6.2526937,-21.061176,3.4489322,-7.3921289,8.0775557,-23.223846,8.4395895
41.8,27,-31.753273,9.886569,-51.130592,-12.375955,-8.9322166,6.3409381,-21.360228,3.4957931,-7.4978037,8.1897402,-23.5494,8.553792
41.9,27,-32.217865,10.020839,-51.858349,-12.577381,-9.0583096,6.4292603,-21.659428,3.5428088,-7.6034837,8.3020258,-23.875156,8.6681881
42,27,-32.682472,10.155169,-52.586235,-12.778707,-9.1844063,6.5176611,-21.958788,3.5899749,-7.7091599,8.4143991,-24.201078,8.7827597
42.1,27,-33.147076,10.289551,-53.314224,-12.979925,-9.3105021,6.6061344,-22.258287,3.6372836,-7.8148346,8.5268593,-24.527172,8.8975029
42.2,27,-33.611671,10.423984,-54.042301,-13.181038,-9.4365959,6.6946764,-22.55792,3.6847291,-7.9205146,8.639411,-24.853449,9.0124187
42.3,27,-34.076271,10.558466,-54.770481,-13.382056,-9.5626907,6.7832866,-22.857687,3.7323067,-8.0261898,8.752038,-25.179869,9.1274891
42.4,27,-34.540859,10.692994,-55.498745,-13.582977,-9.6887827,6.8719597,-23.157578,3.7800107,-8.1318693,8.864749,-25.506458,9.2427187
42.5,27,-35.005466,10.827573,-56.227119,-13.783814,-9.8148794,6.9606981,-23.457598,3.8278382,-8.237546,8.9775305,-25.833181,9.3580914
42.6,27,-35.47007,10.962194,-56.955578,-13.984564,-9.9409752,7.0494957,-23.757732,3.8757825,-8.3432207,9.0903845,-26.160048,9.4736052
42.7,27,-35.934666,11.096857,-57.684105,-14.185225,-10.067069,7.1383495,-24.057978,3.9238393,-8.4489002,9.2033138,-26.487064,9.589263
42.8,27,-36.399265,11.231562,-58.412724,-14.385809,-10.193164,7.2272601,-24.358334,3.9720054,-8.5545759,9.3163052,-26.814198,9.7050467
42.9,27,-36.863857,11.366304,-59.141403,-14.58631,-10.319257,7.3162222,-24.658789,4.0202756,-8.6602554,9.4293671,-27.141476,9.8209639
43,27,-37.328465,11.501089,-59.870182,-14.786745,-10.445354,7.4052391,-24.959354,4.0686483,-8.7659311,9.5424871,-27.468863,9.9369993
43.1,27,-37.793072,11.63591,-60.599037,-14.987106,-10.571449,7.4943051,-25.260017,4.1171188,-8.8716068,9.6556664,-27.796366,10.053153
43.2,27,-38.257671,11.770766,-61.32795,-15.187395,-10.697545,7.5834188,-25.560772,4.1656828,-8.9772863,9.7689104,-28.123999,10.169426
43.3,27,-38.722252,11.90565,-62.056896,-15.387607,-10.823634,7.6725745,-25.861605,4.2143354,-9.0829611,9.882205,-28.451727,10.285805
43.4,27,-39.186855,12.040574,-62.785946,-15.587762,-10.94973,7.7617793,-26.162537,4.2630777,-9.1886415,9.9955597,-28.779579,10.402295
43.5,27,-39.651459,12.175531,-63.515064,-15.787858,-11.075827,7.851028,-26.463558,4.3119054,-9.2943172,10.108962,-29.107519,10.518885
43.6,27,-40.116066,12.310519,-64.24424,-15.987892,-11.201923,7.9403181,-26.76466,4.3608146,-9.399992,10.222415,-29.435558,10.635573
43.7,27,-40.580669,12.445537,-64.973473,-16.187864,-11.328018,8.0296478,-27.06584,4.4098029,-9.5056725,10.335922,-29.763708,10.752364
43.8,27,-41.04525,12.580577,-65.702728,-16.38777,-11.454108,8.1190128,-27.367081,4.4588652,-9.6113472,10.449472,-30.091936,10.869243
43.9,27,-41.50985,12.715652,-66.432068,-16.587631,-11.580203,8.2084198,-27.668409,4.5080037,-9.7170277,10.563074,-30.420271,10.986217
44,27,-41.974457,12.850755,-67.161476,-16.787439,-11.7063,8.297864,-27.969814,4.5572143,-9.8227034,10.676715,-30.74868,11.103273
44.1,27,-42.439064,12.985885,-67.89093,-16.987198,-11.832397,8.3873434,-28.271288,4.6064939,-9.9283781,10.790399,-31.077171,11.220414
44.2,27,-42.903664,13.121038,-68.62043,-17.186903,-11.958492,8.4768562,-28.572824,4.6558409,-10.034059,10.90413,-31.40576,11.337644
44.3,27,-43.36824,13.25621,-69.349937,-17.386547,-12.08458,8.5663977,-28.874411,4.7052498,-10.139733,11.017896,-31.734413,11.454946
44.4,27,-43.832848,13.391415,-70.079536,-17.586157,-12.210677,8.6559763,-29.176079,4.7547245,-10.245414,11.131707,-32.063156,11.572331
44.5,27,-44.297451,13.526642,-70.809181,-17.785721,-12.336773,8.7455864,-29.477808,4.8042607,-10.351089,11.245551,-32.391964,11.689786
44.6,27,-44.762058,13.661893,-71.538879,-17.985243,-12.46287,8.835227,-29.779596,4.8538561,-10.456764,11.359432,-32.72084,11.807313
44.7,27,-45.226662,13.797164,-72.268608,-18.184717,-12.588965,8.9248953,-30.081438,4.9035087,-10.562444,11.473354,-33.049805,11.924916
44.8,27,-45.691238,13.932449,-72.998337,-18.384138,-12.715054,9.0145874,-30.383322,4.9532137,-10.668119,11.587305,-33.378819,12.042582
44.9,27,-46.155842,14.067764,-73.728157,-18.583532,-12.84115,9.1043129,-30.685276,5.0029759,-10.773799,11.701296,-33.707916,12.160319
45,27,-46.620449,14.203099,-74.458008,-18.782887,-12.967247,9.194066,-30.987284,5.0527911,-10.879475,11.815314,-34.037067,12.278116
45.1,27,-47.085049,14.338451,-75.187897,-18.982201,-13.093342,9.283843,-31.289339,5.1026564,-10.98515,11.929364,-34.366276,12.395975
45.2,27,-47.54966,14.473827,-75.917839,-19.181482,-13.21944,9.3736477,-31.591452,5.1525726,-11.09083,12.043451,-34.69556,12.513901
45.3,27,-48.014233,14.60921,-76.647758,-19.380709,-13.345527,9.4634695,-31.893587,5.2025323,-11.196505,12.157562,-35.024887,12.631879
45.4,27,-48.478848,14.744622,-77.377777,-19.57992,-13.471626,9.5533237,-32.195797,5.2525434,-11.302185,12.271708,-35.35429,12.749921
45.5,27,-48.943447,14.880047,-78.107803,-19.779089,-13.59772,9.6431971,-32.498039,5.302598,-11.407861,12.385878,-35.683735,12.868013
45.6,27,-49.408047,15.015491,-78.837868,-19.978226,-13.723815,9.7330933,-32.800327,5.3526974,-11.513535,12.500074,-36.013229,12.986159
45.7,27,-49.872658,15.150953,-79.567978,-20.177334,-13.849913,9.8230143,-33.102665,5.4028406,-11.619216,12.614303,-36.342796,13.104363
45.8,27,-50.337231,15.286422,-80.298065,-20.376394,-13.976001,9.9129486,-33.405022,5.4530215,-11.724891,12.728553,-36.672394,13.222613
45.9,27,-50.801842,15.421916,-81.028244,-20.575441,-14.102098,10.002912,-33.707443,5.5032477,-11.830571,12.842834,-37.00206,13.340919
46,27,-51.266441,15.557423,-81.75843,-20.774452,-14.228193,10.092892,-34.009899,5.5535116,-11.936247,12.957134,-37.331764,13.459269
46.1,27,-51.731041,15.692945,-82.488647,-20.973434,-14.354288,10.182893,-34.312389,5.6038141,-12.041923,13.071459,-37.66151,13.577666
46.2,27,-52.195652,15.828485,-83.21891,-21.172394,-14.480387,10.272914,-34.614929,5.6541557,-12.147601,13.18581,-37.991314,13.696113
46.3,27,-52.660225,15.964027,-83.949142,-21.371307,-14.606474,10.362947,-34.917477,5.7045293,-12.253277,13.300182,-38.321156,13.814601
46.4,27,-53.12484,16.099594,-84.679466,-21.570211,-14.732573,10.453006,-35.220085,5.7549429,-12.358957,13.41458,-38.651051,13.933138
46.5,27,-53.589439,16.235172,-85.40979,-21.769085,-14.858666,10.543079,-35.522724,5.8053899,-12.464633,13.528996,-38.980976,14.051712
46.6,27,-54.054031,16.370762,-86.140137,-21.967928,-14.98476,10.633169,-35.82539,5.8558698,-12.570309,13.643433,-39.310947,14.170329
46.7,27,-54.51865,16.506371,-86.870544,-22.166758,-15.11086,10.723281,-36.128105,5.9063854,-12.675987,13.757894,-39.640965,14.288989
46.8,27,-54.983223,16.641979,-87.600899,-22.365543,-15.236947,10.8134,-36.430824,5.9569283,-12.781663,13.872372,-39.971012,14.407685
46.9,27,-55.447834,16.777611,-88.331345,-22.564322,-15.363046,10.903543,-36.733597,6.0075064,-12.887342,13.986874,-40.301113,14.526425
47,27,-55.912434,16.913252,-89.061798,-22.763071,-15.489141,10.993699,-37.036396,6.0581141,-12.993018,14.10139,-40.631237,14.645199
