temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuf2,se_manuf2,lowerci_manuf2,upperci_manuf2,yhat_hr4,se_hr4,lowerci_hr4,upperci_hr4
2.1,27,-10.04165292,6.02391263,-21.84830472,1.764998881373545,-2.020820375,7.328474945800555,-16.38436733,12.34272658073238,-0.673552509,5.716918121588153,-11.87850613,10.53140111140268,-53.69777407,33.68784463547707,-119.7247363,12.32918813
2.2,27,-10.00132494,5.999720175262983,-21.7605604,1.757910522277585,-2.012704619,7.299043277504732,-16.31856656,12.29315732692269,-0.670847475,5.693958578307162,-11.83080122,10.48910626748819,-53.48212005,33.55255189404667,-119.2439134,12.27967325240852
2.3,27,-9.960997054,5.975527778237528,-21.67281629,1.750822180165176,-2.004588882,7.269611679400285,-16.25276596,12.24358819133612,-0.668142448,5.670999089752016,-11.78309642,10.44681152,-53.26646654,33.41725947481175,-118.7630916,12.23015848795436
2.4,27,-9.920669073,5.951335323490181,-21.58507197,1.743733821069196,-1.996473126,7.240180011120247,-16.18696519,12.19401893755737,-0.665437414,5.648039546478818,-11.73539151,10.40451668048589,-53.05081253,33.28196673299269,-118.2822687,12.18064360540542
2.5,27,-9.880341188,5.927142926464721,-21.49732786,1.736645478956776,-1.988357389,7.210748413015401,-16.12116458,12.14444980197002,-0.662732386,5.625080057922432,-11.68768671,10.36222193738037,-52.83515902,33.14667431375769,-117.8014469,12.13112884095111
2.6,27,-9.840013303,5.902950529439261,-21.40958374,1.729557136844354,-1.980241652,7.181316814894323,-16.05536397,12.09488066635086,-0.660027359,5.602120569389125,-11.63998191,10.31992719432008,-52.61950552,33.01138189491133,-117.3206251,12.08161407725853
2.7,27,-9.799685322,5.878758074752614,-21.32183942,1.722468777867347,-1.972125896,7.151885146633432,-15.98956321,12.04531141260964,-0.657322325,5.579161026109392,-11.592277,10.27763235040807,-52.4038515,32.87608915,-116.8398022,12.03209919394801
2.8,27,-9.759357438,5.854565677727152,-21.23409531,1.715380435754922,-1.96401016,7.122453548512365,-15.9237626,11.99574228,-0.654617297,5.556201537560778,-11.5445722,10.23533760731778,-52.18819799,32.74079673385734,-116.3589804,11.98258443025543
2.9,27,-9.719029457,5.830373222979813,-21.14635099,1.708292076658958,-1.955894404,7.093021880260708,-15.85796183,11.94617302326737,-0.651912263,5.533241994279832,-11.49686729,10.19304276340338,-51.97254397,32.60550399203836,-115.8781575,11.93306954770666
3,27,-9.678701572,5.806180825954356,-21.05860688,1.701203734546542,-1.947778667,7.063590282130389,-15.79216122,11.89660389,-0.649207236,5.510282505731296,-11.44916249,10.15074802031325,-51.75689047,32.47021157280328,-115.3973357,11.88355478325218
3.1,27,-9.638373687,5.781988429,-20.97086277,1.694115392434108,-1.93966293,7.034158684000067,-15.72636061,11.84703475199282,-0.646502208,5.487323017182662,-11.40145769,10.10845327722292,-51.54123697,32.33491915356836,-114.9165139,11.83404001879803
3.2,27,-9.598045706,5.757795974181552,-20.88311845,1.687027033338149,-1.931547174,7.004727015748411,-15.66055985,11.79746549826969,-0.643797174,5.464363473901696,-11.35375278,10.06615843330849,-51.32558295,32.19962641174937,-114.435691,11.78452513624924
3.3,27,-9.557717822,5.733603577156085,-20.79537433,1.679938691225715,-1.923431437,6.975295417627348,-15.59475924,11.74789636265056,-0.641092146,5.441403985353103,-11.30604798,10.02386369021824,-51.10992944,32.06433399290304,-113.9548693,11.73501037
3.4,27,-9.517389841,5.709411122469451,-20.70763001,1.672850332,-1.915315681,6.945863749366456,-15.52895847,11.69832710890933,-0.638387112,5.418444442073373,-11.25834307,9.981568846306226,-50.89427542,31.92904125,-113.4740463,11.68549548924616
3.5,27,-9.477061956,5.685218725443987,-20.6198859,1.665761990136302,-1.907199945,6.916432151245371,-15.46315786,11.64875797329016,-0.635682085,5.395484953540086,-11.21063827,9.939274103245976,-50.67862192,31.79374883184903,-112.9932246,11.63598072555357
3.6,27,-9.436734071,5.661026328,-20.53214179,1.658673648023866,-1.899084208,6.887000553140529,-15.39735725,11.59918883770282,-0.632977057,5.372525464983629,-11.16293347,9.896979360140316,-50.46296841,31.65845641261404,-112.5124028,11.58646596109927
3.7,27,-9.39640609,5.636833873671185,-20.44439747,1.651585288927912,-1.890968452,6.857568884868769,-15.33155649,11.54961958394029,-0.630272023,5.349565921710485,-11.11522856,9.854684516241212,-50.24731439,31.52316367079498,-112.0315799,11.53695107855035
3.8,27,-9.356078206,5.612641476645719,-20.35665336,1.644496947,-1.882852715,6.828137286755394,-15.26575588,11.50005044833623,-0.627566996,5.326606433155365,-11.06752376,9.812389773138172,-50.03166089,31.38787125156005,-111.5507581,11.48743631409616
3.9,27,-9.315750225,5.588449021898385,-20.26890904,1.637408587719525,-1.874736959,6.798705618479881,-15.19995511,11.45048119456634,-0.624861962,5.303646889874361,-11.01981885,9.770094929223664,-49.81600687,31.25257851012966,-111.0699352,11.43792143230901
4,27,-9.27542234,5.564256624872925,-20.18116493,1.630320245607104,-1.866621222,6.769274020368069,-15.1341545,11.40091205896534,-0.622156934,5.280687401332311,-10.97211405,9.727800186,-49.60035337,31.11728609089472,-110.5891134,11.38840666785482
4.1,27,-9.235094455,5.540064227847453,-20.09342081,1.623231903494661,-1.858505486,6.739842422278438,-15.06835389,11.35134292340782,-0.619451907,5.257727912777191,-10.92440926,9.685505443043198,-49.38469986,30.98199367127106,-110.1082916,11.33889190263875
4.2,27,-9.19476657,5.515871830761298,-20.0056767,1.616143561263279,-1.850389749,6.710410824159061,-15.00255329,11.30177378779199,-0.616746879,5.234768424239672,-10.87670446,9.643210699974656,-49.16904636,30.84670125203605,-109.6274699,11.28937713818442
4.3,27,-9.154438493,5.491679318413482,-19.91793217,1.609055185421717,-1.842273974,6.680979085715946,-14.93675236,11.25220441584558,-0.614041838,5.211808826216492,-10.82899943,9.600915755216748,-48.95339182,30.71140819,-109.1466458,11.23986213754119
4.4,27,-9.114110609,5.467486921388023,-19.83018806,1.601966843309299,-1.834158237,6.651547488,-14.87095175,11.20263528022481,-0.611336811,5.188849337667904,-10.78129463,9.558621012,-48.73773832,30.57611576878668,-108.665824,11.19034737384849
4.5,27,-9.073782724,5.443294524301855,-19.74244395,1.594878501077892,-1.8260425,6.622115889496944,-14.80515115,11.15306614465263,-0.608631783,5.165889849111476,-10.73358984,9.516326269020906,-48.52208482,30.44082334955175,-108.1850022,11.14083260939431
4.6,27,-9.033454839,5.419102127276394,-19.65469984,1.587790158965468,-1.817926764,6.592684291395118,-14.73935054,11.10349700907121,-0.605926756,5.142930361,-10.68588504,9.474031526,-48.30643131,30.30553093031674,-107.7041805,11.09131784493999
4.7,27,-8.993126954,5.394909730250925,-19.56695573,1.580701816853029,-1.809811027,6.563252693280055,-14.67354993,11.05392787346384,-0.603221728,5.119970872023034,-10.63818024,9.431736782857547,-48.09077781,30.17023851108174,-107.2233587,11.04180308048569
4.8,27,-8.952798877,5.370717217842417,-19.4792112,1.573613440892514,-1.801695251,6.533820954839362,-14.607749,11.00435850152217,-0.600516688,5.097011274012999,-10.59047521,9.389441838125405,-47.87512327,30.03494544706736,-106.7425346,10.99228808060405
4.9,27,-8.912470992,5.346524820816952,-19.39146708,1.566525098780083,-1.793579515,6.504389356719755,-14.5419484,10.95478936590589,-0.59781166,5.074051785468906,-10.54277042,9.347147095043976,-47.65946977,29.89965302783236,-106.2617129,10.94277331614973
5,27,-8.872143108,5.322332423791491,-19.30372297,1.559436757,-1.785463778,6.474957759,-14.47614779,10.90522023031731,-0.595106633,5.051092296920288,-10.49506562,9.304852351953679,-47.44381626,29.76436060859743,-105.7808911,10.89325855169556
5.1,27,-8.831815223,5.298140026766019,-19.21597886,1.552348414555215,-1.777348041,6.445526161,-14.41034718,10.85565109474307,-0.592401605,5.028132808371749,-10.44736082,9.262557608863537,-47.22816276,29.62906818936242,-105.3000693,10.84374378724124
5.2,27,-8.791487338,5.273947629740565,-19.12823475,1.545260072442806,-1.769232305,6.416094562396512,-14.34454657,10.80608195912679,-0.589696577,5.005173319827623,-10.39965602,9.220262865782045,-47.01250925,29.49377576973876,-104.8192475,10.79422902202517
5.3,27,-8.751159261,5.249755117332048,-19.04049022,1.538171696482271,-1.761116529,6.386662824,-14.27874565,10.75651258718512,-0.586991537,4.982213721817573,-10.351951,9.177967921049872,-46.79685472,29.35848270572438,-104.3384235,10.74471402214353
5.4,27,-8.710831376,5.225562720306582,-18.95274611,1.531083354369841,-1.753000792,6.357231225847087,-14.21294504,10.70694345159016,-0.584286509,4.959254233262421,-10.3042462,9.135673177946767,-46.58120122,29.22319028648938,-103.8576017,10.69519925768922
5.5,27,-8.670503492,5.201370323220424,-18.865002,1.523995012138453,-1.744885056,6.327799627742101,-14.14714443,10.65737431600254,-0.581581482,4.936294744729121,-10.2565414,9.093378434886493,-46.36554771,29.08789786725445,-103.3767799,10.64568449323504
5.6,27,-8.630175607,5.177177926194962,-18.77725788,1.516906670026028,-1.736769319,6.298368029644993,-14.08134382,10.60780518043036,-0.578876454,4.913335256172696,-10.2088366,9.051083691780894,-46.14989421,28.95260544801945,-102.8959581,10.59616972878074
5.7,27,-8.589847722,5.152985529169497,-18.68951377,1.509818327913596,-1.728653582,6.268936431526266,-14.01554321,10.55823604481581,-0.576171427,4.890375767624105,-10.1611318,9.008788948690651,-45.9342407,28.81731302878444,-102.4151364,10.54665496432641
5.8,27,-8.549519645,5.128793016760987,-18.60176924,1.502729951953077,-1.720537807,6.239504693079979,-13.94974229,10.50866667286317,-0.573466386,4.867416169600958,-10.11342678,8.966494003932807,-45.71858617,28.68201996477006,-101.9343123,10.49713996444476
5.9,27,-8.50919176,5.104600619735524,-18.51402513,1.49564161,-1.71242207,6.210073094960606,-13.88394168,10.45909753724735,-0.570761359,4.844456681063407,-10.06572198,8.924199260864203,-45.50293267,28.54672754553515,-101.4534905,10.44762519999063
6,27,-8.468863876,5.080408223,-18.42628102,1.488553268,-1.704306334,6.180641496870973,-13.81814107,10.40952840168982,-0.568056331,4.821497192508253,-10.01801718,8.881904517761095,-45.28727916,28.41143512630014,-100.9726688,10.39811044
6.1,27,-8.428535991,5.056215825684593,-18.33853691,1.481464925615787,-1.696190597,6.151209898759157,-13.75234046,10.35995926608881,-0.565351304,4.798537703966286,-9.970312382,8.839609774683833,-45.07162566,28.27614270706512,-100.491847,10.34859567108196
6.2,27,-8.388208106,5.032023428659128,-18.2507928,1.474376583503357,-1.68807486,6.121778301,-13.68653985,10.31039013048638,-0.562646276,4.775578215428714,-9.922607584,8.797315031615186,-44.85597215,28.14085028783013,-100.0110252,10.29908090662766
6.3,27,-8.347880029,5.007830916250621,-18.16304827,1.467288207542842,-1.679959085,6.092346562205917,-13.62073893,10.26082075854471,-0.559941236,4.752618617405579,-9.874902558,8.755020086857368,-44.64031762,28.00555722,-99.53020114,10.24956590598428
6.4,27,-8.307552144,4.983638519225157,-18.07530415,1.460199865430413,-1.671843348,6.062914964,-13.55493832,10.21125162295855,-0.557236208,4.729659128856968,-9.82719776,8.712725343767083,-44.42466411,27.87026480419216,-99.04937937,10.20005114
6.5,27,-8.267224259,4.959446122199694,-17.98756004,1.453111523317986,-1.663727611,6.033483365990501,-13.48913771,10.16168249,-0.55453118,4.706699640300568,-9.779492961,8.670430600661534,-44.20901061,27.73497238495716,-98.5685576,10.15053637707578
6.6,27,-8.226896375,4.935253725,-17.89981593,1.446023181205559,-1.655611875,6.004051767872593,-13.4233371,10.11211335174585,-0.551826153,4.683740151767296,-9.731788163,8.628135857601315,-43.99335711,27.59967996572215,-98.08773582,10.10102161262145
6.7,27,-8.18656849,4.911061328088067,-17.81207182,1.438934838974161,-1.647496138,5.974620169768351,-13.35753649,10.06254421615968,-0.549121125,4.660780663212064,-9.684083365,8.585841114498054,-43.7777036,27.46438754687572,-97.60691405,10.05150684892875
6.8,27,-8.146240413,4.886868816,-17.72432729,1.431846463132599,-1.639380362,5.945188431304747,-13.29173557,10.01297484417311,-0.546416085,4.637821065202046,-9.636378339,8.543546169765944,-43.56204907,27.32909448247278,-97.12608998,10.00199184828553
6.9,27,-8.105912528,4.862676418714783,-17.63658318,1.424758121020163,-1.631264626,5.915756833235813,-13.22593496,9.963405708656152,-0.543711057,4.614861576657966,-9.588673541,8.501251426684542,-43.34639556,27.19380206323784,-96.64526821,9.952477083831333
7,27,-8.065584643,4.838484021628627,-17.54883907,1.417669778788781,-1.623148889,5.886325235105493,-13.16013435,9.913836573018877,-0.54100603,4.591902088109401,-9.540968743,8.458956683594348,-43.13074206,27.05850964400284,-96.16444644,9.902962319377025
7.1,27,-8.025256759,4.814291624542469,-17.46109495,1.410581436557393,-1.615033152,5.856893636981498,-13.09433374,9.864267437,-0.538301002,4.568942599560785,-9.493263945,8.416661940504055,-42.91508855,26.92321722476784,-95.68362466,9.853447555
7.2,27,-7.984928874,4.790099228,-17.37335084,1.403493094563925,-1.606917416,5.827462038912564,-13.02853313,9.814698301877039,-0.535595974,4.545983111016672,-9.445559146,8.374367197422588,-42.69943505,26.78792481,-95.20280289,9.803932791229968
7.3,27,-7.944600797,4.765906715169187,-17.28560631,1.396404718603399,-1.59880164,5.798030300448955,-12.96273221,9.765128929890459,-0.532890934,4.523023513006667,-9.397854121,8.332072252690503,-42.48378052,26.65263174112981,-94.72197882,9.75441779
7.4,27,-7.904272912,4.741714318143724,-17.1978622,1.389316376490971,-1.590685904,5.768598702344714,-12.8969316,9.715559794304296,-0.530185906,4.500064024451512,-9.350149323,8.289777509587394,-42.26812701,26.51733932189486,-94.24115705,9.704903025370818
7.5,27,-7.863945027,4.717521921,-17.11011809,1.382228034319058,-1.582570167,5.739167104226813,-12.83113099,9.665990658691364,-0.527480879,4.477104535918181,-9.302444524,8.247482766527058,-42.05247351,26.38204690265987,-93.76033527,9.655388260916531
7.6,27,-7.823617143,4.693329524032096,-17.02237398,1.375139692147144,-1.57445443,5.709735506115639,-12.76533038,9.616421523091613,-0.524775851,4.454145047361812,-9.254739726,8.205188023421568,-41.83682,26.24675448381344,-93.2795135,9.605873497223804
7.7,27,-7.783289258,4.669137127006633,-16.93462987,1.368051350034716,-1.566338693,5.680303908011395,-12.69952977,9.566852387505447,-0.522070824,4.431185558813196,-9.207034928,8.162893280331277,-41.6211665,26.11146206457843,-92.79869173,9.556358732769468
7.8,27,-7.742961181,4.644944614628471,-16.84688534,1.360962974133677,-1.558222918,5.650872169570706,-12.63372885,9.517283015563786,-0.519365783,4.408225961,-9.159329902,8.120598335573376,-41.40551196,25.97616900017549,-92.31786766,9.506843732126271
7.9,27,-7.702633296,4.620752217572663,-16.75914122,1.353874631961775,-1.550107181,5.621440571458156,-12.56792824,9.467713879961341,-0.516660756,4.385266472,-9.111625104,8.078303592504833,-41.18985846,25.84087658094055,-91.83704589,9.457328967672069
8,27,-7.662305411,4.596559820547193,-16.67139711,1.346786289849335,-1.541991445,5.592008973,-12.50212763,9.418144744360333,-0.513955728,4.362306984,-9.063920306,8.036008849427466,-40.97420496,25.70558416170554,-91.35622411,9.407814203217754
8.1,27,-7.621977334,4.572367308169031,-16.58365258,1.339697913948295,-1.533875669,5.562577234895565,-12.43632671,9.368575372398906,-0.511250688,4.339347385687288,-9.01621528,7.993713904669537,-40.75855042,25.57029109769119,-90.87540005,9.358299203336152
8.199999999999999,27,-7.581649642,4.548175026465914,-16.49590889,1.332609605564993,-1.525759971,5.533145777,-12.37052642,9.319006473186976,-0.508545673,4.316388006617777,-8.968510709,7.951419363255758,-40.54289795,25.43499932362412,-90.39458057,9.308784675
8.300000000000001,27,-7.541321565,4.523982514057407,-16.40816436,1.325521229604475,-1.517644196,5.503714038691047,-12.30472549,9.269437101234354,-0.505840633,4.293428408594615,-8.920805684,7.909124418497887,-40.32724341,25.29970625883258,-89.9137565,9.259269673665891
8.4,27,-7.500993872,4.499790232384645,-16.32042067,1.318432921280666,-1.509528498,5.474282580923385,-12.2389252,9.219868202003948,-0.503135618,4.270469029534623,-8.873101113,7.866829877102764,-40.11159094,25.16441449,-89.43293702,9.209755146162088
8.5,27,-7.460665795,4.475597720006482,-16.23267614,1.311344545379625,-1.501412722,5.444850842475212,-12.17312427,9.170298830047619,-0.500430577,4.247509431489621,-8.825396087,7.824534932302086,-39.8959364,25.02912142075116,-88.95211295,9.160240145518884
8.6,27,-7.420337718,4.451405208,-16.14493161,1.304256169419101,-1.493296947,5.415419104024433,-12.10732335,9.120729458086183,-0.497725537,4.224549833479049,-8.777691061,7.782239988,-39.68028187,24.89382836,-88.47128889,9.110725144875616
8.699999999999999,27,-7.380010026,4.427212925925202,-16.05718791,1.297167861095279,-1.485181249,5.385987646261497,-12.04152306,9.071160559,-0.495020522,4.201590454416531,-8.729986491,7.739945446168818,-39.46462939,24.75853658228113,-87.99046941,9.061210616610204
8.800000000000001,27,-7.339681949,4.403020414,-15.96944338,1.290079485194239,-1.477065474,5.356555907820796,-11.97572213,9.021591186923359,-0.492315482,4.178630856,-8.682281465,7.697650501397209,-39.24897486,24.62324351787826,-87.50964534,9.011695615967135
8.9,27,-7.299354256,4.378828131843928,-15.88169969,1.282991176810945,-1.468949776,5.327124450046981,-11.90992184,8.972022287680893,-0.489610467,4.155671477323846,-8.634576894,7.655355959997143,-39.03332239,24.48795174,-87.02882586,8.962181087701723
9,27,-7.259026179,4.354635619465767,-15.79395516,1.275902800909908,-1.460834,5.297692711603034,-11.84412092,8.922452915732848,-0.486905427,4.132711879298426,-8.586871869,7.613061015234844,-38.81766785,24.35265867979683,-86.54800179,8.912666087820092
9.1,27,-7.218698102,4.330443107087606,-15.70621063,1.268814425,-1.452718225,5.268260973145434,-11.77831999,8.872883543758043,-0.484200386,4.109752281273011,-8.539166843,7.570766070472557,-38.60201332,24.21736561539387,-86.06717773,8.863151087176853
9.199999999999999,27,-7.17837041,4.306250825384486,-15.61846694,1.261726116625558,-1.444602527,5.238829515,-11.7125197,8.823314644527986,-0.481495372,4.086792902210497,-8.491462272,7.528471529072491,-38.38636084,24.08207384132682,-85.58635825,8.813636558911462
9.300000000000001,27,-7.138042332,4.282058313006326,-15.53072241,1.254637740724524,-1.436486751,5.209397776937255,-11.64671878,8.773745272586316,-0.478790331,4.063833304180366,-8.443757246,7.486176584300962,-38.17070631,23.94678077692395,-85.10553418,8.764121558268386
9.4,27,-7.09771464,4.257866031,-15.44297871,1.247549432400704,-1.428371053,5.179966319174308,-11.58091848,8.724176373,-0.476085316,4.040873925117839,-8.396052676,7.443882043,-37.95505383,23.81148900285686,-84.6247147,8.714607030002924
9.5,27,-7.057386563,4.233673519,-15.35523418,1.240461056440186,-1.420255278,5.150534580720368,-11.51511756,8.674607001,-0.473380276,4.017914327,-8.34834765,7.401587098151471,-37.7393993,23.67619593845385,-84.14389063,8.665092029359585
9.6,27,-7.017058486,4.209481006546886,-15.26748965,1.233372680539143,-1.412139503,5.121102842272197,-11.44931663,8.625037629441195,-0.470675235,3.994954729073571,-8.300642624,7.359292153389157,-37.52374477,23.54090287,-83.66306656,8.615577028716352
9.699999999999999,27,-6.976730793,4.185288724874119,-15.17974596,1.226284372215321,-1.404023805,5.091671385,-11.38351634,8.575468730204587,-0.467970221,3.971995350011046,-8.252938054,7.316997612,-37.30809229,23.40561109998384,-83.18224708,8.5660625
9.800000000000001,27,-6.936402716,4.161096212465608,-15.09200143,1.219195996,-1.395908029,5.062239646,-11.31771542,8.525899358258162,-0.46526518,3.949035751980896,-8.205233028,7.274702667217502,-37.09243776,23.27031803558097,-82.70142302,8.516547499807864
9.9,27,-6.896075024,4.136903930762494,-15.00425774,1.212107688,-1.387792331,5.032808188300015,-11.25191512,8.476330459046233,-0.462560166,3.926076372918344,-8.157528457,7.232408125817362,-36.87678528,23.13502626,-82.22060354,8.467032971542437
10,27,-6.855746947,4.112711418,-14.91651321,1.205019311970457,-1.379676556,5.003376449849242,-11.1861142,8.426761087,-0.459855125,3.903116774892978,-8.109823431,7.190113181055172,-36.66113075,22.99973319749953,-81.73977947,8.417517971660814
10.1,27,-6.81541887,4.088518905975827,-14.82876868,1.197930936009952,-1.37156078,4.973944711400027,-11.12031328,8.377191715126438,-0.457150085,3.880157176867539,-8.062118406,7.147818236292838,-36.44547622,22.86444013309659,-81.2589554,8.368002971017596
10.2,27,-6.775091177,4.064326624303051,-14.74102498,1.190842627686114,-1.363445082,4.944513254,-11.05451298,8.327622815881362,-0.45444507,3.857197797805056,-8.014413835,7.105523694892831,-36.22982374,22.72914835902952,-80.77813592,8.318488442752177
10.3,27,-6.7347631,4.040134111924892,-14.65328045,1.183754251785079,-1.355329307,4.915081515184186,-10.98871206,8.278053443939694,-0.45174003,3.8342382,-7.966708809,7.063228750121193,-36.01416921,22.59385529501523,-80.29731186,8.268973443
10.4,27,-6.694435408,4.015941830252124,-14.56553676,1.176665943461257,-1.347213609,4.885650057407273,-10.92291176,8.228484544691156,-0.449035015,3.811278820712352,-7.919004239,7.020934209,-35.79851673,22.45856352094816,-79.81649238,8.219458914605298
10.5,27,-6.654107331,3.991749317843615,-14.47779223,1.169577568,-1.339097833,4.856218318971932,-10.85711084,8.178915172759979,-0.446329974,3.788319222686929,-7.871299213,6.978639263958818,-35.5828622,22.32327045615656,-79.33566831,8.169943913200314
10.6,27,-6.613779254,3.967556805465453,-14.3900477,1.162489191599699,-1.330982058,4.826786580528816,-10.79130992,8.129345800813562,-0.443624934,3.765359624668101,-7.823594187,6.936344319209439,-35.36720767,22.18797739175361,-78.85484424,8.120428912557081
10.7,27,-6.573451561,3.943364523762342,-14.30230401,1.155400883216407,-1.32286636,4.797355122746621,-10.72550962,8.079776901554673,-0.440919919,3.742400245605566,-7.775889616,6.894049777809333,-35.15155519,22.05268561768654,-78.37402476,8.070914384291655
10.8,27,-6.533123484,3.919172011353827,-14.21455948,1.148312507255876,-1.314750585,4.767923384279849,-10.6597087,8.030207529561892,-0.438214879,3.719440647575414,-7.728184591,6.851754833037762,-34.93590066,21.91739255367225,-77.8932007,8.021399384410195
10.9,27,-6.492795792,3.894979729711411,-14.12681578,1.141224198991542,-1.306634887,4.738491926527617,-10.5939084,7.980638630361728,-0.435509864,3.696481269,-7.68048002,6.809460291637754,-34.72024818,21.78210077960518,-77.41238122,7.971884856144769
11,27,-6.452467715,3.870787217302903,-14.03907125,1.134135823031027,-1.298519111,4.709060188086924,-10.52810748,7.931069258,-0.432804824,3.673521670487475,-7.632774994,6.767165347,-34.50459365,21.64680771520225,-76.93155715,7.922369855501572
11.1,27,-6.412139638,3.846594704894393,-13.95132672,1.127047447070505,-1.290403336,4.679628449646233,-10.46230656,7.881499886478398,-0.430099783,3.650562072462086,-7.585069969,6.724870402113154,-34.28893911,21.51151465079929,-76.45073308,7.872854854858325
11.2,27,-6.371811945,3.822402423251974,-13.86358303,1.119959138806167,-1.282287638,4.650196991894002,-10.39650626,7.831930987278235,-0.427394769,3.627602693399578,-7.537365398,6.682575860713099,-34.07328664,21.37622287673223,-75.9699136,7.823340326592927
11.3,27,-6.331483868,3.798209910843462,-13.7758385,1.112870762845644,-1.274171862,4.620765253427228,-10.33070534,7.782361615285451,-0.424689728,3.604643095369391,-7.489660372,6.640280915941459,-33.8576321,21.24092981271793,-75.48908954,7.773825326711439
11.4,27,-6.291156176,3.774017629140352,-13.68809481,1.105782454462351,-1.266056164,4.591333795645032,-10.26490504,7.732792716026559,-0.421984713,3.581683716306898,-7.441955801,6.597986374541434,-33.64197963,21.10563803865087,-75.00827005,7.724310798446041
11.5,27,-6.250828099,3.749825116762183,-13.60035028,1.098694078561299,-1.257940389,4.561902057201915,-10.19910412,7.683223344080141,-0.419279673,3.558724118288035,-7.394250776,6.555691429791987,-33.4263251,20.97034497424792,-74.52744599,7.674795797802787
11.6,27,-6.210500022,3.725632604353674,-13.51260575,1.091605703,-1.249824614,4.532470318766578,-10.1333032,7.633653972148972,-0.416574632,3.535764520262627,-7.34654575,6.513396485029713,-33.21067056,20.83505190945632,-74.04662192,7.625280796397831
11.7,27,-6.170172329,3.701440322680911,-13.42486205,1.084517394276967,-1.241708916,4.503038861,-10.0675029,7.584085072900424,-0.413869618,3.512805141200119,-7.298841179,6.471101943629661,-32.99501809,20.69976013538925,-73.56580244,7.575766268132419
11.8,27,-6.129844252,3.677247810302747,-13.33711752,1.077429018375923,-1.23359314,4.473607122548972,-10.00170198,7.534515700958766,-0.411164577,3.489845543169966,-7.251136154,6.428806998858087,-32.77936355,20.56446707137497,-73.08497837,7.526251268250945
11.9,27,-6.08951656,3.653055529,-13.24937383,1.070340710052104,-1.225477442,4.444175664773828,-9.935901686,7.484946801713694,-0.408459563,3.466886164107446,-7.203431583,6.386512457458009,-32.56371108,20.42917529730789,-72.60415889,7.476736739985519
12,27,-6.049188483,3.628863016221472,-13.1616293,1.063252334091588,-1.217361667,4.414743926324608,-9.870100763,7.435377429755316,-0.405754522,3.443926566082022,-7.155726557,6.344217512695704,-32.34805654,20.29388223290495,-72.12333483,7.427221739342308
12.1,27,-6.008860405,3.604670503843308,-13.07388477,1.056163958190544,-1.209245891,4.385312187873835,-9.804299841,7.385808057793891,-0.403049482,3.420966968056635,-7.108021531,6.301922567933471,-32.13240201,20.15858916889058,-71.64251076,7.377706739460677
12.2,27,-5.968532713,3.580478222140195,-12.98614108,1.049075649807248,-1.201130193,4.355880730115596,-9.738499545,7.336239158581955,-0.400344467,3.398007588994101,-7.060316961,6.259628026533367,-31.91674953,20.02329739462926,-71.16169128,7.328192210814528
12.3,27,-5.928204636,3.556285709731682,-12.89839655,1.041987273846721,-1.193014418,4.326448991672483,-9.672698623,7.286669786635544,-0.397639427,3.375047990963943,-7.012611935,6.217333081761783,-31.701095,19.88800433022631,-70.68086721,7.278677210171299
12.4,27,-5.887876944,3.532093428058916,-12.81065285,1.034898965522904,-1.18489872,4.297017533901651,-9.606898327,7.237100887398927,-0.394934412,3.352088611901403,-6.964907364,6.175038540361667,-31.48544253,19.75271255635354,-70.20004773,7.229162682286692
12.5,27,-5.847548866,3.507900915680752,-12.72290832,1.02781059,-1.176782945,4.267585795453476,-9.541097405,7.187531515442593,-0.392229371,3.329129013876011,-6.917202339,6.132743595599425,-31.26978799,19.61741949195059,-69.71922367,7.179647681643459
12.6,27,-5.807220789,3.483708403272245,-12.63516379,1.020722213661346,-1.168667169,4.238154056999541,-9.475296482,7.137962143474972,-0.389524331,3.306169415857157,-6.869497313,6.090448650849998,-31.05413346,19.48212642754768,-69.2383996,7.130132681000315
12.7,27,-5.766893097,3.459516121599478,-12.5474201,1.013633905337526,-1.160551471,4.208722599236595,-9.409496187,7.088393244253811,-0.386819316,3.283210036794639,-6.821792742,6.048154109449924,-30.83848098,19.34683465348062,-68.75758012,7.080618153
12.8,27,-5.72656502,3.435323609221316,-12.45967557,1.006545529436487,-1.152435696,4.179290860795902,-9.343695264,7.038823872312143,-0.384114276,3.260250438764469,-6.774087716,6.005859164678318,-30.62282645,19.21154158927199,-68.27675605,7.031103152472539
12.9,27,-5.686237327,3.411131327518205,-12.37193188,.9994572210531922,-1.144319998,4.149859403028413,-9.277894969,6.989254973082077,-0.381409261,3.237291059701972,-6.726383146,5.963564623278286,-30.40717397,19.07624981520493,-67.79593657,6.981588624207131
13,27,-5.64590925,3.386938815,-12.28418735,.9923688451521464,-1.136204222,4.120427664570814,-9.212094046,6.939685601107273,-0.378704221,3.214331461676549,-6.67867812,5.921269678515982,-30.19151944,18.94095675080194,-67.31511251,6.932073623563831
13.1,27,-5.605581173,3.362746302761877,-12.19644282,.9852804692511068,-1.128088447,4.090995926126871,-9.146293123,6.890116229159236,-0.37599918,3.191371863651126,-6.630973094,5.878974733753679,-29.97586491,18.80566368659332,-66.83428844,6.882558623301477
