,discrate,year,rcp,variable,pulse,damages
229,1.0,2134.0,rcp85,ce_betas_SSP3,pulse,0.2800823936751439
230,1.0,2135.0,rcp45,ce_betas_SSP3,pulse,0.15052935910805973
231,1.0,2135.0,rcp85,ce_betas_SSP3,pulse,0.2793831000278941
232,1.0,2136.0,rcp45,ce_betas_SSP3,pulse,0.14972544386104222
233,1.0,2136.0,rcp85,ce_betas_SSP3,pulse,0.27845185582066545
234,1.0,2137.0,rcp45,ce_betas_SSP3,pulse,0.14892235730313497
235,1.0,2137.0,rcp85,ce_betas_SSP3,pulse,0.2775052205764574
236,1.0,2138.0,rcp45,ce_betas_SSP3,pulse,0.148120655321245
237,1.0,2138.0,rcp85,ce_betas_SSP3,pulse,0.2765441547383764
238,1.0,2139.0,rcp45,ce_betas_SSP3,pulse,0.14737306072959627
239,1.0,2139.0,rcp85,ce_betas_SSP3,pulse,0.27560526685406883
240,1.0,2140.0,rcp45,ce_betas_SSP3,pulse,0.1467499457593712
241,1.0,2140.0,rcp85,ce_betas_SSP3,pulse,0.2747363860607761
242,1.0,2141.0,rcp45,ce_betas_SSP3,pulse,0.14640677109110553
243,1.0,2141.0,rcp85,ce_betas_SSP3,pulse,0.27404220190131745
244,1.0,2142.0,rcp45,ce_betas_SSP3,pulse,0.1462800794017304
245,1.0,2142.0,rcp85,ce_betas_SSP3,pulse,0.27347755982412175
246,1.0,2143.0,rcp45,ce_betas_SSP3,pulse,0.14612197798166213
247,1.0,2143.0,rcp85,ce_betas_SSP3,pulse,0.27287380207657586
248,1.0,2144.0,rcp45,ce_betas_SSP3,pulse,0.14595848806157624
249,1.0,2144.0,rcp85,ce_betas_SSP3,pulse,0.2722488585434828
250,1.0,2145.0,rcp45,ce_betas_SSP3,pulse,0.1456993744195402
251,1.0,2145.0,rcp85,ce_betas_SSP3,pulse,0.27154280097906014
252,1.0,2146.0,rcp45,ce_betas_SSP3,pulse,0.14521131729846165
253,1.0,2146.0,rcp85,ce_betas_SSP3,pulse,0.27066818611973337
254,1.0,2147.0,rcp45,ce_betas_SSP3,pulse,0.14472024223125055
255,1.0,2147.0,rcp85,ce_betas_SSP3,pulse,0.2697767355133787
256,1.0,2148.0,rcp45,ce_betas_SSP3,pulse,0.14412111953482903
257,1.0,2148.0,rcp85,ce_betas_SSP3,pulse,0.2687997160490162
258,1.0,2149.0,rcp45,ce_betas_SSP3,pulse,0.14350207273476015
259,1.0,2149.0,rcp85,ce_betas_SSP3,pulse,0.2677942122148822
260,1.0,2150.0,rcp45,ce_betas_SSP3,pulse,0.14290690892337338
261,1.0,2150.0,rcp85,ce_betas_SSP3,pulse,0.2667880153346155
262,1.0,2151.0,rcp45,ce_betas_SSP3,pulse,0.14236709912245227
263,1.0,2151.0,rcp85,ce_betas_SSP3,pulse,0.2658036824889313
264,1.0,2152.0,rcp45,ce_betas_SSP3,pulse,0.14205098911222788
265,1.0,2152.0,rcp85,ce_betas_SSP3,pulse,0.2649514382345821
266,1.0,2153.0,rcp45,ce_betas_SSP3,pulse,0.14207526888841807
267,1.0,2153.0,rcp85,ce_betas_SSP3,pulse,0.26430592288028026
268,1.0,2154.0,rcp45,ce_betas_SSP3,pulse,0.14227458317994043
269,1.0,2154.0,rcp85,ce_betas_SSP3,pulse,0.26375931679808845
270,1.0,2155.0,rcp45,ce_betas_SSP3,pulse,0.14231830017229546
271,1.0,2155.0,rcp85,ce_betas_SSP3,pulse,0.2630999789906271
272,1.0,2156.0,rcp45,ce_betas_SSP3,pulse,0.14220665776175212
273,1.0,2156.0,rcp85,ce_betas_SSP3,pulse,0.2623302956693025
274,1.0,2157.0,rcp45,ce_betas_SSP3,pulse,0.14186482730543618
275,1.0,2157.0,rcp85,ce_betas_SSP3,pulse,0.26140496878782293
276,1.0,2158.0,rcp45,ce_betas_SSP3,pulse,0.1412707039635773
277,1.0,2158.0,rcp85,ce_betas_SSP3,pulse,0.2603127292748266
278,1.0,2159.0,rcp45,ce_betas_SSP3,pulse,0.14053136928043852
279,1.0,2159.0,rcp85,ce_betas_SSP3,pulse,0.2591234870831457
280,1.0,2160.0,rcp45,ce_betas_SSP3,pulse,0.13977117444345902
281,1.0,2160.0,rcp85,ce_betas_SSP3,pulse,0.25791684251507835
282,1.0,2161.0,rcp45,ce_betas_SSP3,pulse,0.1391131768694754
283,1.0,2161.0,rcp85,ce_betas_SSP3,pulse,0.25677011130334243
284,1.0,2162.0,rcp45,ce_betas_SSP3,pulse,0.13869542363447934
285,1.0,2162.0,rcp85,ce_betas_SSP3,pulse,0.2557686135063938
286,1.0,2163.0,rcp45,ce_betas_SSP3,pulse,0.1386401239463735
287,1.0,2163.0,rcp85,ce_betas_SSP3,pulse,0.2549863065608846
288,1.0,2164.0,rcp45,ce_betas_SSP3,pulse,0.13884226162214824
289,1.0,2164.0,rcp85,ce_betas_SSP3,pulse,0.2543561349639704
290,1.0,2165.0,rcp45,ce_betas_SSP3,pulse,0.13879266392400863
291,1.0,2165.0,rcp85,ce_betas_SSP3,pulse,0.2535644077740453
292,1.0,2166.0,rcp45,ce_betas_SSP3,pulse,0.13870583625305435
293,1.0,2166.0,rcp85,ce_betas_SSP3,pulse,0.2527442475702354
294,1.0,2167.0,rcp45,ce_betas_SSP3,pulse,0.13822307969727418
295,1.0,2167.0,rcp85,ce_betas_SSP3,pulse,0.25167815255723475
296,1.0,2168.0,rcp45,ce_betas_SSP3,pulse,0.13752954324818079
297,1.0,2168.0,rcp85,ce_betas_SSP3,pulse,0.2504815380784796
298,1.0,2169.0,rcp45,ce_betas_SSP3,pulse,0.13674345119093395
299,1.0,2169.0,rcp85,ce_betas_SSP3,pulse,0.24922764919490314
300,1.0,2170.0,rcp45,ce_betas_SSP3,pulse,0.13595912866081633
301,1.0,2170.0,rcp85,ce_betas_SSP3,pulse,0.24797423644725253
302,1.0,2171.0,rcp45,ce_betas_SSP3,pulse,0.13524437675691345
303,1.0,2171.0,rcp85,ce_betas_SSP3,pulse,0.24676227011645313
304,1.0,2172.0,rcp45,ce_betas_SSP3,pulse,0.13470177806132447
305,1.0,2172.0,rcp85,ce_betas_SSP3,pulse,0.24565279755892938
306,1.0,2173.0,rcp45,ce_betas_SSP3,pulse,0.1344837886924573
307,1.0,2173.0,rcp85,ce_betas_SSP3,pulse,0.24473553202356452
308,1.0,2174.0,rcp45,ce_betas_SSP3,pulse,0.13439056047692763
309,1.0,2174.0,rcp85,ce_betas_SSP3,pulse,0.24389016197905433
310,1.0,2175.0,rcp45,ce_betas_SSP3,pulse,0.13436798358482865
311,1.0,2175.0,rcp85,ce_betas_SSP3,pulse,0.24308404202324424
312,1.0,2176.0,rcp45,ce_betas_SSP3,pulse,0.1342633914046983
313,1.0,2176.0,rcp85,ce_betas_SSP3,pulse,0.24222713195150333
314,1.0,2177.0,rcp45,ce_betas_SSP3,pulse,0.13393551369967716
315,1.0,2177.0,rcp85,ce_betas_SSP3,pulse,0.2412373417316517
316,1.0,2178.0,rcp45,ce_betas_SSP3,pulse,0.13337933162399712
317,1.0,2178.0,rcp85,ce_betas_SSP3,pulse,0.2401134238578164
318,1.0,2179.0,rcp45,ce_betas_SSP3,pulse,0.13272928883068794
