variable,batch,rcp,gcm,model,year,ssp,global_damages_constant_model_collapsed,anomaly
damages,batch7,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2026,SSP3,-58679966732.91542,0.863
damages,batch7,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2026,SSP3,-59796835657.09015,0.863
damages,batch8,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2026,SSP3,-58784886141.875114,0.863
damages,batch8,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2026,SSP3,-59971720543.90334,0.863
damages,batch9,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2026,SSP3,-59276529391.22043,0.863
damages,batch9,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2026,SSP3,-60451212146.32991,0.863
damages,batch0,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-68819250600.5158,0.923
damages,batch0,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-69981032913.42554,0.923
damages,batch1,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-68985878500.63431,0.923
damages,batch1,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-70153262539.08492,0.923
damages,batch10,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-68754553919.77872,0.923
damages,batch10,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-69946561167.46854,0.923
damages,batch11,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-69757562451.19121,0.923
damages,batch11,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-70909824656.28531,0.923
damages,batch12,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-69137331869.59735,0.923
damages,batch12,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-70254051563.09282,0.923
damages,batch13,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-68534302729.7714,0.923
damages,batch13,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-69710888073.80135,0.923
damages,batch14,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-68989862182.17526,0.923
damages,batch14,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-70134259007.86879,0.923
damages,batch2,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-69273758869.86049,0.923
damages,batch2,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-70398184415.42781,0.923
damages,batch3,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-68937325667.29019,0.923
damages,batch3,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-70171623570.74461,0.923
damages,batch4,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-69596451150.39198,0.923
damages,batch4,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-70790582508.07214,0.923
damages,batch5,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-68778559312.99469,0.923
damages,batch5,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-69774642934.51668,0.923
damages,batch6,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-68762778261.0212,0.923
damages,batch6,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-69935063732.50574,0.923
damages,batch7,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-68448980735.28369,0.923
damages,batch7,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-69505205193.72969,0.923
damages,batch8,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-69159629227.3365,0.923
damages,batch8,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-70272476005.37582,0.923
damages,batch9,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2027,SSP3,-69044103019.53206,0.923
damages,batch9,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2027,SSP3,-70154352366.4563,0.923
damages,batch0,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49175236668.40289,0.983
damages,batch0,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-50626845632.47923,0.983
damages,batch1,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-48619825855.60197,0.983
damages,batch1,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-50089968884.298325,0.983
damages,batch10,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49871176580.24378,0.983
damages,batch10,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-51432343513.46427,0.983
damages,batch11,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49658619157.32046,0.983
damages,batch11,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-51152516200.26518,0.983
damages,batch12,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49502142717.69413,0.983
damages,batch12,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-50978122408.41964,0.983
damages,batch13,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-50015059031.60882,0.983
damages,batch13,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-51551795534.28996,0.983
damages,batch14,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49862281725.589836,0.983
damages,batch14,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-51325730508.276955,0.983
damages,batch2,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49775056998.80248,0.983
damages,batch2,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-51367496021.35158,0.983
damages,batch3,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-48907035002.970795,0.983
damages,batch3,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-50378008155.982346,0.983
damages,batch4,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49283326519.95799,0.983
damages,batch4,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-50841518251.33835,0.983
damages,batch5,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49928040471.540306,0.983
damages,batch5,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-51452177263.251305,0.983
damages,batch6,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-48699204319.86559,0.983
damages,batch6,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-50147922560.81783,0.983
damages,batch7,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49485577133.01968,0.983
damages,batch7,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-50956451883.64864,0.983
damages,batch8,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-49279822448.18851,0.983
damages,batch8,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-50768951637.77011,0.983
damages,batch9,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2028,SSP3,-48655905475.201866,0.983
damages,batch9,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2028,SSP3,-50189582003.3259,0.983
damages,batch0,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-59003248623.337746,1.043
damages,batch0,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-61175324345.654564,1.043
damages,batch1,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58588319563.80561,1.043
damages,batch1,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-60819564888.49179,1.043
damages,batch10,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-59469620614.58555,1.043
damages,batch10,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-61709515813.22692,1.043
damages,batch11,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58365142365.171,1.043
damages,batch11,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-60551563051.68251,1.043
damages,batch12,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58724910583.382286,1.043
damages,batch12,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-60952105159.86198,1.043
damages,batch13,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-57748883799.600044,1.043
damages,batch13,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-59942723528.04655,1.043
damages,batch14,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-57850810512.31229,1.043
damages,batch14,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-59920133836.07714,1.043
damages,batch2,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58536560762.74562,1.043
damages,batch2,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-60709827669.34653,1.043
damages,batch3,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-57655750051.47587,1.043
damages,batch3,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-59807105981.37819,1.043
damages,batch4,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58510935358.30485,1.043
damages,batch4,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-60693476102.607895,1.043
damages,batch5,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58763278694.61892,1.043
damages,batch5,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-60896281257.15436,1.043
damages,batch6,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58323514115.033455,1.043
damages,batch6,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-60474404817.19831,1.043
damages,batch7,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58234670465.68007,1.043
damages,batch7,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-60417235338.88154,1.043
damages,batch8,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58422432980.81669,1.043
damages,batch8,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-60646297333.603065,1.043
damages,batch9,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2029,SSP3,-58930605638.61099,1.043
damages,batch9,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2029,SSP3,-61112810040.710075,1.043
damages,batch0,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-70809353470.13817,1.103
damages,batch0,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-74860080110.91982,1.103
damages,batch1,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-70948646683.72511,1.103
damages,batch1,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-75007307156.81226,1.103
damages,batch10,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-69637493403.97981,1.103
damages,batch10,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-73647694989.5006,1.103
damages,batch11,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-70729004353.3792,1.103
damages,batch11,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-74716897074.06091,1.103
damages,batch12,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-69669116739.12015,1.103
damages,batch12,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-73757244301.15746,1.103
damages,batch13,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-70077656376.75504,1.103
damages,batch13,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-74189304110.73242,1.103
damages,batch14,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-70937271153.41458,1.103
damages,batch14,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-74981502819.40987,1.103
damages,batch2,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-70260272252.42856,1.103
damages,batch2,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-74426614088.18878,1.103
damages,batch3,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-69927997760.76604,1.103
damages,batch3,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-73999995530.39536,1.103
damages,batch4,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-69508963742.0944,1.103
damages,batch4,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-73513931756.96329,1.103
damages,batch5,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-69281997133.15182,1.103
damages,batch5,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-73368330375.85602,1.103
damages,batch6,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-69824811936.50877,1.103
damages,batch6,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-73916594294.96738,1.103
damages,batch7,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-69914439400.10764,1.103
damages,batch7,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-74068006782.58102,1.103
damages,batch8,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-69644333991.53886,1.103
damages,batch8,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-73699042675.32733,1.103
damages,batch9,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2030,SSP3,-70158863431.43097,1.103
damages,batch9,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2030,SSP3,-74364479276.29431,1.103
damages,batch0,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-87964858272.0439,1.173
damages,batch0,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-92197398937.8403,1.173
damages,batch1,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-86519757808.0893,1.173
damages,batch1,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-90457915791.46822,1.173
damages,batch10,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-86515982971.9225,1.173
damages,batch10,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-90443060552.01645,1.173
damages,batch11,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-86204024006.61769,1.173
damages,batch11,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-90386844559.02115,1.173
damages,batch12,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-86817965393.91454,1.173
damages,batch12,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-90993427992.21057,1.173
damages,batch13,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-85665773357.69711,1.173
damages,batch13,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-89681903306.79169,1.173
damages,batch14,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-85847076072.18867,1.173
damages,batch14,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-89976121712.7082,1.173
damages,batch2,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-85801688499.47636,1.173
damages,batch2,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-89895999709.87689,1.173
damages,batch3,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-86073746277.8774,1.173
damages,batch3,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-90160670509.01404,1.173
damages,batch4,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-85359102837.98523,1.173
damages,batch4,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-89351326558.5374,1.173
damages,batch5,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-87266213805.42862,1.173
damages,batch5,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-91315897445.4816,1.173
damages,batch6,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-85343743173.51797,1.173
damages,batch6,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-89303275165.75923,1.173
damages,batch7,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-86332851394.62286,1.173
damages,batch7,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-90263762371.87794,1.173
damages,batch8,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-86534651238.39557,1.173
damages,batch8,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-90539480596.38672,1.173
damages,batch9,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2031,SSP3,-85196063287.53288,1.173
damages,batch9,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2031,SSP3,-89227444756.8374,1.173
damages,batch0,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-98733700190.22289,1.233
damages,batch0,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-103785852301.59625,1.233
damages,batch1,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-98319844987.13075,1.233
damages,batch1,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-103295683265.47241,1.233
damages,batch10,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-98664857158.98978,1.233
damages,batch10,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-103713008051.26205,1.233
damages,batch11,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-99373500196.05956,1.233
damages,batch11,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-104344827862.32408,1.233
damages,batch12,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-99725295646.13466,1.233
damages,batch12,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-104746860742.04562,1.233
damages,batch13,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-97473739306.7999,1.233
damages,batch13,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-102247797957.82996,1.233
damages,batch14,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-97695855748.80045,1.233
damages,batch14,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-102674502489.18399,1.233
damages,batch2,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-97991140616.44284,1.233
damages,batch2,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-102924576965.77646,1.233
damages,batch3,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-98245183027.7924,1.233
damages,batch3,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-103374757220.43132,1.233
damages,batch4,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-98107925172.71568,1.233
damages,batch4,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-103029409733.35062,1.233
damages,batch5,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-98071518657.77719,1.233
damages,batch5,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-103006641805.21054,1.233
damages,batch6,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-98018537897.61319,1.233
damages,batch6,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-102975909153.26328,1.233
damages,batch7,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-98377957013.70709,1.233
damages,batch7,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-103352018622.98268,1.233
damages,batch8,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-97960637390.37935,1.233
damages,batch8,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-102848828493.6508,1.233
damages,batch9,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2032,SSP3,-98321592263.1186,1.233
damages,batch9,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2032,SSP3,-103183911192.69391,1.233
damages,batch0,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-84626084759.57259,1.3030000000000002
damages,batch0,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-90787391040.6435,1.3030000000000002
damages,batch1,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-84855106841.76613,1.3030000000000002
damages,batch1,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-90844811866.78168,1.3030000000000002
damages,batch10,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-83024609385.87424,1.3030000000000002
damages,batch10,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-89127126413.25629,1.3030000000000002
damages,batch11,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-83159539755.79274,1.3030000000000002
damages,batch11,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-89112515603.74715,1.3030000000000002
damages,batch12,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-83105519985.52945,1.3030000000000002
damages,batch12,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-89080923245.75977,1.3030000000000002
damages,batch13,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-82394816134.77281,1.3030000000000002
damages,batch13,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-88440261094.52454,1.3030000000000002
damages,batch14,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-82784059366.13568,1.3030000000000002
damages,batch14,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-88802936194.40395,1.3030000000000002
damages,batch2,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-82016292947.27972,1.3030000000000002
damages,batch2,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-87880515384.77843,1.3030000000000002
damages,batch3,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-84126283080.15619,1.3030000000000002
damages,batch3,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-90092587484.26654,1.3030000000000002
damages,batch4,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-82931925250.63351,1.3030000000000002
damages,batch4,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-88827019625.66304,1.3030000000000002
damages,batch5,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-84391638009.31331,1.3030000000000002
damages,batch5,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-90313530331.98363,1.3030000000000002
damages,batch6,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-83258537580.13765,1.3030000000000002
damages,batch6,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-89261553221.72832,1.3030000000000002
damages,batch7,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-82942355703.45801,1.3030000000000002
damages,batch7,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-88920481932.3037,1.3030000000000002
damages,batch8,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-83338151691.39053,1.3030000000000002
damages,batch8,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-89282526909.15668,1.3030000000000002
damages,batch9,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2033,SSP3,-82798741873.8428,1.3030000000000002
damages,batch9,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2033,SSP3,-88906289047.83766,1.3030000000000002
damages,batch0,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-80256159002.1019,1.3630000000000002
damages,batch0,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-85257881652.67476,1.3630000000000002
damages,batch1,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-81159610904.28938,1.3630000000000002
damages,batch1,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-86292612900.53513,1.3630000000000002
damages,batch10,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-81629808030.41429,1.3630000000000002
damages,batch10,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-86848351010.84396,1.3630000000000002
damages,batch11,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-81852396564.51953,1.3630000000000002
damages,batch11,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-86999361472.79686,1.3630000000000002
damages,batch12,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-81619751549.16597,1.3630000000000002
damages,batch12,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-86847278814.07324,1.3630000000000002
damages,batch13,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-82490010554.00584,1.3630000000000002
damages,batch13,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-87554825842.06845,1.3630000000000002
damages,batch14,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-81535460880.59166,1.3630000000000002
damages,batch14,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-86753752137.62541,1.3630000000000002
damages,batch2,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-81466244921.11508,1.3630000000000002
damages,batch2,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-86577400640.27133,1.3630000000000002
damages,batch3,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-81459264077.02806,1.3630000000000002
damages,batch3,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-86663112152.0345,1.3630000000000002
damages,batch4,rcp85,surrogate_GFDL-CM3_99,IIASA GDP,2034,SSP3,-81582051922.48036,1.3630000000000002
damages,batch4,rcp85,surrogate_GFDL-CM3_99,OECD Env-Growth,2034,SSP3,-86794648735.32944,1.3630000000000002
