city,country,Region_ID,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050,year_2051,year_2052,year_2053,year_2054,year_2055,year_2056,year_2057,year_2058,year_2059,year_2060,year_2061,year_2062,year_2063,year_2064,year_2065,year_2066,year_2067,year_2068,year_2069,year_2070,year_2071,year_2072,year_2073,year_2074,year_2075,year_2076,year_2077,year_2078,year_2079,year_2080,year_2081,year_2082,year_2083,year_2084,year_2085,year_2086,year_2087,year_2088,year_2089,year_2090,year_2091,year_2092,year_2093,year_2094,year_2095,year_2096,year_2097,year_2098,year_2099
Buenos Aires,Argentina,ARG.5.184,3355900.25902,3355900.25902,3355900.25902,3355900.25902,3355900.25902,3510634.18979,3510634.18979,3510634.18979,3510634.18979,3510634.18979,3666421.4432599996,3666421.4432599996,3666421.4432599996,3666421.4432599996,3666421.4432599996,3816021.5574800004,3816021.5574800004,3816021.5574800004,3816021.5574800004,3816021.5574800004,3962331.86105,3962331.86105,3962331.86105,3962331.86105,3962331.86105,4107055.3377,4107055.3377,4107055.3377,4107055.3377,4107055.3377,4251564.0644,4251564.0644,4251564.0644,4251564.0644,4251564.0644,4391409.58807,4391409.58807,4391409.58807,4391409.58807,4391409.58807,4525138.89828,4525138.89828,4525138.89828,4525138.89828,4525138.89828,4653995.3557400005,4653995.3557400005,4653995.3557400005,4653995.3557400005,4653995.3557400005,4779905.68078,4779905.68078,4779905.68078,4779905.68078,4779905.68078,4906074.62474,4906074.62474,4906074.62474,4906074.62474,4906074.62474,5035518.63547,5035518.63547,5035518.63547,5035518.63547,5035518.63547,5169492.4416,5169492.4416,5169492.4416,5169492.4416,5169492.4416,5308805.3094,5308805.3094,5308805.3094,5308805.3094,5308805.3094,5453097.95148,5453097.95148,5453097.95148,5453097.95148,5453097.95148
Karachi,Pakistan,PAK.8.28.126,3002234.47545,3002234.47545,3002234.47545,3002234.47545,3002234.47545,3313824.5046900003,3313824.5046900003,3313824.5046900003,3313824.5046900003,3313824.5046900003,3628241.2585699996,3628241.2585699996,3628241.2585699996,3628241.2585699996,3628241.2585699996,3934880.00201,3934880.00201,3934880.00201,3934880.00201,3934880.00201,4247005.29304,4247005.29304,4247005.29304,4247005.29304,4247005.29304,4573171.93821,4573171.93821,4573171.93821,4573171.93821,4573171.93821,4908299.89311,4908299.89311,4908299.89311,4908299.89311,4908299.89311,5234932.79735,5234932.79735,5234932.79735,5234932.79735,5234932.79735,5542101.00379,5542101.00379,5542101.00379,5542101.00379,5542101.00379,5834432.30237,5834432.30237,5834432.30237,5834432.30237,5834432.30237,6121531.6961,6121531.6961,6121531.6961,6121531.6961,6121531.6961,6408990.96585,6408990.96585,6408990.96585,6408990.96585,6408990.96585,6697846.31289,6697846.31289,6697846.31289,6697846.31289,6697846.31289,6984182.39546,6984182.39546,6984182.39546,6984182.39546,6984182.39546,7261847.618210001,7261847.618210001,7261847.618210001,7261847.618210001,7261847.618210001,7530501.712339999,7530501.712339999,7530501.712339999,7530501.712339999,7530501.712339999
Cairo,Egypt,EGY.11,9597763.98818,9597763.98818,9597763.98818,9597763.98818,9597763.98818,10370819.5817,10370819.5817,10370819.5817,10370819.5817,10370819.5817,11138110.487,11138110.487,11138110.487,11138110.487,11138110.487,11886856.4415,11886856.4415,11886856.4415,11886856.4415,11886856.4415,12626524.1658,12626524.1658,12626524.1658,12626524.1658,12626524.1658,13364278.6377,13364278.6377,13364278.6377,13364278.6377,13364278.6377,14091354.2175,14091354.2175,14091354.2175,14091354.2175,14091354.2175,14790336.5524,14790336.5524,14790336.5524,14790336.5524,14790336.5524,15447420.0333,15447420.0333,15447420.0333,15447420.0333,15447420.0333,16066683.7745,16066683.7745,16066683.7745,16066683.7745,16066683.7745,16652428.3245,16652428.3245,16652428.3245,16652428.3245,16652428.3245,17213301.4915,17213301.4915,17213301.4915,17213301.4915,17213301.4915,17757298.6309,17757298.6309,17757298.6309,17757298.6309,17757298.6309,18283940.7913,18283940.7913,18283940.7913,18283940.7913,18283940.7913,18790600.3793,18790600.3793,18790600.3793,18790600.3793,18790600.3793,19272799.5891,19272799.5891,19272799.5891,19272799.5891,19272799.5891
Rio de Janeiro,Brazil,BRA.19.3634.Rf31287f7cff5d3a1,745315.692863,745315.692863,745315.692863,745315.692863,745315.692863,776660.4493270001,776660.4493270001,776660.4493270001,776660.4493270001,776660.4493270001,805431.549836,805431.549836,805431.549836,805431.549836,805431.549836,830111.489416,830111.489416,830111.489416,830111.489416,830111.489416,851573.19028,851573.19028,851573.19028,851573.19028,851573.19028,870470.08899,870470.08899,870470.08899,870470.08899,870470.08899,886523.211317,886523.211317,886523.211317,886523.211317,886523.211317,899085.5153040001,899085.5153040001,899085.5153040001,899085.5153040001,899085.5153040001,908554.681111,908554.681111,908554.681111,908554.681111,908554.681111,915782.080191,915782.080191,915782.080191,915782.080191,915782.080191,921740.675724,921740.675724,921740.675724,921740.675724,921740.675724,927024.922299,927024.922299,927024.922299,927024.922299,927024.922299,932487.406674,932487.406674,932487.406674,932487.406674,932487.406674,938701.853991,938701.853991,938701.853991,938701.853991,938701.853991,946070.1667139999,946070.1667139999,946070.1667139999,946070.1667139999,946070.1667139999,955041.700378,955041.700378,955041.700378,955041.700378,955041.700378
Osaka,Japan,JPN.33.R7b7f7c3d0067ede8,729412.307991,729412.307991,729412.307991,729412.307991,729412.307991,708864.595741,708864.595741,708864.595741,708864.595741,708864.595741,683612.819288,683612.819288,683612.819288,683612.819288,683612.819288,655904.611069,655904.611069,655904.611069,655904.611069,655904.611069,626601.012114,626601.012114,626601.012114,626601.012114,626601.012114,596336.08388,596336.08388,596336.08388,596336.08388,596336.08388,565374.485961,565374.485961,565374.485961,565374.485961,565374.485961,534170.902443,534170.902443,534170.902443,534170.902443,534170.902443,502082.647946,502082.647946,502082.647946,502082.647946,502082.647946,469301.10975600005,469301.10975600005,469301.10975600005,469301.10975600005,469301.10975600005,436838.665381,436838.665381,436838.665381,436838.665381,436838.665381,405575.76780100004,405575.76780100004,405575.76780100004,405575.76780100004,405575.76780100004,376296.457773,376296.457773,376296.457773,376296.457773,376296.457773,348749.96818699996,348749.96818699996,348749.96818699996,348749.96818699996,348749.96818699996,322737.185281,322737.185281,322737.185281,322737.185281,322737.185281,297951.151852,297951.151852,297951.151852,297951.151852,297951.151852
Beijing,China,CHN.2.18.78,9207660.4476,9207660.4476,9207660.4476,9207660.4476,9207660.4476,9284321.09025,9284321.09025,9284321.09025,9284321.09025,9284321.09025,9295301.99416,9295301.99416,9295301.99416,9295301.99416,9295301.99416,9228614.57515,9228614.57515,9228614.57515,9228614.57515,9228614.57515,9093742.21875,9093742.21875,9093742.21875,9093742.21875,9093742.21875,8908364.350610001,8908364.350610001,8908364.350610001,8908364.350610001,8908364.350610001,8687873.663010001,8687873.663010001,8687873.663010001,8687873.663010001,8687873.663010001,8440363.12701,8440363.12701,8440363.12701,8440363.12701,8440363.12701,8181996.638960001,8181996.638960001,8181996.638960001,8181996.638960001,8181996.638960001,7929248.55652,7929248.55652,7929248.55652,7929248.55652,7929248.55652,7691079.07173,7691079.07173,7691079.07173,7691079.07173,7691079.07173,7468661.71865,7468661.71865,7468661.71865,7468661.71865,7468661.71865,7269638.397000001,7269638.397000001,7269638.397000001,7269638.397000001,7269638.397000001,7104282.04612,7104282.04612,7104282.04612,7104282.04612,7104282.04612,6978833.0283,6978833.0283,6978833.0283,6978833.0283,6978833.0283,6890038.7077,6890038.7077,6890038.7077,6890038.7077,6890038.7077
Manila,Philippines,PHL.47.955.Rf7fb64512597c906,685853.7258270001,685853.7258270001,685853.7258270001,685853.7258270001,685853.7258270001,749971.153485,749971.153485,749971.153485,749971.153485,749971.153485,815133.856043,815133.856043,815133.856043,815133.856043,815133.856043,877882.713224,877882.713224,877882.713224,877882.713224,877882.713224,939194.189334,939194.189334,939194.189334,939194.189334,939194.189334,1000376.83315,1000376.83315,1000376.83315,1000376.83315,1000376.83315,1062123.18203,1062123.18203,1062123.18203,1062123.18203,1062123.18203,1122350.19375,1122350.19375,1122350.19375,1122350.19375,1122350.19375,1180316.8734799998,1180316.8734799998,1180316.8734799998,1180316.8734799998,1180316.8734799998,1235761.18269,1235761.18269,1235761.18269,1235761.18269,1235761.18269,1288965.78085,1288965.78085,1288965.78085,1288965.78085,1288965.78085,1340039.50197,1340039.50197,1340039.50197,1340039.50197,1340039.50197,1389142.49419,1389142.49419,1389142.49419,1389142.49419,1389142.49419,1436190.47656,1436190.47656,1436190.47656,1436190.47656,1436190.47656,1481020.27758,1481020.27758,1481020.27758,1481020.27758,1481020.27758,1523302.80101,1523302.80101,1523302.80101,1523302.80101,1523302.80101
Moscow,Russia,RUS.48.1150.Re704f9e837a08221,382209.453773,382209.453773,382209.453773,382209.453773,382209.453773,377835.010616,377835.010616,377835.010616,377835.010616,377835.010616,372742.09635,372742.09635,372742.09635,372742.09635,372742.09635,367904.693311,367904.693311,367904.693311,367904.693311,367904.693311,364618.701653,364618.701653,364618.701653,364618.701653,364618.701653,362841.51407699997,362841.51407699997,362841.51407699997,362841.51407699997,362841.51407699997,362078.895874,362078.895874,362078.895874,362078.895874,362078.895874,362088.96297,362088.96297,362088.96297,362088.96297,362088.96297,362924.591865,362924.591865,362924.591865,362924.591865,362924.591865,364569.692927,364569.692927,364569.692927,364569.692927,364569.692927,367570.33135,367570.33135,367570.33135,367570.33135,367570.33135,372019.5227,372019.5227,372019.5227,372019.5227,372019.5227,377454.560029,377454.560029,377454.560029,377454.560029,377454.560029,383415.362468,383415.362468,383415.362468,383415.362468,383415.362468,389599.763868,389599.763868,389599.763868,389599.763868,389599.763868,395778.872897,395778.872897,395778.872897,395778.872897,395778.872897
Istanbul,Turkey,TUR.40.440,725496.817735,725496.817735,725496.817735,725496.817735,725496.817735,769408.67819,769408.67819,769408.67819,769408.67819,769408.67819,811591.005938,811591.005938,811591.005938,811591.005938,811591.005938,850325.961522,850325.961522,850325.961522,850325.961522,850325.961522,886937.302164,886937.302164,886937.302164,886937.302164,886937.302164,923196.510163,923196.510163,923196.510163,923196.510163,923196.510163,959146.851669,959146.851669,959146.851669,959146.851669,959146.851669,993508.388629,993508.388629,993508.388629,993508.388629,993508.388629,1026257.5775299999,1026257.5775299999,1026257.5775299999,1026257.5775299999,1026257.5775299999,1057698.11303,1057698.11303,1057698.11303,1057698.11303,1057698.11303,1089239.48639,1089239.48639,1089239.48639,1089239.48639,1089239.48639,1122126.1608799999,1122126.1608799999,1122126.1608799999,1122126.1608799999,1122126.1608799999,1156845.59125,1156845.59125,1156845.59125,1156845.59125,1156845.59125,1192875.9567200001,1192875.9567200001,1192875.9567200001,1192875.9567200001,1192875.9567200001,1229949.91538,1229949.91538,1229949.91538,1229949.91538,1229949.91538,1267865.1002,1267865.1002,1267865.1002,1267865.1002,1267865.1002
Paris,France,FRA.11.75,2392795.79039,2392795.79039,2392795.79039,2392795.79039,2392795.79039,2427504.17527,2427504.17527,2427504.17527,2427504.17527,2427504.17527,2433869.25188,2433869.25188,2433869.25188,2433869.25188,2433869.25188,2448885.14899,2448885.14899,2448885.14899,2448885.14899,2448885.14899,2437250.65581,2437250.65581,2437250.65581,2437250.65581,2437250.65581,2432286.09988,2432286.09988,2432286.09988,2432286.09988,2432286.09988,2396602.4073099997,2396602.4073099997,2396602.4073099997,2396602.4073099997,2396602.4073099997,2372547.51303,2372547.51303,2372547.51303,2372547.51303,2372547.51303,2321779.9355900004,2321779.9355900004,2321779.9355900004,2321779.9355900004,2321779.9355900004,2288338.81493,2288338.81493,2288338.81493,2288338.81493,2288338.81493,2229518.96013,2229518.96013,2229518.96013,2229518.96013,2229518.96013,2190588.75731,2190588.75731,2190588.75731,2190588.75731,2190588.75731,2122205.93522,2122205.93522,2122205.93522,2122205.93522,2122205.93522,2074230.08005,2074230.08005,2074230.08005,2074230.08005,2074230.08005,1995470.0194299999,1995470.0194299999,1995470.0194299999,1995470.0194299999,1995470.0194299999,1941482.62897,1941482.62897,1941482.62897,1941482.62897,1941482.62897
Seoul,"Korea, South",KOR.15.R4924b5775a890171,798365.855944,798365.855944,798365.855944,798365.855944,798365.855944,794466.077435,794466.077435,794466.077435,794466.077435,794466.077435,783662.310406,783662.310406,783662.310406,783662.310406,783662.310406,766194.794734,766194.794734,766194.794734,766194.794734,766194.794734,741427.549232,741427.549232,741427.549232,741427.549232,741427.549232,709602.054515,709602.054515,709602.054515,709602.054515,709602.054515,671856.019945,671856.019945,671856.019945,671856.019945,671856.019945,630624.72044,630624.72044,630624.72044,630624.72044,630624.72044,588139.008316,588139.008316,588139.008316,588139.008316,588139.008316,545873.8587069999,545873.8587069999,545873.8587069999,545873.8587069999,545873.8587069999,504735.51905500004,504735.51905500004,504735.51905500004,504735.51905500004,504735.51905500004,465247.70695799997,465247.70695799997,465247.70695799997,465247.70695799997,465247.70695799997,427698.217182,427698.217182,427698.217182,427698.217182,427698.217182,392119.523677,392119.523677,392119.523677,392119.523677,392119.523677,358900.37283400004,358900.37283400004,358900.37283400004,358900.37283400004,358900.37283400004,328551.151044,328551.151044,328551.151044,328551.151044,328551.151044
Lagos,Nigeria,NGA.25.510,694358.208755,694358.208755,694358.208755,694358.208755,694358.208755,792249.8677010001,792249.8677010001,792249.8677010001,792249.8677010001,792249.8677010001,905433.8687129999,905433.8687129999,905433.8687129999,905433.8687129999,905433.8687129999,1029878.613,1029878.613,1029878.613,1029878.613,1029878.613,1165364.3302,1165364.3302,1165364.3302,1165364.3302,1165364.3302,1310414.75997,1310414.75997,1310414.75997,1310414.75997,1310414.75997,1463687.33999,1463687.33999,1463687.33999,1463687.33999,1463687.33999,1618446.94105,1618446.94105,1618446.94105,1618446.94105,1618446.94105,1772383.18233,1772383.18233,1772383.18233,1772383.18233,1772383.18233,1925304.8358200002,1925304.8358200002,1925304.8358200002,1925304.8358200002,1925304.8358200002,2073290.79092,2073290.79092,2073290.79092,2073290.79092,2073290.79092,2220751.07826,2220751.07826,2220751.07826,2220751.07826,2220751.07826,2362024.1941400003,2362024.1941400003,2362024.1941400003,2362024.1941400003,2362024.1941400003,2501281.77468,2501281.77468,2501281.77468,2501281.77468,2501281.77468,2632519.5893900003,2632519.5893900003,2632519.5893900003,2632519.5893900003,2632519.5893900003,2759649.7499,2759649.7499,2759649.7499,2759649.7499,2759649.7499
Jakarta,Indonesia,IDN.8.68,1155583.30802,1155583.30802,1155583.30802,1155583.30802,1155583.30802,1203733.9148799998,1203733.9148799998,1203733.9148799998,1203733.9148799998,1203733.9148799998,1246851.35589,1246851.35589,1246851.35589,1246851.35589,1246851.35589,1281781.99871,1281781.99871,1281781.99871,1281781.99871,1281781.99871,1308917.6593799999,1308917.6593799999,1308917.6593799999,1308917.6593799999,1308917.6593799999,1328981.6055299998,1328981.6055299998,1328981.6055299998,1328981.6055299998,1328981.6055299998,1342334.83505,1342334.83505,1342334.83505,1342334.83505,1342334.83505,1348696.2430399999,1348696.2430399999,1348696.2430399999,1348696.2430399999,1348696.2430399999,1349098.95694,1349098.95694,1349098.95694,1349098.95694,1349098.95694,1344783.80077,1344783.80077,1344783.80077,1344783.80077,1344783.80077,1337391.67319,1337391.67319,1337391.67319,1337391.67319,1337391.67319,1328001.7990899999,1328001.7990899999,1328001.7990899999,1328001.7990899999,1328001.7990899999,1317750.1502200002,1317750.1502200002,1317750.1502200002,1317750.1502200002,1317750.1502200002,1307034.42998,1307034.42998,1307034.42998,1307034.42998,1307034.42998,1296275.15804,1296275.15804,1296275.15804,1296275.15804,1296275.15804,1285706.98755,1285706.98755,1285706.98755,1285706.98755,1285706.98755
Guangzhou,China,CHN.6.46.280,7072086.85117,7072086.85117,7072086.85117,7072086.85117,7072086.85117,7130967.25038,7130967.25038,7130967.25038,7130967.25038,7130967.25038,7139401.30445,7139401.30445,7139401.30445,7139401.30445,7139401.30445,7088180.99482,7088180.99482,7088180.99482,7088180.99482,7088180.99482,6984590.18326,6984590.18326,6984590.18326,6984590.18326,6984590.18326,6842207.8277,6842207.8277,6842207.8277,6842207.8277,6842207.8277,6672856.52489,6672856.52489,6672856.52489,6672856.52489,6672856.52489,6482752.20718,6482752.20718,6482752.20718,6482752.20718,6482752.20718,6284309.8066,6284309.8066,6284309.8066,6284309.8066,6284309.8066,6090182.70986,6090182.70986,6090182.70986,6090182.70986,6090182.70986,5907252.93184,5907252.93184,5907252.93184,5907252.93184,5907252.93184,5736421.82364,5736421.82364,5736421.82364,5736421.82364,5736421.82364,5583558.865230001,5583558.865230001,5583558.865230001,5583558.865230001,5583558.865230001,5456554.347469999,5456554.347469999,5456554.347469999,5456554.347469999,5456554.347469999,5360201.27771,5360201.27771,5360201.27771,5360201.27771,5360201.27771,5292001.4184,5292001.4184,5292001.4184,5292001.4184,5292001.4184
Chicago,United States,USA.14.608,5666861.7772,5666861.7772,5666861.7772,5666861.7772,5666861.7772,5764443.09232,5764443.09232,5764443.09232,5764443.09232,5764443.09232,5814428.04585,5814428.04585,5814428.04585,5814428.04585,5814428.04585,5844405.75848,5844405.75848,5844405.75848,5844405.75848,5844405.75848,5841339.198059999,5841339.198059999,5841339.198059999,5841339.198059999,5841339.198059999,5816332.57488,5816332.57488,5816332.57488,5816332.57488,5816332.57488,5760540.98497,5760540.98497,5760540.98497,5760540.98497,5760540.98497,5698128.659969999,5698128.659969999,5698128.659969999,5698128.659969999,5698128.659969999,5620567.43364,5620567.43364,5620567.43364,5620567.43364,5620567.43364,5538110.69233,5538110.69233,5538110.69233,5538110.69233,5538110.69233,5434709.67675,5434709.67675,5434709.67675,5434709.67675,5434709.67675,5320506.18803,5320506.18803,5320506.18803,5320506.18803,5320506.18803,5181136.509769999,5181136.509769999,5181136.509769999,5181136.509769999,5181136.509769999,5032170.32443,5032170.32443,5032170.32443,5032170.32443,5032170.32443,4865719.56259,4865719.56259,4865719.56259,4865719.56259,4865719.56259,4696712.52715,4696712.52715,4696712.52715,4696712.52715,4696712.52715
London,United Kingdom,GBR.1.R7074136591e79d11,853591.936797,853591.936797,853591.936797,853591.936797,853591.936797,862495.2765680001,862495.2765680001,862495.2765680001,862495.2765680001,862495.2765680001,865542.941277,865542.941277,865542.941277,865542.941277,865542.941277,864911.20303,864911.20303,864911.20303,864911.20303,864911.20303,861571.6781799999,861571.6781799999,861571.6781799999,861571.6781799999,861571.6781799999,855793.3687239999,855793.3687239999,855793.3687239999,855793.3687239999,855793.3687239999,846777.603433,846777.603433,846777.603433,846777.603433,846777.603433,834660.215321,834660.215321,834660.215321,834660.215321,834660.215321,819625.073808,819625.073808,819625.073808,819625.073808,819625.073808,802356.043449,802356.043449,802356.043449,802356.043449,802356.043449,783730.37401,783730.37401,783730.37401,783730.37401,783730.37401,763983.253497,763983.253497,763983.253497,763983.253497,763983.253497,742844.738967,742844.738967,742844.738967,742844.738967,742844.738967,720485.957269,720485.957269,720485.957269,720485.957269,720485.957269,697122.719551,697122.719551,697122.719551,697122.719551,697122.719551,672847.4824979999,672847.4824979999,672847.4824979999,672847.4824979999,672847.4824979999
Lima,Peru,PER.15.135.1340,1407668.4806899999,1407668.4806899999,1407668.4806899999,1407668.4806899999,1407668.4806899999,1486136.4064200001,1486136.4064200001,1486136.4064200001,1486136.4064200001,1486136.4064200001,1562807.65816,1562807.65816,1562807.65816,1562807.65816,1562807.65816,1632842.21493,1632842.21493,1632842.21493,1632842.21493,1632842.21493,1696251.2229,1696251.2229,1696251.2229,1696251.2229,1696251.2229,1754330.9986400001,1754330.9986400001,1754330.9986400001,1754330.9986400001,1754330.9986400001,1807589.37742,1807589.37742,1807589.37742,1807589.37742,1807589.37742,1855484.05425,1855484.05425,1855484.05425,1855484.05425,1855484.05425,1898684.05542,1898684.05542,1898684.05542,1898684.05542,1898684.05542,1939579.0018900002,1939579.0018900002,1939579.0018900002,1939579.0018900002,1939579.0018900002,1978549.83591,1978549.83591,1978549.83591,1978549.83591,1978549.83591,2016260.16567,2016260.16567,2016260.16567,2016260.16567,2016260.16567,2053232.4896,2053232.4896,2053232.4896,2053232.4896,2053232.4896,2090202.2757599999,2090202.2757599999,2090202.2757599999,2090202.2757599999,2090202.2757599999,2127717.3339,2127717.3339,2127717.3339,2127717.3339,2127717.3339,2166579.38428,2166579.38428,2166579.38428,2166579.38428,2166579.38428
Tehran,Iran,IRN.27.239,8632768.53829,8632768.53829,8632768.53829,8632768.53829,8632768.53829,9066118.615710001,9066118.615710001,9066118.615710001,9066118.615710001,9066118.615710001,9436715.922389999,9436715.922389999,9436715.922389999,9436715.922389999,9436715.922389999,9761958.054469999,9761958.054469999,9761958.054469999,9761958.054469999,9761958.054469999,10071074.755,10071074.755,10071074.755,10071074.755,10071074.755,10357245.4292,10357245.4292,10357245.4292,10357245.4292,10357245.4292,10595117.1409,10595117.1409,10595117.1409,10595117.1409,10595117.1409,10758694.2154,10758694.2154,10758694.2154,10758694.2154,10758694.2154,10852943.8291,10852943.8291,10852943.8291,10852943.8291,10852943.8291,10899277.1974,10899277.1974,10899277.1974,10899277.1974,10899277.1974,10923546.9766,10923546.9766,10923546.9766,10923546.9766,10923546.9766,10951223.4974,10951223.4974,10951223.4974,10951223.4974,10951223.4974,11004960.3818,11004960.3818,11004960.3818,11004960.3818,11004960.3818,11101511.2346,11101511.2346,11101511.2346,11101511.2346,11101511.2346,11245041.1055,11245041.1055,11245041.1055,11245041.1055,11245041.1055,11426200.8472,11426200.8472,11426200.8472,11426200.8472,11426200.8472
Kinshasa,Congo (Kinshasa),COD.7.29.103,8839313.49833,8839313.49833,8839313.49833,8839313.49833,8839313.49833,10075485.2085,10075485.2085,10075485.2085,10075485.2085,10075485.2085,11374137.5132,11374137.5132,11374137.5132,11374137.5132,11374137.5132,12652103.820999999,12652103.820999999,12652103.820999999,12652103.820999999,12652103.820999999,13918600.6843,13918600.6843,13918600.6843,13918600.6843,13918600.6843,15165225.9208,15165225.9208,15165225.9208,15165225.9208,15165225.9208,16378505.3995,16378505.3995,16378505.3995,16378505.3995,16378505.3995,17518304.2467,17518304.2467,17518304.2467,17518304.2467,17518304.2467,18567873.516,18567873.516,18567873.516,18567873.516,18567873.516,19545899.4999,19545899.4999,19545899.4999,19545899.4999,19545899.4999,20452618.5938,20452618.5938,20452618.5938,20452618.5938,20452618.5938,21289982.3522,21289982.3522,21289982.3522,21289982.3522,21289982.3522,22055184.6229,22055184.6229,22055184.6229,22055184.6229,22055184.6229,22748460.2568,22748460.2568,22748460.2568,22748460.2568,22748460.2568,23368432.7149,23368432.7149,23368432.7149,23368432.7149,23368432.7149,23920519.3938,23920519.3938,23920519.3938,23920519.3938,23920519.3938
Bogotá,Colombia,COL.14.568,8497521.08371,8497521.08371,8497521.08371,8497521.08371,8497521.08371,9055918.18476,9055918.18476,9055918.18476,9055918.18476,9055918.18476,9605761.97353,9605761.97353,9605761.97353,9605761.97353,9605761.97353,10121772.7018,10121772.7018,10121772.7018,10121772.7018,10121772.7018,10612674.1042,10612674.1042,10612674.1042,10612674.1042,10612674.1042,11085867.6626,11085867.6626,11085867.6626,11085867.6626,11085867.6626,11543356.3781,11543356.3781,11543356.3781,11543356.3781,11543356.3781,11975394.2919,11975394.2919,11975394.2919,11975394.2919,11975394.2919,12382153.0309,12382153.0309,12382153.0309,12382153.0309,12382153.0309,12767128.2392,12767128.2392,12767128.2392,12767128.2392,12767128.2392,13132203.8663,13132203.8663,13132203.8663,13132203.8663,13132203.8663,13480224.2532,13480224.2532,13480224.2532,13480224.2532,13480224.2532,13814299.285999998,13814299.285999998,13814299.285999998,13814299.285999998,13814299.285999998,14140889.2597,14140889.2597,14140889.2597,14140889.2597,14140889.2597,14466438.5554,14466438.5554,14466438.5554,14466438.5554,14466438.5554,14794775.1904,14794775.1904,14794775.1904,14794775.1904,14794775.1904
Shenzhen,China,CHN.6.57.345,3829589.18626,3829589.18626,3829589.18626,3829589.18626,3829589.18626,3861473.3733300003,3861473.3733300003,3861473.3733300003,3861473.3733300003,3861473.3733300003,3866040.47819,3866040.47819,3866040.47819,3866040.47819,3866040.47819,3838304.28829,3838304.28829,3838304.28829,3838304.28829,3838304.28829,3782209.07056,3782209.07056,3782209.07056,3782209.07056,3782209.07056,3705107.9347,3705107.9347,3705107.9347,3705107.9347,3705107.9347,3613402.9073699997,3613402.9073699997,3613402.9073699997,3613402.9073699997,3613402.9073699997,3510459.96356,3510459.96356,3510459.96356,3510459.96356,3510459.96356,3403001.88402,3403001.88402,3403001.88402,3403001.88402,3403001.88402,3297880.57455,3297880.57455,3297880.57455,3297880.57455,3297880.57455,3198822.69893,3198822.69893,3198822.69893,3198822.69893,3198822.69893,3106316.34565,3106316.34565,3106316.34565,3106316.34565,3106316.34565,3023539.88308,3023539.88308,3023539.88308,3023539.88308,3023539.88308,2954765.96415,2954765.96415,2954765.96415,2954765.96415,2954765.96415,2902590.03902,2902590.03902,2902590.03902,2902590.03902,2902590.03902,2865659.29295,2865659.29295,2865659.29295,2865659.29295,2865659.29295
Wuhan,China,CHN.13.143.974,5357086.23098,5357086.23098,5357086.23098,5357086.23098,5357086.23098,5401687.97054,5401687.97054,5401687.97054,5401687.97054,5401687.97054,5408076.74318,5408076.74318,5408076.74318,5408076.74318,5408076.74318,5369277.50029,5369277.50029,5369277.50029,5369277.50029,5369277.50029,5290807.74703,5290807.74703,5290807.74703,5290807.74703,5290807.74703,5182953.506469999,5182953.506469999,5182953.506469999,5182953.506469999,5182953.506469999,5054670.36296,5054670.36296,5054670.36296,5054670.36296,5054670.36296,4910666.86804,4910666.86804,4910666.86804,4910666.86804,4910666.86804,4760347.29843,4760347.29843,4760347.29843,4760347.29843,4760347.29843,4613296.55953,4613296.55953,4613296.55953,4613296.55953,4613296.55953,4474727.75859,4474727.75859,4474727.75859,4474727.75859,4474727.75859,4345323.6665900005,4345323.6665900005,4345323.6665900005,4345323.6665900005,4345323.6665900005,4229530.39835,4229530.39835,4229530.39835,4229530.39835,4229530.39835,4133324.8274,4133324.8274,4133324.8274,4133324.8274,4133324.8274,4060337.6435300005,4060337.6435300005,4060337.6435300005,4060337.6435300005,4060337.6435300005,4008676.4387199995,4008676.4387199995,4008676.4387199995,4008676.4387199995,4008676.4387199995
Hong Kong,Hong Kong,HKG.4,700031.434886,700031.434886,700031.434886,700031.434886,700031.434886,715534.039699,715534.039699,715534.039699,715534.039699,715534.039699,729385.953418,729385.953418,729385.953418,729385.953418,729385.953418,738608.0228060001,738608.0228060001,738608.0228060001,738608.0228060001,738608.0228060001,743176.2728510001,743176.2728510001,743176.2728510001,743176.2728510001,743176.2728510001,746247.984438,746247.984438,746247.984438,746247.984438,746247.984438,749795.716764,749795.716764,749795.716764,749795.716764,749795.716764,753833.929877,753833.929877,753833.929877,753833.929877,753833.929877,758586.8736609999,758586.8736609999,758586.8736609999,758586.8736609999,758586.8736609999,761758.998197,761758.998197,761758.998197,761758.998197,761758.998197,763585.815924,763585.815924,763585.815924,763585.815924,763585.815924,765005.712634,765005.712634,765005.712634,765005.712634,765005.712634,766953.472651,766953.472651,766953.472651,766953.472651,766953.472651,769354.20488,769354.20488,769354.20488,769354.20488,769354.20488,771347.974438,771347.974438,771347.974438,771347.974438,771347.974438,771790.468379,771790.468379,771790.468379,771790.468379,771790.468379
