city,country,Region_ID,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050,year_2051,year_2052,year_2053,year_2054,year_2055,year_2056,year_2057,year_2058,year_2059,year_2060,year_2061,year_2062,year_2063,year_2064,year_2065,year_2066,year_2067,year_2068,year_2069,year_2070,year_2071,year_2072,year_2073,year_2074,year_2075,year_2076,year_2077,year_2078,year_2079,year_2080,year_2081,year_2082,year_2083,year_2084,year_2085,year_2086,year_2087,year_2088,year_2089,year_2090,year_2091,year_2092,year_2093,year_2094,year_2095,year_2096,year_2097,year_2098,year_2099
Buenos Aires,Argentina,ARG.5.184,24739.6291191345,25168.522912231,25604.852139503302,26048.7457039421,26500.3347433212,26959.7526686585,27342.226935602797,27730.1273117188,28123.5307766865,28522.5154019797,28927.1603666577,29314.562442105096,29707.152733850497,30105.0007244534,30508.176826529703,30916.7523959959,31299.1953626002,31686.369182581802,32078.332377007402,32475.1441909433,32876.864602115296,33223.6082470783,33574.0089062578,33928.1051488981,34285.935951517,34647.540701599304,34935.213614272405,35225.2750285243,35517.744775701896,35812.6428516917,36109.9894187027,36373.2524321008,36638.4347874858,36905.550477852004,37174.6135983305,37445.6383468259,37717.6592737204,37991.6562753835,38267.643707,38545.6360278023,38825.6478022156,39127.6124126519,39431.925538243,39738.6054445356,40047.670539201805,40359.1393726761,40694.0496197216,41031.7390356912,41372.2306831218,41715.5478155795,42061.7138794419,42411.778331705296,42764.7562440445,43120.671863885094,43479.549641015896,43841.414228226,44188.8238800392,44538.986487536204,44891.92386570769,45247.658002362405,45606.2110599091,45948.2034842483,46292.7604457174,46639.9011751958,46989.6450478533,47342.0115842965,47698.2948168411,48057.2593412142,48418.9253357987,48783.313131290895,49150.4432113377,49534.366523418204,49921.2887322312,50311.2332630139,50704.2237233725,51100.2839058291,51521.156246412,51945.494977165305,52373.328648122195,52804.6860442814
Karachi,Pakistan,PAK.8.28.126,3594.7529095608,3601.59548120276,3608.45107760265,3615.3197235432795,3622.2014438838896,3629.09626349644,3646.38656697872,3663.75924759885,3681.2146978320598,3698.7533120384205,3716.3754864373295,3745.7546703846997,3775.36610655552,3805.21163096675,3835.29309417901,3865.61236136029,3902.28888660198,3939.3133948636205,3976.68918779959,4014.4195983293102,4052.50799104479,4093.97967676663,4135.87576650526,4178.20060345555,4220.95857522021,4264.154114344699,4308.51707917815,4353.341582836711,4398.632427022801,4444.39446339927,4490.63259411156,4537.2491165500205,4584.34955748598,4631.938940393689,4680.02234091101,4728.60488733613,4776.054600673449,4823.980453454879,4872.38722355516,4921.27973678459,4970.66286739836,5017.66780516776,5065.11724385647,5113.015386864389,5161.36647735093,5210.174798604289,5256.543209956611,5303.32428109819,5350.52168450868,5398.13912538463,5446.180341894171,5493.44981662438,5541.129561130339,5589.22313630534,5637.73413396393,5686.66617704561,5736.0640252517505,5785.89097327068,5836.15074853473,5886.847110836479,5937.98385263449,5990.31094247604,6043.09915250922,6096.3525462626,6150.07522306353,6204.271318356589,6259.88640521515,6316.0000257211495,6372.6166487027795,6429.74078307886,6487.37697818989,6546.1901884441795,6605.53658703875,6665.421007730661,6725.84832813723,6786.82347004167,6848.84742903366,6911.4382174721395,6974.60101556422,7038.341050828481
Cairo,Egypt,EGY.11,8120.288724904351,8241.68622219596,8364.89859981664,8489.95299005952,8616.87693081031,8745.69837168565,8863.29734336621,8982.47760877732,9103.26043081096,9225.66735820202,9349.72022947623,9476.953139160029,9605.91746035583,9736.636754479008,9869.13490355513,10003.4361146136,10139.339729204,10277.0896886209,10416.7110767419,10558.2293182018,10701.670183079399,10839.2980016232,10978.695769721999,11119.8862496535,11262.892496415501,11407.7378615081,11540.318227830901,11674.439438953701,11810.119402524298,11947.3762343225,12086.2282606423,12208.9100390138,12332.837104028798,12458.022096043998,12584.477783673201,12712.2170652003,12822.4550633379,12933.6490249799,13045.807240144099,13158.9380706747,13273.0499507523,13372.002960431599,13471.6936828426,13572.1276177071,13673.3103058823,13775.2473296145,13866.857385392199,13959.0766791979,14051.909262372299,14145.3592137645,14239.4306388404,14328.493418350201,14418.1132551977,14508.293633495301,14599.03805926,14690.3500604137,14779.9400604573,14870.076430663,14960.7625030844,15052.001629896498,15143.7971842876,15236.270843898601,15329.3091820088,15422.9156468173,15517.093707536298,15611.8468545185,15708.0385461604,15804.8229185912,15902.2036236468,16000.1843353224,16098.768750918502,16199.300992820901,16300.461030062601,16402.252783066102,16504.6801967054,16607.7472404338,16712.534629433798,16817.9831795175,16924.097062374,17030.8804759272
Rio de Janeiro,Brazil,BRA.19.3634.Rf31287f7cff5d3a1,17458.0219082001,17744.6182601872,18035.9194674098,18332.0027665453,18632.9466618116,18938.8309462351,19186.2646632494,19436.9310742105,19690.8724139525,19948.131469001,20208.7515849597,20461.5949699251,20717.601824676,20976.811729508798,21239.2647593577,21505.0014909261,21792.4590860112,22083.7591299952,22378.9529849455,22678.0926994879,22981.231017847796,23307.025778917203,23637.4391883367,23972.5367226629,24312.384786725,24657.050726743102,25032.4170088987,25413.497674679904,25800.379716865,26193.1514525715,26591.902543633598,26998.2890383061,27410.8860693438,27829.788548691602,28255.0928379491,28686.896772057902,29100.830195305698,29520.7364109202,29946.7016026083,30378.8131971658,30817.159883580098,31205.666050416497,31599.0700418598,31997.4336037995,32400.8192605038,32809.2903248085,33168.5561584289,33531.7559977886,33898.9329209234,34270.1304773285,34645.3926933071,35004.535404471404,35367.401077740404,35734.0283063009,36104.4560834811,36478.7238065721,36838.3232320503,37201.4675114185,37568.1915890842,37938.5307540707,38312.5206429466,38669.224164796404,39029.2487264923,39392.6252479722,39759.3849372455,40129.5592928126,40485.4055948876,40844.407341242004,41206.59251277,41571.9893380669,41940.626296358,42307.9946806276,42678.5809358927,43052.4132484675,43429.5200513482,43809.9300265054,44208.0125268604,44609.7122363578,45015.0620229209,45424.0950534965
Osaka,Japan,JPN.33.R7b7f7c3d0067ede8,43201.733468089704,43272.3117282097,43343.0052914635,43413.8143460781,43484.7390807902,43555.779684591,43791.445098059,44028.385616317195,44266.60813882,44506.1196016995,44746.926979166,45087.7108082283,45431.08998037769,45777.0842608651,46125.7135661089,46476.997963695,46883.521267916796,47293.600335179806,47707.2662670267,48124.550436897596,48545.4844926778,49002.1154198353,49463.0415313281,49928.303228622404,50397.9412934592,50871.9968910382,51384.0469074926,51901.2509427606,52423.6608740511,52951.32910135559,53484.3085516505,54057.2235252021,54636.275468106505,55221.530118629904,55813.0539192979,56410.9140239008,57063.3073662322,57723.2456505658,58390.8161341911,59066.1070837942,59749.207786665,60468.8767724795,61197.2140481622,61934.32402170481,62680.3123587055,63435.28599777941,64196.71672122981,64967.2871016704,65747.1068447062,66536.28697289531,67334.9398415409,68117.7601933101,68909.68143237231,69710.8093637769,70521.2510220354,71341.1146866583,72141.6418042822,72951.1517316888,73769.7452661688,74597.5243357764,75434.5920127017,76289.4083469732,77153.9113641356,78028.2108324514,78912.4177642904,79806.6444298843,80738.9553782961,81682.1576969338,82636.3786199595,83601.7468682496,84578.3926659505,85596.36370050549,86626.5868599216,87669.2096087035,88724.3811861416,89792.2526277074,90884.09913901449,91989.2221722437,93107.7831656635,94239.9455210652
Beijing,China,CHN.2.18.78,29486.533993394904,30899.1484766625,32379.4372304231,33930.6423331092,35556.1611817473,37259.5539326614,38449.0150207397,39676.4480525065,40943.0652310104,42250.117457425404,43598.895566116,44619.5866145671,45664.17299818809,46733.2141289389,47827.282515465995,48946.964069513,49815.1494911797,50698.734150324904,51597.9911874563,52513.198587829196,53444.6392670274,54178.050890119295,54921.52699523111,55675.205695493496,56439.226999298495,57213.7328365341,57818.258553297404,58429.171746053304,59046.5399053119,59670.431235012904,60300.9146595297,60804.5681892937,61312.4284028875,61824.53043574731,62340.909717238894,62861.601972059005,63264.576377417405,63670.134050671506,64078.2915522438,64489.0655481325,64902.4728113117,65231.3322434203,65561.8579992283,65894.058521831,66227.9422973691,66563.5178547734,66847.1298599353,67131.9502711281,67417.98423747219,67705.2369293557,67993.7135397082,68268.8900523708,68545.1802286257,68822.5885752268,69101.1196179035,69380.77789995969,69656.17930024861,69932.6738841762,70210.2659910277,70488.9599772808,70768.76021698781,71041.6592372576,71315.6106128141,71590.6184016204,71866.6866775589,72143.819530049,72413.43031573821,72684.0486717714,72955.6783635829,73228.3231707431,73501.9868868314,73781.3638913129,74061.8027924652,74343.3076263469,74625.8824446809,74909.5313143452,75209.8591116085,75511.3909850418,75814.1317620725,76118.0862894861
Manila,Philippines,PHL.47.955.Rf7fb64512597c906,5617.527361802609,5692.72929833177,5768.937964512171,5846.166837419979,5924.42957460272,6003.740016397111,6083.42186777318,6164.1612595078395,6245.9722273221705,6328.868993228629,6412.865967950749,6506.6541538907495,6601.81399234625,6698.36554375872,6796.329161926329,6895.72549833397,6995.204723811429,7096.11905809004,7198.4892043471,7302.336164439971,7407.68124321057,7500.442304387959,7594.36494558623,7689.46371242078,7785.753332672191,7883.24871855308,7952.584398527091,8022.529907865291,8093.090610200709,8164.27191636328,8236.079284761841,8290.19116087632,8344.65855751447,8399.48381047582,8454.66927089311,8510.21730539793,8561.85885693232,8613.8137788202,8666.083972665121,8718.67135157056,8771.57784029279,8830.23776140571,8889.28997069308,8948.73709159298,9008.58176507996,9068.82664977963,9133.71846723068,9199.0746168715,9264.898421191328,9331.19322650708,9397.962403039759,9468.16122700218,9538.88440662522,9610.135858650809,9681.91952902285,9754.23939320558,9826.85016378745,9900.001450514521,9973.69727701577,10047.9416968608,10122.738793789,10196.591711670799,10270.98344158,10345.9179145601,10421.3990903219,10497.4309574852,10573.273072776601,10649.6631341805,10726.605100515899,10804.1029591929,10882.1607264285,10961.1123605376,11040.6368000375,11120.7382007365,11201.4207485745,11282.6886598394,11366.7503576872,11451.438357423101,11536.7573252845,11622.711962314499
Moscow,Russia,RUS.48.1150.Re704f9e837a08221,31646.8455566035,32263.384581665698,32891.9349260338,33532.7305925965,34186.0101427014,34852.0167855568,35279.9137699861,35713.0642762351,36151.5328044477,36595.3846471559,37044.6858979392,37395.8062108696,37750.2545442242,38108.0624420959,38469.261747346805,38833.8846046646,39172.747439722,39514.5671775015,39859.3696197671,40207.180793697,40558.026953157205,40906.1956875957,41257.3532624959,41611.5253352042,41968.737783768796,42329.0167080862,42686.2532066799,43046.504609209,43409.796359959,43776.154117931605,44145.6037587555,44517.514315629596,44892.5580828019,45270.7614565185,45652.1510551283,46036.7537216303,46447.7267804578,46862.368622028094,47280.7119981188,47702.7899522722,48128.6358236161,48599.6020461712,49075.1769424389,49555.4056110312,50040.333591837,50530.0068702247,51053.1712963904,51581.7523262571,52115.8060406885,52655.3891014033,53200.558756579005,53766.4752192924,54338.4115706374,54916.4318468125,55500.6007649703,56090.98373085941,56697.1969202591,57309.9618654112,57929.349375889404,58555.4310258925,59188.2791636687,59836.0029759562,60490.8151197245,61152.7931656968,61822.0155335291,62498.5615009788,63191.31766090191,63891.752575132996,64599.9513576175,65316.0000659833,66039.9857113472,66783.1374827533,67534.651983878,68294.6233210336,69063.1466595968,69840.31823559731,70632.9850123169,71434.6483204252,72245.410268053,73065.3741218578
Istanbul,Turkey,TUR.40.440,18212.9939866952,18479.0768487489,18749.0470502194,19022.9613831072,19300.877469369498,19582.8537727646,19824.7753239981,20069.685512183798,20317.6212578594,20568.619938121497,20822.7193918472,21068.8871156405,21317.9650524003,21569.9876069409,21824.9895907135,22083.0062266454,22329.073593533398,22577.8828492916,22829.4645464453,23083.849577551602,23341.0691800381,23583.951550730802,23829.36130547,24077.3247435864,24327.868438346202,24581.019239370697,24810.9308766342,25042.9929274985,25277.2255053966,25513.6489117336,25752.2836377978,25988.2469897443,26226.372429832,26466.6797685216,26709.188998516,26953.920295014,27201.932843604103,27452.227443300602,27704.825092000297,27959.7469810483,28217.0144963848,28478.938448899,28743.293705819,29010.102835935602,29279.3886172802,29551.1740391622,29822.3338928471,30095.9818934971,30372.140872377004,30650.833869864502,30932.0841381247,31199.7415004883,31469.7149197769,31742.0244367051,32016.6902659511,32293.732796666,32548.7396544773,32805.7601693187,33064.8102417991,33325.905898351804,33589.0632917437,33836.4628119106,34085.684547839905,34336.741921094705,34589.6484520639,34844.4177605986,35098.079892372996,35353.5886463988,35610.9574657618,35870.1998916093,36131.3295632773,36399.3186938095,36669.2955224546,36941.2747919316,37215.2713547376,37491.3001732747,37777.8301447568,38066.5499422855,38357.476301775496,38650.626086876
Paris,France,FRA.11.75,49941.619053339695,50099.4751138339,50257.8301276787,50416.685671881394,50576.0433285434,50735.9046848601,51113.0792315555,51493.0577224771,51875.8610020618,52261.5100702437,52650.0260827096,53175.472537949696,53706.1629407684,54242.1496256979,54783.4854495432,55330.223796604005,55953.452773455705,56583.70168121599,57221.04959133139,57865.5764654429,58517.3631659566,59198.4487885046,59887.4615901673,60584.4938357383,61289.6388638484,62002.991099573606,62718.384509023206,63442.032161096104,64174.029293632695,64914.4722432712,65663.4584583109,66401.4320335217,67147.6994911261,67902.3540438033,68665.4899515803,69437.2025343121,70199.8568121305,70970.887601766,71750.3869055385,72538.4477361835,73335.1641280592,74125.05298327349,74923.4496861121,75730.4458740298,76546.1341718461,77370.6082015514,78193.8430136651,79025.8371668979,79866.6838620851,80716.4772916294,81575.3126499437,82436.6822319032,83307.1471827127,84186.8035421519,85075.7483641087,85974.079727278,86880.58074547371,87796.63980846321,88722.357695071,89657.83624687881,90603.1783791784,91562.1009569414,92531.1725440835,93510.50055539109,94500.1935422725,95500.3612053658,96515.505986703,97541.441501185,98578.2824517331,99626.1447604143,100685.14558143301,101756.042782597,102838.33015273199,103932.128838672,105037.561275935,106154.75120247,107284.51965004699,108426.311834064,109580.255719049,110746.480631186
Seoul,"Korea, South",KOR.15.R4924b5775a890171,37882.6156735173,37960.104775837004,38037.7523826036,38115.5588180567,38193.5244069456,38271.6494747833,38413.7445591063,38556.3672144374,38699.5193994595,38843.203080369596,38987.4202303687,39190.9793419851,39395.6012660648,39601.291551488,39808.0557764258,40015.899548086,40246.0319908156,40477.4879309225,40710.2749800169,40944.4007932636,41179.873070018795,41446.0848438504,41714.0175727178,41983.6823818894,42255.0904685878,42528.2531024993,42829.4973097147,43132.8753471847,43438.4023296253,43746.0934788562,44055.9641245643,44395.126133293204,44736.8991589031,45081.30330221901,45428.358818671906,45778.0861196997,46144.1591712562,46513.1595946318,46885.110799017304,47260.0363810665,47637.960125915095,48030.101840413605,48425.471550439404,48824.095828112404,49226.0014637075,49631.2154688387,50056.2522339655,50484.9289716206,50917.276853899806,51353.3273202122,51793.112079062696,52255.7973857565,52722.6160160883,53193.604894288896,53668.8012748144,54148.242744511204,54651.787856714596,55160.0156264678,55672.9695997002,56190.6937271949,56713.2323681547,57256.85142353769,57805.6812852774,58359.771901190994,58919.17369768651,59483.9375844753,60057.238090515195,60636.064011973096,61220.4686023576,61810.50562840809,62406.2293748072,62996.830326830495,63593.0206163624,64194.853139942,64802.381294731604,65415.6589828465,66020.8150418738,66631.5693607329,67247.973728632,67870.0804136253
Lagos,Nigeria,NGA.25.510,5480.70674244714,5581.742440213149,5684.640710214079,5789.43588858297,5896.1629444462405,6004.85749155094,6074.31008742656,6144.56597681551,6215.63445066306,6287.52490738732,6360.24685408912,6427.05327236809,6494.56140831246,6562.77863256857,6631.71239322588,6701.3702166065505,6771.648454835839,6842.66371108831,6914.423714609761,6986.936275654971,7060.209286417379,7136.41329786025,7213.439813446759,7291.297710824771,7369.995963474979,7449.543641729731,7533.989600526529,7619.392815265759,7705.76413714032,7793.114540352991,7881.455123479101,7969.53685632005,8058.602974849509,8148.66448038364,8239.7324971975,8331.8182738878,8413.524185549599,8496.031345594809,8579.34761147508,8663.48091767765,8748.4392765022,8817.95803463878,8888.02921791689,8958.65721611697,9029.84645395229,9101.60139123448,9161.41520523799,9221.62210307678,9282.22466799647,9343.22550025696,9404.62721719617,9453.66286785822,9502.95419002085,9552.50251672195,9602.309188016501,9652.375550887491,9696.06726726698,9739.95675528082,9784.04491014137,9828.33263112355,9872.82082157756,9911.40988406384,9950.149776372691,9989.04108804478,10028.0844108876,10067.280339090301,10105.4236461322,10143.711472026,10182.1443643367,10220.7228726927,10259.4475488238,10294.3836868314,10329.438791639599,10364.6132683697,10399.9075235186,10435.321964971099,10469.175997284201,10503.139858072,10537.213903641601,10571.3984914462
Jakarta,Indonesia,IDN.8.68,12754.1398111626,13483.734876648701,14255.0661130996,15070.521020211101,15932.6236734094,16844.0425369323,17508.299261968998,18198.751420418797,18916.4320477971,19662.4149181875,20437.8161502857,21006.1724858151,21590.3342735009,22190.7410479186,22807.8445668188,23442.109150776803,23935.5379900962,24439.3529264182,24953.7725748714,25479.020152216097,26015.323573504702,26474.167811165098,26941.104895843302,27416.277564843,27899.8310729736,28391.91323687,28849.824285618597,29315.1206249851,29787.9213664553,30268.3475427564,30756.522138421602,31246.6481992389,31744.5847514596,32250.4562606002,32764.3891758215,33286.5119608749,33778.7603950522,34278.2883098311,34785.203355855,35299.614775802,35821.6334276908,36290.8626405046,36766.2383084025,37247.8409436981,37735.7521140761,38230.0544550728,38654.6735276139,39084.0088204638,39518.112716421296,39957.0381799045,40400.8387639553,40797.8471331299,41198.7567988021,41603.6060977977,42012.4337439062,42425.278831192,42808.516973549304,43195.2170016155,43585.410187840294,43979.1280865047,44376.4025372871,44762.4069788241,45151.769047717804,45544.51795024941,45940.6831463864,46340.294352584504,46740.2241847996,47143.6055246328,47550.468159220596,47960.8421333336,48374.757750905,48796.29320794361,49221.50190583,49650.4158532396,50083.0673373675,50519.488927113,50981.0263382176,51446.7802762343,51916.7892626503,52391.0921707006
Guangzhou,China,CHN.6.46.280,27906.9458906114,29243.8868806508,30644.8768432404,32112.984179067596,33651.424287468595,35263.5666077538,36389.3084881941,37550.9881623491,38749.7528959221,39986.7865793138,41263.310897356,42229.3237176528,43217.9518042524,44229.7246019016,45265.1839499391,46324.88437278679,47146.5612641162,47982.8124585618,48833.896464708894,49700.076375963894,50581.6199525692,51275.7428523176,51979.3910817597,52692.6953552222,53415.7881810478,54148.803885664696,54720.9452729128,55299.131960348204,55883.427822941,56473.8974110121,57070.605956600804,57547.2788611331,58027.933098178,58512.6019210275,59001.318861111904,59494.1177294002,59875.5048713783,60259.3368960964,60645.629476711394,61034.3983866071,61425.65950015769,61736.9019940586,62049.7215470379,62364.126149834294,62680.123834067,62997.7226717258,63266.141634857595,63535.7042700571,63806.4154503439,64078.2800693693,64351.30304167,64611.7384002075,64873.2277633751,65135.77539684821,65399.3855837495,65664.0626240121,65924.7108228747,66186.3936436838,66449.1151934333,66712.8795950365,66977.6909882167,67235.97085917111,67495.2467108735,67755.52238389611,68016.80173409371,68279.0886315845,68534.25641799929,68790.3777992877,69047.4563395396,69305.4956153253,69564.4992173513,69828.9100481442,70094.3258898757,70360.7505626147,70628.1879008204,70896.6417535979,71180.881046981,71466.2599144798,71752.7829247413,72040.4546651337
Chicago,United States,USA.14.608,68519.3669717051,69298.03467828191,70085.5513194233,70882.0174561809,71687.5347924684,72502.2061879243,73303.7041502041,74114.0625185886,74933.3792430191,75761.75335644321,76599.28498653139,77402.4498967931,78214.0362156301,79034.132243859,79862.82720815,80700.2112707053,81545.0875318015,82398.809072188,83261.4684956711,84133.15937597469,85013.9762661639,85908.3646417969,86812.162418052,87725.4685866144,88648.3831800225,89581.00728402029,90509.94630643481,91448.5182602831,92396.8230375061,93354.961565676,94323.0358189488,95299.10538726949,96285.27547661311,97281.65060869689,98288.3363868439,99305.43950731699,100332.065596876,101369.305013715,102417.26747897599,103476.063848385,104545.806123587,105633.416670155,106732.34184293199,107842.69934998,108964.608124236,110098.18833561301,111258.94206123301,112431.933492217,113617.29164973699,114815.146914839,116025.63104308401,117254.621711129,118496.630348065,119751.794845556,121020.254555873,122302.150307305,123594.99033339699,124901.49680208901,126221.81417974901,127556.08845945,128904.467177779,130257.200808686,131624.130133362,133005.404119965,134401.173306909,135811.58980413902,137229.03609994,138661.276082558,140108.464150466,141570.756314419,143048.310214013,144537.181592769,146041.54940145198,147561.574927035,149097.421141367,150649.252704992,152214.2296371,153795.46388762,155393.124340108,157007.38163431198
London,United Kingdom,GBR.1.R7074136591e79d11,51375.1226684441,52053.2960992209,52740.4217071502,53436.617664747195,54142.0037045964,54856.701139728095,55649.641164695706,56454.042941365304,57270.0721464274,58097.8968515657,58937.687557587196,59781.3360391382,60637.0607116265,61505.0344363398,62385.4325494085,63278.432896446204,64136.551441227304,65006.3069277675,65887.8571645318,66781.362100018,67686.9838520484,68541.9270188119,69407.6688322835,70284.3456882441,71172.0957054278,72071.0587471718,72914.2604932492,73767.3273530164,74630.374744097,75503.5194348163,76386.8795592293,77223.8572079272,78070.0056932251,78925.4255006543,79790.2182168368,80664.486541711,81519.9667506954,82384.5196807803,83258.241551949,84141.22960466139,85033.5821102965,85924.2215249188,86824.189472281,87733.58365946269,88652.50281643981,89581.0467075459,90519.2362692936,91467.25156641561,92425.1955046521,93393.1720672736,94371.2863269249,95356.156592466,96351.3050844283,97356.8390675768,98372.8669261059,99399.4981753556,100430.658943837,101472.51687416,102525.18293781401,103588.76925717301,104663.38911810699,105734.94806796,106817.477793531,107911.090615484,109015.900003966,110132.02059121699,111253.43853327,112386.275299647,113530.64716238099,114686.671577628,115854.46719713199,117039.93140281801,118237.52570092,119447.374210683,120669.602321693,121904.33670648801,123170.00931941801,124448.822786946,125740.91354407699,127046.419442361
Lima,Peru,PER.15.135.1340,16329.964802447299,16598.7602191006,16871.980077502,17149.6972048727,17431.985627585702,17718.9205902693,17889.7180534879,18062.1618796689,18236.2679384745,18412.0522526446,18589.5309992706,18738.790946091,18889.2493379314,19040.9157974269,19193.8000245155,19347.9117969479,19506.1400422318,19665.6622863375,19826.4891118842,19988.6311875811,20152.0992698837,20327.395311893,20504.216192683798,20682.5751764114,20862.4856422306,21043.9610860783,21220.8866514704,21399.2997056735,21579.212754458,21760.63840917,21943.589386730702,22111.2190058569,22280.1291670925,22450.3296525181,22621.830319097597,22794.641099187596,22945.7133384558,23097.7868140591,23250.8681615773,23404.9640607817,23560.0812357621,23702.4023746433,23845.583243546298,23989.629035655296,24134.544975992998,24280.3363207831,24427.943312488598,24576.447648442998,24725.854784177,24876.170207823598,25027.3994411369,25185.2251513415,25344.046128864702,25503.868650152202,25664.6990308741,25826.5436269438,25988.547257629303,26151.5670977498,26315.6095216848,26480.6809438029,26646.7878189706,26806.400210251002,26966.968668701,27128.498920857597,27290.996727897702,27454.467885510898,27612.425142163902,27771.291194229703,27931.0712704238,28091.770629517203,28253.3945604635,28412.107168565297,28571.711340126898,28732.2120832892,28893.6144347202,29055.9234589781,29223.1398931639,29391.318655555096,29560.465284461603,29730.5853497768
Tehran,Iran,IRN.27.239,20128.5598421856,20199.2611121819,20270.2107193662,20341.4095359764,20412.8584374343,20484.558302218,20537.7553643633,20591.0905759346,20644.564295557,20698.176882874,20751.9286986757,20826.3204521706,20900.9788862125,20975.9049565827,21051.0996227557,21126.5638476445,21228.7023500669,21331.334651498302,21434.4631390356,21538.0902116199,21642.218279781202,21801.6595590894,21962.2754649156,22124.0746507414,22287.0658339798,22451.2577963566,22637.3200860633,22824.9243461505,23014.0833555602,23204.8099990644,23397.117268411097,23597.6059559619,23799.8126206627,24003.751983837203,24209.4388928882,24416.8883224439,24650.6591790333,24886.668191981098,25124.936789763102,25365.4866058929,25608.3394810867,25886.6444811763,26167.974029995697,26452.3609976333,26739.838611401003,27030.4404596556,27316.043880862202,27604.6649854748,27896.3356583817,28191.088121318902,28488.9549365635,28734.760949427004,28982.687805127003,29232.7538025765,29484.977398605897,29739.3772089814,29934.0139559248,30129.9245515797,30327.1173327021,30525.600691064,30725.383073072004,30900.8000067019,31077.218428188302,31254.644055408102,31433.0826385859,31612.5399608034,31810.739080006002,32010.1808355806,32210.873018450202,32412.8234681858,32616.0400736445,32853.8688579489,33093.431835973905,33334.7416529412,33577.8110465305,33822.6528471341,34091.359530099304,34362.200974139305,34635.1941390545,34910.3561191298
Kinshasa,Congo (Kinshasa),COD.7.29.103,1580.9139470273099,1761.16592196065,1961.9697900038898,2185.6688281720603,2434.87348826993,2712.49185945563,2930.49434840534,3166.01765865845,3420.46993552885,3695.37249668962,3992.3689278740294,4207.4057715749705,4434.024922667771,4672.85022700745,4924.53913203776,5189.78449656072,5365.18496543521,5546.513488637579,5733.97041814415,5927.76287725624,6128.10498947829,6256.43654280157,6387.455548049649,6521.218284425071,6657.78220971499,6797.2059849466505,6884.980037293579,6973.88753835077,7063.9431246124595,7155.16162160234,7247.55804628053,7315.74412599984,7384.57171027295,7454.04683445418,7524.1755907098795,7594.96412850228,7656.4438677444405,7718.421273375559,7780.900373889491,7843.8852304332995,7907.379936985559,7967.98797085888,8029.0605497409,8090.601234219291,8152.613612237041,8215.10129916891,8276.896573249342,8339.15668102133,8401.88511905241,8465.08541017019,8528.76110375532,8592.770349553359,8657.25999144154,8722.23363486112,8787.69491227756,8853.647483448009,8918.72976738451,8984.29046473493,9050.33309226491,9116.86119259267,9183.878334392759,9251.235964512309,9319.08761797234,9387.43691811988,9456.28751485499,9525.643084847221,9597.56778091654,9670.03555442109,9743.05050596175,9816.61676707337,9890.73850049217,9968.710949139659,10047.2980842139,10126.5047515324,10206.335835092601,10286.7962574166,10372.731873941,10459.3853942769,10546.762815763901,10634.8701858676
Bogotá,Colombia,COL.14.568,12601.176525541101,12753.1078092412,12906.8709150886,13062.487929157,13219.9812041201,13379.3733616202,13508.0735252004,13638.0116938481,13769.1997763049,13901.6497958025,14035.373891336001,14174.7823441905,14315.5754923134,14457.7670895308,14601.371026063302,14746.4013301819,14910.4175621445,15076.258057699299,15243.9431072993,15413.493226811699,15584.9291603193,15778.958014715101,15975.402484440401,16174.292643556899,16375.6589404157,16579.5322021146,16781.134753456103,16985.1887362629,17191.7239594487,17400.7705941179,17612.3591782778,17798.964427262,17987.5467833347,18178.1271940886,18370.726829091498,18565.3670825614,18725.9750214636,18887.9723704821,19051.37114941,19216.1834818328,19382.4215965291,19524.670951589098,19667.9642876108,19812.3092663813,19957.7136062323,20104.185081658,20238.3682926112,20373.4470949322,20509.4274660426,20646.3154234801,20784.1170247712,20914.703837525,21046.1111284463,21178.3440527684,21311.4077978174,21445.3075836491,21572.7851839192,21701.0205508801,21830.0181887387,21959.782628955,22090.318429351402,22213.9787705576,22338.331355159902,22463.3800584979,22589.128777306498,22715.5814302251,22838.849021871098,22962.7855333034,23087.3945941983,23212.6798544814,23338.644983308397,23464.422376319,23590.8776129671,23718.0143463622,23845.836249225802,23974.347014019302,24107.608213798398,24241.610144820497,24376.3569245225,24511.852692882596
