temp,tercile,ref,lrt_eval,yhat,se,lower_ci,upper_ci
-20,1,27,19.39258003234863,181.42516,123.2113,-60.064552,422.91486
-19.9,1,27,19.39258003234863,181.03914,122.94915,-59.936756,422.01505
-19.8,1,27,19.39258003234863,180.65314,122.687,-59.80896,421.11523
-19.7,1,27,19.39258003234863,180.26712,122.42484,-59.681164,420.21542
-19.6,1,27,19.39258003234863,179.88112,122.1627,-59.553368,419.31558
-19.5,1,27,19.39258003234863,179.4951,121.90054,-59.425568,418.41577
-19.4,1,27,19.39258003234863,179.10909,121.63839,-59.297771,417.51596
-19.3,1,27,19.39258003234863,178.72307,121.37624,-59.169975,416.61612
-19.2,1,27,19.39258003234863,178.33707,121.11409,-59.042179,415.71631
-19.1,1,27,19.39258003234863,177.95107,120.85194,-58.914383,414.8165
-19,1,27,19.39258003234863,177.56505,120.58978,-58.786583,413.91669
-18.9,1,27,19.39258003234863,177.17903,120.32763,-58.658787,413.01685
-18.8,1,27,19.39258003234863,176.79301,120.06548,-58.530991,412.11703
-18.7,1,27,19.39258003234863,176.40701,119.80333,-58.403194,411.21722
-18.6,1,27,19.39258003234863,176.021,119.54118,-58.275398,410.31741
-18.5,1,27,19.39258003234863,175.63499,119.27902,-58.147598,409.41757
-18.4,1,27,19.39258003234863,175.24898,119.01687,-58.019802,408.51776
-18.3,1,27,19.39258003234863,174.86296,118.75471,-57.892006,407.61795
-18.2,1,27,19.39258003234863,174.47696,118.49257,-57.76421,406.71814
-18.1,1,27,19.39258003234863,174.09094,118.23042,-57.636414,405.8183
-18,1,27,19.39258003234863,173.70494,117.96826,-57.508614,404.91849
-17.9,1,27,19.39258003234863,173.31892,117.70612,-57.380817,404.01868
-17.8,1,27,19.39258003234863,172.93291,117.44396,-57.253021,403.11884
-17.7,1,27,19.39258003234863,172.54691,117.18181,-57.125225,402.21902
-17.6,1,27,19.39258003234863,172.16089,116.91966,-56.997429,401.31921
-17.5,1,27,19.39258003234863,171.77489,116.65751,-56.869633,400.4194
-17.4,1,27,19.39258003234863,171.38887,116.39536,-56.741833,399.51956
-17.3,1,27,19.39258003234863,171.00285,116.1332,-56.614037,398.61975
-17.2,1,27,19.39258003234863,170.61685,115.87106,-56.48624,397.71994
-17.1,1,27,19.39258003234863,170.23083,115.6089,-56.358444,396.82013
-17,1,27,19.39258003234863,169.84483,115.34675,-56.230648,395.92029
-16.9,1,27,19.39258003234863,169.45882,115.08459,-56.102848,395.02048
-16.8,1,27,19.39258003234863,169.0728,114.82244,-55.975052,394.12067
-16.7,1,27,19.39258003234863,168.6868,114.5603,-55.847256,393.22086
-16.6,1,27,19.39258003234863,168.30078,114.29814,-55.71946,392.32101
-16.5,1,27,19.39258003234863,167.91476,114.03599,-55.591663,391.4212
-16.4,1,27,19.39258003234863,167.52876,113.77383,-55.463863,390.52139
-16.3,1,27,19.39258003234863,167.14275,113.51168,-55.336067,389.62155
-16.2,1,27,19.39258003234863,166.75674,113.24953,-55.208271,388.72174
-16.1,1,27,19.39258003234863,166.37073,112.98738,-55.080475,387.82193
-16,1,27,19.39258003234863,165.98471,112.72523,-54.952679,386.92212
-15.9,1,27,19.39258003234863,165.59871,112.46308,-54.824879,386.02228
-15.8,1,27,19.39258003234863,165.21269,112.20093,-54.697083,385.12247
-15.7,1,27,19.39258003234863,164.82668,111.93877,-54.569286,384.22266
-15.6,1,27,19.39258003234863,164.44067,111.67663,-54.44149,383.32285
-15.5,1,27,19.39258003234863,164.05466,111.41447,-54.313694,382.423
-15.4,1,27,19.39258003234863,163.66866,111.15232,-54.185894,381.52319
-15.3,1,27,19.39258003234863,163.28264,110.89017,-54.058098,380.62338
-15.2,1,27,19.39258003234863,162.89662,110.62801,-53.930302,379.72357
-15.1,1,27,19.39258003234863,162.51062,110.36587,-53.802505,378.82373
-15,1,27,19.39258003234863,162.1246,110.10371,-53.674709,377.92392
-14.9,1,27,19.39258003234863,161.7386,109.84156,-53.546909,377.02411
-14.8,1,27,19.39258003234863,161.35258,109.57941,-53.419113,376.1243
-14.7,1,27,19.39258003234863,160.96657,109.31726,-53.291317,375.22446
-14.6,1,27,19.39258003234863,160.58057,109.05511,-53.163521,374.32465
-14.5,1,27,19.39258003234863,160.19455,108.79295,-53.035725,373.42484
-14.4,1,27,19.39258003234863,159.80853,108.5308,-52.907925,372.52499
-14.3,1,27,19.39258003234863,159.42253,108.26865,-52.780128,371.62518
-14.2,1,27,19.39258003234863,159.03651,108.0065,-52.652332,370.72537
-14.1,1,27,19.39258003234863,158.65051,107.74435,-52.524536,369.82556
-14,1,27,19.39258003234863,158.2645,107.4822,-52.39674,368.92572
-13.9,1,27,19.39258003234863,157.87848,107.22005,-52.26894,368.02591
-13.8,1,27,19.39258003234863,157.49248,106.95789,-52.141144,367.1261
-13.7,1,27,19.39258003234863,157.10646,106.69574,-52.013348,366.22629
-13.6,1,27,19.39258003234863,156.72046,106.43359,-51.885551,365.32645
-13.5,1,27,19.39258003234863,156.33444,106.17144,-51.757755,364.42664
-13.4,1,27,19.39258003234863,155.94843,105.90929,-51.629955,363.52682
-13.3,1,27,19.39258003234863,155.56242,105.64713,-51.502159,362.62701
-13.2,1,27,19.39258003234863,155.17641,105.38499,-51.374363,361.72717
-13.1,1,27,19.39258003234863,154.79041,105.12283,-51.246567,360.82736
-13,1,27,19.39258003234863,154.40439,104.86068,-51.118771,359.92755
-12.9,1,27,19.39258003234863,154.01837,104.59853,-50.990971,359.02771
-12.8,1,27,19.39258003234863,153.63237,104.33638,-50.863174,358.1279
-12.7,1,27,19.39258003234863,153.24635,104.07423,-50.735378,357.22809
-12.6,1,27,19.39258003234863,152.86035,103.81207,-50.607582,356.32828
-12.5,1,27,19.39258003234863,152.47433,103.54992,-50.479786,355.42844
-12.4,1,27,19.39258003234863,152.08832,103.28777,-50.351986,354.52863
-12.3,1,27,19.39258003234863,151.70232,103.02562,-50.22419,353.62881
-12.2,1,27,19.39258003234863,151.3163,102.76347,-50.096394,352.729
-12.1,1,27,19.39258003234863,150.93028,102.50131,-49.968597,351.82916
-12,1,27,19.39258003234863,150.54428,102.23917,-49.840801,350.92935
-11.9,1,27,19.39258003234863,150.15826,101.97701,-49.713001,350.02954
-11.8,1,27,19.39258003234863,149.77226,101.71486,-49.585205,349.12973
-11.7,1,27,19.39258003234863,149.38625,101.45271,-49.457409,348.22989
-11.6,1,27,19.39258003234863,149.00023,101.19056,-49.329613,347.33008
-11.5,1,27,19.39258003234863,148.61423,100.92841,-49.201817,346.43027
-11.4,1,27,19.39258003234863,148.22821,100.66625,-49.074017,345.53043
-11.3,1,27,19.39258003234863,147.84221,100.4041,-48.94622,344.63062
-11.2,1,27,19.39258003234863,147.45619,100.14195,-48.818424,343.7308
-11.1,1,27,19.39258003234863,147.07018,99.879799,-48.690628,342.83099
-11,1,27,19.39258003234863,146.68417,99.617645,-48.562832,341.93115
-10.9,1,27,19.39258003234863,146.29816,99.355492,-48.435032,341.03134
-10.8,1,27,19.39258003234863,145.91214,99.093346,-48.307236,340.13153
-10.7,1,27,19.39258003234863,145.52614,98.831192,-48.17944,339.23172
-10.6,1,27,19.39258003234863,145.14012,98.569038,-48.051643,338.33191
-10.5,1,27,19.39258003234863,144.75412,98.306885,-47.923847,337.43207
-10.4,1,27,19.39258003234863,144.3681,98.044739,-47.796047,336.53226
-10.3,1,27,19.39258003234863,143.98209,97.782585,-47.668251,335.63245
-10.2,1,27,19.39258003234863,143.59608,97.520432,-47.540455,334.7326
-10.1,1,27,19.39258003234863,143.21007,97.258286,-47.412659,333.83279
-10,1,27,19.39258003234863,142.82405,96.996132,-47.284863,332.93298
-9.9,1,27,19.39258003234863,142.43805,96.733978,-47.157063,332.03314
-9.800000000000001,1,27,19.39258003234863,142.05203,96.471825,-47.029266,331.13333
-9.699999999999999,1,27,19.39258003234863,141.66603,96.209671,-46.90147,330.23352
-9.6,1,27,19.39258003234863,141.28001,95.947525,-46.773674,329.33371
-9.5,1,27,19.39258003234863,140.894,95.685371,-46.645878,328.4339
-9.4,1,27,19.39258003234863,140.508,95.423218,-46.518078,327.53406
-9.300000000000001,1,27,19.39258003234863,140.12198,95.161064,-46.390282,326.63425
-9.199999999999999,1,27,19.39258003234863,139.73598,94.898918,-46.262486,325.73444
-9.1,1,27,19.39258003234863,139.34996,94.636765,-46.134689,324.83463
-9,1,27,19.39258003234863,138.96394,94.374611,-46.006893,323.93478
-8.9,1,27,19.39258003234863,138.57794,94.112457,-45.879093,323.03497
-8.800000000000001,1,27,19.39258003234863,138.19193,93.850311,-45.751297,322.13516
-8.699999999999999,1,27,19.39258003234863,137.80591,93.588158,-45.623501,321.23532
-8.6,1,27,19.39258003234863,137.41991,93.326004,-45.495705,320.33551
-8.5,1,27,19.39258003234863,137.03389,93.06385,-45.367908,319.4357
-8.4,1,27,19.39258003234863,136.64789,92.801704,-45.240108,318.53586
-8.300000000000001,1,27,19.39258003234863,136.26187,92.539551,-45.112312,317.63605
-8.199999999999999,1,27,19.39258003234863,135.87585,92.277397,-44.984516,316.73624
-8.1,1,27,19.39258003234863,135.48985,92.015251,-44.85672,315.83643
-8,1,27,19.39258003234863,135.10384,91.753098,-44.728924,314.93661
-7.9,1,27,19.39258003234863,134.71783,91.490944,-44.601128,314.03677
-7.8,1,27,19.39258003234863,134.33182,91.22879,-44.473331,313.13696
-7.7,1,27,19.39258003234863,133.9458,90.966637,-44.345531,312.23715
-7.6,1,27,19.39258003234863,133.5598,90.704491,-44.217735,311.33731
-7.5,1,27,19.39258003234863,133.17378,90.442337,-44.089939,310.4375
-7.4,1,27,19.39258003234863,132.78778,90.180183,-43.962143,309.53769
-7.3,1,27,19.39258003234863,132.40176,89.918037,-43.834347,308.63788
-7.2,1,27,19.39258003234863,132.01575,89.655884,-43.706547,307.73804
-7.1,1,27,19.39258003234863,131.62975,89.39373,-43.578751,306.83823
-7,1,27,19.39258003234863,131.24373,89.131577,-43.450954,305.93842
-6.9,1,27,19.39258003234863,130.85771,88.869431,-43.323158,305.0386
-6.8,1,27,19.39258003234863,130.47171,88.607277,-43.195362,304.13876
-6.7,1,27,19.39258003234863,130.08569,88.345123,-43.067562,303.23895
-6.6,1,27,19.39258003234863,129.69969,88.08297,-42.939766,302.33914
-6.5,1,27,19.39258003234863,129.31367,87.820816,-42.81197,301.43933
-6.4,1,27,19.39258003234863,128.92766,87.55867,-42.684174,300.53949
-6.3,1,27,19.39258003234863,128.54166,87.296516,-42.556377,299.63968
-6.2,1,27,19.39258003234863,128.15564,87.034363,-42.428577,298.73987
-6.1,1,27,19.39258003234863,127.76963,86.772209,-42.300781,297.84003
-6,1,27,19.39258003234863,127.38362,86.510063,-42.172985,296.94022
-5.9,1,27,19.39258003234863,126.99761,86.24791,-42.045189,296.04041
-5.8,1,27,19.39258003234863,126.6116,85.985756,-41.917393,295.14059
-5.7,1,27,19.39258003234863,126.22559,85.723602,-41.789593,294.24075
-5.6,1,27,19.39258003234863,125.83958,85.461456,-41.661797,293.34094
-5.5,1,27,19.39258003234863,125.45357,85.199303,-41.534,292.44113
-5.4,1,27,19.39258003234863,125.06755,84.937149,-41.406204,291.54132
-5.3,1,27,19.39258003234863,124.68154,84.675003,-41.278408,290.64148
-5.2,1,27,19.39258003234863,124.29553,84.412849,-41.150608,289.74167
-5.1,1,27,19.39258003234863,123.90952,84.150696,-41.022812,288.84186
-5,1,27,19.39258003234863,123.52351,83.888542,-40.895016,287.94205
-4.9,1,27,19.39258003234863,123.1375,83.626396,-40.76722,287.04221
-4.8,1,27,19.39258003234863,122.75149,83.364243,-40.639423,286.1424
-4.7,1,27,19.39258003234863,122.36548,83.102089,-40.511623,285.24258
-4.6,1,27,19.39258003234863,121.97947,82.839935,-40.383827,284.34277
-4.5,1,27,19.39258003234863,121.59345,82.577789,-40.256031,283.44293
-4.4,1,27,19.39258003234863,121.20744,82.315636,-40.128235,282.54312
-4.3,1,27,19.39258003234863,120.82143,82.053482,-40.000439,281.64331
-4.2,1,27,19.39258003234863,120.43542,81.791328,-39.872639,280.74347
-4.1,1,27,19.39258003234863,120.04941,81.529182,-39.744843,279.84366
-4,1,27,19.39258003234863,119.6634,81.267029,-39.617046,278.94385
-3.9,1,27,19.39258003234863,119.27739,81.004875,-39.48925,278.04404
-3.8,1,27,19.39258003234863,118.89138,80.742722,-39.361454,277.1442
-3.7,1,27,19.39258003234863,118.50537,80.480576,-39.233654,276.24438
-3.6,1,27,19.39258003234863,118.11935,80.218422,-39.105858,275.34457
-3.5,1,27,19.39258003234863,117.73335,79.956268,-38.978062,274.44476
-3.4,1,27,19.39258003234863,117.34734,79.694115,-38.850266,273.54492
-3.3,1,27,19.39258003234863,116.96133,79.431969,-38.722469,272.64511
-3.2,1,27,19.39258003234863,116.57531,79.169815,-38.594669,271.7453
-3.1,1,27,19.39258003234863,116.1893,78.907661,-38.466873,270.84549
-3,1,27,19.39258003234863,115.80329,78.645508,-38.339077,269.94565
-2.9,1,27,19.39258003234863,115.41728,78.383362,-38.211281,269.04584
-2.8,1,27,19.39258003234863,115.03127,78.121208,-38.083485,268.14603
-2.7,1,27,19.39258003234863,114.64526,77.859055,-37.955685,267.24622
-2.6,1,27,19.39258003234863,114.25925,77.596901,-37.827888,266.34637
-2.5,1,27,19.39258003234863,113.87324,77.334755,-37.700092,265.44656
-2.4,1,27,19.39258003234863,113.48723,77.072601,-37.572296,264.54675
-2.3,1,27,19.39258003234863,113.10121,76.810448,-37.4445,263.64691
-2.2,1,27,19.39258003234863,112.7152,76.548294,-37.3167,262.7471
-2.1,1,27,19.39258003234863,112.32919,76.286148,-37.188904,261.84729
-2,1,27,19.39258003234863,111.94318,76.023994,-37.061108,260.94748
-1.9,1,27,19.39258003234863,111.55717,75.761841,-36.933311,260.04764
-1.8,1,27,19.39258003234863,111.17116,75.499687,-36.805515,259.14783
-1.7,1,27,19.39258003234863,110.78515,75.237541,-36.677715,258.24802
-1.6,1,27,19.39258003234863,110.39914,74.975388,-36.549919,257.34821
-1.5,1,27,19.39258003234863,110.01312,74.713234,-36.422123,256.44836
-1.4,1,27,19.39258003234863,109.62711,74.45108,-36.294327,255.54855
-1.3,1,27,19.39258003234863,109.2411,74.188934,-36.166531,254.64874
-1.2,1,27,19.39258003234863,108.85509,73.926781,-36.038731,253.74892
-1.1,1,27,19.39258003234863,108.46909,73.664627,-35.910934,252.84911
-1,1,27,19.39258003234863,108.08307,73.402473,-35.783138,251.94928
-.9,1,27,19.39258003234863,107.69706,73.140327,-35.655342,251.04947
-.8,1,27,19.39258003234863,107.31105,72.878174,-35.527546,250.14964
-.7,1,27,19.39258003234863,106.92504,72.61602,-35.399746,249.24982
-.6,1,27,19.39258003234863,106.53902,72.353867,-35.27195,248.35001
-.5,1,27,19.39258003234863,106.15302,72.091721,-35.144154,247.45018
-.4,1,27,19.39258003234863,105.76701,71.829567,-35.016357,246.55037
-.3,1,27,19.39258003234863,105.381,71.567413,-34.888561,245.65054
-.2,1,27,19.39258003234863,104.99498,71.30526,-34.760761,244.75073
-.1,1,27,19.39258003234863,104.60897,71.043114,-34.632965,243.85091
0,1,27,19.39258003234863,104.22296,70.78096,-34.505169,242.9511
.1,1,27,19.39258003234863,103.83695,70.518806,-34.377373,242.05127
.2,1,27,19.39258003234863,103.45094,70.256653,-34.249577,241.15146
.3,1,27,19.39258003234863,103.06493,69.994507,-34.12178,240.25163
.4,1,27,19.39258003234863,102.67892,69.732353,-33.99398,239.35182
.5,1,27,19.39258003234863,102.29291,69.4702,-33.866184,238.452
.6,1,27,19.39258003234863,101.9069,69.208046,-33.738388,237.55219
.7,1,27,19.39258003234863,101.52088,68.9459,-33.610592,236.65236
.8,1,27,19.39258003234863,101.13487,68.683746,-33.482796,235.75255
.9,1,27,19.39258003234863,100.74886,68.421593,-33.354996,234.85272
1,1,27,19.39258003234863,100.36285,68.159439,-33.2272,233.9529
1.1,1,27,19.39258003234863,99.976837,67.897293,-33.099403,233.05309
1.2,1,27,19.39258003234863,99.590828,67.635139,-32.971607,232.15326
1.3,1,27,19.39258003234863,99.204819,67.372986,-32.843811,231.25345
1.4,1,27,19.39258003234863,98.81881,67.110832,-32.716011,230.35362
1.5,1,27,19.39258003234863,98.4328,66.848686,-32.588215,229.45381
1.6,1,27,19.39258003234863,98.046783,66.586533,-32.460419,228.55399
1.7,1,27,19.39258003234863,97.660774,66.324379,-32.332623,227.65417
1.8,1,27,19.39258003234863,97.274765,66.062225,-32.204826,226.75435
1.9,1,27,19.39258003234863,96.888756,65.800079,-32.077026,225.85454
2,1,27,19.39258003234863,96.502739,65.537926,-31.94923,224.95471
2.1,1,27,19.39258003234863,96.11673,65.275772,-31.821434,224.0549
2.2,1,27,19.39258003234863,95.730721,65.013618,-31.693638,223.15508
2.3,1,27,19.39258003234863,95.344711,64.751472,-31.56584,222.25526
2.4,1,27,19.39258003234863,94.958694,64.489319,-31.438044,221.35544
2.5,1,27,19.39258003234863,94.572685,64.227165,-31.310246,220.45563
2.6,1,27,19.39258003234863,94.186676,63.965015,-31.182449,219.5558
2.7,1,27,19.39258003234863,93.800667,63.702862,-31.054653,218.65598
2.8,1,27,19.39258003234863,93.414658,63.440712,-30.926855,217.75616
2.9,1,27,19.39258003234863,93.028641,63.178558,-30.799059,216.85634
3,1,27,19.39258003234863,92.642632,62.916409,-30.671261,215.95653
3.1,1,27,19.39258003234863,92.256622,62.654255,-30.543465,215.0567
3.2,1,27,19.39258003234863,91.870613,62.392105,-30.415668,214.15689
3.3,1,27,19.39258003234863,91.484596,62.129951,-30.28787,213.25706
3.4,1,27,19.39258003234863,91.098587,61.867802,-30.160074,212.35725
3.5,1,27,19.39258003234863,90.712578,61.605648,-30.032276,211.45743
3.6,1,27,19.39258003234863,90.326569,61.343498,-29.90448,210.55762
3.7,1,27,19.39258003234863,89.940552,61.081345,-29.776684,209.65779
3.8,1,27,19.39258003234863,89.554543,60.819195,-29.648886,208.75798
3.9,1,27,19.39258003234863,89.168533,60.557041,-29.52109,207.85815
4,1,27,19.39258003234863,88.782524,60.294891,-29.393291,206.95834
4.1,1,27,19.39258003234863,88.396515,60.032742,-29.265495,206.05852
4.2,1,27,19.39258003234863,88.010498,59.770588,-29.137699,205.15871
4.3,1,27,19.39258003234863,87.624489,59.508434,-29.009901,204.25888
4.4,1,27,19.39258003234863,87.23848,59.246284,-28.882105,203.35905
4.5,1,27,19.39258003234863,86.85247,58.984131,-28.754307,202.45924
4.6,1,27,19.39258003234863,86.466454,58.721981,-28.626511,201.55943
4.7,1,27,19.39258003234863,86.080444,58.459831,-28.498714,200.65961
4.8,1,27,19.39258003234863,85.694435,58.197678,-28.370916,199.75978
4.9,1,27,19.39258003234863,85.308426,57.935524,-28.24312,198.85997
5,1,27,19.39258003234863,84.922417,57.673374,-28.115324,197.96014
5.1,1,27,19.39258003234863,84.5364,57.411224,-27.987526,197.06033
5.2,1,27,19.39258003234863,84.150391,57.149071,-27.85973,196.16051
5.3,1,27,19.39258003234863,83.764381,56.886917,-27.731932,195.2607
5.4,1,27,19.39258003234863,83.378372,56.624767,-27.604136,194.36087
5.5,1,27,19.39258003234863,82.992355,56.362617,-27.476339,193.46106
5.6,1,27,19.39258003234863,82.606346,56.100464,-27.348541,192.56123
5.7,1,27,19.39258003234863,82.220337,55.838314,-27.220745,191.66142
5.8,1,27,19.39258003234863,81.834328,55.57616,-27.092947,190.7616
5.9,1,27,19.39258003234863,81.448311,55.314007,-26.965151,189.86179
6,1,27,19.39258003234863,81.062302,55.051857,-26.837355,188.96196
6.1,1,27,19.39258003234863,80.676292,54.789707,-26.709557,188.06215
6.2,1,27,19.39258003234863,80.290283,54.527554,-26.58176,187.16232
6.3,1,27,19.39258003234863,79.904266,54.2654,-26.453962,186.2625
6.4,1,27,19.39258003234863,79.518257,54.00325,-26.326166,185.36269
6.5,1,27,19.39258003234863,79.132248,53.7411,-26.19837,184.46286
6.6,1,27,19.39258003234863,78.746239,53.478947,-26.070572,183.56305
6.7,1,27,19.39258003234863,78.360229,53.216797,-25.942776,182.66322
6.8,1,27,19.39258003234863,77.974213,52.954643,-25.814978,181.76341
6.9,1,27,19.39258003234863,77.588203,52.692493,-25.687181,180.86359
7,1,27,19.39258003234863,77.202194,52.43034,-25.559385,179.96378
7.1,1,27,19.39258003234863,76.816185,52.16819,-25.431587,179.06395
7.2,1,27,19.39258003234863,76.430176,51.906036,-25.303791,178.16414
7.3,1,27,19.39258003234863,76.044159,51.643883,-25.175993,177.26431
7.4,1,27,19.39258003234863,75.65815,51.381733,-25.048197,176.3645
7.5,1,27,19.39258003234863,75.272141,51.119583,-24.920401,175.46468
7.6,1,27,19.39258003234863,74.886131,50.85743,-24.792603,174.56487
7.7,1,27,19.39258003234863,74.500114,50.59528,-24.664806,173.66504
7.8,1,27,19.39258003234863,74.114105,50.333126,-24.537008,172.76521
7.9,1,27,19.39258003234863,73.728096,50.070976,-24.409212,171.8654
8,1,27,19.39258003234863,73.342087,49.808823,-24.281416,170.96558
8.1,1,27,19.39258003234863,72.95607,49.546669,-24.153618,170.06577
8.199999999999999,1,27,19.39258003234863,72.570061,49.284519,-24.025822,169.16595
8.300000000000001,1,27,19.39258003234863,72.184052,49.022369,-23.898024,168.26613
8.4,1,27,19.39258003234863,71.798042,48.760216,-23.770227,167.36632
8.5,1,27,19.39258003234863,71.412025,48.498066,-23.642431,166.46649
8.6,1,27,19.39258003234863,71.026016,48.235912,-23.514633,165.56667
8.699999999999999,1,27,19.39258003234863,70.640007,47.973763,-23.386837,164.66685
8.800000000000001,1,27,19.39258003234863,70.253998,47.711609,-23.259039,163.76703
8.9,1,27,19.39258003234863,69.867989,47.449459,-23.131243,162.86722
9,1,27,19.39258003234863,69.481972,47.187305,-23.003447,161.96739
9.1,1,27,19.39258003234863,69.095963,46.925152,-22.875648,161.06757
9.199999999999999,1,27,19.39258003234863,68.709953,46.663002,-22.747852,160.16776
9.300000000000001,1,27,19.39258003234863,68.323944,46.400852,-22.620054,159.26793
9.4,1,27,19.39258003234863,67.937935,46.138699,-22.492258,158.36812
9.5,1,27,19.39258003234863,67.551918,45.876549,-22.364462,157.46831
9.6,1,27,19.39258003234863,67.165909,45.614395,-22.236664,156.56848
9.699999999999999,1,27,19.39258003234863,66.7799,45.352245,-22.108868,155.66867
9.800000000000001,1,27,19.39258003234863,66.393883,45.090092,-21.981071,154.76884
9.9,1,27,19.39258003234863,66.007874,44.827942,-21.853275,153.86903
10,1,27,19.39258003234863,65.621864,44.565788,-21.725477,152.96921
10.1,1,27,19.39258003234863,65.235855,44.303635,-21.597679,152.06938
10.2,1,27,19.39258003234863,64.849846,44.041485,-21.469883,151.16957
10.3,1,27,19.39258003234863,64.463829,43.779335,-21.342087,150.26974
10.4,1,27,19.39258003234863,64.07782,43.517185,-21.214291,149.36993
10.5,1,27,19.39258003234863,63.691811,43.255032,-21.086493,148.47011
10.6,1,27,19.39258003234863,63.305798,42.992878,-20.958694,147.5703
10.7,1,27,19.39258003234863,62.919788,42.730728,-20.830898,146.67047
10.8,1,27,19.39258003234863,62.533775,42.468575,-20.703102,145.77066
10.9,1,27,19.39258003234863,62.147766,42.206425,-20.575306,144.87083
11,1,27,19.39258003234863,61.761753,41.944271,-20.447508,143.97102
11.1,1,27,19.39258003234863,61.375744,41.682121,-20.31971,143.0712
11.2,1,27,19.39258003234863,60.989735,41.419968,-20.191914,142.17139
11.3,1,27,19.39258003234863,60.603722,41.157818,-20.064117,141.27156
11.4,1,27,19.39258003234863,60.217712,40.895668,-19.936321,140.37175
11.5,1,27,19.39258003234863,59.831699,40.633514,-19.808523,139.47192
11.6,1,27,19.39258003234863,59.445686,40.371361,-19.680725,138.5721
11.7,1,27,19.39258003234863,59.059677,40.109211,-19.552929,137.67229
11.8,1,27,19.39258003234863,58.673668,39.847057,-19.425133,136.77246
11.9,1,27,19.39258003234863,58.287659,39.584908,-19.297337,135.87265
12,1,27,19.39258003234863,57.901646,39.322754,-19.169538,134.97282
12.1,1,27,19.39258003234863,57.515633,39.060604,-19.04174,134.07301
12.2,1,27,19.39258003234863,57.129623,38.79845,-18.913944,133.17319
12.3,1,27,19.39258003234863,56.74361,38.536301,-18.786148,132.27338
12.4,1,27,19.39258003234863,56.357601,38.274151,-18.658352,131.37355
12.5,1,27,19.39258003234863,55.971592,38.011997,-18.530554,130.47374
12.6,1,27,19.39258003234863,55.585579,37.749844,-18.402756,129.57391
12.7,1,27,19.39258003234863,55.19957,37.487694,-18.27496,128.6741
12.8,1,27,19.39258003234863,54.813557,37.22554,-18.147163,127.77428
12.9,1,27,19.39258003234863,54.427547,36.96339,-18.019367,126.87447
13,1,27,19.39258003234863,54.041534,36.701237,-17.891569,125.97464
13.1,1,27,19.39258003234863,53.655521,36.439087,-17.763771,125.07482
13.2,1,27,19.39258003234863,53.269516,36.176933,-17.635975,124.175
13.3,1,27,19.39258003234863,52.883503,35.914783,-17.508179,123.27518
13.4,1,27,19.39258003234863,52.497494,35.652634,-17.380383,122.37537
13.5,1,27,19.39258003234863,52.111481,35.39048,-17.252584,121.47555
13.6,1,27,19.39258003234863,51.725468,35.128326,-17.124786,120.57572
13.7,1,27,19.39258003234863,51.339458,34.866177,-16.99699,119.67591
13.8,1,27,19.39258003234863,50.953445,34.604023,-16.869194,118.77608
13.9,1,27,19.39258003234863,50.56744,34.341873,-16.741398,117.87627
14,1,27,19.39258003234863,50.181427,34.07972,-16.6136,116.97645
14.1,1,27,19.39258003234863,49.795414,33.81757,-16.485802,116.07663
14.2,1,27,19.39258003234863,49.409405,33.55542,-16.358006,115.17682
14.3,1,27,19.39258003234863,49.023392,33.293266,-16.230209,114.27699
14.4,1,27,19.39258003234863,48.637383,33.031116,-16.102413,113.37718
14.5,1,27,19.39258003234863,48.251369,32.768963,-15.974615,112.47736
14.6,1,27,19.39258003234863,47.86536,32.506809,-15.846818,111.57754
14.7,1,27,19.39258003234863,47.479351,32.244659,-15.719022,110.67772
14.8,1,27,19.39258003234863,47.093338,31.982508,-15.591225,109.7779
14.9,1,27,19.39258003234863,46.707329,31.720356,-15.463428,108.87808
15,1,27,19.39258003234863,46.321316,31.458204,-15.33563,107.97826
15.1,1,27,19.39258003234863,45.935303,31.196051,-15.207833,107.07844
15.2,1,27,19.39258003234863,45.549294,30.933901,-15.080037,106.17863
15.3,1,27,19.39258003234863,45.163284,30.671749,-14.95224,105.27881
15.4,1,27,19.39258003234863,44.777275,30.409597,-14.824444,104.37899
15.5,1,27,19.39258003234863,44.391262,30.147446,-14.696646,103.47917
15.6,1,27,19.39258003234863,44.005249,29.885292,-14.568849,102.57935
15.7,1,27,19.39258003234863,43.61924,29.623142,-14.441052,101.67953
15.8,1,27,19.39258003234863,43.233227,29.360991,-14.313255,100.77971
15.9,1,27,19.39258003234863,42.847218,29.098841,-14.185459,99.879898
16,1,27,19.39258003234863,42.461208,28.836687,-14.057662,98.980072
16.1,1,27,19.39258003234863,42.075195,28.574533,-13.929864,98.080254
16.2,1,27,19.39258003234863,41.689182,28.312382,-13.802067,97.180428
16.3,1,27,19.39258003234863,41.303177,28.050234,-13.674272,96.280624
16.4,1,27,19.39258003234863,40.917164,27.788082,-13.546474,95.380806
16.5,1,27,19.39258003234863,40.531151,27.525928,-13.418677,94.48098
16.6,1,27,19.39258003234863,40.145138,27.263777,-13.290879,93.581161
16.7,1,27,19.39258003234863,39.759129,27.001623,-13.163082,92.681335
16.8,1,27,19.39258003234863,39.373123,26.739475,-13.035287,91.781532
16.9,1,27,19.39258003234863,38.98711,26.477324,-12.90749,90.881706
17,1,27,19.39258003234863,38.601097,26.21517,-12.779693,89.981888
17.1,1,27,19.39258003234863,38.215084,25.953018,-12.651895,89.082062
17.2,1,27,19.39258003234863,37.829071,25.690865,-12.524097,88.182243
