var_type,year,pctile,beta1,beta2,anomalymin,anomalymax,ssp,global_consumption,ratio
"value",2247,"0.20",-.3872027,.1690877,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.25",-.2882099,.1824433,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.30",-.1706287,.1842472,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.35",-.0828827,.19048,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.40",-.056677,.2242223,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.45",.0799624,.2266903,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.50",.1702759,.2319019,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.55",.2908232,.2342994,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.60",.3869891,.2413731,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.65",.4406551,.2740992,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.70",.5652858,.2810566,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.75",.7083464,.2946251,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.80",.9110493,.2893674,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.85",1.119891,.289706,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.90",1.364134,.281945,0,11,"SSP3",6.678e+14,1.937199
"value",2247,"0.95",1.844173,.279379,0,11,"SSP3",6.678e+14,1.937199
"value",2248,"0.05",-.9172261,.1274001,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.10",-.4569567,.087447,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.15",-.5511477,.1725128,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.20",-.3889366,.1698448,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.25",-.2895005,.1832602,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.30",-.1713928,.1850723,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.35",-.0832538,.1913329,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.40",-.0569308,.2252263,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.45",.0803204,.2277054,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.50",.1710384,.2329403,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.55",.2921255,.2353486,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.60",.3887219,.2424539,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.65",.4426283,.2753266,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.70",.5678171,.2823151,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.75",.7115182,.2959444,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.80",.9151288,.2906631,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.85",1.124905,.2910033,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.90",1.370243,.2832075,0,11,"SSP3",6.708e+14,1.945874
"value",2248,"0.95",1.852431,.28063,0,11,"SSP3",6.708e+14,1.945874
"value",2249,"0.05",-.9213334,.1279705,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.10",-.4590029,.0878386,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.15",-.5536157,.1732853,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.20",-.3906782,.1706054,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.25",-.2907968,.1840809,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.30",-.1721602,.185901,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.35",-.0836266,.1921897,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.40",-.0571858,.2262349,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.45",.0806801,.228725,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.50",.1718043,.2339834,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.55",.2934336,.2364024,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.60",.3904626,.2435396,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.65",.4446104,.2765594,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.70",.5703597,.2835793,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.75",.7147044,.2972696,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.80",.9192268,.2919647,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.85",1.129943,.2923064,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.90",1.376379,.2844757,0,11,"SSP3",6.738e+14,1.954587
"value",2249,"0.95",1.860726,.2818867,0,11,"SSP3",6.738e+14,1.954587
"value",2250,"0.05",-.925459,.1285436,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.10",-.4610583,.0882319,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.15",-.5560947,.1740613,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.20",-.3924276,.1713693,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.25",-.292099,.1849052,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.30",-.1729311,.1867334,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.35",-.0840011,.1930503,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.40",-.0574418,.2272479,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.45",.0810414,.2297492,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.50",.1725736,.2350312,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.55",.2947475,.237461,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.60",.392211,.2446302,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.65",.4466012,.2777978,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.70",.5729137,.2848491,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.75",.7179047,.2986008,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.80",.9233429,.2932721,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.85",1.135002,.2936153,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.90",1.382542,.2857496,0,11,"SSP3",6.768e+14,1.96334
"value",2250,"0.95",1.869058,.2831489,0,11,"SSP3",6.768e+14,1.96334
"value",2251,"0.05",-.929603,.1291192,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.10",-.4631228,.088627,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.15",-.5585848,.1748407,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.20",-.3941848,.1721367,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.25",-.293407,.1857331,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.30",-.1737055,.1875696,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.35",-.0843772,.1939147,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.40",-.057699,.2282655,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.45",.0814042,.230778,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.50",.1733464,.2360836,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.55",.2960673,.2385243,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.60",.3939673,.2457256,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.65",.448601,.2790417,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.70",.5754791,.2861246,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.75",.7211193,.2999378,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.80",.9274774,.2945853,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.85",1.140085,.29493,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.90",1.388733,.2870291,0,11,"SSP3",6.798e+14,1.972131
"value",2251,"0.95",1.877427,.2844168,0,11,"SSP3",6.798e+14,1.972131
"value",2252,"0.05",-.9337657,.1296974,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.10",-.4651966,.0890238,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.15",-.5610861,.1756236,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.20",-.39595,.1729075,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.25",-.2947208,.1865648,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.30",-.1744833,.1884095,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.35",-.0847551,.194783,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.40",-.0579574,.2292876,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.45",.0817688,.2318114,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.50",.1741226,.2371408,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.55",.2973931,.2395924,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.60",.3957314,.2468259,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.65",.4506098,.2802913,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.70",.578056,.2874059,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.75",.7243484,.3012809,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.80",.9316306,.2959044,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.85",1.14519,.2962507,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.90",1.394951,.2883144,0,11,"SSP3",6.829e+14,1.980962
"value",2252,"0.95",1.885834,.2856904,0,11,"SSP3",6.829e+14,1.980962
"value",2253,"0.05",-.937947,.1302781,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.10",-.4672797,.0894225,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.15",-.5635985,.17641,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.20",-.397723,.1736817,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.25",-.2960405,.1874002,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.30",-.1752646,.1892532,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.35",-.0851346,.1956553,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.40",-.0582169,.2303144,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.45",.0821349,.2328494,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.50",.1749023,.2382027,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.55",.2987248,.2406653,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.60",.3975035,.2479312,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.65",.4526276,.2815464,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.70",.5806445,.2886929,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.75",.727592,.30263,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.80",.9358023,.2972294,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.85",1.150318,.2975773,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.90",1.401198,.2896054,0,11,"SSP3",6.859e+14,1.989833
"value",2253,"0.95",1.894279,.2869697,0,11,"SSP3",6.859e+14,1.989833
"value",2254,"0.05",-.942147,.1308615,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.10",-.4693722,.0898229,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.15",-.5661223,.1771999,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.20",-.3995039,.1744595,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.25",-.2973662,.1882394,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.30",-.1760495,.1901006,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.35",-.0855158,.1965314,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.40",-.0584776,.2313457,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.45",.0825027,.2338921,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.50",.1756855,.2392693,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.55",.3000624,.241743,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.60",.3992835,.2490414,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.65",.4546544,.2828071,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.70",.5832446,.2899856,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.75",.7308501,.3039852,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.80",.9399928,.2985604,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.85",1.155469,.2989098,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.90",1.407472,.2909022,0,11,"SSP3",6.890e+14,1.998743
"value",2254,"0.95",1.902761,.2882547,0,11,"SSP3",6.890e+14,1.998743
"value",2255,"0.05",-.9463658,.1314475,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.10",-.4714739,.0902251,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.15",-.5686573,.1779934,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.20",-.4012928,.1752407,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.25",-.2986977,.1890823,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.30",-.1768378,.1909519,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.35",-.0858987,.1974114,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.40",-.0587395,.2323816,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.45",.0828721,.2349394,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.50",.1764722,.2403407,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.55",.3014061,.2428254,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.60",.4010714,.2501565,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.65",.4566903,.2840735,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.70",.5858563,.2912841,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.75",.7341227,.3053464,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.80",.9442019,.2998973,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.85",1.160643,.3002483,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.90",1.413774,.2922049,0,11,"SSP3",6.921e+14,2.007693
"value",2255,"0.95",1.911281,.2895454,0,11,"SSP3",6.921e+14,2.007693
"value",2256,"0.05",-.9506034,.1320361,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.10",-.4735851,.0906291,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.15",-.5712036,.1787904,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.20",-.4030897,.1760254,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.25",-.3000352,.189929,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.30",-.1776296,.1918069,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.35",-.0862834,.1982954,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.40",-.0590025,.2334222,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.45",.0832432,.2359914,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.50",.1772624,.2414169,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.55",.3027557,.2439128,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.60",.4028673,.2512767,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.65",.4587353,.2853455,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.70",.5884796,.2925884,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.75",.7374099,.3067137,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.80",.9484298,.3012402,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.85",1.16584,.3015927,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.90",1.420105,.2935133,0,11,"SSP3",6.952e+14,2.016683
"value",2256,"0.95",1.91984,.290842,0,11,"SSP3",6.952e+14,2.016683
"value",2257,"0.05",-.95486,.1326273,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.10",-.4757057,.0910349,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.15",-.5737613,.179591,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.20",-.4048947,.1768136,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.25",-.3013787,.1907794,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.30",-.178425,.1926658,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.35",-.0866697,.1991833,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.40",-.0592667,.2344674,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.45",.083616,.2370481,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.50",.1780561,.2424979,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.55",.3041114,.245005,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.60",.4046713,.2524019,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.65",.4607894,.2866232,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.70",.5911147,.2938986,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.75",.7407119,.3080871,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.80",.9526767,.3025891,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.85",1.171061,.3029432,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.90",1.426464,.2948276,0,11,"SSP3",6.983e+14,2.025713
"value",2257,"0.95",1.928436,.2921443,0,11,"SSP3",6.983e+14,2.025713
"value",2258,"0.05",-.9591358,.1332212,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.10",-.4778359,.0914426,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.15",-.5763306,.1803952,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.20",-.4067078,.1776053,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.25",-.3027283,.1916337,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.30",-.179224,.1935285,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.35",-.0870578,.2000752,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.40",-.0595321,.2355173,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.45",.0839904,.2381096,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.50",.1788535,.2435838,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.55",.3054732,.246102,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.60",.4064833,.2535321,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.65",.4628527,.2879067,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.70",.5937616,.2952146,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.75",.7440287,.3094666,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.80",.9569427,.303944,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.85",1.176304,.3042997,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.90",1.432852,.2961478,0,11,"SSP3",7.014e+14,2.034784
"value",2258,"0.95",1.937072,.2934525,0,11,"SSP3",7.014e+14,2.034784
"value",2259,"0.05",-.9634306,.1338177,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.10",-.4799756,.0918521,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.15",-.5789113,.181203,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.20",-.4085289,.1784006,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.25",-.3040838,.1924918,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.30",-.1800265,.1943951,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.35",-.0874477,.2009711,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.40",-.0597987,.2365719,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.45",.0843665,.2391758,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.50",.1796543,.2446745,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.55",.306841,.2472041,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.60",.4083035,.2546673,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.65",.4649253,.2891959,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.70",.5964204,.2965365,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.75",.7473603,.3108524,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.80",.9612277,.305305,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.85",1.181572,.3056623,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.90",1.439268,.2974739,0,11,"SSP3",7.046e+14,2.043895
"value",2259,"0.95",1.945746,.2947665,0,11,"SSP3",7.046e+14,2.043895
"value",2260,"0.05",-.9677446,.1344169,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.10",-.4821248,.0922633,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.15",-.5815036,.1820144,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.20",-.4103583,.1791994,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.25",-.3054455,.1933538,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.30",-.1808326,.1952656,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.35",-.0878392,.2018711,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.40",-.0600664,.2376312,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.45",.0847443,.2402468,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.50",.1804588,.2457701,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.55",.308215,.248311,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.60",.4101318,.2558077,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.65",.4670072,.2904908,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.70",.5990911,.2978643,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.75",.7507069,.3122443,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.80",.9655319,.3066722,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.85",1.186862,.307031,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.90",1.445712,.2988059,0,11,"SSP3",7.077e+14,2.053048
"value",2260,"0.95",1.954458,.2960864,0,11,"SSP3",7.077e+14,2.053048
"value",2261,"0.05",-.9720781,.1350188,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.10",-.4842837,.0926765,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.15",-.5841074,.1828294,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.20",-.4121958,.1800019,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.25",-.3068132,.1942196,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.30",-.1816424,.1961399,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.35",-.0882326,.202775,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.40",-.0603354,.2386953,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.45",.0851237,.2413226,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.50",.1812668,.2468707,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.55",.3095951,.2494229,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.60",.4119683,.2569532,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.65",.4690984,.2917916,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.70",.6017737,.2991982,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.75",.7540684,.3136425,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.80",.9698554,.3080454,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.85",1.192177,.3084058,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.90",1.452186,.3001439,0,11,"SSP3",7.109e+14,2.062241
"value",2261,"0.95",1.96321,.2974122,0,11,"SSP3",7.109e+14,2.062241
"value",2262,"0.05",-.9764309,.1356234,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.10",-.4864522,.0930915,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.15",-.586723,.1836481,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.20",-.4140415,.1808079,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.25",-.3081871,.1950893,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.30",-.1824557,.1970182,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.35",-.0886277,.203683,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.40",-.0606056,.2397641,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.45",.0855049,.2424032,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.50",.1820785,.2479761,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.55",.3109815,.2505397,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.60",.413813,.2581038,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.65",.4711989,.2930982,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.70",.6044683,.3005379,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.75",.757445,.3150469,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.80",.9741982,.3094248,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.85",1.197515,.3097869,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.90",1.458689,.3014879,0,11,"SSP3",7.141e+14,2.071475
"value",2262,"0.95",1.972001,.298744,0,11,"SSP3",7.141e+14,2.071475
"value",2263,"0.05",-.9808031,.1362307,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.10",-.4886304,.0935083,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.15",-.5893502,.1844704,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.20",-.4158955,.1816175,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.25",-.3095671,.1959628,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.30",-.1832727,.1979004,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.35",-.0890245,.204595,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.40",-.0608769,.2408378,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.45",.0858878,.2434886,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.50",.1828938,.2490865,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.55",.312374,.2516616,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.60",.415666,.2592595,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.65",.4733088,.2944106,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.70",.607175,.3018837,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.75",.7608367,.3164577,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.80",.9785605,.3108103,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.85",1.202878,.311174,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.90",1.46522,.3028379,0,11,"SSP3",7.173e+14,2.080751
"value",2263,"0.95",1.980831,.3000817,0,11,"SSP3",7.173e+14,2.080751
"value",2264,"0.05",-.985195,.1368407,0,11,"SSP3",7.205e+14,2.090068
"value",2264,"0.10",-.4908184,.093927,0,11,"SSP3",7.205e+14,2.090068
