hierid,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w
USA.25.1431,-1955.66688575606,-2168.56615860521,-212.899272849151,401400320,9186.071,43696.6275,0.29131085,1139.4139656129,1263.45370188904,124.039736276136,2.60755584767475,2.89142154480695,0.283865697132201,1.32676222393273e-06
USA.25.1432,-1893.6011327761,-2103.86365083808,-210.262518061986,53086013,1232.2778,43079.581,0.287197206666667,1087.67391174826,1208.44752745646,120.773615708204,2.52480151036813,2.80515153445078,0.280350024082649,1.77980295866528e-07
USA.25.1433,-2029.63551211224,-2214.55434217653,-184.918830064294,1042785000,23093.91,45154.1115,0.30102741,1221.95184291034,1333.28311585931,111.331272948969,2.70618068281632,2.95273912290204,0.246558440085726,3.33549864690817e-06
USA.25.1434,-1496.30484635465,-1672.24496049933,-175.94011414468,6586252650,135584.34,48576.791,0.323845273333333,969.142503915423,1083.09725262639,113.954748710963,1.99507312847286,2.22965994733243,0.234586818859573,1.95827117457346e-05
USA.25.1435,-1697.72551331353,-1894.12124478697,-196.395731473439,723235075,16146.378,44792.404,0.298616026666667,1013.93609431263,1131.22992028641,117.293825973784,2.26363401775137,2.52549499304929,0.261860975297919,2.33205299455432e-06
USA.25.1436,-1643.27246678155,-1825.06464294872,-181.792176167163,487460640,10824.195,45034.354,0.300229026666667,986.716186499916,1095.87476271248,109.158576212565,2.19102995570874,2.43341952393162,0.242389568222884,1.56335968124801e-06
USA.25.1437,-1637.42381852472,-1820.02506422554,-182.601245700825,305669950,7024.1807,43516.8125,0.290112083333333,950.072870583655,1056.02252620271,105.949655619056,2.18323175803295,2.42670008563405,0.243468327601099,1.01451617419867e-06
USA.25.1438,-1650.13243048269,-1848.06619849492,-197.933768012232,3229666400,68240.086,47327.994,0.31551996,1041.2994369212,1166.20354605294,124.904109131738,2.20017657397691,2.46408826465989,0.263911690682976,9.85604925791679e-06
USA.25.1439,-1857.93389433938,-2053.80876986256,-195.874875523178,503581820,11439.352,44021.887,0.293479246666667,1090.53007933438,1205.50050115332,114.970421818939,2.47724519245251,2.73841169315008,0.26116650069757,1.65220801144138e-06
USA.25.1440,-2083.34639826221,-2275.67681161999,-192.330413357788,2340812500,51785.152,45202.385,0.301349233333333,1255.62967976815,1371.54692499226,115.917245224105,2.77779519768294,3.03423574882666,0.256440551143717,7.47943091602652e-06
USA.25.1441,-1615.50930591749,-1802.83048005845,-187.321174140956,2332571150,50033.035,46620.621,0.31080414,1004.21396097537,1120.65435384071,116.44039286534,2.15401240788999,2.40377397341126,0.249761565521274,7.22636922648478e-06
USA.25.1442,-1803.37086206372,-2000.9993925534,-197.62853048968,3934795750,82650.08,47607.8885,0.317385923333333,1144.72905233705,1270.17807959,125.449027252954,2.40449448275163,2.6679991900712,0.263504707319574,1.19373129109299e-05
USA.25.1443,-1645.52134417852,-1829.7900511847,-184.268707006183,536630515,11993.582,44743.141,0.298287606666667,981.677246947853,1091.60739014072,109.930143192871,2.19402845890469,2.43972006824627,0.245691609341577,1.73225653570929e-06
USA.25.1444,-1863.6446868519,-2059.65361682163,-196.008929969732,1017084200,22612.396,44979.0535,0.299860356666667,1117.6663209987,1235.21693629985,117.550615301151,2.4848595824692,2.74620482242884,0.261345239959643,3.26595263692254e-06
USA.25.1445,-2047.81675221207,-2235.28912652478,-187.472374312706,4534911000,89665.414,50575.9215,0.33717281,1380.93625741684,1507.35743190561,126.421174488774,2.73042233628276,2.98038550203304,0.249963165750275,1.29505513389227e-05
USA.25.1446,-2004.39350247737,-2208.48303295869,-204.089530481317,1571550850,35032.46,44859.847,0.299065646666667,1198.89047798572,1320.9628128083,122.072334822583,2.67252466996983,2.94464404394492,0.272119373975089,5.05980680308638e-06
USA.25.1447,-1660.99661139911,-1841.97236922222,-180.975757823118,1504773950,33013.06,45581.173,0.303874486666667,1009.46898528795,1119.45681630317,109.987831015222,2.21466214853214,2.45596315896297,0.241301010430824,4.76814090642504e-06
USA.25.1448,-1908.51107184252,-2098.97295005058,-190.461878208066,2898253850,60070.105,48247.8575,0.321652383333333,1227.7542697524,1350.27930387194,122.525034119535,2.54468142912336,2.79863060006745,0.253949170944088,8.67604290252849e-06
USA.25.1449,-1816.02062951172,-2021.19040753742,-205.169778025703,4475498500,94175.91,47522.753,0.316818353333333,1150.69733092253,1280.70043337827,130.003102455738,2.42136083934895,2.69492054338323,0.273559704034271,1.36020111092641e-05
USA.25.1450,-1603.35400338538,-1786.79952763899,-183.445524253609,1156766150,25617.426,45155.4425,0.301036283333333,965.335460093512,1075.78297772439,110.447517630883,2.13780533784717,2.38239937018532,0.244594032338146,3.69997500467743e-06
USA.25.1451,-2177.47943359664,-2371.42701105071,-193.947577454074,1546265650,33630.18,45978.5135,0.306523423333333,1334.89690044794,1453.7958512248,118.898950776859,2.90330591146218,3.16190268140095,0.258596769938766,4.85727275655262e-06
USA.25.1452,-1950.84571265767,-2135.76406911663,-184.918356458963,1570944200,34687.543,45288.425,0.301922833333333,1178.00972992358,1289.67187815845,111.662148234867,2.60112761687689,2.84768542548884,0.24655780861195,5.00998976531341e-06
USA.25.1453,-1965.28054302803,-2155.42831581036,-190.147772782329,444933365,10058.689,44233.7305,0.294891536666667,1159.08919862927,1271.23513644832,112.14593781905,2.6203740573707,2.87390442108047,0.253530363709772,1.45279615055095e-06
USA.25.1454,-1873.59693868997,-2061.20961403032,-187.612675340345,1351679050,29504.898,45812.0215,0.305413476666667,1144.44350983466,1259.04238871951,114.598878884858,2.49812925158663,2.74827948537376,0.250150233787126,4.26145019860923e-06
USA.25.1455,-1811.10521145732,-2008.50558467497,-197.400373217653,943163550,20921.209,45081.6935,0.300544623333333,1088.63586718895,1207.29110881807,118.655241629118,2.41480694860976,2.67800744623329,0.263200497623537,3.02169118660214e-06
USA.25.1456,-1897.99826414538,-2091.4759284995,-193.477664354121,486898540,11090.501,43902.304,0.292682026666667,1111.01995711977,1224.27482695556,113.254869835794,2.53066435219384,2.78863457133267,0.257970219138828,1.60182277834432e-06
USA.25.1457,-1949.94339331343,-2137.19997366801,-187.256580354576,2521435200,54310.633,46426.1815,0.309507876666667,1207.04567856927,1322.96045172408,115.914773154812,2.59992452441791,2.84959996489068,0.249675440472768,7.84419108259391e-06
USA.25.1458,-2089.17627817765,-2286.06566243599,-196.889384258335,1502494900,32858.777,45725.8315,0.304838876666667,1273.72429959665,1393.76337704645,120.039077449805,2.78556837090354,3.04808754991465,0.262519179011113,4.74585751059727e-06
USA.25.1459,-1538.13646060616,-1711.24170883253,-173.105248226376,2359633100,51863.766,45496.756,0.303311706666667,933.06958990536,1038.07928645036,105.009696544998,2.05084861414154,2.28165561177671,0.230806997635168,7.49078528999905e-06
USA.25.1460,-1592.04194383451,-1779.29498188843,-187.253038053916,482453100,10896.913,44274.291,0.29516194,939.820377407129,1050.36031737291,110.539939965775,2.12272259177935,2.37239330918457,0.249670717405222,1.5738624843942e-06
USA.25.1461,-1622.490968659,-1803.85649864067,-181.365529981671,1923881950,40770.316,47188.3,0.314588666666667,1020.83454101829,1134.94562153074,114.111080512455,2.16332129154533,2.40514199818756,0.241820706642229,5.8885365818096e-06
USA.25.1462,-2072.31785976022,-2259.28045373525,-186.962593975032,1315186650,28885.812,45530.5435,0.303536956666667,1258.05011279519,1371.55022636657,113.500113571374,2.76309047968029,3.01237393831367,0.249283458633376,4.17203439525155e-06
USA.25.1463,-2132.0708767345,-2320.01980758306,-187.948930848556,1139467650,24892.209,45776.077,0.305173846666667,1301.30454163808,1416.01873804596,114.714196407882,2.84276116897933,3.09335974344408,0.250598574464741,3.59523049314973e-06
USA.25.1464,-2133.83462151574,-2342.8070128988,-208.972391383059,310965115,7109.6733,43738.314,0.29158876,1244.40438266569,1366.27238362093,121.868000955242,2.84511282868765,3.12374268386506,0.278629855177412,1.02686403783981e-06
USA.25.1465,-1774.63143324336,-1975.13495351126,-200.503520267901,6628645750,134981.6,49107.7735,0.327385156666667,1161.97597959594,1293.25973238619,131.28375279025,2.36617524432448,2.63351327134835,0.267338027023868,1.94956568271679e-05
USA.25.1466,-1812.41276710275,-2010.55428696243,-198.141519859682,1247621950,27450.12,45450.512,0.303003413333333,1098.33450960209,1218.40962328317,120.075113681076,2.416550356137,2.68073904928324,0.264188693146243,3.96467458812591e-06
USA.25.1467,-1903.06118176441,-2113.81172580917,-210.750544044754,189340095,4357.193,43454.6035,0.289697356666667,1102.62358786419,1224.73133891584,122.107751051655,2.53741490901922,2.81841563441222,0.281000725393006,6.29317917832786e-07
USA.25.1468,-1688.72789718876,-1874.98977622595,-186.26187903719,1164725100,25641.01,45424.307,0.302828713333333,1022.79059255155,1135.60148289532,112.810890343762,2.25163719625168,2.49998636830126,0.248349172049586,3.7033812879828e-06
USA.25.1469,-1709.64216605469,-1903.28887104332,-193.646704988625,647632100,14506.289,44644.919,0.297632793333333,1017.69114696662,1132.96236641774,115.271219451121,2.27952288807292,2.53771849472442,0.258195606651499,2.09517172844091e-06
USA.25.1470,-1552.29671620958,-1722.9618429627,-170.665126753115,787292320,17537.85,44891.04,0.2992736,929.12285305644,1031.27398681216,102.151133755722,2.06972895494611,2.2972824572836,0.227553502337487,2.53302602048239e-06
USA.25.1471,-2057.33867827901,-2269.84170910736,-212.503030828358,1461618950,32508.945,44960.5155,0.29973677,1233.32010044684,1360.71004459824,127.389944151405,2.74311823770534,3.02645561214315,0.28333737443781,4.69533058974908e-06
USA.25.1472,-2084.82369774632,-2289.31766298796,-204.493965241642,666223400,15174.51,43904.1125,0.292694083333333,1220.43112224694,1340.13946965414,119.708347407202,2.77976493032843,3.05242355065062,0.27265862032219,2.19168419607137e-06
USA.25.1473,-2134.25622503943,-2333.02101525109,-198.764790211657,1331576600,28941.824,46008.7315,0.306724876666667,1309.25895480057,1431.19116632726,121.932211526693,2.84567496671924,3.11069468700145,0.26501972028221,4.1801243181018e-06
USA.25.1474,-2169.55800861982,-2357.18238632886,-187.624377709034,952227300,21146.242,45030.568,0.300203786666667,1302.61905916133,1415.27015647978,112.651097318458,2.8927440114931,3.14290984843848,0.250165836945379,3.0541931434821e-06
USA.25.1475,-2128.57317366833,-2312.16883748086,-183.595663812538,834527125,18501.855,45105.0515,0.300700343333333,1280.12536826438,1390.53992655026,110.414558285883,2.8380975648911,3.08289178330782,0.244794218416717,2.67225915047695e-06
USA.25.1476,-2203.36058476093,-2416.37909808022,-213.018513319289,665161880,14673.344,45331.3105,0.302208736666667,1331.74963748346,1460.50174907713,128.752111593667,2.93781411301458,3.2218387974403,0.284024684425718,2.11929980924054e-06
USA.25.1477,-2113.52817073432,-2301.97616254,-188.447991805682,1177497650,25567.309,46054.8135,0.30703209,1297.84194306887,1413.56110462967,115.719161560803,2.81803756097909,3.06930155005333,0.251263989074242,3.69273650822157e-06
USA.25.1478,-1598.60756518921,-1776.89830134463,-178.29073615542,636667700,14132.871,45048.7175,0.300324783333333,960.202941300951,1067.29319471339,107.090253412434,2.13147675358561,2.36919773512617,0.237720981540559,2.04123823542344e-06
USA.25.1479,-1775.00449792014,-1978.79460511703,-203.790107196891,2256917250,49164.348,45905.5665,0.30603711,1086.43449356096,1211.16916446722,124.734670906254,2.36667266389352,2.63839280682271,0.271720142929189,7.10090306189478e-06
USA.25.1480,-2015.47436185773,-2228.80954954742,-213.335187689688,2256662900,49925.926,45200.2235,0.301334823333333,1214.66522152653,1343.23586371304,128.570642186511,2.68729914914365,2.97174606606323,0.284446916919584,7.2108992638595e-06
USA.25.1481,-1634.89856700195,-1833.27697872268,-198.37841172073,864743300,19364.646,44655.7755,0.29770517,973.435511644145,1091.55206921544,118.1165575713,2.1798647560026,2.44436930496357,0.264504548960973,2.79687374424061e-06
USA.25.1482,-1994.17987374355,-2179.00130400006,-184.821430256513,409303450,9333.473,43853.285,0.292355233333333,1166.01784459387,1274.08486932915,108.067024735286,2.65890649832474,2.90533507200009,0.24642857367535,1.3480517834552e-06
USA.25.1483,-1586.92122892949,-1771.01056259299,-184.089333663509,400862960,9224.3955,43456.826,0.289712173333333,919.500796283931,1026.16663817021,106.665841886281,2.11589497190598,2.36134741679066,0.245452444884678,1.33229750651994e-06
USA.25.1484,-1923.67177606907,-2105.97570480803,-182.303928738962,805257750,17995.777,44747.0375,0.298313583333333,1147.71484135272,1256.48231782845,108.767476475729,2.56489570142543,2.80796760641071,0.243071904985283,2.59916531386678e-06
USA.25.1485,-2026.82261826081,-2216.68805481575,-189.865436554941,509670110,11529.758,44204.755,0.294698366666667,1194.60263024903,1306.50869832742,111.906068078389,2.70243015768108,2.95558407308767,0.253153915406588,1.6652655270666e-06
USA.25.1486,-1890.92494851853,-2098.62799179796,-207.703043279435,1127797050,25548.639,44143.136,0.294287573333333,1112.95142890995,1235.20027807126,122.248849161306,2.52123326469137,2.79817065573061,0.276937391039246,3.69003996355945e-06
USA.26.1487,-3149.2810430994,-3381.65300756495,-232.371964465552,1254703200,28273.604,44377.197,0.29584798,1863.4168701065,2000.91042269803,137.493552591531,4.1990413907992,4.50887067675327,0.30982928595407,4.08361199490331e-06
USA.26.1488,-3090.81204754488,-3329.61408630958,-238.802038764694,663564030,14691.032,45167.965,0.301119766666667,1861.40920513448,2005.22523351917,143.816028384698,4.12108273005985,4.43948544841277,0.318402718352925,2.12185452171956e-06
USA.26.1489,-3146.00618545289,-3392.062922476,-246.056737023109,246226080,5619.934,43812.983,0.292086553333333,1837.81220694856,1981.55193543162,143.739728483053,4.19467491393719,4.52275056330133,0.328075649364145,8.1169807333246e-07
USA.26.1490,-2960.82680083586,-3188.89041879521,-228.063617959342,1089479880,24436.248,44584.5815,0.297230543333333,1760.09631745668,1895.67126361792,135.574946161242,3.94776906778115,4.25185389172694,0.304084823945789,3.52937515299542e-06
USA.26.1491,-2489.08060676054,-2696.80254557999,-207.721938819455,1641484850,36241.156,45293.3905,0.301955936666667,1503.18533210642,1628.63107731131,125.445745204889,3.31877414234738,3.59573672743999,0.276962585092607,5.23438113339785e-06
USA.26.1492,-2635.32306622309,-2859.87168235182,-224.548616128732,506624065,11512.069,44008.08,0.2933872,1546.34011098921,1678.09949048898,131.759379499767,3.51376408829745,3.81316224313576,0.299398154838309,1.66271067015562e-06
USA.26.1493,-2735.614252024,-2971.37343541887,-235.759183394871,670979175,15253.124,43989.62,0.293264133333333,1604.51508550827,1742.79451069561,138.279425187342,3.64748566936534,3.96183124722517,0.314345577859827,2.2030385700439e-06
USA.26.1494,-2733.05391225768,-2958.67825974399,-225.624347486307,744519525,16793.963,44332.5705,0.29555047,1615.51073660619,1748.87750049223,133.366763886043,3.64407188301024,3.94490434632531,0.300832463315076,2.42558496429257e-06
USA.26.1495,-2529.61149450121,-2741.84510519657,-212.233610695359,460814885,10573.612,43581.595,0.290543966666667,1469.92671547595,1593.25310569879,123.326390222837,3.37281532600161,3.65579347359542,0.282978147593812,1.52716748783259e-06
USA.26.1496,-2898.58984797639,-3124.20266765683,-225.612819680439,8713974750,178370.75,48853.16,0.325687733333333,1888.07031490088,2035.02897060621,146.958655705329,3.86478646396852,4.16560355687577,0.300817092907252,2.57624367321513e-05
USA.26.1497,-3057.2815832957,-3295.10297179957,-237.821388503869,4466900350,92244.94,48424.34,0.322828933333333,1973.95790486999,2127.5091552191,153.551250349112,4.07637544439426,4.39347062906609,0.317095184671825,1.33231173306783e-05
USA.26.1498,-2440.48525855977,-2659.79403972636,-219.308781166591,1919471300,42583.355,45075.624,0.30050416,1466.75194523177,1598.55834736195,131.80640213018,3.25398034474636,3.54639205296848,0.292411708222121,6.15039735511701e-06
USA.26.1499,-3087.88946703784,-3323.25679639195,-235.367329354112,373314715,8420.565,44333.6865,0.29555791,1825.30031437743,1964.4296662698,139.129351892366,4.11718595605045,4.43100906185593,0.313823105805483,1.21619869323568e-06
USA.26.1500,-2888.85644354026,-3113.47845530287,-224.622011762609,1941495200,42108.723,46106.725,0.307378166666667,1775.94279475718,1914.03059909432,138.087804337138,3.85180859138701,4.15130460707049,0.299496015683479,6.08184532586864e-06
USA.26.1501,-2665.53009805686,-2884.2292652015,-218.699167144639,2021833000,43738.984,46224.966,0.30816644,1642.85384206207,1777.64532960192,134.791487539857,3.55404013074248,3.84563902026867,0.291598889526185,6.31730711469552e-06
USA.26.1502,-2508.81220706103,-2726.15502940659,-217.342822345564,3829135000,80974.61,47288.094,0.31525396,1581.82596634466,1718.86233718869,137.036370844031,3.34508294274803,3.63487337254212,0.289790429794085,1.16953214976986e-05
USA.26.1503,-2976.01649397852,-3208.75471905384,-232.738225075322,360937790,8302.645,43472.63,0.289817533333333,1725.00351888834,1859.90675549576,134.903236607416,3.96802199197136,4.27833962540512,0.310317633433763,1.19916727670883e-06
USA.26.1504,-2505.7229476254,-2721.05072608455,-215.327778459147,240892125,5566.869,43272.4625,0.288483083333333,1445.71736382013,1569.95420673455,124.236842914423,3.3409639301672,3.62806763477939,0.287103704612196,8.04033791463422e-07
USA.26.1505,-2816.34309416656,-3049.06978521747,-232.726691050907,4075699350,85604.984,47610.536,0.317403573333333,1787.83472364224,1935.57129034145,147.736566699201,3.75512412555541,4.06542638028995,0.310302254734543,1.23640954823413e-05
USA.26.1506,-2670.66539193765,-2894.55559503983,-223.89020310218,544251080,12434.804,43768.3665,0.29178911,1558.54215564258,1689.19960184438,130.657446201809,3.5608871892502,3.8594074600531,0.298520270802907,1.7959830932297e-06
USA.26.1507,-2970.45371898391,-3198.80262591633,-228.34890693242,295496125,6817.818,43341.7465,0.288944976666667,1716.59536104244,1848.55590021333,131.960539170894,3.96060495864521,4.26507016788844,0.304465209243226,9.84710805310412e-07
USA.26.1508,-2579.06237106016,-2792.11158030514,-213.049209244979,3064356050,64804.65,47286.053,0.315240353333333,1626.04906624342,1760.37248224297,134.323415999549,3.43874982808021,3.72281544040685,0.284065612326639,9.35986250870284e-06
USA.26.1509,-3097.51469564801,-3329.45326230673,-231.938566658721,274900800,6295.0337,43669.4725,0.291129816666667,1803.55777093262,1938.60623571119,135.048464778566,4.13001959419735,4.43927101640898,0.309251422211628,9.09204045074712e-07
USA.26.1510,-2940.37257431864,-3174.64955172844,-234.276977409795,11626374000,214836.94,54117.2025,0.36078135,2121.66317373131,2290.70870209896,169.045528367651,3.92049676575819,4.23286606897125,0.31236930321306,3.1029319966861e-05
USA.26.1511,-3067.98345990123,-3304.15363679605,-236.170176894826,738094250,16184.702,45604.4375,0.304029583333333,1865.51546597466,2009.12090692884,143.605440954187,4.09064461320163,4.40553818239474,0.314893569193102,2.33758820492554e-06
USA.26.1512,-2829.68590801254,-3053.01114976183,-223.325241749294,4052942200,84043.516,48224.33,0.321495533333333,1819.46276032462,1963.05889573059,143.59613540597,3.77291454401671,4.07068153301577,0.297766988999059,1.21385696012241e-05
USA.26.1513,-2872.75390106818,-3099.19014199899,-226.436240930811,723558420,16250.542,44525.188,0.296834586666667,1705.46543363725,1839.89364960335,134.428215966102,3.83033853475757,4.13225352266532,0.301914987907748,2.3470976050623e-06
USA.26.1514,-2761.50734214281,-2978.39749684854,-216.890154705727,1048185370,23749.355,44135.318,0.294235453333333,1625.06672939744,1752.70027538419,127.633545986753,3.68200978952375,3.97119666246472,0.289186872940969,3.43016585183894e-06
USA.26.1515,-2623.30967425112,-2841.0052832688,-217.69560901768,305663215,7002.5615,43650.2015,0.291001343333333,1526.77327837281,1653.47270769663,126.699429323826,3.49774623233482,3.7880070443584,0.290260812023573,1.01139367080504e-06
USA.26.1516,-2637.80729965024,-2853.63128751288,-215.823987862641,638668450,14365.766,44457.67,0.296384466666667,1563.61021935255,1691.54397442564,127.933755073084,3.51707639953365,3.80484171668384,0.287765317150189,2.07487571635983e-06
USA.26.1517,-3153.67674961186,-3390.63988788845,-236.963138276593,316075300,7223.664,43755.538,0.291703586666667,1839.87763809811,1978.12363278425,138.245994686143,4.20490233281581,4.52085318385127,0.315950851035457,1.04332793787277e-06
USA.26.1518,-3136.62047979628,-3373.84721413788,-237.226734341605,611791930,13752.575,44485.628,0.296570853333333,1860.46042455198,2001.16949462632,140.709070074339,4.18216063972837,4.49846295218384,0.316302312455473,1.98631133939654e-06
USA.26.1519,-2711.24575991139,-2923.98755895971,-212.741799048324,636163820,14649.76,43424.8615,0.289499076666667,1569.80628822153,1692.98339700732,123.17710878579,3.61499434654852,3.89865007861295,0.283655732064431,2.11589352593517e-06
USA.26.1520,-2492.57413448272,-2703.51262333677,-210.938488854046,528031245,12149.827,43459.9805,0.289733203333333,1444.36297705898,1566.59474522293,122.231768163951,3.3234321793103,3.60468349778236,0.281251318472061,1.75482330703932e-06
USA.26.1521,-2334.11282890706,-2548.26437735616,-214.151548449099,1356247100,29849.818,45435.69,0.3029046,1414.02702558993,1543.76200383464,129.73497824471,3.11215043854275,3.39768583647488,0.285535397932132,4.31126766967807e-06
USA.26.1522,-2790.80823115652,-3012.09328263135,-221.28505147483,4359313150,92997.67,46875.51,0.3125034,1744.2741219688,1882.57878387892,138.304661910119,3.72107764154203,4.01612437684181,0.295046735299774,1.34318355986757e-05
USA.26.1523,-2815.71638640782,-3038.61950581317,-222.903119405352,617801815,14038.534,44007.572,0.293383813333333,1652.17122141896,1782.96355576903,130.792334350075,3.75428851521042,4.05149267441756,0.297204159207137,2.02761295777001e-06
USA.26.1524,-3221.37019227599,-3463.61166938964,-242.241477113648,269659195,6203.6445,43467.867,0.28978578,1867.01454767489,2007.41081846236,140.396270787461,4.29516025636798,4.61814889251951,0.32298863615153,8.96004523948059e-07
USA.26.1525,-2596.08930968505,-2810.30005189477,-214.210742209721,15251799500,297598.06,51249.66,0.3416644,1773.98259267991,1920.35896210119,146.376369421278,3.46145241291339,3.74706673585969,0.285614322946294,4.29826706024444e-05
USA.26.1526,-3197.06532986605,-3434.86240079007,-237.797070924021,443033050,10078.343,43958.92,0.293059466666667,1873.86052093807,2013.23788649785,139.377365559778,4.26275377315473,4.57981653438676,0.317062761232029,1.45563481626006e-06
USA.26.1527,-3297.80662186078,-3540.58367752739,-242.777055666608,363425745,8338.0205,43586.5725,0.29057715,1916.53449886287,2057.62542870486,141.090929841988,4.39707549581438,4.72077823670319,0.32370274088881,1.20427662945091e-06
USA.26.1528,-2746.44917013537,-2979.57598794489,-233.12681780952,902006530,20285.416,44465.7655,0.296438436666667,1628.30619675878,1766.52169559184,138.215498833058,3.66193222684716,3.97276798392652,0.31083575707936,2.92986235851657e-06
USA.26.1529,-2671.08755565608,-2891.67414144212,-220.586585786034,375650385,8548.313,43944.385,0.292962566666667,1565.0573321928,1694.30455688102,129.247224688227,3.56145007420811,3.85556552192282,0.294115447714713,1.23464958704903e-06
USA.26.1530,-3070.37022906393,-3311.00068426007,-240.630455196148,186522105,4253.0293,43856.2945,0.292375296666667,1795.40081319813,1936.10961464815,140.708801450018,4.09382697208523,4.41466757901343,0.320840606928198,6.14273350654385e-07
USA.26.1531,-2920.01899466697,-3146.86009140537,-226.841096738392,420140060,9578.16,43864.381,0.292429206666667,1707.79767612412,1840.46760004133,132.669923917209,3.89335865955597,4.19581345520715,0.302454795651189,1.38339240604428e-06
USA.26.1532,-2461.00705290351,-2669.84867913269,-208.841626229177,1733440750,39193.117,44228.1935,0.294854623333333,1451.27861520908,1574.43445328533,123.15583807625,3.28134273720468,3.55979823884359,0.278455501638903,5.66073864155587e-06
USA.26.1533,-2739.90165534554,-2954.2342742259,-214.332618880357,438389300,10046.897,43634.295,0.2908953,1594.04902800447,1718.74573094245,124.696702937974,3.65320220712739,3.93897903230119,0.285776825173809,1.45109300889827e-06
USA.26.1534,-2882.46800887413,-3115.44029476959,-232.972285895458,40634571000,703289.7,57777.857,0.385185713333333,2220.57099231739,2400.04618457647,179.475192259078,3.84329067849885,4.15392039302612,0.310629714527277,0.000101577508647711
USA.26.1535,-2562.95735401107,-2783.15230592998,-220.194951918911,5538755850,115552.09,47932.9765,0.319553176666667,1638.00232827086,1778.73032101416,140.727992743304,3.41727647201475,3.71086974123997,0.293593269225214,1.66894146483818e-05
USA.26.1536,-2731.20181063653,-2950.5672663403,-219.365455703773,9769432000,192550.78,50736.911,0.338246073333333,1847.63657585739,1996.03558389095,148.399008033557,3.64160241418204,3.93408968845374,0.292487274271697,2.78104862342978e-05
USA.26.1537,-2826.67230217781,-3061.11810254465,-234.445800366837,2353257850,51361.617,45817.44,0.3054496,1726.81184806258,1870.03459995004,143.22275188746,3.76889640290375,4.08149080339286,0.312594400489116,7.41825892655318e-06
USA.26.1538,-3088.11462652339,-3317.41208189115,-229.297455367764,160015155,3688.9722,43376.6225,0.289177483333333,1786.02643188578,1918.64175404175,132.615322155975,4.11748616869785,4.4232161091882,0.305729940490352,5.32805479088723e-07
USA.26.1539,-2629.99915604147,-2842.46538544946,-212.466229407988,1520181900,33708.793,45097.489,0.300649926666667,1581.41810679453,1709.17401937584,127.75591258131,3.50666554138863,3.78995384726595,0.283288305877317,4.8686269860932e-06
USA.26.1540,-2884.192445326,-3118.32105805958,-234.128612733588,1425366200,31055.564,45897.29,0.305981933333333,1765.02156105249,1908.29981219823,143.278251145749,3.84558992710133,4.15776141074611,0.312171483644784,4.48541592571245e-06
USA.26.1541,-2551.33244407621,-2762.21635115931,-210.883907083105,1439151650,31392.623,45843.625,0.305624166666667,1559.49770422084,1688.40014095221,128.902436731369,3.40177659210161,3.68295513487908,0.281178542777473,4.53409801715683e-06
USA.26.1542,-3023.32443816942,-3251.6190331167,-228.294594947285,412246710,9362.953,44029.5605,0.293530403333333,1774.87528348679,1908.89809255418,134.022809067393,4.03109925089256,4.33549204415561,0.304392793263047,1.35230963758691e-06
USA.26.1543,-2877.67243525516,-3101.22089307233,-223.54845781717,2047963200,44297.15,46232.3925,0.30821595,1773.88908684197,1911.69148743627,137.802400594308,3.83689658034021,4.13496119076311,0.298064610422894,6.39792412315144e-06
USA.26.1544,-3084.15876590579,-3314.53547877088,-230.376712865084,517922765,11825.544,43796.9495,0.291979663333333,1801.02327627144,1935.55390639582,134.530630124375,4.11221168787439,4.41938063836117,0.307168950486779,1.70798647829463e-06
USA.26.1545,-3107.63108953655,-3342.40958822705,-234.778498690504,657136200,14879.706,44163.25,0.294421666666667,1829.907849533,1968.15560329691,138.247753763912,4.14350811938207,4.45654611763607,0.313037998254005,2.14910507702643e-06
USA.26.1546,-3057.79187256412,-3286.76270410616,-228.970831542038,615437320,14047.378,43811.542,0.292076946666667,1786.22102736136,1919.97523006641,133.754202705053,4.0770558300855,4.38235027214155,0.305294442056051,2.02889031400952e-06
USA.26.1547,-2658.88292687409,-2871.78636761643,-212.903440742335,486861090,11108.189,43829.0215,0.292193476666667,1553.81649290597,1678.23448599557,124.417993089597,3.54517723583213,3.82904849015524,0.283871254323113,1.60437749082335e-06
USA.26.1548,-2759.43863860839,-2977.33140891713,-217.892770308741,330924515,7570.5493,43712.088,0.29141392,1608.27766135267,1735.27163402333,126.99397267066,3.67925151814452,3.9697752118895,0.290523693744988,1.09342926106933e-06
USA.26.1549,-2974.04890115646,-3203.28070949034,-229.231808333879,1265427900,27674.17,45725.957,0.304839713333333,1813.2164289357,1952.97434641446,139.757917478763,3.96539853487528,4.27104094598712,0.305642411111839,3.99703456839083e-06
USA.26.1550,-2444.35929978175,-2659.96470643518,-215.605406653425,926135580,20463.281,45258.4105,0.301722736666667,1475.03755465353,1605.14366132474,130.106106671202,3.25914573304233,3.54661960858023,0.287473875537901,2.95555174878579e-06
USA.26.1551,-3297.08613497922,-3539.55991365788,-242.473778678662,163376820,3780.3613,43217.248,0.288114986666667,1899.87985563678,2039.60051465881,139.720659022038,4.39611484663895,4.7194132182105,0.323298371571549,5.4600498577218e-07
