hierid,ISO,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w,diff_dis_p_pw
ECU.10.85.415,ECU,-585.523643664498,-864.170748706464,-278.647105041966,65259696,6596.675,9892.817,0.0659521133333333,77.2330434126145,113.98777431608,36.7547309034659,0.780698191552664,1.15222766494195,0.371529473389288,9.52770688748374e-07,7.43826353670242e-07
ECU.10.85.417,ECU,-585.596698982148,-864.273090676354,-278.676391694206,1335984500,142031.72,9406.24,0.0627082666666667,73.4435079177846,108.394134885914,34.9506269681294,0.780795598642864,1.15236412090181,0.371568522258941,2.05139194652634e-05,1.60171780293918e-05
ECU.10.85.R781edf0a05066bd6,ECU,-577.014452296725,-851.535931239963,-274.521478943238,135696320,15338.239,8846.93,0.0589795333333333,68.0640862460996,100.446383682197,32.3822974360973,0.769352603062301,1.13538124165328,0.366028638590984,2.21533189617757e-06,1.70437136097115e-06
ECU.10.88.425,ECU,-288.527724564116,-446.950997919335,-158.423273355219,169625630,18979.059,8937.516,0.05958344,34.3829487298051,53.2617559349337,18.8788072051286,0.384703632752155,0.595934663892447,0.211231031140292,2.74118265872216e-06,1.05454292684763e-06
ECU.10.91.430,ECU,-219.995302479349,-337.894843131296,-117.899540651947,386621950,44957.625,8599.697,0.0573313133333333,25.22523923661,38.7439102505557,13.5186710139457,0.293327069972465,0.450526457508394,0.157199387535929,6.49331782083263e-06,1.90466589078483e-06
ECU.10.95.445,ECU,-175.763588161623,-272.988456825272,-97.2248686636489,27259586,3427.656,7952.836,0.0530189066666667,18.6375865522791,28.9470990269929,10.3095124747138,0.234351450882164,0.363984609100363,0.129633158218198,4.95063068578109e-07,1.16018748399456e-07
ECU.10.95.R08b8aa135980abba,ECU,-164.179522411866,-248.756410202936,-84.57688779107,1163453300,141951.77,8196.117,0.05464078,17.9417943292236,27.1844885669767,9.24269423775308,0.218906029882487,0.331675213603914,0.112769183721427,2.05023721301945e-05,4.48809288619423e-06
ECU.10.R254b7e03f728f184,ECU,-507.056001158095,-750.038154412402,-242.982153254307,6308196000,747634.94,8437.535,0.0562502333333333,57.0440367564196,84.3796423892006,27.335605632781,0.676074668210793,1.00005087254987,0.323976204339075,0.000107982378503738,7.30041507195273e-05
ECU.10.R7195f713f05a4b1a,ECU,-162.014867134642,-245.021049927205,-83.0061827925636,1748754600,159143.61,10988.531,0.0732568733333334,23.7374051995986,35.8989520370353,12.1615468374367,0.216019822846189,0.326694733236274,0.110674910390085,2.29854232487734e-05,4.96530705824472e-06
ECU.11.100.R29aecd86a8b49969,ECU,-1215.22973011813,-1326.37808789607,-111.148357777944,110141810,13884.943,7932.4634,0.0528830893333333,128.530204756719,140.285941823968,11.7557370672486,1.62030630682417,1.76850411719476,0.148197810370592,2.0054295088574e-06,3.24941008109295e-06
ECU.11.100.Rda4f36b3bbaa80b0,ECU,-2163.7759693877,-2369.26303739674,-205.487068009036,218021250,24652.975,8843.608,0.0589573866666667,255.141152974464,279.371114021681,24.2299610472167,2.88503462585027,3.15901738319565,0.273982757345381,3.56067745802945e-06,1.02726777578995e-05
ECU.11.101.467,ECU,-1759.87759811561,-1923.79631062215,-163.918712506537,58704932,7088.3696,8281.866,0.05521244,194.334272586604,212.434976744893,18.1007041582889,2.34650346415415,2.5650617474962,0.21855828334205,1.02378710272903e-06,2.40231998311001e-06
ECU.11.101.468,ECU,-2151.90221326126,-2356.16766255987,-204.26544929861,26296040,3287.4424,7998.9355,0.0533262366666667,229.505693415787,251.291108800028,21.7854153842413,2.86920295101501,3.14155688341315,0.272353932398147,4.74811743744933e-07,1.36233125632954e-06
ECU.11.101.471,ECU,-1265.40123296485,-1378.44115354523,-113.039920580372,56890320,6564.4634,8666.408,0.0577760533333333,146.219778247686,159.281779208181,13.0620009604947,1.68720164395314,1.8379215380603,0.150719894107163,9.48118304279276e-07,1.59966676164206e-06
ECU.11.101.473,ECU,-1277.3304144671,-1391.59644582498,-114.26603135788,17400458,1985.7289,8762.756,0.0584183733333333,149.239130044721,162.589601403087,13.350471358366,1.70310721928946,1.85546192776664,0.152354708477174,2.86802713749055e-07,4.88455772297826e-07
ECU.11.101.R62c46bf99b979dc4,ECU,-971.793622331171,-1058.03012563229,-86.2365033011144,51014110,6429.934,7933.8467,0.0528923113333333,102.800821648176,111.923317609977,9.12249596180113,1.29572482977489,1.41070683417638,0.114982004401486,9.28687959583667e-07,1.20332404834554e-06
ECU.11.101.Re257d4c309b9b335,ECU,-1261.34806149959,-1373.97088980581,-112.622828306226,1415681400,149378.72,9477.129,0.06318086,159.386110569754,173.617324865793,14.2312142960394,1.68179741533278,1.83196118640775,0.150163771074968,2.15750610631493e-05,3.62848819316515e-05
ECU.11.102.475,ECU,-159.824967251604,-217.385346045703,-57.5603787940991,20849254,2615.743,7970.6816,0.0531378773333333,16.9855190092395,23.1027917044816,6.11727269524207,0.213099956335472,0.289847128060937,0.0767471717254654,3.77796883990607e-07,8.05084994820756e-08
ECU.11.103.480,ECU,-1547.60886198469,-1689.67781683926,-142.068954854565,2128923.5,252.00566,8447.919,0.05631946,174.320990796385,190.323484436732,16.002493640347,2.06347848264626,2.25290375578568,0.18942527313942,3.63976709852598e-08,7.51058108965215e-08
ECU.11.103.485,ECU,-1279.65352111432,-1394.34314391787,-114.68962280355,11826133,1492.1388,7925.6255,0.0528375033333333,135.22739437478,147.347221029142,12.1198266543626,1.7062046948191,1.8591241918905,0.1529194970714,2.15512528991374e-07,3.67708488757419e-07
ECU.11.103.R80259aba15f6aabb,ECU,-1871.56887899748,-2046.98227605033,-175.413397052855,920033400,103873.7,8857.231,0.0590482066666667,221.025571915889,241.741264958447,20.715693042558,2.49542517199664,2.72930970140044,0.233884529403806,1.5002681910484e-05,3.74380700868803e-05
ECU.11.104.488,ECU,-1958.80467948016,-2143.19186933961,-184.387189859448,65209756,7897.4404,8257.075,0.0550471666666667,215.653295317582,235.953280060365,20.2999847427827,2.61173957264022,2.85758915911948,0.245849586479264,1.14064278280455e-06,2.97906189409711e-06
ECU.11.104.R0dc7b657ad112074,ECU,-1993.64480565359,-2181.61841133383,-187.973605680242,27503422,3480.7097,7901.671,0.0526778066666667,210.041671268448,229.845745785368,19.8040745169201,2.65819307420479,2.90882454844511,0.250631474240323,5.02725718366017e-07,1.33634202278517e-06
ECU.11.105.491,ECU,-1320.88885366782,-1440.46644036866,-119.577586700847,14314616,1811.4092,7902.475,0.0526831666666667,139.177215251848,151.776667111365,12.599451859517,1.76118513822375,1.92062192049155,0.159436782267796,2.61625378101717e-07,4.60770727694913e-07
ECU.11.105.R92201372dd25a6b2,ECU,-1293.2152016936,-1409.11574349535,-115.900541801752,113927380,13580.832,8388.836,0.0559255733333333,144.647603196193,157.611211696007,12.9636084998139,1.72428693559146,1.87882099132713,0.154534055735669,1.96150616157624e-06,3.38219944848807e-06
ECU.11.99,ECU,-1261.34806149959,-1373.97088980581,-112.622828306226,488394020,46998.11,10391.78,0.0692785333333333,174.768687447069,190.373376176884,15.6046887298143,1.68179741533278,1.83196118640775,0.150163771074968,6.78802906533547e-06,1.1416089737285e-05
ECU.13.122.589,ECU,-641.205659340531,-941.152948590259,-299.947289249728,846547800,93717.69,9032.956,0.0602197066666667,77.2264334369867,113.351908985148,36.1254755481609,0.854940879120708,1.25487059812035,0.399929718999637,1.35358294973159e-05,1.15723339700633e-05
ECU.13.122.591,ECU,-659.372769184567,-960.269909868089,-300.897140683522,148848220,17929.35,8301.931,0.0553462066666667,72.9875631073227,106.294593774681,33.3070306673585,0.879163692246089,1.28035987982412,0.401196187578029,2.58957113217047e-06,2.27665691789288e-06
ECU.13.122.R9155a45907e85451,ECU,-615.711474944886,-904.62895061415,-288.917475669264,353081060,41383.88,8531.851,0.0568790066666667,70.0421141762667,102.908792225684,32.8666780494171,0.820948633259848,1.2061719341522,0.385223300892352,5.97715483189335e-06,4.90693709002534e-06
ECU.13.123,ECU,-361.434303613741,-543.009361879206,-181.575058265465,501185150,59597.445,8409.507,0.05606338,40.526457417065,60.8858803971828,20.3594229801178,0.481912404818321,0.724012482505608,0.242100077687287,8.60777569310195e-06,4.14819388439945e-06
ECU.13.124.596,ECU,-711.951605638049,-1030.33435275333,-318.38274711528,178239940,21360.797,8344.255,0.0556283666666667,79.2094099347109,114.63163432845,35.4222243937388,0.949268807517399,1.37377913700444,0.42451032948704,3.08518174230263e-06,2.92866679349007e-06
ECU.13.127.603,ECU,-453.860796835058,-676.26770497015,-222.406908135092,1555614300,155628.66,9995.681,0.0666378733333333,60.4886365809206,90.1300833264498,29.6414467455291,0.60514772911341,0.901690273293533,0.296542544180123,2.24777521368245e-05,1.36023606611734e-05
ECU.13.127.R07e9159706022a50,ECU,-488.159607877,-725.272822748742,-237.113214871742,403338720,47970.13,8408.122,0.0560541466666667,54.7267405133597,81.3090983594106,26.5823578460509,0.650879477169334,0.967030430331656,0.316150953162322,6.92841981747608e-06,4.50956626840848e-06
ECU.13.127.Rbb71b19c94fb81b8,ECU,-413.082888098242,-591.365930967352,-178.28304286911,376249340,45711.555,8230.946,0.0548729733333333,45.3341726061422,64.9000139204266,19.5658413142844,0.550777184130989,0.788487907956469,0.23771072382548,6.60220940718001e-06,3.63634630632973e-06
ECU.13.129.609,ECU,-330.433798951356,-492.762958413036,-162.32915946168,394410880,44385.207,8886.089,0.0592405933333333,39.1501886145314,58.3831400581538,19.2329514436224,0.440578398601808,0.657017277884048,0.21643887928224,6.41064236810653e-06,2.82439054854928e-06
ECU.13.129.Race04f7274a6bfe8,ECU,-370.547923640075,-553.20870514368,-182.660781503605,313538940,37416.21,8379.762,0.05586508,41.4013787959733,61.8100971390962,20.4087183431229,0.494063898186766,0.73761160685824,0.243547708671474,5.40409648376702e-06,2.66996897494733e-06
ECU.13.R0d893b7b03759f34,ECU,-520.952562156869,-772.486184860205,-251.533622703336,1610734300,194308.69,8289.564,0.05526376,57.5795947328446,85.38098224686,27.8013875140154,0.694603416209159,1.02998157981361,0.335378163604448,2.80643846181742e-05,1.94936174295916e-05
ECU.14.133.624,ECU,-195.711714227926,-295.212422681354,-99.5007084534283,629066900,76268.664,8248.038,0.05498692,21.5231687466276,32.4656437379716,10.942474991344,0.260948952303901,0.393616563575139,0.132667611271238,1.10156325011007e-05,2.87451776012702e-06
ECU.14.133.Rfd7c6c81d91eaf30,ECU,-161.732645364398,-240.81339630925,-79.0807509448517,87954310,10958.457,8026.158,0.05350772,17.307890206035,25.7707515639287,8.46286135789372,0.215643527152531,0.321084528412333,0.105441001259802,1.58275140483796e-06,3.4131009554488e-07
ECU.14.137.639,ECU,-127.31620255815,-185.070460703367,-57.7542581452174,2145502600,219209.45,9787.455,0.0652497,16.614688044117,24.151584079513,7.53689603539598,0.169754936744199,0.246760614271156,0.0770056775269565,3.16608501489996e-05,5.37458561431101e-06
ECU.14.137.R4fd05c590d777a00,ECU,-154.888328148101,-187.732610292627,-32.8442821445267,49770996,5960.0957,8350.704,0.05567136,17.2456877522621,20.9026594626811,3.65697171041903,0.206517770864134,0.250310147056837,0.0437923761927022,8.60828293813962e-07,1.77776340335236e-07
ECU.14.138.643,ECU,-136.449033482224,-208.374901742913,-71.9258682606898,17486890,2067.2043,8459.197,0.0563946466666667,15.3899900624763,23.502457915986,8.11246785350963,0.181932044642965,0.277833202323884,0.0959011576809197,2.98570365327169e-07,5.43195170337687e-08
ECU.14.138.Rabe7a19f03e4439b,ECU,-130.274002941237,-193.09054730839,-62.8165443671525,666722800,76197.805,8749.8955,0.0583326366666667,15.1984521613669,22.5269614798163,7.3285093184493,0.173698670588317,0.257454063077853,0.0837553924895366,1.1005398196965e-05,1.91162303610788e-06
ECU.14.143.661,ECU,-207.385540602534,-326.008813967832,-118.623273365298,2103945100,217318.89,9681.372,0.06454248,26.7703542132564,42.082834710685,15.3124804974286,0.276514054136712,0.434678418623776,0.158164364487064,3.13877928658502e-05,8.67916585573958e-06
ECU.14.143.R3f95de56643c959c,ECU,-196.066851164629,-307.48619786682,-111.419346702191,343169820,40494.277,8474.526,0.05649684,22.1543150391037,34.7439970461802,12.5896820070765,0.261422468219505,0.40998159715576,0.148559128936255,5.84866772846281e-06,1.52897315337052e-06
ECU.14.R4240dc9a0bae5ace,ECU,-182.823991391467,-278.542492519312,-95.7185011278451,5750069000,710554.44,8092.3696,0.0539491306666667,19.7263908011596,30.0542506502868,10.3278598491272,0.24376532185529,0.37138999002575,0.12762466817046,0.000102626769272704,2.50168474427293e-05
ECU.15,ECU,-439.191386036148,-504.247807482765,-65.0564214466179,1164782800,146946.78,7926.5625,0.05284375,46.4170396116953,53.2926901533348,6.87565054163943,0.585588514714863,0.672330409977021,0.0867418952621572,2.12238112063965e-05,1.24284200809424e-05
ECU.16.157.747,ECU,-338.000542564906,-517.201857235261,-179.201314670354,4323787,546.64386,7909.6963,0.0527313086666667,35.6464218789818,54.5454615536916,18.8990396747098,0.450667390086542,0.689602476313681,0.238935086227139,7.89528432115073e-08,3.55814717900419e-08
ECU.16.157.R8d54b11248edcb68,ECU,-403.956950774911,-609.055009250811,-205.0980584759,33359728,4223.4634,7898.6665,0.0526577766666667,42.5429497937058,64.1429653096876,21.6000155159817,0.538609267699881,0.812073345667747,0.273464077967866,6.10003089817453e-07,3.28553317501243e-07
ECU.16.158.752,ECU,-1808.98964785476,-1985.22861958587,-176.238971731101,92805060,11683.21,7943.455,0.0529563666666667,191.595038176002,210.260989391899,18.665951215897,2.41198619713969,2.64697149278115,0.234985295641468,1.687428899937e-06,4.07005521530264e-06
ECU.16.158.753,ECU,-1531.05710221233,-1675.04504861689,-143.987946404556,63735750,8065.1284,7902.6333,0.052684222,161.325104535262,176.496890402666,15.1717858674035,2.04140946961644,2.23339339815585,0.191983928539408,1.1648622890338e-06,2.37796090763269e-06
ECU.16.158.754,ECU,-162.362350442678,-193.241329179256,-30.8789787365781,38243868,4773.897,8011.0376,0.0534069173333333,17.3425452562756,20.64084738572,3.29830212944436,0.216483133923571,0.257655105572341,0.0411719716487707,6.8950329259874e-07,1.49265833632396e-07
ECU.16.159.755,ECU,-1136.3112810569,-1236.11769893944,-99.8064178825355,38019828,4708.527,8074.676,0.0538311733333333,122.337939062393,133.08333222402,10.7453931616277,1.51508170807587,1.64815693191925,0.133075223843381,6.80061775482393e-07,1.03034915639497e-06
ECU.16.159.756,ECU,-600.260537376624,-656.680932632466,-56.4203952558421,4965710.5,628.1194,7905.679,0.0527045266666667,63.2728949982279,69.2201154508387,5.9472204526108,0.800347383168832,0.875574576843288,0.0752271936744561,9.07205150100945e-08,7.26079267880579e-08
ECU.16.159.757,ECU,-968.838990793054,-1051.51474877355,-82.6757579805013,1799713.1,227.37354,7915.227,0.05276818,102.247740514372,110.973039071875,8.72529855750306,1.2917853210574,1.40201966503141,0.110234343974002,3.28400056557214e-08,4.24222372495031e-08
ECU.16.159.758,ECU,-2158.458394797,-2363.40196929844,-204.94357450144,5802058.5,734.22705,7902.2676,0.052681784,227.422877855364,249.01646410351,21.5935862481455,2.877944526396,3.15120262573125,0.273258099335253,1.06045850693901e-07,3.05194075551518e-07
ECU.16.159.759,ECU,-1248.60318340434,-1360.21084256376,-111.607659159421,9434794,1188.9741,7935.2393,0.0529015953333333,132.106200680736,143.914647122641,11.8084464419046,1.66480424453912,1.81361445675168,0.148810212212561,1.71725857672385e-07,2.85889936750106e-07
ECU.16.159.760,ECU,-1139.33408504919,-1239.44970409606,-100.115619046864,4108392.8,516.3274,7956.953,0.0530463533333333,120.875036880459,131.49657388475,10.6215370042907,1.51911211339893,1.65259960546141,0.133487492062486,7.45741775239279e-08,1.13286536423361e-07
ECU.16.160,ECU,-199.323137204792,-319.133848635867,-119.810711431075,340570500,36902.723,9228.872,0.0615258133333333,24.5270362653529,39.2699391990373,14.7429029336844,0.265764182939723,0.425511798181157,0.159747615241433,5.32993255077754e-06,1.41650516948123e-06
ECU.16.161.767,ECU,-126.047975022778,-190.535982786346,-64.4880077635682,33275088,4142.935,8031.7666,0.0535451106666667,13.4985055438077,20.404540568554,6.90603502474624,0.168063966697037,0.254047977048461,0.0859840103514243,5.98372215303883e-07,1.00564808065264e-07
ECU.16.161.Rd97ac3773c64a439,ECU,-198.522724159057,-268.277930378646,-69.7552062195896,147204420,18540.416,7939.65,0.052931,21.016012624926,28.4004382657442,7.3844256408182,0.264696965545409,0.357703907171528,0.0930069416261195,2.6778285912223e-06,7.0881310234728e-07
ECU.16.162.773,ECU,-202.641097975394,-323.665874595004,-121.02477661961,434173730,52351.81,8293.386,0.05528924,22.4077445996502,35.7904804405862,13.382735840936,0.270188130633859,0.431554499460006,0.161366368826147,7.56127444067261e-06,2.04296660633491e-06
ECU.16.162.Raa337c1ce707beea,ECU,-226.347128956077,-357.598205122883,-131.251076166806,157680050,19193.168,8215.426,0.0547695066666667,24.7938411766815,39.1709545589315,14.3771133822501,0.301796171941436,0.47679760683051,0.175001434889074,2.77210684088927e-06,8.36611232793051e-07
ECU.16.163.780,ECU,-932.876947777486,-1012.18996062648,-79.3130128489901,659061.06,83.37029,7905.2266,0.0527015106666667,98.3280488279653,106.687880013298,8.35983118533305,1.24383593036998,1.34958661416863,0.105750683798653,1.20413342516422e-08,1.49774441917873e-08
ECU.16.163.R571740adb84e70f9,ECU,-1152.98908487207,-1254.50941338824,-101.520328516168,32808926,4045.354,8110.273,0.0540684866666667,124.680749924436,135.65885098198,10.9781010575441,1.53731877982943,1.67267921785099,0.135360438021557,5.84278400377613e-07,8.98222157549204e-07
ECU.16.163.R7f7ffd0dd76778e1,ECU,-2237.6306706733,-2450.73326611366,-213.102595440356,17600006,2217.8394,7935.6543,0.052904362,236.760846047206,259.308959751838,22.5481137046323,2.98350756089773,3.26764435481821,0.284136793920475,3.20326887814131e-07,9.55697691752299e-07
ECU.16.164.788,ECU,-190.074373595173,-240.300394428297,-50.226020833124,289675100,34117.4,8490.539,0.0566035933333333,21.5177850921384,27.2037316081178,5.68594651597936,0.253432498126897,0.320400525904395,0.0669680277774987,4.92764289529252e-06,1.24882484883124e-06
ECU.16.164.R4e4c1721b1e028b7,ECU,-202.896044272256,-310.19251933676,-107.296475064504,221352590,27755.676,7975.039,0.0531669266666667,21.5747182135595,32.9839658562522,11.4092476426927,0.270528059029674,0.413590025782347,0.143061966752672,4.00880663958687e-06,1.08449467923271e-06
ECU.16.164.R69c3acdf4f19d281,ECU,-2148.82564773305,-2353.53452950008,-204.708881767027,29526750,3734.6104,7906.2466,0.0527083106666667,226.52193961843,248.101658291235,21.5797186728047,2.86510086364407,3.13804603933344,0.272945175689369,5.393970936896e-07,1.54542707897717e-06
ECU.17.165.789,ECU,-830.938832469407,-905.70932117354,-74.7704887041332,14034496,1759.3027,7977.3057,0.053182038,88.3820411281273,96.3349350712109,7.95289394308356,1.10791844329254,1.20761242823139,0.0996939849388442,2.54099534264743e-07,2.81521560443954e-07
ECU.17.165.790,ECU,-840.561915014357,-918.725752139725,-78.1638371253678,6346529,797.70215,7956.013,0.0530400866666667,89.1669536421217,97.4585870327791,8.29163339065745,1.12074922001914,1.22496766951963,0.10421844950049,1.15213683692399e-07,1.29125646133789e-07
ECU.17.165.791,ECU,-983.972166628774,-1068.55352713258,-84.5813605038071,76835496,8600.404,8933.94,0.0595596,117.209977311086,127.285241309211,10.0752639981251,1.31196288883837,1.42473803617677,0.112775147338409,1.24217319219065e-06,1.62968512966402e-06
ECU.17.166.800,ECU,-654.565158513418,-727.220478841633,-72.6553203282149,306727230,33258.117,9222.628,0.0614841866666667,80.4908127830705,89.4251193378434,8.93430655477284,0.872753544684558,0.969627305122177,0.0968737604376198,4.8035349688387e-06,4.1923021710702e-06
ECU.17.166.805,ECU,-644.100036048913,-705.315850458017,-61.2158144091038,48624040,5908.8696,8228.992,0.0548599466666667,70.6705872512829,77.3871798785629,6.71659262728,0.858800048065218,0.940421133944023,0.081621085878805,8.53429607873107e-07,7.32925388261704e-07
ECU.17.166.R312c1fb2ca5d436d,ECU,-189.253781154227,-266.309975191741,-77.0561940375146,137282450,17338.18,7917.9272,0.0527861813333333,19.979968820052,28.1149732826935,8.13500446264152,0.252338374872302,0.355079966922321,0.102741592050019,2.50418729136168e-06,6.31902551478077e-07
ECU.17.166.R892d9b98c9aafbff,ECU,-254.997054066371,-395.432324825109,-140.435270758738,81877110,10363.496,7900.53,0.0526702,26.8614916741732,41.6549992700069,14.7935075958337,0.339996072088495,0.527243099766812,0.187247027678317,1.49682002247511e-06,5.08912928264951e-07
ECU.17.167.808,ECU,-155.324588631186,-225.762557445459,-70.4379688142725,26012238,3273.2314,7946.9595,0.05297973,16.4581095360827,23.9216786751398,7.46356913905715,0.207099451508249,0.301016743260612,0.0939172917523633,4.72759221185037e-07,9.7908175402888e-08
ECU.18.168.812,ECU,-2207.13989243012,-2417.08988993898,-209.949997508855,52863696,6650.676,7948.62,0.0529908,233.916217223572,256.167053879557,22.2508366559845,2.94285318990683,3.22278651991864,0.279933330011807,9.60570158930413e-07,2.82681695633768e-06
ECU.18.168.Ra5339466911a2d7e,ECU,-2141.73476776797,-2344.96135580116,-203.226588033191,620357500,73163.12,8479.102,0.0565273466666667,242.133167371345,265.108886958617,22.9757195872721,2.85564635702396,3.12661514106821,0.270968784044254,1.05670926994857e-05,3.01758797716208e-05
ECU.18.169.816,ECU,-2164.36803942393,-2369.91845069825,-205.550411274322,113704936,12420.279,9154.781,0.0610318733333333,264.190872057673,289.281125386691,25.0902533290179,2.88582405256524,3.15989126759767,0.274067215032429,1.79388521903489e-06,5.17683711263214e-06
ECU.18.169.820,ECU,-1152.78910683578,-1256.29348808832,-103.504381252536,28078354,3513.8684,7990.7246,0.0532714973333333,122.821603661396,133.849270401161,11.0276667397656,1.53705214244771,1.67505798411775,0.138005841670049,5.07514894342854e-07,7.80076855673805e-07
ECU.18.169.R0f7683fcd4546cbb,ECU,-1859.64439202321,-2033.83242525435,-174.188033231141,285319460,29186.234,9775.823,0.0651721533333333,242.39405892482,265.098477345963,22.7044184211433,2.47952585603094,2.7117765670058,0.232250710974854,4.21542493303842e-06,1.04522551156263e-05
ECU.18.169.R8e4c6b2b5aa6bfbf,ECU,-2261.26880042556,-2476.79343995215,-215.524639526595,286106660,34538.04,8283.8125,0.0552254166666667,249.75902339767,273.563899437249,23.8048760395787,3.01502506723408,3.30239125326954,0.28736618603546,4.98839675424648e-06,1.50401412593622e-05
ECU.18.170.823,ECU,-152.934619203242,-228.713573854273,-75.7789546510312,419774720,51110.727,8213.046,0.05475364,16.7474541667827,25.0458013718605,8.29834720507778,0.203912825604322,0.304951431805697,0.101038606201375,7.38202239252655e-06,1.50528904473447e-06
ECU.18.171.825,ECU,-1541.4285717812,-1682.86303711928,-141.434465338077,40136896,4553.155,8815.184,0.0587678933333333,181.17301977478,197.79663092007,16.6236111452903,2.05523809570827,2.24381738282571,0.188579287117437,6.57621093251995e-07,1.35156792339282e-06
ECU.18.171.827,ECU,-1544.4134857314,-1686.15439244143,-141.74090671003,17341240,1937.412,8950.724,0.0596714933333333,184.314918035463,201.230701175079,16.9157831396163,2.05921798097521,2.24820585658858,0.188987875613373,2.79824209261388e-07,5.76219043223218e-07
ECU.18.171.Rab06cccfd9035a85,ECU,-2146.06083008607,-2349.72425376431,-203.663423678238,246380750,26478.596,9304.902,0.06203268,266.251809466527,291.519385444,25.2675759774731,2.86141444011476,3.13296567168574,0.271551231570984,3.82435547423663e-06,1.09430659781126e-05
ECU.18.172.829,ECU,-249.867352896009,-295.380263415427,-45.5129105194185,100674536,12574.704,8006.1157,0.0533741046666667,26.672892492509,31.5313141920052,4.85842169949616,0.333156470528012,0.39384035122057,0.0606838806925581,1.81618912420074e-06,6.0507515843008e-07
ECU.18.173.857,ECU,-1642.21608666015,-1794.0516586191,-151.835571958946,19476253000,1598248.4,12185.999,0.0812399933333333,266.827247864327,291.497489571742,24.6702417074153,2.1896214488802,2.3920688781588,0.202447429278595,0.000230838146317499,0.000505448156396542
ECU.18.173.R8b82ac59046f0bd0,ECU,-1450.56183196198,-1582.69362023893,-132.131788276945,5494273500,479211.5,11465.237,0.0764349133333333,221.747135821311,241.946099392364,20.1989635710533,1.93408244261598,2.11025816031857,0.176175717702594,6.92134554015684e-05,0.000133864528884957
ECU.18.173.Re24ccb7f40be6fad,ECU,-1304.99144957691,-1422.9378311769,-117.946381599985,307444860,37232.414,8257.452,0.05504968,143.67872340389,156.664544532365,12.9858211284741,1.73998859943588,1.8972504415692,0.157261842133313,5.37755046755291e-06,9.35687650643317e-06
ECU.18.173.Rfba089ae20c0c758,ECU,-1587.69130590688,-1733.9299560571,-146.238650150217,753285500,85909.3,8768.382,0.05845588,185.619784910272,202.716802879358,17.0970179690861,2.11692174120917,2.31190660807613,0.194984866866956,1.24080484381739e-05,2.62668675047468e-05
ECU.18.174.864,ECU,-1897.7781662334,-2075.88663284326,-178.108466609868,50815400,5571.599,9120.434,0.0608028933333333,230.780806823636,252.439827017723,21.6590201940867,2.53037088831119,2.76784884379102,0.237477955479823,8.04716954626346e-07,2.03623235531695e-06
ECU.18.174.865,ECU,-1910.66906395595,-2090.10442637181,-179.435362415859,7375298,882.9672,8352.855,0.0556857,212.793888589464,232.777856111225,19.9839675217616,2.54755875194127,2.78680590182908,0.239247149887812,1.27528681841416e-07,3.24886809548633e-07
ECU.18.174.866,ECU,-1897.7781662334,-2075.88663284326,-178.108466609868,908867400,79243.47,11469.304,0.0764620266666667,290.215929507911,317.452998154877,27.2370686469656,2.53037088831119,2.76784884379102,0.237477955479823,1.14452895573469e-05,2.89608275042026e-05
ECU.18.175.867,ECU,-1371.7309836682,-1497.89145474375,-126.160471075551,29595954,3695.7673,8008.0674,0.053387116,146.465522291777,159.936209699627,13.4706874078502,1.82897464489093,1.997188606325,0.168213961434068,5.33786908688804e-07,9.76282721766535e-07
ECU.18.175.R4d5548bdd88ba1ae,ECU,-231.315914431718,-288.708706508834,-57.3927920771157,329738530,41124.293,8018.096,0.0534539733333333,24.7295094432173,30.8652549976487,6.13574555443137,0.308421219242291,0.384944942011778,0.0765237227694876,5.93966217312509e-06,1.83191784932255e-06
ECU.18.176.874,ECU,-150.547735055727,-222.96459689935,-72.4168618436229,104808080,12845.657,8159.0283,0.054393522,16.3776430776077,24.2556594133318,7.87801633572413,0.200730313407636,0.297286129199133,0.0965558157914972,1.85532339660744e-06,3.72419646873531e-07
ECU.18.176.875,ECU,-314.967654559888,-349.678136605762,-34.7104820458749,2641419800,306599,8615.227,0.0574348466666667,36.1802378892136,40.1674203172754,3.98718242806182,0.419956872746517,0.46623751547435,0.0462806427278331,4.42826939934986e-05,1.85968216863006e-05
ECU.18.176.R9c952e2c452ccdf3,ECU,-297.413756493767,-377.333095482037,-79.9193389882707,313737950,38766.24,8093.072,0.0539538133333333,32.0932126012603,40.7171187962534,8.62390619499309,0.396551675325022,0.50311079397605,0.106559118651028,5.59908396047778e-06,2.22032612481292e-06
ECU.19.177,ECU,-115.320450988697,-167.083066578749,-51.7626155900525,81099090,10112.4375,8019.737,0.0534649133333333,12.3311958353432,17.8661633482008,5.53496751285761,0.153760601318263,0.222777422104999,0.0690168207867367,1.46055915166351e-06,2.24576453420673e-07
ECU.19.178.880,ECU,-296.190086349934,-456.620937203324,-160.43085085339,8052301,1019.39136,7899.126,0.05266084,31.1952374937201,48.0920842294286,16.8968467357085,0.394920115133245,0.608827916271099,0.213907801137854,1.47232690434399e-07,5.81451510577305e-08
ECU.19.178.R2c6866158ce8ee27,ECU,-212.068373731631,-337.63483569644,-125.566461964808,43814270,5454.1226,8033.2393,0.0535549286666667,22.714613255307,36.1640190822091,13.449405826902,0.282757831642175,0.450179780928586,0.167421949286411,7.87749608116221e-07,2.22742371067916e-07
