iso,year,adm0_id,adm1_id,admin_name,getal_admin_name1,getal_admin_name2,gdppc_adm1_1,gdppc_adm0_1,gdppc_adm0_infill_1,gdppc_adm1_infill_1,log_gdppc_adm0_1,log_gdppc_adm1_1,log_gdppc_adm0_infill_1,log_gdppc_adm1_infill_1,gdppc_adm0_growthrate_1,gdppc_adm0_backgrowthrate_1,gdppc_adm0_PWT_1,pop_tot1,pop_adm_name1,gdppc_adm1_2,gdppc_adm0_2,gdppc_adm0_infill_2,gdppc_adm1_infill_2,log_gdppc_adm0_2,log_gdppc_adm1_2,log_gdppc_adm0_infill_2,log_gdppc_adm1_infill_2,gdppc_adm0_growthrate_2,gdppc_adm0_backgrowthrate_2,gdppc_adm0_PWT_2,pop_tot2,pop_adm_name2,match_id
CHN,1999,20000000,20700000,Hunan,Hunan,,,,3050.820654296869,2188.789135742205,,,8.0196213722229,7.687737751007077,.041966423,-.040276177,3519.6196,798568.5,Hunan,,,,,,,,,,,,,,28
CHN,1999,,,missing,Fujian,,,,3050.820654296869,4268.078125,,,8.0196213722229,8.354113960266105,.041966423,-.040276177,3519.6196,371793,Fujian,,,,,,,,,,,,,,34
CHN,1999,,,missing,Shanxi,,,,3050.820654296869,2211.382299804682,,,8.0196213722229,7.69800691604614,.041966423,-.040276177,3519.6196,293908.5,Shanxi,,,,,,,,,,,,,,42
CHN,1999,,,missing,Yunnan,,,,3050.820654296869,1838.207202148435,,,8.0196213722229,7.514500522613517,.041966423,-.040276177,3519.6196,509122,Yunnan,,,,,,,,,,,,,,46
CHN,1999,20000000,20500000,Henan,Henan,,,,3050.820654296869,2157.921508789063,,,8.0196213722229,7.673557281494141,.041966423,-.040276177,3519.6196,639308,Henan,,,,,,,,,,,,,,26
CHN,1999,,,missing,Gansu w/ Inner Mongolia & Ningxia,,,,3050.820654296869,2049.920922851568,,,8.0196213722229,7.619977569580087,.041966423,-.040276177,3519.6196,351710,Gansu Neimenggu Ningxia,,,,,,,,,,,,,,35
CHN,1999,,,missing,Tianjin,,,,3050.820654296869,6260.662011718727,,,8.0196213722229,8.73698539733887,.041966423,-.040276177,3519.6196,95549.375,Tianjin,,,,,,,,,,,,,,43
CHN,1999,,,missing,Hebei,,,,3050.820654296869,2909.722949218762,,,8.0196213722229,7.971140289306632,.041966423,-.040276177,3519.6196,410815.5,Hebei,,,,,,,,,,,,,,37
CHN,2000,,,missing,Shanxi,,2298.27587890625,3173.696044921875,3173.696044921875,2298.27587890625,8.0626526,7.7399144,8.062652587890625,7.739914417266846,.040276177,-.038716812,3721.8508,294327.5,Shanxi,,,,,,,,,,,,,,42
CHN,2000,20000000,20200000,Guangxi,Guangxi,,1819.317993164063,3173.696044921875,3173.696044921875,1819.317993164063,8.0626526,7.506217,8.062652587890625,7.506217002868652,.040276177,-.038716812,3721.8508,1277244.8,Guangxi,,,,,,,,,,,,,,23
CHN,2000,,,missing,Tianjin,,6559.0732421875,3173.696044921875,3173.696044921875,6559.0732421875,8.0626526,8.7886047,8.062652587890625,8.788604736328125,.040276177,-.038716812,3721.8508,88529,Tianjin,,,,,,,,,,,,,,43
CHN,2000,20000000,20000000,Beijing,Beijing,,8735.330078125,3173.696044921875,3173.696044921875,8735.330078125,8.0626526,9.0751314,8.062652587890625,9.075131416320801,.040276177,-.038716812,3721.8508,104330,Beijing,,,,,,,,,,,,,,21
CHN,2000,,,missing,Gansu w/ Inner Mongolia & Ningxia,,2152.263916015625,3173.696044921875,3173.696044921875,2152.263916015625,8.0626526,7.6742754,8.062652587890625,7.674275398254395,.040276177,-.038716812,3721.8508,354375.5,Gansu Neimenggu Ningxia,,,,,,,,,,,,,,35
CHN,2000,,,missing,Jilin,,2951.678955078125,3173.696044921875,3173.696044921875,2951.678955078125,8.0626526,7.9901295,8.062652587890625,7.990129470825195,.040276177,-.038716812,3721.8508,239261.5,Jilin,,,,,,,,,,,,,,39
CHN,2000,20000000,20100000,Chongqing,Sichuan w/ Chongqing,,4128.4248046875,3173.696044921875,3173.696044921875,4128.4248046875,8.0626526,8.3256512,8.062652587890625,8.325651168823242,.040276177,-.038716812,3721.8508,946330.88,Sichuan Chongqing,,,,,,,,,,,,,,22
CHN,2000,,,missing,Qinghai,,2043.427001953125,3173.696044921875,3173.696044921875,2043.427001953125,8.0626526,7.6223836,8.062652587890625,7.622383594512939,.040276177,-.038716812,3721.8508,83827,Qinghai,,,,,,,,,,,,,,40
CHN,2000,,,missing,Yunnan,,1895.072998046875,3173.696044921875,3173.696044921875,1895.072998046875,8.0626526,7.5470128,8.062652587890625,7.547012805938721,.040276177,-.038716812,3721.8508,504500.5,Yunnan,,,,,,,,,,,,,,46
CHN,2000,20000000,20300000,Guizhou,Guizhou,,1150.81005859375,3173.696044921875,3173.696044921875,1150.81005859375,8.0626526,7.0482216,8.062652587890625,7.048221588134766,.040276177,-.038716812,3721.8508,443477,Guizhou,,,,,,,,,,,,,,24
CHN,2000,20000000,20800000,Jiangsu,Jiangsu,,4674.14892578125,3173.696044921875,3173.696044921875,4674.14892578125,8.0626526,8.4498024,8.062652587890625,8.449802398681641,.040276177,-.038716812,3721.8508,623762,Jiangsu,,,,,,,,,,,,,,29
CHN,2000,20000000,20500000,Henan,Henan,,2242.44189453125,3173.696044921875,3173.696044921875,2242.44189453125,8.0626526,7.7153206,8.062652587890625,7.715320587158203,.040276177,-.038716812,3721.8508,641841,Henan,,,,,,,,,,,,,,26
CHN,2000,20000000,20600000,Hubei,Hubei,,2548.739990234375,3173.696044921875,3173.696044921875,2548.739990234375,8.0626526,7.8433542,8.062652587890625,7.843354225158691,.040276177,-.038716812,3721.8508,457773.5,Hubei,,,,,,,,,,,,,,27
CHN,2000,,,missing,Jiangxi,,1925.516967773438,3173.696044921875,3173.696044921875,1925.516967773438,8.0626526,7.5629497,8.062652587890625,7.562949657440186,.040276177,-.038716812,3721.8508,306791,Jiangxi,,,,,,,,,,,,,,38
CHN,2000,20000000,21000000,Shandong,Shandong,,3700.471923828125,3173.696044921875,3173.696044921875,3700.471923828125,8.0626526,8.2162161,8.062652587890625,8.216216087341309,.040276177,-.038716812,3721.8508,596683.5,Shandong,,,,,,,,,,,,,,31
CHN,2000,20000000,20900000,Liaoning,Liaoning,,4461.9091796875,3173.696044921875,3173.696044921875,4461.9091796875,8.0626526,8.4033318,8.062652587890625,8.403331756591797,.040276177,-.038716812,3721.8508,289859,Liaoning,,,,,,,,,,,,,,30
CHN,2000,,,missing,Tibet,,1796.572998046875,3173.696044921875,3173.696044921875,1796.572998046875,8.0626526,7.4936361,8.062652587890625,7.493636131286621,.040276177,-.038716812,3721.8508,55392.5,Tibet,,,,,,,,,,,,,,44
CHN,2000,,,missing,Fujian,,4466.68017578125,3173.696044921875,3173.696044921875,4466.68017578125,8.0626526,8.4044008,8.062652587890625,8.404400825500488,.040276177,-.038716812,3721.8508,333585,Fujian,,,,,,,,,,,,,,34
CHN,2000,,,missing,Guangdong w/ Hainan,,2407.77392578125,3173.696044921875,3173.696044921875,2407.77392578125,8.0626526,7.786458,8.062652587890625,7.786458015441895,.040276177,-.038716812,3721.8508,671257,Guangdong Hainan,,,,,,,,,,,,,,36
CHN,2000,,,missing,Anhui,,1958.0400390625,3173.696044921875,3173.696044921875,1958.0400390625,8.0626526,7.579699,8.062652587890625,7.579699039459229,.040276177,-.038716812,3721.8508,639603.5,Anhui,,,,,,,,,,,,,,33
CHN,2000,20000000,20400000,Heilongjiang,Heilongjiang,,3375.51708984375,3173.696044921875,3173.696044921875,3375.51708984375,8.0626526,8.1243038,8.062652587890625,8.124303817749023,.040276177,-.038716812,3721.8508,374480,Heilongjiang,,,,,,,,,,,,,,25
CHN,2000,,,missing,Hebei,,3043.345947265625,3173.696044921875,3173.696044921875,3043.345947265625,8.0626526,8.0207129,8.062652587890625,8.020712852478027,.040276177,-.038716812,3721.8508,411111,Hebei,,,,,,,,,,,,,,37
CHN,2000,20000000,20700000,Hunan,Hunan,,2274.794921875,3173.696044921875,3173.696044921875,2274.794921875,8.0626526,7.7296453,8.062652587890625,7.729645252227783,.040276177,-.038716812,3721.8508,779517.5,Hunan,,,,,,,,,,,,,,28
CHN,2000,20000000,21100000,Shanghai,Shanghai,,11311.6796875,3173.696044921875,3173.696044921875,11311.6796875,8.0626526,9.3335915,8.062652587890625,9.333591461181641,.040276177,-.038716812,3721.8508,129366.5,Shanghai,,,,,,,,,,,,,,32
CHN,2000,,,missing,Zhejiang,,5088.7109375,3173.696044921875,3173.696044921875,5088.7109375,8.0626526,8.5347795,8.062652587890625,8.53477954864502,.040276177,-.038716812,3721.8508,410305,Zhejiang,,,,,,,,,,,,,,47
CHN,2000,,,missing,Shaanxi,,2015.056030273438,3173.696044921875,3173.696044921875,2015.056030273438,8.0626526,7.6084023,8.062652587890625,7.608402252197266,.040276177,-.038716812,3721.8508,354754,Shaanxi,,,,,,,,,,,,,,41
CHN,2000,,,missing,Xinjiang,,2872.361083984375,3173.696044921875,3173.696044921875,2872.361083984375,8.0626526,7.9628897,8.062652587890625,7.962889671325684,.040276177,-.038716812,3721.8508,130248,Xinjiang,,,,,,,,,,,,,,45
CHN,2001,20000000,20200000,Guangxi,Guangxi,,,,3499.3896484375,1978.320996093797,,,8.145486450195335,7.578726482391346,.10262281,-.093071543,3957.9678,1587788.5,Guangxi,,,,,,,,,,,,,,23
CHN,2001,,,missing,Shaanxi,,,,3499.3896484375,2269.488427734352,,,8.145486450195335,7.706281089782692,.10262281,-.093071543,3957.9678,542542.19,Shaanxi,,,,,,,,,,,,,,41
CHN,2001,,,missing,Jiangxi,,,,3499.3896484375,2122.651757812477,,,8.145486450195335,7.645623207092285,.10262281,-.093071543,3957.9678,743214.13,Jiangxi,,,,,,,,,,,,,,38
CHN,2001,,,missing,Yunnan,,,,3499.3896484375,1998.5078125,,,8.145486450195335,7.595273017883301,.10262281,-.093071543,3957.9678,674540.19,Yunnan,,,,,,,,,,,,,,46
CHN,2001,,,missing,Fujian,,,,3499.3896484375,4724.528124999953,,,8.145486450195335,8.455117416381825,.10262281,-.093071543,3957.9678,595556.63,Fujian,,,,,,,,,,,,,,34
CHN,2001,20000000,20400000,Heilongjiang,Heilongjiang,,,,3499.3896484375,3598.196484375047,,,8.145486450195335,8.18131618499757,.10262281,-.093071543,3957.9678,817998.94,Heilongjiang,,,,,,,,,,,,,,25
CHN,2001,,,missing,Anhui,,,,3499.3896484375,2112.106249999953,,,8.145486450195335,7.6460512161255,.10262281,-.093071543,3957.9678,1262470.1,Anhui,,,,,,,,,,,,,,33
CHN,2001,,,missing,Hebei,,,,3499.3896484375,3338.1357421875,,,8.145486450195335,8.099703979492176,.10262281,-.093071543,3957.9678,626783,Hebei,,,,,,,,,,,,,,37
CHN,2001,,,missing,Gansu w/ Inner Mongolia & Ningxia,,,,3499.3896484375,2439.941552734468,,,8.145486450195335,7.776638221740711,.10262281,-.093071543,3957.9678,993752.13,Gansu Neimenggu Ningxia,,,,,,,,,,,,,,35
CHN,2001,20000000,20300000,Guizhou,Guizhou,,,,3499.3896484375,1254.937451171863,,,8.145486450195335,7.122866249084495,.10262281,-.093071543,3957.9678,699605.38,Guizhou,,,,,,,,,,,,,,24
CHN,2001,20000000,20800000,Jiangsu,Jiangsu,,,,3499.3896484375,5265.248339843936,,,8.145486450195335,8.547801208496082,.10262281,-.093071543,3957.9678,469911.72,Jiangsu,,,,,,,,,,,,,,29
CHN,2001,20000000,20900000,Liaoning,Liaoning,,,,3499.3896484375,4736.227734375047,,,8.145486450195335,8.456939888000477,.10262281,-.093071543,3957.9678,638044.75,Liaoning,,,,,,,,,,,,,,30
CHN,2001,,,missing,Qinghai,,,,3499.3896484375,2254.90380859375,,,8.145486450195335,7.705790710449207,.10262281,-.093071543,3957.9678,115734.94,Qinghai,,,,,,,,,,,,,,40
CHN,2001,20000000,21000000,Shandong,Shandong,,,,3499.3896484375,4186.297753906343,,,8.145486450195335,8.317149925231945,.10262281,-.093071543,3957.9678,1404718.1,Shandong,,,,,,,,,,,,,,31
CHN,2001,,,missing,Zhejiang,,,,3499.3896484375,5732.709179687314,,,8.145486450195335,8.632835388183594,.10262281,-.093071543,3957.9678,527910.56,Zhejiang,,,,,,,,,,,,,,47
CHN,2001,,,missing,Tibet,,,,3499.3896484375,1991.070019531297,,,8.145486450195335,7.580161380767834,.10262281,-.093071543,3957.9678,109799.3,Tibet,,,,,,,,,,,,,,44
CHN,2001,,,missing,Shanxi,,,,3499.3896484375,2621.588720703032,,,8.145486450195335,7.846437454223633,.10262281,-.093071543,3957.9678,433594.66,Shanxi,,,,,,,,,,,,,,42
CHN,2001,20000000,21100000,Shanghai,Shanghai,,,,3499.3896484375,12209.82167968759,,,8.145486450195335,9.400456428527832,.10262281,-.093071543,3957.9678,356575.16,Shanghai,,,,,,,,,,,,,,32
CHN,2001,20000000,20100000,Chongqing,Sichuan w/ Chongqing,,,,3499.3896484375,4629.404687500093,,,8.145486450195335,8.420493125915527,.10262281,-.093071543,3957.9678,2006615.8,Sichuan Chongqing,,,,,,,,,,,,,,22
CHN,2001,,,missing,Tianjin,,,,3499.3896484375,7456.956640624907,,,8.145486450195335,8.892893600463879,.10262281,-.093071543,3957.9678,219345.63,Tianjin,,,,,,,,,,,,,,43
CHN,2001,,,missing,Xinjiang,,,,3499.3896484375,3087.595068359398,,,8.145486450195335,8.026531600952154,.10262281,-.093071543,3957.9678,344454.5,Xinjiang,,,,,,,,,,,,,,45
CHN,2001,20000000,20700000,Hunan,Hunan,,,,3499.3896484375,2464.994335937547,,,8.145486450195335,7.799502944946312,.10262281,-.093071543,3957.9678,1040147.4,Hunan,,,,,,,,,,,,,,28
CHN,2001,,,missing,Jilin,,,,3499.3896484375,3188.889550781227,,,8.145486450195335,8.057684135437,.10262281,-.093071543,3957.9678,672036.13,Jilin,,,,,,,,,,,,,,39
CHN,2001,20000000,20600000,Hubei,Hubei,,,,3499.3896484375,2759.061572265578,,,8.145486450195335,7.912440490722645,.10262281,-.093071543,3957.9678,963911.75,Hubei,,,,,,,,,,,,,,27
CHN,2001,,,missing,Guangdong w/ Hainan,,,,3499.3896484375,2598.670947265578,,,8.145486450195335,7.853240013122559,.10262281,-.093071543,3957.9678,760021.63,Guangdong Hainan,,,,,,,,,,,,,,36
CHN,2001,20000000,20500000,Henan,Henan,,,,3499.3896484375,2500.985693359398,,,8.145486450195335,7.80635929107666,.10262281,-.093071543,3957.9678,1183531.3,Henan,,,,,,,,,,,,,,26
CHN,2001,20000000,20000000,Beijing,Beijing,,,,3499.3896484375,9715.446093750186,,,8.145486450195335,9.164197540283226,.10262281,-.093071543,3957.9678,424606.66,Beijing,,,,,,,,,,,,,,21
CHN,2002,,,missing,Guangdong w/ Hainan,,,,3825.083251953125,2789.567968749965,,,8.228320312500017,7.920022010803223,.093071543,-.0851468,4360.1079,1134617.8,Guangdong Hainan,,,,,,,,,,,,,,36
CHN,2002,20000000,21000000,Shandong,Shandong,,,,3825.083251953125,4672.123583984445,,,8.228320312500017,8.418083763122553,.093071543,-.0851468,4360.1079,2359070.8,Shandong,,,,,,,,,,,,,,31
CHN,2002,,,missing,Hebei,,,,3825.083251953125,3632.925537109375,,,8.228320312500017,8.178695106506353,.093071543,-.0851468,4360.1079,963227.06,Hebei,,,,,,,,,,,,,,37
CHN,2002,,,missing,Gansu w/ Inner Mongolia & Ningxia,,,,3825.083251953125,2727.619189453195,,,8.228320312500017,7.879001045227056,.093071543,-.0851468,4360.1079,1686851.3,Gansu Neimenggu Ningxia,,,,,,,,,,,,,,35
CHN,2002,,,missing,Jilin,,,,3825.083251953125,3426.100146484387,,,8.228320312500017,8.125238800048834,.093071543,-.0851468,4360.1079,1104810.8,Jilin,,,,,,,,,,,,,,39
CHN,2002,20000000,20200000,Guangxi,Guangxi,,,,3825.083251953125,2137.323999023472,,,8.228320312500017,7.651235961914068,.093071543,-.0851468,4360.1079,1927321.4,Guangxi,,,,,,,,,,,,,,23
CHN,2002,20000000,20300000,Guizhou,Guizhou,,,,3825.083251953125,1359.064843750006,,,8.228320312500017,7.197510910034197,.093071543,-.0851468,4360.1079,977805.75,Guizhou,,,,,,,,,,,,,,24
CHN,2002,20000000,20100000,Chongqing,Sichuan w/ Chongqing,,,,3825.083251953125,5130.38457031257,,,8.228320312500017,8.515335083007813,.093071543,-.0851468,4360.1079,3178693,Sichuan Chongqing,,,,,,,,,,,,,,22
CHN,2002,20000000,20500000,Henan,Henan,,,,3825.083251953125,2759.529492187488,,,8.228320312500017,7.897397994995117,.093071543,-.0851468,4360.1079,1950049.5,Henan,,,,,,,,,,,,,,26
CHN,2002,20000000,20600000,Hubei,Hubei,,,,3825.083251953125,2969.38315429684,,,8.228320312500017,7.981526756286627,.093071543,-.0851468,4360.1079,1617054.5,Hubei,,,,,,,,,,,,,,27
CHN,2002,,,missing,Tianjin,,,,3825.083251953125,8354.840039062547,,,8.228320312500017,8.997182464599604,.093071543,-.0851468,4360.1079,423887.75,Tianjin,,,,,,,,,,,,,,43
CHN,2002,,,missing,Shanxi,,,,3825.083251953125,2944.90156249993,,,8.228320312500017,7.95296049118042,.093071543,-.0851468,4360.1079,669696.31,Shanxi,,,,,,,,,,,,,,42
CHN,2002,,,missing,Shaanxi,,,,3825.083251953125,2523.920825195324,,,8.228320312500017,7.804159927368147,.093071543,-.0851468,4360.1079,767275.31,Shaanxi,,,,,,,,,,,,,,41
CHN,2002,,,missing,Fujian,,,,3825.083251953125,4982.376074218715,,,8.228320312500017,8.505834007263175,.093071543,-.0851468,4360.1079,902181.19,Fujian,,,,,,,,,,,,,,34
CHN,2002,,,missing,Xinjiang,,,,3825.083251953125,3302.829052734363,,,8.228320312500017,8.09017353057861,.093071543,-.0851468,4360.1079,586936,Xinjiang,,,,,,,,,,,,,,45
CHN,2002,20000000,20400000,Heilongjiang,Heilongjiang,,,,3825.083251953125,3820.875878906285,,,8.228320312500017,8.238328552246102,.093071543,-.0851468,4360.1079,1261517.9,Heilongjiang,,,,,,,,,,,,,,25
CHN,2002,,,missing,Tibet,,,,3825.083251953125,2185.56704101566,,,8.228320312500017,7.666686630249018,.093071543,-.0851468,4360.1079,164206.11,Tibet,,,,,,,,,,,,,,44
CHN,2002,,,missing,Qinghai,,,,3825.083251953125,2466.380615234375,,,8.228320312500017,7.789197826385504,.093071543,-.0851468,4360.1079,185362.38,Qinghai,,,,,,,,,,,,,,40
CHN,2002,,,missing,Zhejiang,,,,3825.083251953125,6376.70742187486,,,8.228320312500017,8.730891227722168,.093071543,-.0851468,4360.1079,802810.63,Zhejiang,,,,,,,,,,,,,,47
CHN,2002,20000000,20000000,Beijing,Beijing,,,,3825.083251953125,10695.56210937514,,,8.228320312500017,9.253263664245623,.093071543,-.0851468,4360.1079,744883.31,Beijing,,,,,,,,,,,,,,21
CHN,2002,20000000,20700000,Hunan,Hunan,,,,3825.083251953125,2655.193750000035,,,8.228320312500017,7.869360637664812,.093071543,-.0851468,4360.1079,1566575.4,Hunan,,,,,,,,,,,,,,28
CHN,2002,,,missing,Jiangxi,,,,3825.083251953125,2319.786547851574,,,8.228320312500017,7.728296756744385,.093071543,-.0851468,4360.1079,1179637.3,Jiangxi,,,,,,,,,,,,,,38
CHN,2002,20000000,21100000,Shanghai,Shanghai,,,,3825.083251953125,13107.96367187495,,,8.228320312500017,9.467321395874023,.093071543,-.0851468,4360.1079,583783.81,Shanghai,,,,,,,,,,,,,,32
CHN,2002,,,missing,Yunnan,,,,3825.083251953125,2101.942626953125,,,8.228320312500017,7.643533229827881,.093071543,-.0851468,4360.1079,951928.88,Yunnan,,,,,,,,,,,,,,46
CHN,2002,,,missing,Anhui,,,,3825.083251953125,2266.172460937465,,,8.228320312500017,7.712403392791742,.093071543,-.0851468,4360.1079,1929044.9,Anhui,,,,,,,,,,,,,,33
CHN,2002,20000000,20900000,Liaoning,Liaoning,,,,3825.083251953125,5010.546289062477,,,8.228320312500017,8.510548019409171,.093071543,-.0851468,4360.1079,1070178.5,Liaoning,,,,,,,,,,,,,,30
CHN,2002,20000000,20800000,Jiangsu,Jiangsu,,,,3825.083251953125,5856.34775390639,,,8.228320312500017,8.645800018310553,.093071543,-.0851468,4360.1079,717606.44,Jiangsu,,,,,,,,,,,,,,29
CHN,2003,,,missing,Zhejiang,,,,4150.77685546875,7020.705664062407,,,8.311154174804699,8.828947067260742,.0851468,-.0784657,4727.0625,1077710.8,Zhejiang,,,,,,,,,,,,,,47
CHN,2003,,,missing,Anhui,,,,4150.77685546875,2420.238671874977,,,8.311154174804699,7.778755569458013,.0851468,-.0784657,4727.0625,2595619.5,Anhui,,,,,,,,,,,,,,33
CHN,2003,20000000,20100000,Chongqing,Sichuan w/ Chongqing,,,,4150.77685546875,5631.364453125047,,,8.311154174804699,8.610177040100098,.0851468,-.0784657,4727.0625,4350770.5,Sichuan Chongqing,,,,,,,,,,,,,,22
CHN,2003,20000000,20300000,Guizhou,Guizhou,,,,4150.77685546875,1463.192236328119,,,8.311154174804699,7.272155570983898,.0851468,-.0784657,4727.0625,1256006.1,Guizhou,,,,,,,,,,,,,,24
CHN,2003,,,missing,Guangdong w/ Hainan,,,,4150.77685546875,2980.464990234352,,,8.311154174804699,7.986804008483887,.0851468,-.0784657,4727.0625,1509213.9,Guangdong Hainan,,,,,,,,,,,,,,36
CHN,2003,20000000,20000000,Beijing,Beijing,,,,4150.77685546875,11675.67812500009,,,8.311154174804699,9.342329788208019,.0851468,-.0784657,4727.0625,1065160,Beijing,,,,,,,,,,,,,,21
CHN,2003,,,missing,Shanxi,,,,4150.77685546875,3268.214404296828,,,8.311154174804699,8.059483528137207,.0851468,-.0784657,4727.0625,905797.94,Shanxi,,,,,,,,,,,,,,42
CHN,2003,20000000,20700000,Hunan,Hunan,,,,4150.77685546875,2845.393164062523,,,8.311154174804699,7.939218330383312,.0851468,-.0784657,4727.0625,2093003.4,Hunan,,,,,,,,,,,,,,28
CHN,2003,,,missing,Shaanxi,,,,4150.77685546875,2778.353222656238,,,8.311154174804699,7.902038764953602,.0851468,-.0784657,4727.0625,992008.5,Shaanxi,,,,,,,,,,,,,,41
CHN,2003,,,missing,Xinjiang,,,,4150.77685546875,3518.063037109387,,,8.311154174804699,8.153815460205081,.0851468,-.0784657,4727.0625,829417.44,Xinjiang,,,,,,,,,,,,,,45
CHN,2003,,,missing,Hebei,,,,4150.77685546875,3927.71533203125,,,8.311154174804699,8.257686233520502,.0851468,-.0784657,4727.0625,1299671.1,Hebei,,,,,,,,,,,,,,37
CHN,2003,,,missing,Gansu w/ Inner Mongolia & Ningxia,,,,4150.77685546875,3015.296826171922,,,8.311154174804699,7.981363868713373,.0851468,-.0784657,4727.0625,2379950.3,Gansu Neimenggu Ningxia,,,,,,,,,,,,,,35
CHN,2003,20000000,21000000,Shandong,Shandong,,,,4150.77685546875,5157.949414062547,,,8.311154174804699,8.519017601013189,.0851468,-.0784657,4727.0625,3313423.3,Shandong,,,,,,,,,,,,,,31
CHN,2003,20000000,20800000,Jiangsu,Jiangsu,,,,4150.77685546875,6447.447167968843,,,8.311154174804699,8.743798828124994,.0851468,-.0784657,4727.0625,965301.19,Jiangsu,,,,,,,,,,,,,,29
CHN,2003,,,missing,Yunnan,,,,4150.77685546875,2205.37744140625,,,8.311154174804699,7.691793441772461,.0851468,-.0784657,4727.0625,1229317.6,Yunnan,,,,,,,,,,,,,,46
CHN,2003,20000000,20600000,Hubei,Hubei,,,,4150.77685546875,3179.704736328102,,,8.311154174804699,8.05061302185058,.0851468,-.0784657,4727.0625,2270197.3,Hubei,,,,,,,,,,,,,,27
CHN,2003,20000000,21100000,Shanghai,Shanghai,,,,4150.77685546875,14006.10566406255,,,8.311154174804699,9.534186363220215,.0851468,-.0784657,4727.0625,810992.5,Shanghai,,,,,,,,,,,,,,32
CHN,2003,20000000,20500000,Henan,Henan,,,,4150.77685546875,3018.073291015637,,,8.311154174804699,7.988436698913574,.0851468,-.0784657,4727.0625,2716567.8,Henan,,,,,,,,,,,,,,26
CHN,2003,,,missing,Tianjin,,,,4150.77685546875,9252.723437499953,,,8.311154174804699,9.101471328735357,.0851468,-.0784657,4727.0625,628429.88,Tianjin,,,,,,,,,,,,,,43
CHN,2003,20000000,20200000,Guangxi,Guangxi,,,,4150.77685546875,2296.327001953148,,,8.311154174804699,7.723745441436762,.0851468,-.0784657,4727.0625,2266854.3,Guangxi,,,,,,,,,,,,,,23
CHN,2003,,,missing,Jilin,,,,4150.77685546875,3663.310742187488,,,8.311154174804699,8.192793464660639,.0851468,-.0784657,4727.0625,1537585.4,Jilin,,,,,,,,,,,,,,39
CHN,2003,,,missing,Jiangxi,,,,4150.77685546875,2516.921337890613,,,8.311154174804699,7.810970306396484,.0851468,-.0784657,4727.0625,1616060.4,Jiangxi,,,,,,,,,,,,,,38
CHN,2003,20000000,20400000,Heilongjiang,Heilongjiang,,,,4150.77685546875,4043.555273437523,,,8.311154174804699,8.295340919494635,.0851468,-.0784657,4727.0625,1705036.8,Heilongjiang,,,,,,,,,,,,,,25
CHN,2003,,,missing,Qinghai,,,,4150.77685546875,2677.857421875,,,8.311154174804699,7.872604942321772,.0851468,-.0784657,4727.0625,254989.81,Qinghai,,,,,,,,,,,,,,40
CHN,2003,20000000,20900000,Liaoning,Liaoning,,,,4150.77685546875,5284.864843750023,,,8.311154174804699,8.564156150817865,.0851468,-.0784657,4727.0625,1502312.3,Liaoning,,,,,,,,,,,,,,30
CHN,2003,,,missing,Fujian,,,,4150.77685546875,5240.224023437477,,,8.311154174804699,8.556550598144526,.0851468,-.0784657,4727.0625,1208805.8,Fujian,,,,,,,,,,,,,,34
CHN,2003,,,missing,Tibet,,,,4150.77685546875,2380.064062500023,,,8.311154174804699,7.75321187973023,.0851468,-.0784657,4727.0625,218612.91,Tibet,,,,,,,,,,,,,,44
CHN,2004,,,missing,Tianjin,,,,4476.470458984375,10150.60683593736,,,8.393988037109381,9.205760192871111,.0784657,-.07275679,5199.8809,1375235.5,Tianjin,,,,,,,,,,,,,,43
CHN,2004,,,missing,Hebei,,,,4476.470458984375,4222.505126953125,,,8.393988037109381,8.336677360534651,.0784657,-.07275679,5199.8809,3543112.3,Hebei,,,,,,,,,,,,,,37
CHN,2004,20000000,20600000,Hubei,Hubei,,,,4476.470458984375,3390.026318359363,,,8.393988037109381,8.119699287414534,.0784657,-.07275679,5199.8809,3887684.3,Hubei,,,,,,,,,,,,,,27
CHN,2004,,,missing,Jiangxi,,,,4476.470458984375,2714.056127929653,,,8.393988037109381,7.893643856048584,.0784657,-.07275679,5199.8809,2052483.5,Jiangxi,,,,,,,,,,,,,,38
CHN,2004,,,missing,Jilin,,,,4476.470458984375,3900.52133789059,,,8.393988037109381,8.260348129272444,.0784657,-.07275679,5199.8809,2248181.8,Jilin,,,,,,,,,,,,,,39
CHN,2004,,,missing,Fujian,,,,4476.470458984375,5498.071972656238,,,8.393988037109381,8.607267189025876,.0784657,-.07275679,5199.8809,2419510.5,Fujian,,,,,,,,,,,,,,34
CHN,2004,20000000,21100000,Shanghai,Shanghai,,,,4476.470458984375,14904.24765625014,,,8.393988037109381,9.601051330566406,.0784657,-.07275679,5199.8809,1038201.1,Shanghai,,,,,,,,,,,,,,32
CHN,2004,20000000,21000000,Shandong,Shandong,,,,4476.470458984375,5643.775244140648,,,8.393988037109381,8.619951438903826,.0784657,-.07275679,5199.8809,5585492,Shandong,,,,,,,,,,,,,,31
CHN,2004,,,missing,Shaanxi,,,,4476.470458984375,3032.785620117153,,,8.393988037109381,7.999917602539057,.0784657,-.07275679,5199.8809,1216741.6,Shaanxi,,,,,,,,,,,,,,41
