Country,Code,Region,year,Latitude,Inverse Distance to Coast,Malaria Ecology,Ln(Cum Oil & Gas Prod),Ln(Population density),Capital is in Region,GDP pc COUNTRY,GDP pc STATE,Years of Education,Regional lights,Lights Country
Russian Federation,RUS,Astrakhan Region,2005,47.15652,2.22E-03,7.63E-02,0.0001641,3.091879,0,12214.86,7184.829,,0.6092325,0.4875321
Russian Federation,RUS,Astrakhan Region,2010,47.15652,2.22E-03,7.63E-02,0.0001641,3.094852,0,15062.24,8554.535,12.00905,0.941946,0.8382785
Russian Federation,RUS,Belgorod Region,1995,50.67587,2.58E-03,4.90E-03,0,3.994262,0,8061.45,7515.129,9.159873,2.488559,0.6162025
Russian Federation,RUS,Belgorod Region,2000,50.67587,2.58E-03,4.90E-03,0,4.024371,0,8525.829,6338.694,10.17674,2.287758,0.5319455
Russian Federation,RUS,Belgorod Region,2005,50.67587,2.58E-03,4.90E-03,0,4.038987,0,12214.86,9870.594,11.19361,2.335924,0.4875321
Russian Federation,RUS,Belgorod Region,2010,50.67587,2.58E-03,4.90E-03,0,4.047549,0,15062.24,15404.63,12.21047,10.12097,0.8382785
Russian Federation,RUS,Bryansk Region,1995,52.91491,1.59E-03,1.46E-04,0,3.745699,0,8061.45,4607.908,8.921208,1.286633,0.6162025
Russian Federation,RUS,Bryansk Region,2000,52.91491,1.59E-03,1.46E-04,0,3.701814,0,8525.829,3946.401,9.902246,0.691501,0.5319455
Russian Federation,RUS,Bryansk Region,2005,52.91491,1.59E-03,1.46E-04,0,3.649905,0,12214.86,5137.811,10.88328,0.836426,0.4875321
Russian Federation,RUS,Bryansk Region,2010,52.91491,0.0015934,0.000146,0,3.601829,0,15062.24,6694.046,11.86432,1.871028,0.8382785
Russian Federation,RUS,Chelyabinsk Region,1995,54.45983,0.0007441,0.001894,0.0000563,3.719021,0,8061.45,7837.28,9.39505,2.664601,0.6162025
Russian Federation,RUS,Chelyabinsk Region,2000,54.45983,0.0007441,0.001894,0.0000563,3.713226,0,8525.829,7481.538,10.3303,2.62609,0.5319455
Russian Federation,RUS,Chelyabinsk Region,2005,54.45983,0.0007441,0.001894,0.0000563,3.692015,0,12214.86,10204.92,11.26555,1.849529,0.4875321
Russian Federation,RUS,Chelyabinsk Region,2010,54.45983,0.0007441,0.001894,0.0000563,3.669417,0,15062.24,11036.43,12.2008,3.77462,0.8382785
Russian Federation,RUS,Chukotka Autonomous Okrug,1995,66.52135,0.0073654,0,0,-1.94901,0,8061.45,12357,11.17658,0.104422,0.6162025
Russian Federation,RUS,Chukotka Autonomous Okrug,2000,66.52135,0.0073654,0,0,-2.381061,0,8525.829,14949.12,11.542,0.043861,0.5319455
Russian Federation,RUS,Chukotka Autonomous Okrug,2005,66.52135,0.0073654,0,0,-2.611509,0,12214.86,24404.43,11.90741,0.043313,0.4875321
Russian Federation,RUS,Chukotka Autonomous Okrug,2010,66.52135,0.0073654,0,0,-2.651495,0,15062.24,49146.97,12.27282,0.084523,0.8382785
Russian Federation,RUS,Chuvash Republic,1995,55.49347,0.0009978,0.001237,0,4.306034,0,8061.45,4828.938,9.24785,3.052759,0.6162025
Russian Federation,RUS,Chuvash Republic,2000,55.49347,0.0009978,0.001237,0,4.283377,0,8525.829,3915.353,10.1721,2.906943,0.5319455
Russian Federation,RUS,Chuvash Republic,2005,55.49347,0.0009978,0.001237,0,4.253616,0,12214.86,5557.545,11.09635,1.943095,0.4875321
Russian Federation,RUS,Chuvash Republic,2010,55.49347,0.0009978,0.001237,0,4.223061,0,15062.24,7232.48,12.0206,4.657638,0.8382785
Russian Federation,RUS,Irkutsk Region,1995,57.09642,0.0006593,2.00E-06,1.57E-07,1.243357,0,8061.45,10707.45,8.95594,0.358687,0.6162025
Russian Federation,RUS,Irkutsk Region,2000,57.09642,0.0006593,2.00E-06,1.57E-07,1.213453,0,8525.829,8864.632,9.989387,0.3320955,0.5319455
Russian Federation,RUS,Irkutsk Region,2005,57.09642,0.0006593,2.00E-06,1.57E-07,1.18259,0,12214.86,10590.28,11.02283,0.2671315,0.4875321
Russian Federation,RUS,Irkutsk Region,2010,57.09642,0.0006593,2.00E-06,1.57E-07,1.143984,0,15062.24,13167.32,12.05628,0.508665,0.8382785
Russian Federation,RUS,Ivanovo Region,1995,56.99459,0.0014063,0.000191,0,4.084366,0,8061.45,4431.625,9.127535,2.80622,0.6162025
Russian Federation,RUS,Ivanovo Region,2000,56.99459,0.0014063,1.91E-04,0.00E+00,4.00706,0,8525.829,3227.194,10.08771,2.024392,0.5319455
Russian Federation,RUS,Ivanovo Region,2005,56.99459,0.0014063,1.91E-04,0.00E+00,3.944759,0,12214.86,4120.579,11.04788,1.436656,0.4875321
Russian Federation,RUS,Ivanovo Region,2010,56.99459,0.0014063,1.91E-04,0.00E+00,3.89499,0,15062.24,5486.468,12.00805,3.266341,0.8382785
Russian Federation,RUS,Jewish Autonomous Region,1995,48.51781,0.0025581,1.16E-02,0.00E+00,1.7816,0,8061.45,4926.738,8.43627,0.789393,0.6162025
Russian Federation,RUS,Jewish Autonomous Region,2000,48.51781,0.0025581,1.16E-02,0.00E+00,1.700231,0,8525.829,4415.817,9.512623,0.615724,0.5319455
Russian Federation,RUS,Jewish Autonomous Region,2005,48.51781,0.0025581,1.16E-02,0.00E+00,1.638847,0,12214.86,7957.218,10.58897,0.639081,0.4875321
Russian Federation,RUS,Jewish Autonomous Region,2010,48.51781,0.0025581,1.16E-02,0.00E+00,1.589274,0,15062.24,10932.35,11.66533,0.765746,0.8382785
Russian Federation,RUS,Kabardino-Balkaria,1995,43.49191,0.0071273,1.68E-02,4.40E-05,4.170137,0,8061.45,2906.698,9.491756,1.468716,0.6162025
Russian Federation,RUS,Kabardino-Balkaria,2000,43.49191,0.0071273,0.016847,0.000044,4.262593,0,8525.829,3614.48,10.41554,1.430361,0.5319455
Russian Federation,RUS,Kabardino-Balkaria,2005,43.49191,0.0071273,0.016847,0.000044,4.287255,0,12214.86,4348.43,11.33932,1.245831,0.4875321
Russian Federation,RUS,Kabardino-Balkaria,2010,43.49191,0.0071273,0.016847,0.000044,4.2575,0,15062.24,5258.471,12.2631,2.503644,0.8382785
Russian Federation,RUS,Kaliningrad Region,1995,54.70568,0.0236074,2.72E-07,0,4.235418,0,8061.45,4945.178,9.805854,1.540372,0.6162025
Russian Federation,RUS,Kaliningrad Region,2000,54.70568,0.0236074,2.72E-07,0,4.26142,0,8525.829,5509.074,10.71513,1.2114,0.5319455
Russian Federation,RUS,Kaliningrad Region,2005,54.70568,0.0236074,2.72E-07,0,4.262894,0,12214.86,8966.146,11.6244,1.501323,0.4875321
Russian Federation,RUS,Kaliningrad Region,2010,54.70568,0.0236074,2.72E-07,0,4.254036,0,15062.24,12331.17,12.53367,4.308469,0.8382785
Russian Federation,RUS,Kaluga Region,1995,54.36943,0.0014905,0.00002,0,3.613936,0,8061.45,6479.196,9.444901,1.640259,0.6162025
Russian Federation,RUS,Kaluga Region,2000,54.36943,0.0014905,0.00002,0,3.584828,0,8525.829,5085.097,10.39191,1.406181,0.5319455
Russian Federation,RUS,Kaluga Region,2005,54.36943,0.0014905,0.00002,0,3.557346,0,12214.86,7120.836,11.33892,1.177329,0.4875321
Russian Federation,RUS,Kaluga Region,2010,54.36943,0.0014905,0.00002,0,3.538537,0,15062.24,10839.95,12.28593,3.186294,0.8382785
Russian Federation,RUS,Kamchatka,1995,58.92828,0.0139094,0,0,-0.171965,0,8061.45,11338.81,10.69205,0.137811,0.6162025
Russian Federation,RUS,Kamchatka,2000,58.92828,0.0139094,0,0,-0.2401157,0,8525.829,11129.45,11.34356,0.1008945,0.5319455
Russian Federation,RUS,Kamchatka,2005,58.92828,0.0139094,0,0,-0.2966567,0,12214.86,13300.67,11.99508,0.0792515,0.4875321
Russian Federation,RUS,Kamchatka,2010,58.92828,0.0139094,0,0,-0.365492,0,15062.24,18744.5,12.64659,0.129686,0.8382785
Russian Federation,RUS,Karachay-Cherkess Republic,1995,43.75879,0.010674,0.002481,0.0000943,3.404277,0,8061.45,3411.161,9.455526,0.831962,0.6162025
Russian Federation,RUS,Karachay-Cherkess Republic,2000,43.75879,0.010674,0.002481,0.0000943,3.411865,0,8525.829,2811.149,10.38315,1.066324,0.5319455
Russian Federation,RUS,Karachay-Cherkess Republic,2005,43.75879,0.010674,0.002481,0.0000943,3.447559,0,12214.86,3804.901,11.31078,0.741638,0.4875321
Russian Federation,RUS,Karachay-Cherkess Republic,2010,43.75879,0.010674,0.002481,0.0000943,3.500337,0,15062.24,5414.412,12.23841,1.32947,0.8382785
Russian Federation,RUS,Kemerovo Region,1995,54.79444,0.000669,0.000548,0,3.486939,0,8061.45,10352.17,9.141964,2.423678,0.6162025
Russian Federation,RUS,Kemerovo Region,2000,54.79444,0.000669,0.000548,0,3.435235,0,8525.829,6809.697,10.08928,3.061356,0.5319455
Russian Federation,RUS,Kemerovo Region,2005,54.79444,0.000669,0.000548,0,3.398821,0,12214.86,10781.72,11.0366,2.081622,0.4875321
Russian Federation,RUS,Kemerovo Region,2010,54.79444,0.000669,0.000548,0,3.368521,0,15062.24,13371.62,11.98392,3.693813,0.8382785
Russian Federation,RUS,Khabarovsk Territory,1995,54.82638,0.0059389,0.000306,0.0004412,0.7034634,0,8061.45,8340.433,10.01023,0.183498,0.6162025
Russian Federation,RUS,Khabarovsk Territory,2000,54.82638,0.0059389,0.000306,0.0004412,0.6330001,0,8525.829,10010.47,10.82387,0.1332635,0.5319455
Russian Federation,RUS,Khabarovsk Territory,2005,54.82638,0.0059389,0.000306,0.0004412,0.5777432,0,12214.86,11964.51,11.63752,0.1893545,0.4875321
Russian Federation,RUS,Khabarovsk Territory,2010,54.82638,0.0059389,0.000306,0.0004412,0.5355338,0,15062.24,15510.6,12.45116,0.188261,0.8382785
Russian Federation,RUS,Kirov Region,1995,58.68585,0.0011962,0.000327,0.0003753,2.628567,0,8061.45,6264.808,8.842193,0.783409,0.6162025
Russian Federation,RUS,Kirov Region,2000,58.68585,0.0011962,0.000327,0.0003753,2.555554,0,8525.829,5249.992,9.818155,0.725216,0.5319455
Russian Federation,RUS,Kirov Region,2005,58.68585,0.0011962,0.000327,0.0003753,2.485437,0,12214.86,5735.04,10.79412,0.378828,0.4875321
Russian Federation,RUS,Kirov Region,2010,58.68585,0.0011962,0.000327,0.0003753,2.41257,0,15062.24,7341.508,11.77008,0.822755,0.8382785
Russian Federation,RUS,Kostroma Region,1995,58.45795,0.0014566,0.000054,0,2.598263,0,8061.45,6407.005,8.723692,0.804879,0.6162025
Russian Federation,RUS,Kostroma Region,2000,58.45795,0.0014566,0.000054,0,2.536705,0,8525.829,4982.366,9.787151,0.6754895,0.5319455
Russian Federation,RUS,Kostroma Region,2005,58.45795,0.0014566,0.000054,0,2.470003,0,12214.86,6514.901,10.85061,0.397661,0.4875321
Russian Federation,RUS,Kostroma Region,2010,58.45795,0.0014566,0.000054,0,2.407333,0,15062.24,8191.544,11.91407,1.023865,0.8382785
Russian Federation,RUS,Krasnodar Region,1995,45.26187,0.0159555,0.04636,0.0003027,4.199124,0,8061.45,5382.87,9.281283,1.967534,0.6162025
Russian Federation,RUS,Krasnodar Region,2000,45.26187,0.0159555,0.04636,0.0003027,4.220165,0,8525.829,6054.139,10.2227,1.976877,0.5319455
Russian Federation,RUS,Krasnodar Region,2005,45.26187,0.0159555,0.04636,0.0003027,4.232855,0,12214.86,7491.523,11.16411,1.632078,0.4875321
Russian Federation,RUS,Krasnodar Region,2010,45.26187,0.0159555,0.04636,0.0003027,4.245058,0,15062.24,11474.72,12.10553,3.016273,0.8382785
Russian Federation,RUS,Krasnoyarsk Territory,1995,62.56974,0.0010035,0.000013,0.0001527,0.7046995,0,8061.45,12387.68,9.963808,0.209087,0.6162025
Russian Federation,RUS,Krasnoyarsk Territory,2000,62.56974,0.0010035,0.000013,0.0001527,0.7023151,0,8525.829,16154.33,10.67785,0.1866395,0.5319455
Russian Federation,RUS,Krasnoyarsk Territory,2005,62.56974,0.0010035,0.000013,0.0001527,0.6765664,0,12214.86,15682.94,11.39188,0.1445305,0.4875321
Russian Federation,RUS,Krasnoyarsk Territory,2010,62.56974,0.0010035,0.000013,0.0001527,0.6465567,0,15062.24,22048.56,12.10592,0.315418,0.8382785
Russian Federation,RUS,Kurgan Region,1995,55.45139,0.0007975,0.001877,0,2.74695,0,8061.45,4973.758,8.625225,0.80042,0.6162025
Russian Federation,RUS,Kurgan Region,2000,55.45139,0.0007975,0.001877,0,2.68857,0,8525.829,4024.633,9.593848,0.746671,0.5319455
Russian Federation,RUS,Kurgan Region,2005,55.45139,0.0007975,0.001877,0,2.617973,0,12214.86,5323.117,10.56247,0.4667315,0.4875321
Russian Federation,RUS,Kurgan Region,2010,55.45139,0.0007975,0.001877,0,2.546017,0,15062.24,7495.445,11.53109,1.015509,0.8382785
Russian Federation,RUS,Kursk Region,1995,51.68276,0.0019524,0.000609,0,3.81024,0,8061.45,6238.326,8.941555,1.773155,0.6162025
Russian Federation,RUS,Kursk Region,2000,51.68276,0.0019524,0.000609,0,3.754825,0,8525.829,5366.049,9.919328,1.183572,0.5319455
Russian Federation,RUS,Kursk Region,2005,51.68276,0.0019524,0.000609,0,3.6928,0,12214.86,7512.229,10.8971,0.953313,0.4875321
Russian Federation,RUS,Kursk Region,2010,51.68276,0.0019524,0.000609,0,3.63463,0,15062.24,10119.55,11.87487,2.350659,0.8382785
Russian Federation,RUS,Leningrad Region,1995,60.00466,0.0080439,3.00E-06,0,4.342065,0,8061.45,8011.594,10.74199,3.014811,0.6162025
Russian Federation,RUS,Leningrad Region,2000,60.00466,0.0080439,3.00E-06,0.00E+00,4.321091,0,8525.829,8633.64,11.4961,2.494566,0.5319455
Russian Federation,RUS,Leningrad Region,2005,60.00466,0.0080439,3.00E-06,0.00E+00,4.329037,0,12214.86,14058.88,12.25932,2.54278,0.4875321
Russian Federation,RUS,Leningrad Region,2010,60.00466,0.0080439,3.00E-06,0.00E+00,4.354564,0,15062.24,19660.75,13.02508,5.818357,0.8382785
Russian Federation,RUS,Lipetsk Region,1995,52.64626,0.0016708,2.20E-03,0.00E+00,3.942785,0,8061.45,9644.331,8.910254,3.06251,0.6162025
Russian Federation,RUS,Lipetsk Region,2000,52.64626,0.0016708,2.20E-03,0.00E+00,3.924727,0,8525.829,8850.059,9.944021,2.514019,0.5319455
Russian Federation,RUS,Lipetsk Region,2005,52.64626,0.0016708,2.20E-03,0.00E+00,3.902317,0,12214.86,12491.29,10.97779,2.055547,0.4875321
Russian Federation,RUS,Lipetsk Region,2010,52.64626,0.0016708,2.20E-03,0.00E+00,3.881244,0,15062.24,12891.06,12.01156,5.886015,0.8382785
Russian Federation,RUS,Magadan Region,1995,62.7094,0.0045699,0.00E+00,0.00E+00,-0.4947968,0,8061.45,10973.49,10.7467,0.146209,0.6162025
Russian Federation,RUS,Magadan Region,2000,62.7094,0.0045699,0.00E+00,0.00E+00,-0.8018159,0,8525.829,14890.55,11.39271,0.0904715,0.5319455
Russian Federation,RUS,Magadan Region,2005,62.7094,0.0045699,0,0,-0.9847373,0,12214.86,16239.7,12.03873,0.0740475,0.4875321
Russian Federation,RUS,Magadan Region,2010,62.7094,0.0045699,0,0,-1.082255,0,15062.24,21916.67,12.68474,0.126693,0.8382785
Russian Federation,RUS,Moscow Region,1995,55.65808,0.0015872,0.000112,0,5.791213,1,8061.45,10970.83,10.71817,10.85902,0.6162025
Russian Federation,RUS,Moscow Region,2000,55.65808,0.0015872,0.000112,0,5.858735,1,8525.829,18089.77,11.56951,12.49577,0.5319455
Russian Federation,RUS,Moscow Region,2005,55.65808,0.0015872,0.000112,0,5.928078,1,12214.86,28293.02,12.39567,11.03133,0.4875321
Russian Federation,RUS,Moscow Region,2010,55.65808,0.0015872,0.000112,0,5.98325,1,15062.24,32714.55,13.20615,18.95064,0.8382785
Russian Federation,RUS,Murmansk Region,1995,67.81358,0.0158346,0,0,2.005604,0,8061.45,11866.09,10.33763,1.234814,0.6162025
Russian Federation,RUS,Murmansk Region,2000,67.81358,0.0158346,0,0,1.880693,0,8525.829,13406.86,11.07636,0.5931255,0.5319455
Russian Federation,RUS,Murmansk Region,2005,67.81358,0.0158346,0,0,1.782591,0,12214.86,16121.71,11.81509,0.743147,0.4875321
Russian Federation,RUS,Murmansk Region,2010,67.81358,0.0158346,0,0,1.709046,0,15062.24,17501.12,12.55382,1.125146,0.8382785
Russian Federation,RUS,Nizhny Novgorod Region,1995,56.31854,0.001144,0.000942,0,3.873855,0,8061.45,8233.107,9.232833,2.019834,0.6162025
Russian Federation,RUS,Nizhny Novgorod Region,2000,56.31854,0.001144,0.000942,0,3.842793,0,8525.829,6592.654,10.20949,1.907951,0.5319455
Russian Federation,RUS,Nizhny Novgorod Region,2005,56.31854,0.001144,0.000942,0,3.800803,0,12214.86,8990.011,11.18615,1.674633,0.4875321
Russian Federation,RUS,Nizhny Novgorod Region,2010,56.31854,0.001144,0.000942,0,3.761301,0,15062.24,11587.07,12.16281,3.420114,0.8382785
Russian Federation,RUS,Novgorod Region,1995,58.30552,0.004313,4.00E-07,0,2.603768,0,8061.45,5177.309,8.634705,0.875672,0.6162025
Russian Federation,RUS,Novgorod Region,2000,58.30552,0.004313,4.00E-07,0,2.556451,0,8525.829,6650.875,9.73823,0.7105615,0.5319455
Russian Federation,RUS,Novgorod Region,2005,58.30552,0.004313,4.00E-07,0,2.50029,0,12214.86,9806.271,10.84176,0.6895325,0.4875321
Russian Federation,RUS,Novgorod Region,2010,58.30552,0.004313,4.00E-07,0,2.442607,0,15062.24,11889.53,11.94528,1.891361,0.8382785
Russian Federation,RUS,Novosibirsk Region,1995,55.2841,0.0007696,0.001959,0.0006729,2.746804,0,8061.45,7321.717,9.308017,0.668819,0.6162025
Russian Federation,RUS,Novosibirsk Region,2000,55.2841,0.0007696,0.001959,0.0006729,2.725155,0,8525.829,5999.386,10.2756,0.7799395,0.5319455
Russian Federation,RUS,Novosibirsk Region,2005,55.2841,0.0007696,0.001959,0.0006729,2.714478,0,12214.86,9105.356,11.24318,0.6727975,0.4875321
Russian Federation,RUS,Novosibirsk Region,2010,55.2841,0.0007696,0.001959,0.0006729,2.708322,0,15062.24,10754.59,12.21076,1.264357,0.8382785
Russian Federation,RUS,Omsk Region,1995,56.12,0.0008835,0.001154,0.0016257,2.738379,0,8061.45,8331.519,9.2164,0.859184,0.6162025
Russian Federation,RUS,Omsk Region,2000,56.12,0.0008835,0.001154,0.0016257,2.70897,0,8525.829,4904.95,10.1384,0.693136,0.5319455
Russian Federation,RUS,Omsk Region,2005,56.12,0.0008835,0.001154,0.0016257,2.675087,0,12214.86,11214.59,11.06041,0.4720975,0.4875321
Russian Federation,RUS,Omsk Region,2010,56.12,0.0008835,0.001154,0.0016257,2.643497,0,15062.24,11142.08,11.98241,0.946342,0.8382785
Russian Federation,RUS,Orel Region,1995,52.77963,0.0015947,0.000211,0,3.616701,0,8061.45,5751.254,8.99689,1.416695,0.6162025
Russian Federation,RUS,Orel Region,2000,52.77963,0.0015947,0.000211,0,3.577263,0,8525.829,5703.884,10.01384,0.9026005,0.5319455
Russian Federation,RUS,Orel Region,2005,52.77963,0.0015947,0.000211,0,3.524168,0,12214.86,6605.054,11.03079,0.7438565,0.4875321
Russian Federation,RUS,Orel Region,2010,52.77963,0.0015947,0.000211,0,3.467563,0,15062.24,7714.271,12.04774,1.610832,0.8382785
Russian Federation,RUS,Orenburg Region,1995,52.00337,0.000941,0.015399,0.0027412,2.893937,0,8061.45,7120.7,9.171546,1.692046,0.6162025
Russian Federation,RUS,Orenburg Region,2000,52.00337,0.000941,0.015399,0.0027412,2.877649,0,8525.829,7838.002,10.09678,1.55865,0.5319455
Russian Federation,RUS,Orenburg Region,2005,52.00337,0.000941,0.015399,0.0027412,2.844499,0,12214.86,10405.65,11.02201,1.608009,0.4875321
Russian Federation,RUS,Orenburg Region,2010,52.00337,0.000941,0.015399,0.0027412,2.800453,0,15062.24,13277.76,11.94724,2.48533,0.8382785
Russian Federation,RUS,Penza Region,1995,53.19302,0.0013715,0.003853,0.0002267,3.568419,0,8061.45,4177.034,8.86585,1.171061,0.6162025
Russian Federation,RUS,Penza Region,2000,53.19302,0.0013715,0.003853,0.0002267,3.533316,0,8525.829,3830.094,9.885107,1.034975,0.5319455
Russian Federation,RUS,Penza Region,2005,53.19302,0.0013715,0.003853,0.0002267,3.491225,0,12214.86,5368.379,10.90436,0.717199,0.4875321
Russian Federation,RUS,Penza Region,2010,53.19302,0.0013715,0.003853,0.0002267,3.46157,0,15062.24,6774.091,11.92362,1.635042,0.8382785
Russian Federation,RUS,Perm,1995,59.11732,0.0010204,0.000069,0.0028613,2.885679,0,8061.45,10742.58,8.211635,1.507521,0.6162025
Russian Federation,RUS,Perm,2000,59.11732,0.0010204,0.000069,0.0028613,2.86428,0,8525.829,9806.953,9.427307,1.35927,0.5319455
Russian Federation,RUS,Perm,2005,59.11732,0.0010204,0.000069,0.0028613,2.835638,0,12214.86,12314.06,10.64298,0.921325,0.4875321
Russian Federation,RUS,Perm,2010,59.11732,0.0010204,0.000069,0.0028613,2.792892,0,15062.24,14195.08,11.85865,1.995047,0.8382785
Russian Federation,RUS,Primorsky Krai,1995,45.16695,0.0120973,0.004099,0,2.622419,0,8061.45,7445.736,9.817352,0.540549,0.6162025
Russian Federation,RUS,Primorsky Krai,2000,45.16695,0.0120973,0.004099,0,2.559449,0,8525.829,6603.94,10.65411,0.464367,0.5319455
Russian Federation,RUS,Primorsky Krai,2005,45.16695,0.0120973,0.004099,0,2.509233,0,12214.86,9519.966,11.49088,0.431893,0.4875321
Russian Federation,RUS,Primorsky Krai,2010,45.16695,0.0120973,0.004099,0,2.473244,0,15062.24,14085.42,12.32764,0.854433,0.8382785
Russian Federation,RUS,Pskov Region,1995,57.22996,0.0041842,2.56E-07,0,2.716748,0,8061.45,4840.912,8.748663,0.600212,0.6162025
Russian Federation,RUS,Pskov Region,2000,57.22996,0.0041842,2.56E-07,0,2.655869,0,8525.829,4656.021,9.799477,0.461276,0.5319455
Russian Federation,RUS,Pskov Region,2005,57.22996,0.0041842,2.56E-07,0,2.583211,0,12214.86,5739.805,10.85029,0.4398385,0.4875321
Russian Federation,RUS,Pskov Region,2010,57.22996,0.0041842,2.56E-07,0,2.505229,0,15062.24,7409.676,11.9011,0.968045,0.8382785
Russian Federation,RUS,Republic of Adygea,1995,44.56395,0.0129627,0.036775,0.0002444,4.025604,0,8061.45,3570.576,8.964357,1.860795,0.6162025
Russian Federation,RUS,Republic of Adygea,2000,44.56395,0.0129627,0.036775,0.0002444,4.022424,0,8525.829,2790.956,9.991146,2.33462,0.5319455
Russian Federation,RUS,Republic of Adygea,2005,44.56395,0.0129627,0.036775,0.0002444,4.014287,0,12214.86,3963.676,11.01793,1.601812,0.4875321
Russian Federation,RUS,Republic of Adygea,2010,44.56395,0.0129627,0.036775,0.0002444,4.004234,0,15062.24,6236.233,12.04472,3.195982,0.8382785
Russian Federation,RUS,Republic of Bashkortostan,1995,54.27036,0.000812,0.002037,0.0016553,3.351995,0,8061.45,8430.278,9.222364,1.740621,0.6162025
Russian Federation,RUS,Republic of Bashkortostan,2000,54.27036,0.000812,0.002037,0.0016553,3.358327,0,8525.829,7987.736,10.13669,1.780424,0.5319455
Russian Federation,RUS,Republic of Bashkortostan,2005,54.27036,0.000812,0.002037,0.0016553,3.355991,0,12214.86,9641.291,11.05101,1.104042,0.4875321
Russian Federation,RUS,Republic of Bashkortostan,2010,54.27036,0.000812,0.002037,0.0016553,3.351085,0,15062.24,11062.58,11.96533,2.39825,0.8382785
Russian Federation,RUS,Republic of Buryatia,1995,53.55476,0.0007306,0.000016,0,1.094712,0,8061.45,6423.786,9.415676,0.207465,0.6162025
Russian Federation,RUS,Republic of Buryatia,2000,53.55476,0.0007306,0.000016,0,1.048214,0,8525.829,4885.007,10.33693,0.1614745,0.5319455
Russian Federation,RUS,Republic of Buryatia,2005,53.55476,0.0007306,0.000016,0,1.0206,0,12214.86,7956.601,11.25818,0.1391995,0.4875321
Russian Federation,RUS,Republic of Buryatia,2010,53.55476,0.0007306,0.000016,0,1.014691,0,15062.24,8350.968,12.17944,0.252146,0.8382785
Russian Federation,RUS,Republic of Dagestan,1995,43.02349,0.00318,0.046615,0.0001175,3.696508,0,8061.45,1741.064,8.972851,0.443259,0.6162025
Russian Federation,RUS,Republic of Dagestan,2000,43.02349,0.00318,0.046615,0.0001175,3.879394,0,8525.829,1924.011,9.904603,0.4014445,0.5319455
Russian Federation,RUS,Republic of Dagestan,2005,43.02349,0.00318,0.046615,0.0001175,3.998484,0,12214.86,3482.585,10.83636,0.4933115,0.4875321
Russian Federation,RUS,Republic of Dagestan,2010,43.02349,0.00318,0.046615,0.0001175,4.07285,0,15062.24,5864.236,11.76811,0.860569,0.8382785
Russian Federation,RUS,Republic of Ingushetia,1995,43.1913,0.0049631,0.037691,0.0000633,4.56736,0,8061.45,1695.879,9.075195,2.920344,0.6162025
Russian Federation,RUS,Republic of Ingushetia,2000,43.1913,0.0049631,0.037691,0.0000633,4.821002,0,8525.829,1511.138,9.88177,3.095319,0.5319455
Russian Federation,RUS,Republic of Ingushetia,2005,43.1913,0.0049631,0.037691,0.0000633,4.861881,0,12214.86,1794.314,10.68834,3.12262,0.4875321
Russian Federation,RUS,Republic of Ingushetia,2010,43.1913,0.0049631,0.037691,0.0000633,4.782172,0,15062.24,3098.523,11.49492,5.790837,0.8382785
Russian Federation,RUS,Republic of Kalmykia,1995,46.44413,0.002911,0.080557,0.0020908,1.474844,0,8061.45,2438.329,9.433827,0.144808,0.6162025
Russian Federation,RUS,Republic of Kalmykia,2000,46.44413,0.002911,0.080557,0.0020908,1.414541,0,8525.829,4574.208,10.30547,0.1117765,0.5319455
Russian Federation,RUS,Republic of Kalmykia,2005,46.44413,0.002911,0.080557,0.0020908,1.380916,0,12214.86,3398,11.1771,0.1204975,0.4875321
Russian Federation,RUS,Republic of Kalmykia,2010,46.44413,0.002911,0.080557,0.0020908,1.374612,0,15062.24,5001.683,12.04874,0.121746,0.8382785
Russian Federation,RUS,Republic of Karelia,1995,63.54522,0.0065133,2.17E-07,0,1.517174,0,8061.45,8954.406,9.24262,0.604072,0.6162025
Russian Federation,RUS,Republic of Karelia,2000,63.54522,0.0065133,2.17E-07,0,1.451326,0,8525.829,8734.093,10.19571,0.4050685,0.5319455
Russian Federation,RUS,Republic of Karelia,2005,63.54522,0.0065133,2.17E-07,0,1.381024,0,12214.86,11624.15,11.14881,0.253198,0.4875321
Russian Federation,RUS,Republic of Karelia,2010,63.54522,0.0065133,2.17E-07,0,1.312771,0,15062.24,11759.01,12.10191,0.549679,0.8382785
Russian Federation,RUS,Republic of Khakassia,1995,53.39312,0.0005912,0.000144,0,2.251444,0,8061.45,7607.772,9.287939,0.81746,0.6162025
Russian Federation,RUS,Republic of Khakassia,2000,53.39312,0.0005912,0.000144,0,2.206663,0,8525.829,7101.006,10.19514,0.784046,0.5319455
Russian Federation,RUS,Republic of Khakassia,2005,53.39312,0.0005912,0.000144,0,2.173152,0,12214.86,8013.347,11.10233,0.595464,0.4875321
Russian Federation,RUS,Republic of Khakassia,2010,53.39312,0.0005912,0.000144,0,2.157233,0,15062.24,10459.56,12.00953,1.015105,0.8382785
Russian Federation,RUS,Republic of Komi,1995,64.12897,0.0023798,1.00E-06,0.0030745,1.06051,0,8061.45,14202.86,9.770755,0.527851,0.6162025
Russian Federation,RUS,Republic of Komi,2000,64.12897,0.0023798,1.00E-06,0.0030745,0.9442843,0,8525.829,12831.61,10.55203,0.472429,0.5319455
Russian Federation,RUS,Republic of Komi,2005,64.12897,0.0023798,1.00E-06,0.0030745,0.8470758,0,12214.86,18120.58,11.3333,0.4132,0.4875321
