inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.611524,.15431523,.01070001,.13334361,.17528687
10.613983,.15387364,.010708927,.13288453,.17486276
10.616437,.15343307,.010717828,.13242652,.17443962
10.618885,.15299353,.010726713,.13196956,.1740175
10.621327,.15255502,.010735582,.13151367,.17359638
10.623763,.15211771,.010744432,.13105901,.17317641
10.626194,.15168124,.010753268,.13060524,.17275727
10.628618,.151246,.010762085,.13015269,.17233929
10.631036,.15081193,.010770883,.12970139,.17192248
10.633449,.15037872,.010779668,.12925096,.17150649
10.635856,.14994656,.010788436,.1288016,.1710915
10.638256,.14951557,.010797185,.12835348,.17067766
10.640652,.14908545,.010805921,.12790623,.17026466
10.643041,.14865653,.010814636,.12746023,.16985282
10.645425,.14822845,.010823339,.1270151,.16944182
10.647803,.14780141,.010832026,.12657104,.1690318
10.650175,.14737557,.010840692,.12612821,.16862294
10.652542,.14695059,.010849345,.12568626,.16821492
10.654903,.14652663,.010857981,.12524538,.16780788
10.657259,.1461037,.010866601,.12480555,.16740185
10.65961,.14568162,.010875207,.12436661,.16699664
10.661954,.14526075,.010883793,.1239289,.1665926
10.664293,.14484073,.010892367,.12349208,.16618937
10.666627,.14442174,.010900923,.12305632,.16578716
10.668956,.1440036,.010909465,.12262144,.16538577
10.671278,.14358667,.010917988,.1221878,.16498552
10.673595,.14317058,.010926496,.12175504,.16458613
10.675908,.14275536,.010934992,.12132317,.16418755
10.678215,.14234115,.010943471,.12089235,.16378997
10.680516,.14192799,.010951932,.1204626,.16339338
10.682813,.14151567,.010960379,.12003373,.16299762
10.685103,.14110439,.010968809,.11960591,.16260286
10.687389,.14069395,.010977226,.11917899,.16220893
10.68967,.14028455,.010985626,.11875312,.16181599
10.691945,.13987601,.010994012,.11832814,.16142388
10.694215,.13946848,.01100238,.11790422,.16103275
10.69648,.13906182,.011010735,.11748117,.16064246
10.69874,.13865601,.011019076,.11705901,.160253
10.700994,.13825123,.011027399,.11663792,.15986453
10.703244,.1378473,.011035709,.11621771,.15947689
10.705489,.13744424,.011044005,.11579838,.15909009
10.707728,.13704219,.011052283,.11538012,.15870427
10.709964,.13664083,.011060551,.11496256,.15831912
10.712193,.13624051,.0110688,.11454606,.15793496
10.714417,.13584121,.011077033,.11413062,.1575518
10.716638,.1354426,.011085255,.11371589,.1571693
10.718852,.13504501,.011093459,.11330222,.15678778
10.721063,.1346481,.011101653,.11288926,.15640694
10.723268,.13425222,.011109829,.11247735,.15602708
10.725468,.13385721,.01111799,.11206634,.15564807
10.727663,.13346304,.011126137,.1116562,.15526986
10.729854,.13306972,.011134271,.11124696,.1548925
10.732039,.13267727,.01114239,.11083859,.15451595
10.734221,.13228568,.011150494,.11043111,.15414025
10.736397,.13189495,.011158584,.11002452,.15376537
10.738568,.13150506,.01116666,.10961881,.1533913
10.740735,.13111603,.011174721,.10921398,.15301807
10.742897,.13072786,.011182768,.10881004,.15264568
10.745055,.13034037,.011190804,.1084068,.15227394
10.747208,.12995391,.011198821,.10800462,.1519032
10.749356,.12956813,.011206828,.10760316,.15153311
10.751499,.12918338,.011214817,.10720275,.15116403
10.753638,.12879932,.011222795,.10680305,.15079559
10.755773,.12841612,.011230757,.10640424,.150428
10.757903,.12803359,.011238709,.10600613,.15006107
10.760028,.12765211,.011246643,.10560909,.14969511
10.762149,.12727129,.011254566,.10521276,.14932984
10.764266,.12689117,.011262476,.10481712,.14896522
10.766377,.12651208,.011270369,.10442255,.14860159
10.768485,.12613367,.011278251,.10402869,.14823863
10.770588,.12575611,.011286118,.10363572,.14787649
10.772687,.12537923,.011293974,.10324346,.14751501
10.774781,.12500322,.011301815,.10285207,.14715438
10.776871,.12462807,.01130964,.10246158,.14679456
10.778956,.12425359,.011317455,.10207178,.14643539
10.781037,.12387998,.011325255,.10168288,.14607707
10.783114,.12350704,.011333044,.10129468,.14571939
10.785187,.12313496,.011340817,.10090737,.14536256
10.787255,.12276357,.011348578,.10052077,.14500637
10.789319,.12239303,.011356325,.10013505,.14465103
10.791379,.12202319,.01136406,.099750042,.14429633
10.793434,.12165419,.01137178,.099365912,.14394248
10.795485,.12128589,.011379489,.098982498,.14358927
10.797533,.12091826,.011387186,.098599784,.14323674
10.799576,.12055149,.011394869,.098217957,.14288503
10.801615,.12018541,.011402539,.097836845,.14253397
10.803649,.11982018,.011410194,.097456612,.14218375
10.805679,.11945564,.011417837,.097077087,.14183418
10.807706,.11909178,.011425469,.096698269,.14148529
10.809728,.11872878,.011433085,.096320346,.14113721
10.811746,.11836646,.011440691,.095943123,.14078981
10.81376,.11800483,.011448284,.095566608,.14044306
10.81577,.11764389,.011455865,.095190801,.14009696
10.817777,.11728362,.011463434,.094815701,.13975154
10.819778,.11692422,.011470989,.094441496,.13940695
10.821776,.1165655,.011478531,.094067991,.139063
10.823771,.11620746,.011486062,.093695194,.13871972
10.82576,.11585028,.011493578,.093323283,.13837728
10.827746,.11549362,.011501084,.092951909,.13803533
10.829729,.11513764,.011508579,.092581235,.13769403
10.831707,.11478251,.011516059,.092211448,.13735357
10.833681,.11442807,.011523526,.091842376,.13701376
10.835651,.11407431,.011530981,.091474004,.13667463
10.837618,.11372124,.011538425,.091106348,.13633615
10.839581,.11336886,.011545857,.090739399,.13599832
10.841539,.11301716,.011553276,.090373151,.13566117
10.843494,.11266614,.011560684,.090007618,.13532467
10.845446,.11231581,.01156808,.089642793,.13498883
10.847393,.11196617,.011575463,.089278676,.13465366
10.849337,.11161721,.011582835,.088915266,.13431914
