inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.453053,.36301732,.013455844,.33664435,.38939029
10.455935,.36255363,.013468308,.33615622,.38895103
10.458808,.36209115,.013480746,.3356694,.38851294
10.461674,.36162993,.013493158,.33518383,.38807604
10.464531,.36117008,.013505537,.33469972,.38764045
10.46738,.3607116,.013517885,.33421704,.38720617
10.470221,.36025435,.013530207,.33373564,.38677308
10.473054,.35979834,.013542501,.33325553,.38634115
10.475879,.35934371,.013554764,.33277684,.38591054
10.478696,.3588903,.013566999,.33229947,.38548112
10.481504,.35843828,.013579202,.33182353,.38505301
10.484305,.35798746,.013591378,.33134887,.38462609
10.487099,.3575379,.013603526,.33087549,.38420033
10.489884,.35708955,.013615646,.33040339,.38377574
10.492662,.35664245,.01362774,.32993257,.38335234
10.495432,.3561967,.0136398,.32946318,.38293022
10.498195,.35575205,.013651838,.32899493,.38250917
10.50095,.35530862,.013663847,.32852799,.38208929
10.503696,.35486656,.013675825,.32806244,.38167068
10.506436,.35442561,.013687777,.32759804,.38125315
10.509169,.35398585,.013699703,.32713494,.38083678
10.511893,.35354733,.013711601,.32667309,.38042158
10.514611,.3531099,.013723473,.32621238,.38000742
10.517321,.35267383,.013735314,.32575309,.37959453
10.520023,.35223883,.013747131,.32529497,.37918273
10.522719,.35180491,.013758923,.32483792,.37877193
10.525407,.35137239,.013770683,.32438233,.37836245
10.528089,.35094079,.013782422,.32392773,.37795383
10.530762,.35051054,.01379413,.32347456,.37754655
10.533428,.35008138,.013805812,.32302248,.37714028
10.536088,.3496533,.013817471,.32257158,.37673506
10.538741,.3492263,.013829104,.32212177,.37633085
10.541387,.34880054,.013840709,.32167324,.37592781
10.544024,.34837598,.013852285,.321226,.37552595
10.546657,.34795234,.013863841,.32077971,.37512496
10.549281,.34752995,.013875368,.32033473,.37472516
10.551899,.3471086,.01388687,.31989086,.37432638
10.55451,.34668836,.013898348,.31944811,.37392861
10.557114,.34626934,.013909795,.31900662,.37353203
10.559711,.34585124,.013921223,.31856614,.37313631
10.562302,.34543434,.013932621,.31812692,.37274179
10.564886,.34501839,.013943999,.31768867,.37234813
10.567463,.34460366,.013955348,.31725168,.37195563
10.570034,.34418985,.013966676,.31681567,.37156403
10.572598,.34377712,.013977978,.3163808,.37117347
10.575155,.34336561,.013989251,.3159472,.37078404
10.577706,.34295505,.014000503,.31551456,.37039551
10.580252,.34254539,.014011735,.31508288,.37000787
10.582789,.34213695,.014022937,.3146525,.3696214
10.585321,.34172943,.014034118,.31422305,.36923578
10.587846,.34132314,.014045268,.31379491,.36885136
10.590365,.34091762,.014056403,.31336758,.36846766
10.592877,.34051332,.014067507,.31294152,.36808515
10.595384,.34010997,.014078591,.31251642,.3677035
10.597884,.33970752,.014089652,.3120923,.36732271
10.600378,.33930615,.014100689,.31166929,.36694297
10.602865,.33890584,.0141117,.31124741,.36656427
10.605347,.33850646,.014122689,.31082651,.36618641
10.607821,.33810815,.014133653,.31040671,.36580962
10.610291,.33771062,.014144599,.30998772,.36543351
10.612754,.33731431,.014155515,.30957001,.3650586
10.615211,.33691877,.014166415,.30915311,.36468443
10.617662,.33652431,.014177288,.30873734,.36431128
10.620107,.33613092,.014188136,.30832267,.36393914
10.622546,.33573827,.014198965,.30790883,.36356774
10.624979,.33534673,.01420977,.3074961,.36319736
10.627406,.33495611,.014220552,.30708432,.36282787
10.629827,.33456638,.014231312,.30667353,.36245924
10.632243,.33417761,.014242051,.30626369,.36209151
10.634653,.33378974,.014252768,.30585483,.36172464
10.637056,.33340293,.014263459,.30544707,.36135882
10.639455,.3330169,.014274132,.30504012,.36099371
10.641847,.33263198,.014284779,.3046343,.36062962
10.644234,.33224779,.014295409,.30422929,.36026627
10.646615,.33186451,.014306015,.30382526,.35990378
10.64899,.33148232,.014316596,.30342233,.35954234
10.65136,.33110091,.014327159,.30302021,.35918161
10.653724,.33072042,.0143377,.30261904,.35882178
10.656082,.33034083,.014348219,.30221882,.35846281
10.658435,.32996216,.014358716,.30181962,.35810474
10.660783,.32958427,.014369194,.30142117,.35774738
10.663124,.32920748,.014379647,.30102387,.35739106
10.665461,.3288314,.014390081,.30062738,.35703546
10.667792,.32845613,.014400497,.3002317,.3566806
10.670117,.32808194,.014410887,.29983711,.35632676
10.672438,.32770848,.014421258,.29944333,.35597363
10.674752,.32733598,.014431607,.29905054,.3556214
10.677062,.32696423,.014441938,.29865855,.35526991
10.679366,.3265934,.014452247,.29826751,.35491928
10.681665,.32622331,.014462537,.29787728,.35456938
10.683959,.32585418,.014472805,.297488,.35422036
10.686247,.32548597,.01448305,.29709971,.35387221
10.68853,.32511851,.014493277,.29671222,.3535248
10.690808,.32475182,.014503486,.2963255,.35317814
