temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_ag,se_ag,lowerci_ag,upperci_ag,yhat_nonag,se_nonag,lowerci_nonag,upperci_nonag
-6,27,-12.68401,7.9956651,-28.355225,2.9872062,-.23452777,9.9681816,-19.771803,19.302748,-149.33524,57.231453,-261.50681,-37.163643,-1.4390765,7.4308157,-16.003208,13.125054
-5.9,27,-12.645574,7.971436,-28.2693,2.9781542,-.23381707,9.9379749,-19.711889,19.244255,-148.88271,57.058025,-260.71439,-37.051025,-1.4347156,7.408298,-15.954713,13.085281
-5.8,27,-12.607137,7.9472065,-28.183376,2.9691021,-.23310639,9.9077682,-19.651976,19.185762,-148.43016,56.884598,-259.92194,-36.938408,-1.4303548,7.3857803,-15.906219,13.045508
-5.7,27,-12.5687,7.9229774,-28.09745,2.9600499,-.23239569,9.8775616,-19.59206,19.127268,-147.97763,56.711166,-259.12949,-36.82579,-1.4259939,7.3632627,-15.857723,13.005735
-5.6,27,-12.530264,7.8987479,-28.011526,2.9509978,-.231685,9.8473549,-19.532146,19.068775,-147.5251,56.537739,-258.33704,-36.713173,-1.4216331,7.340745,-15.809229,12.965962
-5.5,27,-12.491828,7.8745189,-27.9256,2.9419456,-.23097432,9.8171482,-19.472231,19.010283,-147.07257,56.364311,-257.54459,-36.600555,-1.4172723,7.3182273,-15.760735,12.92619
-5.4,27,-12.453391,7.8502893,-27.839676,2.9328935,-.23026362,9.7869415,-19.412317,18.95179,-146.62004,56.19088,-256.75214,-36.487938,-1.4129115,7.2957101,-15.71224,12.886417
-5.3,27,-12.414955,7.8260603,-27.753752,2.9238415,-.22955294,9.7567348,-19.352402,18.893295,-146.16751,56.017452,-255.9597,-36.375324,-1.4085506,7.2731924,-15.663746,12.846644
-5.2,27,-12.376518,7.8018308,-27.667826,2.9147892,-.22884224,9.7265282,-19.292488,18.834803,-145.71498,55.844025,-255.16725,-36.262707,-1.4041898,7.2506747,-15.615251,12.806871
-5.1,27,-12.338082,7.7776017,-27.581902,2.9057372,-.22813155,9.6963215,-19.232573,18.77631,-145.26245,55.670597,-254.37482,-36.150089,-1.3998289,7.228157,-15.566756,12.767098
-5,27,-12.299645,7.7533722,-27.495975,2.8966849,-.22742087,9.6661148,-19.172659,18.717817,-144.80992,55.497166,-253.58237,-36.037472,-1.3954681,7.2056394,-15.518262,12.727325
-4.9,27,-12.261209,7.7291431,-27.410051,2.8876328,-.22671017,9.6359081,-19.112743,18.659323,-144.35739,55.323738,-252.78992,-35.924854,-1.3911073,7.1831217,-15.469768,12.687552
-4.8,27,-12.222773,7.7049136,-27.324127,2.8785806,-.22599949,9.6057014,-19.05283,18.60083,-143.90486,55.150311,-251.99748,-35.812237,-1.3867464,7.160604,-15.421272,12.647779
-4.7,27,-12.184337,7.6806846,-27.238201,2.8695285,-.22528879,9.5754948,-18.992914,18.542337,-143.45233,54.976879,-251.20503,-35.699619,-1.3823856,7.1380863,-15.372778,12.608006
-4.6,27,-12.1459,7.656455,-27.152277,2.8604763,-.2245781,9.545289,-18.933001,18.483843,-142.9998,54.803452,-250.41258,-35.587002,-1.3780248,7.1155686,-15.324284,12.568233
-4.5,27,-12.107464,7.632226,-27.066351,2.8514242,-.22386742,9.5150824,-18.873085,18.42535,-142.54727,54.630024,-249.62015,-35.474384,-1.3736639,7.0930514,-15.275789,12.528461
-4.4,27,-12.069027,7.6079965,-26.980427,2.8423722,-.22315672,9.4848757,-18.813171,18.366858,-142.09473,54.456596,-248.8277,-35.361767,-1.3693031,7.0705338,-15.227294,12.488688
-4.3,27,-12.030591,7.5837674,-26.894503,2.8333199,-.22244604,9.454669,-18.753256,18.308365,-141.6422,54.283165,-248.03525,-35.249153,-1.3649423,7.0480161,-15.1788,12.448915
-4.2,27,-11.992154,7.5595379,-26.808577,2.8242679,-.22173534,9.4244623,-18.693342,18.24987,-141.18967,54.109737,-247.24281,-35.136536,-1.3605814,7.0254984,-15.130305,12.409142
-4.1,27,-11.953718,7.5353088,-26.722652,2.8152156,-.22102465,9.3942556,-18.633427,18.191378,-140.73714,53.93631,-246.45036,-35.023918,-1.3562206,7.0029807,-15.081811,12.36937
-4,27,-11.915281,7.5110793,-26.636726,2.8061635,-.22031397,9.364049,-18.573513,18.132885,-140.28461,53.762882,-245.65791,-34.911301,-1.3518597,6.980463,-15.033316,12.329597
-3.9,27,-11.876845,7.4868503,-26.550802,2.7971113,-.21960327,9.3338423,-18.513597,18.074392,-139.83208,53.589451,-244.86548,-34.798683,-1.3474989,6.9579453,-14.984821,12.289824
-3.8,27,-11.838408,7.4626207,-26.464876,2.7880592,-.21889257,9.3036356,-18.453684,18.015898,-139.37955,53.416023,-244.07303,-34.686066,-1.3431381,6.9354277,-14.936327,12.250051
-3.7,27,-11.799973,7.4383917,-26.378952,2.7790072,-.21818189,9.2734289,-18.393768,17.957405,-138.92702,53.242596,-243.28058,-34.573448,-1.3387772,6.9129105,-14.887833,12.210278
-3.6,27,-11.761536,7.4141622,-26.293028,2.7699549,-.2174712,9.2432222,-18.333855,17.898912,-138.47449,53.069164,-242.48814,-34.460831,-1.3344164,6.8903928,-14.839337,12.170505
-3.5,27,-11.7231,7.3899331,-26.207102,2.7609029,-.21676052,9.2130156,-18.273939,17.84042,-138.02196,52.895737,-241.69569,-34.348213,-1.3300556,6.8678751,-14.790843,12.130733
-3.4,27,-11.684664,7.3657036,-26.121178,2.7518506,-.21604982,9.1828089,-18.214025,17.781925,-137.56943,52.722309,-240.90324,-34.235596,-1.3256947,6.8453574,-14.742349,12.09096
-3.3,27,-11.646227,7.3414745,-26.035252,2.7427986,-.21533912,9.1526031,-18.15411,17.723433,-137.1169,52.548882,-240.11081,-34.122982,-1.3213339,6.8228397,-14.693854,12.051187
-3.2,27,-11.607791,7.317245,-25.949327,2.7337463,-.21462844,9.1223965,-18.094196,17.66494,-136.66437,52.37545,-239.31836,-34.010365,-1.3169731,6.8003221,-14.64536,12.011414
-3.1,27,-11.569354,7.293016,-25.863403,2.7246943,-.21391775,9.0921898,-18.034281,17.606445,-136.21182,52.202023,-238.52591,-33.897747,-1.3126122,6.7778044,-14.596865,11.971641
-3,27,-11.530918,7.2687864,-25.777477,2.7156422,-.21320707,9.0619831,-17.974367,17.547953,-135.75929,52.028595,-237.73347,-33.78513,-1.3082514,6.7552867,-14.54837,11.931868
-2.9,27,-11.492481,7.2445574,-25.691553,2.7065899,-.21249637,9.0317764,-17.914454,17.48946,-135.30676,51.855164,-236.94102,-33.672512,-1.3038906,6.7327695,-14.499876,11.892095
-2.8,27,-11.454045,7.2203279,-25.605627,2.6975379,-.21178567,9.0015697,-17.854538,17.430967,-134.85423,51.681736,-236.14857,-33.559895,-1.2995297,6.7102518,-14.451382,11.852322
-2.7,27,-11.415608,7.1960988,-25.519703,2.6884856,-.21107499,8.9713631,-17.794624,17.372473,-134.4017,51.508308,-235.35614,-33.447277,-1.2951689,6.6877341,-14.402886,11.812549
-2.6,27,-11.377172,7.1718693,-25.433779,2.6794336,-.2103643,8.9411564,-17.734709,17.31398,-133.94917,51.334881,-234.56369,-33.33466,-1.290808,6.6652164,-14.354392,11.772776
-2.5,27,-11.338736,7.1476402,-25.347853,2.6703813,-.20965362,8.9109497,-17.674795,17.255487,-133.49664,51.161449,-233.77124,-33.222042,-1.2864472,6.6426988,-14.305898,11.733004
-2.4,27,-11.3003,7.1234107,-25.261929,2.6613293,-.20894292,8.880743,-17.61488,17.196995,-133.04411,50.988022,-232.97881,-33.109428,-1.2820864,6.6201811,-14.257403,11.693231
-2.3,27,-11.261863,7.0991817,-25.176003,2.6522772,-.20823222,8.8505363,-17.554966,17.1385,-132.59158,50.814594,-232.18636,-32.996811,-1.2777255,6.5976634,-14.208908,11.653458
-2.2,27,-11.223427,7.0749521,-25.090078,2.643225,-.20752154,8.8203297,-17.49505,17.080008,-132.13905,50.641167,-231.39391,-32.884193,-1.2733647,6.5751457,-14.160414,11.613685
-2.1,27,-11.18499,7.0507231,-25.004152,2.6341729,-.20681085,8.790123,-17.435137,17.021515,-131.68652,50.467735,-230.60147,-32.771576,-1.2690039,6.552628,-14.111919,11.573912
-2,27,-11.146554,7.0264935,-24.918228,2.6251206,-.20610015,8.7599163,-17.375221,16.96302,-131.23399,50.294308,-229.80902,-32.658958,-1.264643,6.5301108,-14.063425,11.534139
-1.9,27,-11.108117,7.0022645,-24.832304,2.6160686,-.20538947,8.7297106,-17.315308,16.904528,-130.78146,50.12088,-229.01657,-32.546341,-1.2602822,6.5075932,-14.01493,11.494366
-1.8,27,-11.069681,6.978035,-24.746378,2.6070163,-.20467877,8.6995039,-17.255392,16.846035,-130.32893,49.947449,-228.22414,-32.433723,-1.2559214,6.4850755,-13.966435,11.454593
-1.7,27,-11.031244,6.9538059,-24.660454,2.5979643,-.20396809,8.6692972,-17.195478,16.787542,-129.8764,49.774021,-227.43169,-32.321106,-1.2515604,6.4625578,-13.917941,11.41482
-1.6,27,-10.992808,6.9295764,-24.574528,2.5889122,-.2032574,8.6390905,-17.135563,16.729048,-129.42386,49.600594,-226.63924,-32.208488,-1.2471997,6.4400401,-13.869447,11.375047
-1.5,27,-10.954371,6.9053473,-24.488604,2.57986,-.2025467,8.6088839,-17.075649,16.670555,-128.97133,49.427166,-225.8468,-32.095871,-1.2428387,6.4175224,-13.820951,11.335275
-1.4,27,-10.915936,6.8811178,-24.402679,2.5708079,-.20183602,8.5786772,-17.015734,16.612062,-128.5188,49.253735,-225.05435,-31.983255,-1.2384779,6.3950047,-13.772457,11.295502
-1.3,27,-10.877499,6.8568888,-24.316753,2.5617557,-.20112532,8.5484705,-16.95582,16.55357,-128.06627,49.080307,-224.2619,-31.870638,-1.2341172,6.3724871,-13.723963,11.255729
-1.2,27,-10.839063,6.8326592,-24.230829,2.5527036,-.20041464,8.5182638,-16.895905,16.495075,-127.61374,48.906879,-223.46947,-31.758022,-1.2297562,6.3499699,-13.675468,11.215956
-1.1,27,-10.800627,6.8084302,-24.144903,2.5436513,-.19970395,8.4880571,-16.835991,16.436583,-127.16121,48.733448,-222.67702,-31.645405,-1.2253954,6.3274522,-13.626973,11.176183
-1,27,-10.76219,6.7842007,-24.058979,2.5345993,-.19899325,8.4578505,-16.776075,16.37809,-126.70868,48.56002,-221.88457,-31.532787,-1.2210346,6.3049345,-13.578479,11.13641
-.9,27,-10.723754,6.7599716,-23.973055,2.5255473,-.19828257,8.4276438,-16.716162,16.319595,-126.25615,48.386593,-221.09213,-31.42017,-1.2166737,6.2824168,-13.529984,11.096637
-.8,27,-10.685317,6.7357421,-23.887129,2.516495,-.19757187,8.3974371,-16.656246,16.261103,-125.80362,48.213165,-220.29968,-31.307552,-1.2123129,6.2598991,-13.48149,11.056864
-.7,27,-10.646881,6.711513,-23.801205,2.507443,-.19686118,8.3672304,-16.596333,16.20261,-125.35109,48.039734,-219.50723,-31.194937,-1.2079521,6.2373815,-13.432996,11.017091
-.6,27,-10.608444,6.6872835,-23.715279,2.4983907,-.1961505,8.3370247,-16.536417,16.144117,-124.89855,47.866306,-218.7148,-31.082319,-1.2035912,6.2148638,-13.384501,10.977318
-.5,27,-10.570008,6.6630545,-23.629354,2.4893386,-.1954398,8.306818,-16.476503,16.085623,-124.44602,47.692879,-217.92235,-30.969702,-1.1992304,6.1923461,-13.336006,10.937546
-.4,27,-10.531571,6.6388249,-23.54343,2.4802864,-.19472912,8.2766113,-16.416588,16.02713,-123.99349,47.519447,-217.1299,-30.857084,-1.1948696,6.1698289,-13.287512,10.897773
-.3,27,-10.493135,6.6145959,-23.457504,2.4712343,-.19401842,8.2464046,-16.356674,15.968637,-123.54096,47.34602,-216.33746,-30.744467,-1.1905087,6.1473112,-13.239017,10.858
-.2,27,-10.454699,6.5903664,-23.37158,2.4621823,-.19330773,8.216198,-16.296759,15.910144,-123.08843,47.172592,-215.54501,-30.631851,-1.1861479,6.1247935,-13.190522,10.818227
-.1,27,-10.416263,6.5661373,-23.285654,2.45313,-.19259705,8.1859913,-16.236845,15.851651,-122.6359,46.999165,-214.75256,-30.519234,-1.181787,6.1022758,-13.142028,10.778454
0,27,-10.377826,6.5419078,-23.19973,2.444078,-.19188635,8.1557846,-16.176929,15.793158,-122.18337,46.825733,-213.96013,-30.406616,-1.1774262,6.0797582,-13.093534,10.738681
.1,27,-10.33939,6.5176787,-23.113806,2.4350257,-.19117567,8.1255779,-16.117016,15.734665,-121.73083,46.652306,-213.16768,-30.293999,-1.1730654,6.0572405,-13.045039,10.698908
.2,27,-10.300953,6.4934492,-23.02788,2.4259737,-.19046497,8.0953712,-16.057102,15.676171,-121.27831,46.478878,-212.37523,-30.181381,-1.1687045,6.0347228,-12.996544,10.659135
.3,27,-10.262517,6.4692202,-22.941956,2.4169214,-.18975428,8.0651646,-15.997187,15.617679,-120.82578,46.30545,-211.58279,-30.068766,-1.1643437,6.0122051,-12.94805,10.619362
.4,27,-10.22408,6.4449906,-22.85603,2.4078693,-.1890436,8.0349579,-15.937272,15.559185,-120.37325,46.132019,-210.79034,-29.956148,-1.1599829,5.9896879,-12.899555,10.579589
.5,27,-10.185644,6.4207616,-22.770105,2.3988173,-.1883329,8.0047512,-15.877357,15.500691,-119.92072,45.958591,-209.99789,-29.843531,-1.155622,5.9671702,-12.851061,10.539817
.6,27,-10.147207,6.3965321,-22.684181,2.389765,-.18762222,7.974545,-15.817443,15.442199,-119.46819,45.785164,-209.20546,-29.730913,-1.1512612,5.9446526,-12.802566,10.500044
.7,27,-10.108771,6.372303,-22.598255,2.380713,-.18691152,7.9443383,-15.757528,15.383705,-119.01566,45.611732,-208.41301,-29.618296,-1.1469004,5.9221349,-12.754071,10.460271
.8,27,-10.070334,6.3480735,-22.512331,2.3716607,-.18620083,7.9141316,-15.697614,15.325212,-118.56312,45.438305,-207.62056,-29.50568,-1.1425395,5.8996172,-12.705577,10.420498
.9,27,-10.031898,6.3238444,-22.426405,2.3626087,-.18549015,7.883925,-15.637699,15.266719,-118.11059,45.264877,-206.82813,-29.393063,-1.1381787,5.8770995,-12.657083,10.380725
1,27,-9.9934616,6.2996149,-22.340481,2.3535564,-.18477945,7.8537183,-15.577785,15.208226,-117.65806,45.09145,-206.03568,-29.280445,-1.1338178,5.8545818,-12.608587,10.340952
1.1,27,-9.9550257,6.2753859,-22.254555,2.3445044,-.18406875,7.8235121,-15.51787,15.149733,-117.20553,44.918018,-205.24323,-29.167828,-1.129457,5.8320642,-12.560093,10.301179
1.2,27,-9.9165888,6.2511563,-22.168631,2.3354523,-.18335807,7.7933054,-15.457955,15.09124,-116.753,44.744591,-204.45079,-29.05521,-1.1250962,5.8095469,-12.511599,10.261406
1.3,27,-9.8781528,6.2269273,-22.082706,2.3264,-.18264738,7.7630987,-15.398041,15.032746,-116.30047,44.571163,-203.65834,-28.942595,-1.1207353,5.7870293,-12.463104,10.221633
1.4,27,-9.8397169,6.2026978,-21.99678,2.317348,-.1819367,7.732892,-15.338126,14.974254,-115.84794,44.397732,-202.86589,-28.829977,-1.1163745,5.7645116,-12.414609,10.18186
1.5,27,-9.80128,6.1784687,-21.910856,2.3082957,-.181226,7.7026854,-15.278212,14.91576,-115.3954,44.224304,-202.07346,-28.71736,-1.1120137,5.7419939,-12.366115,10.142088
1.6,27,-9.7628441,6.1542392,-21.82493,2.2992437,-.1805153,7.6724787,-15.218298,14.857266,-114.94287,44.050877,-201.28101,-28.604742,-1.1076528,5.7194762,-12.31762,10.102315
1.7,27,-9.7244072,6.1300101,-21.739006,2.2901914,-.17980462,7.642272,-15.158383,14.798774,-114.49034,43.877449,-200.48856,-28.492125,-1.103292,5.6969585,-12.269126,10.062542
1.8,27,-9.6859713,6.1057806,-21.653082,2.2811394,-.17909393,7.6120658,-15.098469,14.74028,-114.03781,43.704018,-199.69612,-28.379509,-1.0989312,5.6744409,-12.220632,10.022769
1.9,27,-9.6475344,6.0815516,-21.567156,2.2720873,-.17838325,7.5818591,-15.038554,14.681787,-113.58528,43.53059,-198.90367,-28.266891,-1.0945703,5.6519232,-12.172136,9.982996
2,27,-9.6090984,6.057322,-21.481232,2.2630351,-.17767255,7.5516524,-14.97864,14.623294,-113.13275,43.357162,-198.11122,-28.154274,-1.0902095,5.629406,-12.123642,9.943223
2.1,27,-9.5706615,6.033093,-21.395306,2.253983,-.17696185,7.5214458,-14.918725,14.564801,-112.68022,43.183735,-197.31879,-28.041656,-1.0858487,5.6068883,-12.075148,9.90345
2.2,27,-9.5322256,6.0088634,-21.309381,2.2449307,-.17625117,7.4912391,-14.85881,14.506308,-112.22768,43.010303,-196.52634,-27.929041,-1.0814878,5.5843706,-12.026653,9.863677
2.3,27,-9.4937887,5.9846344,-21.223457,2.2358787,-.17554048,7.4610324,-14.798896,14.447815,-111.77515,42.836876,-195.73389,-27.816423,-1.077127,5.5618529,-11.978158,9.823904
2.4,27,-9.4553528,5.9604049,-21.137531,2.2268264,-.17482978,7.4308257,-14.738981,14.389321,-111.32262,42.663448,-194.94144,-27.703806,-1.0727661,5.5393353,-11.929664,9.7841311
2.5,27,-9.4169159,5.9361758,-21.051607,2.2177744,-.1741191,7.4006195,-14.679067,14.330829,-110.87009,42.490017,-194.149,-27.591188,-1.0684053,5.5168176,-11.881169,9.744359
2.6,27,-9.37848,5.9119463,-20.965681,2.2087224,-.1734084,7.3704128,-14.619152,14.272335,-110.41756,42.316589,-193.35655,-27.478571,-1.0640445,5.4942999,-11.832675,9.704586
2.7,27,-9.3400431,5.8877172,-20.879757,2.1996701,-.17269772,7.3402061,-14.559237,14.213841,-109.96503,42.143162,-192.56412,-27.365955,-1.0596836,5.4717822,-11.78418,9.664813
2.8,27,-9.3016071,5.8634877,-20.793833,2.190618,-.17198703,7.3099995,-14.499323,14.155349,-109.5125,41.969734,-191.77167,-27.253338,-1.0553228,5.449265,-11.735685,9.6250401
2.9,27,-9.2631702,5.8392587,-20.707907,2.1815658,-.17127633,7.2797928,-14.439408,14.096855,-109.05997,41.796303,-190.97922,-27.14072,-1.050962,5.4267473,-11.687191,9.5852671
3,27,-9.2247343,5.8150291,-20.621983,2.1725137,-.17056565,7.2495861,-14.379494,14.038363,-108.60744,41.622875,-190.18678,-27.028103,-1.0466011,5.4042296,-11.638697,9.5454941
3.1,27,-9.1862974,5.7908001,-20.536057,2.1634614,-.16985495,7.2193799,-14.319579,13.979869,-108.15491,41.449448,-189.39433,-26.915485,-1.0422403,5.381712,-11.590201,9.5057211
3.2,27,-9.1478615,5.7665706,-20.450132,2.1544094,-.16914427,7.1891732,-14.259665,13.921376,-107.70238,41.276016,-188.60188,-26.80287,-1.0378795,5.3591943,-11.541707,9.4659481
3.3,27,-9.1094246,5.7423415,-20.364208,2.1453574,-.16843358,7.1589665,-14.19975,13.862883,-107.24985,41.102589,-187.80945,-26.690252,-1.0335186,5.3366766,-11.493213,9.4261751
3.4,27,-9.0709887,5.718112,-20.278282,2.1363051,-.16772288,7.1287599,-14.139835,13.80439,-106.79732,40.929161,-187.017,-26.577635,-1.0291578,5.3141589,-11.444718,9.3864021
3.5,27,-9.0325518,5.6938829,-20.192358,2.1272531,-.1670122,7.0985532,-14.079921,13.745896,-106.34479,40.755733,-186.22455,-26.465017,-1.0247968,5.2916412,-11.396223,9.3466301
3.6,27,-8.9941158,5.6696534,-20.106432,2.1182008,-.1663015,7.0683465,-14.020006,13.687404,-105.89226,40.582302,-185.43211,-26.352402,-1.020436,5.269124,-11.347729,9.3068571
3.7,27,-8.9556799,5.6454244,-20.020508,2.1091487,-.16559082,7.0381398,-13.960092,13.62891,-105.43972,40.408875,-184.63966,-26.239784,-1.0160753,5.2466063,-11.299234,9.2670841
3.8,27,-8.917243,5.6211948,-19.934584,2.1000965,-.16488013,7.0079336,-13.900177,13.570417,-104.98719,40.235447,-183.84721,-26.127167,-1.0117143,5.2240887,-11.25074,9.2273111
3.9,27,-8.8788071,5.5969658,-19.848658,2.0910444,-.16416943,6.9777269,-13.840262,13.511924,-104.53466,40.062016,-183.05476,-26.014549,-1.0073535,5.201571,-11.202245,9.1875381
4,27,-8.8403702,5.5727363,-19.762733,2.0819924,-.16345875,6.9475203,-13.780348,13.45343,-104.08213,39.888588,-182.26233,-25.901932,-1.0029927,5.1790533,-11.15375,9.1477652
4.1,27,-8.8019342,5.5485072,-19.676807,2.0729401,-.16274805,6.9173136,-13.720433,13.394938,-103.6296,39.71516,-181.46988,-25.789316,-.99863189,5.1565356,-11.105256,9.1079922
4.2,27,-8.7634974,5.5242777,-19.590883,2.0638881,-.16203737,6.8871069,-13.66052,13.336445,-103.17707,39.541733,-180.67744,-25.676699,-.99427104,5.1340179,-11.056762,9.0682192
4.3,27,-8.7250614,5.5000486,-19.504957,2.0548358,-.16132668,6.8569002,-13.600604,13.277951,-102.72453,39.368301,-179.88499,-25.564081,-.98991019,5.1115003,-11.008266,9.0284462
4.4,27,-8.6866245,5.4758191,-19.419033,2.0457838,-.16061598,6.8266935,-13.540689,13.219458,-102.272,39.194874,-179.09254,-25.451464,-.98554933,5.0889826,-10.959772,8.9886732
4.5,27,-8.6481886,5.4515901,-19.333109,2.0367315,-.1599053,6.7964873,-13.480775,13.160965,-101.81947,39.021446,-178.30009,-25.338846,-.98118854,5.0664654,-10.911278,8.9489012
4.6,27,-8.6097517,5.4273605,-19.247183,2.0276794,-.1591946,6.7662807,-13.420861,13.102471,-101.36694,38.848019,-177.50766,-25.226231,-.97682768,5.0439477,-10.862783,8.9091282
4.7,27,-8.5713158,5.4031315,-19.161259,2.0186274,-.15848392,6.736074,-13.360947,13.043979,-100.91441,38.674587,-176.71521,-25.113613,-.97246683,5.02143,-10.814289,8.8693552
4.8,27,-8.5328789,5.378902,-19.075333,2.0095751,-.15777323,6.7058673,-13.301031,12.985485,-100.46188,38.50116,-175.92276,-25.000996,-.96810597,4.9989123,-10.765794,8.8295822
4.9,27,-8.4944429,5.3546729,-18.989408,2.0005231,-.15706253,6.6756606,-13.241117,12.926992,-100.00935,38.327732,-175.13033,-24.888378,-.96374518,4.9763947,-10.717299,8.7898092
5,27,-8.4560061,5.3304434,-18.903484,1.9914709,-.15635185,6.6454539,-13.181203,12.868499,-99.556816,38.154301,-174.33788,-24.775761,-.95938432,4.953877,-10.668805,8.7500362
5.1,27,-8.4175701,5.3062143,-18.817558,1.9824188,-.15564115,6.6152477,-13.121288,12.810006,-99.104286,37.980873,-173.54544,-24.663145,-.95502353,4.9313593,-10.620311,8.7102633
5.2,27,-8.3791332,5.2819848,-18.731634,1.9733666,-.15493046,6.585041,-13.061374,12.751513,-98.651756,37.807446,-172.75299,-24.550528,-.95066267,4.9088421,-10.571815,8.6704903
5.3,27,-8.3406973,5.2577558,-18.645708,1.9643145,-.15421978,6.5548344,-13.001459,12.693019,-98.199226,37.634014,-171.96054,-24.43791,-.94630182,4.8863239,-10.523321,8.6307173
5.4,27,-8.3022604,5.2335262,-18.559784,1.9552623,-.15350908,6.5246277,-12.941545,12.634526,-97.746696,37.460587,-171.16809,-24.325293,-.94194096,4.8638067,-10.474827,8.5909443
5.5,27,-8.2638245,5.2092972,-18.47386,1.9462101,-.1527984,6.494421,-12.88163,12.576033,-97.294167,37.287159,-170.37566,-24.212675,-.93758017,4.841289,-10.426332,8.5511723
5.6,27,-8.2253876,5.1850677,-18.387934,1.9371581,-.1520877,6.4642143,-12.821715,12.51754,-96.841637,37.113731,-169.58321,-24.10006,-.93321931,4.8187714,-10.377837,8.5113993
5.7,27,-8.1869516,5.1608386,-18.30201,1.928106,-.15137701,6.4340081,-12.761801,12.459046,-96.389107,36.940304,-168.79077,-23.987442,-.92885846,4.7962537,-10.329343,8.4716263
5.8,27,-8.1485147,5.1366091,-18.216084,1.9190538,-.15066633,6.403801,-12.701886,12.400554,-95.936569,36.766872,-167.99832,-23.874825,-.9244976,4.773736,-10.280849,8.4318533
5.9,27,-8.1100788,5.11238,-18.130159,1.9100016,-.14995563,6.3735948,-12.641972,12.34206,-95.484039,36.593445,-167.20587,-23.762207,-.92013681,4.7512183,-10.232354,8.3920803
6,27,-8.0716429,5.0881505,-18.044235,1.9009495,-.14924493,6.3433881,-12.582057,12.283567,-95.031509,36.420017,-166.41342,-23.64959,-.91577595,4.7287006,-10.183859,8.3523073
6.1,27,-8.033206,5.0639215,-17.958309,1.8918973,-.14853425,6.3131814,-12.522142,12.225074,-94.578979,36.246586,-165.62099,-23.536974,-.9114151,4.7061834,-10.135365,8.3125343
6.2,27,-7.9947696,5.0396919,-17.872385,1.8828452,-.14782356,6.2829747,-12.462228,12.166581,-94.12645,36.073158,-164.82854,-23.424356,-.90705431,4.6836658,-10.08687,8.2727613
6.3,27,-7.9563332,5.0154629,-17.786459,1.873793,-.14711288,6.252768,-12.402313,12.108088,-93.673912,35.899731,-164.03609,-23.311739,-.90269345,4.6611481,-10.038376,8.2329884
6.4,27,-7.9178967,4.9912333,-17.700535,1.864741,-.14640218,6.2225614,-12.342399,12.049594,-93.221382,35.726299,-163.24365,-23.199121,-.8983326,4.6386304,-9.9898806,8.1932154
6.5,27,-7.8794603,4.9670043,-17.614609,1.8556888,-.14569148,6.1923552,-12.282484,11.991101,-92.768852,35.552872,-162.4512,-23.086504,-.89397174,4.6161127,-9.9413862,8.1534433
6.6,27,-7.8410239,4.9427748,-17.528685,1.8466367,-.1449808,6.1621485,-12.222569,11.932608,-92.316322,35.379444,-161.65875,-22.973888,-.88961095,4.593595,-9.8928919,8.1136703
6.7,27,-7.8025875,4.9185457,-17.44276,1.8375845,-.14427011,6.1319418,-12.162655,11.874115,-91.863792,35.206017,-160.86632,-22.861271,-.88525009,4.5710773,-9.8443975,8.0738974
6.8,27,-7.7641511,4.8943162,-17.356834,1.8285323,-.14355943,6.1017351,-12.10274,11.815621,-91.411263,35.032585,-160.07387,-22.748653,-.88088924,4.5485597,-9.7959023,8.0341244
6.9,27,-7.7257147,4.8700871,-17.27091,1.8194802,-.14284873,6.0715284,-12.042826,11.757129,-90.958733,34.859158,-159.28142,-22.636036,-.87652838,4.526042,-9.7474079,7.9943514
7,27,-7.6872783,4.8458576,-17.184984,1.810428,-.14213803,6.0413218,-11.982911,11.698635,-90.506203,34.68573,-158.48898,-22.52342,-.87216759,4.5035248,-9.6989136,7.9545784
7.1,27,-7.6488423,4.8216286,-17.09906,1.801376,-.14142735,6.0111156,-11.922997,11.640142,-90.053665,34.512302,-157.69653,-22.410803,-.86780673,4.4810071,-9.6504192,7.9148054
7.2,27,-7.6104059,4.797399,-17.013136,1.7923238,-.14071666,5.9809089,-11.863083,11.581649,-89.601135,34.338871,-156.9041,-22.298185,-.86344594,4.4584894,-9.6019249,7.8750329
7.3,27,-7.571969,4.77317,-16.92721,1.7832717,-.14000596,5.9507022,-11.803167,11.523156,-89.148605,34.165443,-156.11165,-22.185568,-.85908508,4.4359717,-9.5534296,7.8352599
7.4,27,-7.5335331,4.7489405,-16.841286,1.7742195,-.13929528,5.9204955,-11.743253,11.464663,-88.696075,33.992016,-155.3192,-22.07295,-.85472423,4.4134541,-9.5049353,7.7954869
7.5,27,-7.4950967,4.7247114,-16.75536,1.7651674,-.13858458,5.8902888,-11.683338,11.40617,-88.243546,33.818584,-154.52675,-21.960335,-.85036337,4.3909364,-9.4564409,7.7557139
7.6,27,-7.4566603,4.7004819,-16.669436,1.7561152,-.1378739,5.8600821,-11.623425,11.347676,-87.791016,33.645157,-153.73431,-21.847717,-.84600258,4.3684187,-9.4079466,7.715941
7.7,27,-7.4182239,4.6762528,-16.583511,1.7470632,-.13716321,5.8298759,-11.56351,11.289184,-87.338486,33.471729,-152.94186,-21.7351,-.84164172,4.3459015,-9.3594513,7.6761684
