temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-8.6999998,27,5.6887827,4.0143957,-2.1792881,13.556854,8.5586176,5.1939278,-1.6212935,18.738529,2.3774772,5.2040443,-7.8222623,12.577216,-6.1811409,6.6305203,-19.176722,6.8144398
-8.6000004,27,5.6728477,4.0031509,-2.1731837,13.51888,8.5346441,5.179379,-1.616752,18.686041,2.3708174,5.189467,-7.8003511,12.541986,-6.1638269,6.6119475,-19.123005,6.795352
-8.5,27,5.6569128,3.9919062,-2.1670792,13.480906,8.5106707,5.1648302,-1.6122106,18.633553,2.3641579,5.17489,-7.77844,12.506756,-6.1465125,6.5933743,-19.069288,6.7762637
-8.3999996,27,5.6409779,3.9806612,-2.1609747,13.44293,8.4866972,5.1502814,-1.6076691,18.581062,2.3574982,5.1603127,-7.7565289,12.471525,-6.1291986,6.5748014,-19.015572,6.7571754
-8.3000002,27,5.6250429,3.9694166,-2.1548705,13.404957,8.4627228,5.1357327,-1.6031277,18.528574,2.3508387,5.1457357,-7.7346177,12.436296,-6.1118846,6.5562286,-18.961857,6.7380877
-8.1999998,27,5.609108,3.9581716,-2.148766,13.366982,8.4387493,5.1211839,-1.5985863,18.476086,2.3441792,5.1311584,-7.7127066,12.401065,-6.0945702,6.5376558,-18.90814,6.7189994
-8.1000004,27,5.593173,3.9469268,-2.1426616,13.329008,8.4147758,5.1066351,-1.5940449,18.423597,2.3375196,5.1165814,-7.6907954,12.365834,-6.0772562,6.519083,-18.854424,6.6999116
-8,27,5.5772381,3.9356821,-2.1365571,13.291033,8.3908024,5.0920863,-1.5895034,18.371107,2.3308599,5.1020041,-7.6688843,12.330605,-6.0599422,6.5005097,-18.800707,6.6808233
-7.9000001,27,5.5613031,3.9244373,-2.1304526,13.253058,8.366828,5.0775375,-1.584962,18.318619,2.3242004,5.0874271,-7.6469736,12.295374,-6.0426278,6.4819369,-18.746992,6.6617351
-7.8000002,27,5.5453682,3.9131925,-2.1243482,13.215084,8.3428545,5.0629883,-1.5804206,18.26613,2.3175406,5.0728498,-7.6250625,12.260143,-6.0253139,6.4633641,-18.693275,6.6426473
-7.6999998,27,5.5294333,3.9019477,-2.1182437,13.17711,8.318881,5.0484395,-1.5758791,18.21364,2.3108811,5.0582728,-7.6031513,12.224914,-6.0079999,6.4447913,-18.639559,6.623559
-7.5999999,27,5.5134983,3.890703,-2.1121392,13.139135,8.2949066,5.0338907,-1.5713377,18.161152,2.3042214,5.0436954,-7.5812402,12.189683,-5.9906855,6.4262185,-18.585842,6.6044712
-7.5,27,5.4975634,3.879458,-2.1060348,13.101161,8.2709332,5.0193419,-1.5667962,18.108664,2.2975619,5.0291185,-7.559329,12.154452,-5.9733715,6.4076457,-18.532125,6.5853829
-7.4000001,27,5.4816284,3.8682132,-2.0999303,13.063187,8.2469597,5.0047932,-1.5622548,18.056173,2.2909024,5.0145411,-7.5374179,12.119223,-5.9560575,6.3890724,-18.478409,6.5662951
-7.3000002,27,5.4656935,3.8569684,-2.0938258,13.025212,8.2229862,4.9902444,-1.5577134,18.003685,2.2842426,4.9999642,-7.5155067,12.083992,-5.9387431,6.3704996,-18.424694,6.5472069
-7.1999998,27,5.4497585,3.8457236,-2.0877213,12.987238,8.1990118,4.9756956,-1.5531719,17.951197,2.2775831,4.9853868,-7.4935956,12.048761,-5.9214292,6.3519268,-18.370977,6.5281186
-7.0999999,27,5.4338236,3.8344789,-2.0816171,12.949264,8.1750383,4.9611468,-1.5486305,17.898708,2.2709236,4.9708099,-7.4716845,12.013532,-5.9041152,6.333354,-18.317261,6.5090308
-7,27,5.4178886,3.8232341,-2.0755126,12.911289,8.1510649,4.9465981,-1.5440891,17.846218,2.2642639,4.9562325,-7.4497733,11.978301,-5.8868008,6.3147812,-18.263544,6.4899426
-6.9000001,27,5.4019537,3.8119893,-2.0694082,12.873315,8.1270914,4.9320493,-1.5395476,17.79373,2.2576044,4.9416556,-7.4278622,11.943071,-5.8694868,6.2962084,-18.209827,6.4708548
