temp,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_ag,se_ag,lowerci_ag,upperci_ag,yhat_nonag,se_nonag,lowerci_nonag,upperci_nonag,yhat_nonag_low,se_nonag_low,lowerci_nonag_low,upperci_nonag_low,yhat_ag_low,se_ag_low,lowerci_ag_low,upperci_ag_low,yhat_ag_nonag,se_ag_nonag,lowerci_ag_nonag,upperci_ag_nonag
12.4,-5.7497735,3.5307069,-12.669832,1.1702849,-.16873245,4.4246807,-8.8409472,8.5034828,-68.860046,26.323492,-120.45314,-17.266949,-.9620831,3.2746086,-7.380198,5.4560318,-.79335064,5.4702625,-11.514868,9.9281664,-68.691315,26.767731,-121.1551,-16.227524,-67.897964,26.477345,-119.7926,-16.003319
12.5,-5.7103915,3.5065238,-12.583052,1.1622691,-.16757675,4.3943744,-8.7803926,8.4452391,-68.388397,26.143194,-119.62811,-17.148682,-.95549345,3.2521799,-7.3296485,5.4186616,-.78791672,5.4327946,-11.435999,9.8601656,-68.220818,26.584389,-120.32526,-16.116375,-67.432907,26.295992,-118.9721,-15.893707
12.6,-5.6710091,3.4823408,-12.496272,1.1542535,-.16642104,4.3640685,-8.7198381,8.3869963,-67.916756,25.962894,-118.80309,-17.030415,-.94890386,3.2297509,-7.279099,5.3812914,-.7824828,5.3953271,-11.357129,9.7921638,-67.750328,26.401049,-119.49544,-16.005228,-66.96785,26.114639,-118.1516,-15.784095
12.7,-5.6316276,3.458158,-12.409492,1.1462379,-.16526535,4.3337626,-8.6592836,8.3287535,-67.445114,25.782598,-117.97807,-16.912148,-.94231427,3.2073221,-7.22855,5.3439217,-.77704889,5.3578596,-11.278261,9.7241631,-67.279846,26.217709,-118.66561,-15.894081,-66.5028,25.933289,-117.33111,-15.674484
12.8,-5.5922451,3.4339752,-12.322713,1.1382222,-.16410963,4.3034563,-8.5987291,8.2705097,-66.973465,25.602299,-117.15305,-16.79388,-.93572462,3.1848931,-7.1780005,5.3065515,-.77161497,5.3203921,-11.199391,9.6561613,-66.809357,26.034367,-117.83578,-15.782933,-66.037743,25.751936,-116.5106,-15.564872
12.9,-5.5528636,3.4097924,-12.235933,1.1302066,-.16295394,4.2731504,-8.5381756,8.2122669,-66.501823,25.422003,-116.32803,-16.675613,-.92913502,3.1624646,-7.1274514,5.2691817,-.76618111,5.2829247,-11.120523,9.5881615,-66.338867,25.851028,-117.00595,-15.671786,-65.572685,25.570585,-115.69012,-15.455261
13,-5.5134816,3.3856094,-12.149154,1.122191,-.16179824,4.2428446,-8.4776201,8.1540241,-66.030174,25.241703,-115.50301,-16.557346,-.92254543,3.1400356,-7.0769019,5.2318115,-.76074719,5.2454572,-11.041654,9.5201597,-65.868378,25.667686,-116.17612,-15.560638,-65.107635,25.389235,-114.86961,-15.345649
13.1,-5.4740992,3.3614264,-12.062374,1.1141752,-.16064253,4.2125382,-8.4170656,8.0957804,-65.558533,25.061405,-114.67799,-16.439079,-.91595578,3.1176066,-7.0263529,5.1944413,-.75531328,5.2079892,-10.962785,9.452158,-65.397888,25.484344,-115.34629,-15.449491,-64.642578,25.207882,-114.04912,-15.236036
13.2,-5.4347177,3.3372436,-11.975595,1.1061597,-.15948683,4.1822324,-8.3565121,8.0375385,-65.086891,24.881109,-113.85297,-16.320814,-.90936619,3.0951781,-6.9758039,5.1570711,-.74987936,5.1705217,-10.883916,9.3841572,-64.927406,25.301006,-114.51646,-15.338344,-64.177521,25.026531,-113.22862,-15.126425
13.3,-5.3953352,3.3130605,-11.888815,1.0981439,-.15833113,4.151926,-8.2959576,7.9792948,-64.615242,24.700809,-113.02794,-16.202547,-.9027766,3.0727491,-6.9252543,5.1197009,-.74444544,5.1330543,-10.805047,9.3161564,-64.456917,25.117664,-113.68663,-15.227196,-63.712467,24.845179,-112.40812,-15.016813
13.4,-5.3559537,3.2888777,-11.802035,1.0901283,-.15717544,4.1216207,-8.2354031,7.921052,-64.1436,24.520514,-112.20293,-16.08428,-.89618701,3.0503204,-6.8747053,5.0823312,-.73901159,5.0955868,-10.726178,9.2481556,-63.986427,24.934324,-112.8568,-15.116049,-63.247417,24.663828,-111.58763,-14.907202
13.5,-5.3165712,3.2646947,-11.715256,1.0821127,-.15601973,4.0913143,-8.1748486,7.8628087,-63.671955,24.340214,-111.3779,-15.966013,-.88959736,3.0278914,-6.8241558,5.044961,-.73357761,5.0581193,-10.647309,9.1801538,-63.515938,24.750984,-112.02697,-15.004901,-62.78236,24.482475,-110.76713,-14.797589
13.6,-5.2771893,3.2405117,-11.628475,1.074097,-.15486403,4.061008,-8.1142941,7.8045654,-63.20031,24.159916,-110.55288,-15.847746,-.88300771,3.0054626,-6.7736063,5.0075908,-.72814369,5.0206513,-10.568439,9.1121521,-63.045448,24.567642,-111.19714,-14.893753,-62.317303,24.301123,-109.94663,-14.687978
13.7,-5.2378073,3.2163289,-11.541697,1.0660814,-.15370832,4.0307021,-8.0537395,7.7463231,-62.728668,23.979618,-109.72786,-15.72948,-.87641817,2.9830339,-6.7230573,4.970221,-.72270983,4.9831843,-10.489572,9.0441513,-62.574963,24.384302,-110.36732,-14.782607,-61.852253,24.119772,-109.12614,-14.578366
13.8,-5.1984253,3.1921458,-11.454916,1.0580658,-.15255262,4.0003963,-7.993185,7.6880798,-62.257023,23.79932,-108.90283,-15.611213,-.86982852,2.9606049,-6.6725078,4.9328504,-.71727592,4.9457164,-10.410702,8.9761505,-62.104469,24.20096,-109.53748,-14.671459,-61.387196,23.938419,-108.30563,-14.468754
13.9,-5.1590433,3.167963,-11.368137,1.0500501,-.15139693,3.9700902,-7.932631,7.629837,-61.785381,23.619024,-108.07782,-15.492947,-.86323893,2.9381764,-6.6219587,4.8954806,-.711842,4.9082494,-10.331834,8.9081497,-61.633984,24.017622,-108.70766,-14.560312,-60.922142,23.757069,-107.48515,-14.359143
14,-5.1196613,3.14378,-11.281357,1.0420344,-.15024123,3.939784,-7.872076,7.5715938,-61.313736,23.438725,-107.25279,-15.37468,-.85664934,2.9157474,-6.5714092,4.8581104,-.70640808,4.8707814,-10.252964,8.840148,-61.163494,23.83428,-107.87782,-14.449164,-60.457088,23.575716,-106.66464,-14.249531
14.1,-5.0802794,3.119597,-11.194577,1.0340188,-.14908552,3.9094779,-7.8115215,7.5133505,-60.842091,23.258427,-106.42776,-15.256413,-.85005969,2.8933184,-6.5208597,4.8207402,-.70097417,4.8333139,-10.174095,8.7721472,-60.693005,23.650938,-107.048,-14.338017,-59.992031,23.394365,-105.84414,-14.139918
14.2,-5.0408974,3.0954142,-11.107798,1.0260031,-.14792982,3.8791721,-7.7509675,7.4551077,-60.370449,23.078129,-105.60275,-15.138146,-.8434701,2.8708897,-6.4703107,4.7833705,-.69554031,4.7958465,-10.095226,8.7041464,-60.222519,23.4676,-106.21817,-14.22687,-59.526978,23.213015,-105.02365,-14.030308
14.3,-5.0015154,3.0712314,-11.021018,1.0179875,-.14677411,3.848866,-7.690413,7.3968644,-59.898804,22.897831,-104.77773,-15.019879,-.83688045,2.8484609,-6.4197612,4.7460003,-.69010633,4.758379,-10.016357,8.6361446,-59.752029,23.284258,-105.38834,-14.115722,-59.061924,23.031662,-104.20315,-13.920695
14.4,-4.9621334,3.0470486,-10.934238,1.0099719,-.14561842,3.8185601,-7.6298585,7.3386221,-59.427162,22.717535,-103.95271,-14.901613,-.83029091,2.8260322,-6.3692122,4.7086306,-.68467247,4.7209115,-9.9374886,8.5681438,-59.281544,23.100918,-104.55851,-14.004575,-58.59687,22.850311,-103.38266,-13.811084
14.5,-4.9227514,3.0228655,-10.847459,1.0019562,-.1444627,3.788254,-7.569304,7.2803788,-58.955517,22.537235,-103.12769,-14.783345,-.82370126,2.8036032,-6.3186626,4.6712599,-.67923856,4.6834435,-9.8586197,8.5001421,-58.811054,22.917578,-103.72868,-13.893427,-58.131813,22.668959,-102.56216,-13.701472
14.6,-4.883369,2.9986825,-10.760678,.99394053,-.143307,3.7579479,-7.5087495,7.2221355,-58.483871,22.356937,-102.30266,-14.665078,-.81711161,2.7811744,-6.2681131,4.6338897,-.67380464,4.6459761,-9.7797499,8.4321413,-58.340561,22.734236,-102.89885,-13.782279,-57.666759,22.487606,-101.74165,-13.59186
14.7,-4.8439875,2.9744997,-10.6739,.9859249,-.14215131,3.7276421,-7.4481955,7.1638927,-58.01223,22.17664,-101.47765,-14.546812,-.81052208,2.7587457,-6.2175641,4.5965199,-.66837072,4.6085086,-9.700882,8.3641405,-57.870075,22.550896,-102.06902,-13.671132,-57.201706,22.306255,-100.92117,-13.482248
14.8,-4.804605,2.9503167,-10.587119,.97790921,-.14099561,3.6973357,-7.3876405,7.1056495,-57.540581,21.996342,-100.65262,-14.428545,-.80393243,2.7363167,-6.1670146,4.5591497,-.66293681,4.5710411,-9.6220121,8.2961388,-57.399586,22.367556,-101.23919,-13.559984,-56.736649,22.124903,-100.10066,-13.372637
14.9,-4.7652235,2.9261339,-10.50034,.96989363,-.1398399,3.6670299,-7.3270864,7.0474067,-57.068939,21.816044,-99.827606,-14.310279,-.79734284,2.7138879,-6.1164656,4.52178,-.65750295,4.5335736,-9.5431442,8.228138,-56.9291,22.184216,-100.40936,-13.448838,-56.271599,21.943552,-99.280174,-13.263025
15,-4.725841,2.9019508,-10.41356,.96187794,-.1386842,3.6367238,-7.2665319,6.9891634,-56.597294,21.635746,-99.002579,-14.192012,-.79075319,2.6914592,-6.0659161,4.4844098,-.65206903,4.4961061,-9.4642744,8.1601372,-56.458611,22.000874,-99.579529,-13.33769,-55.806541,21.762199,-98.459671,-13.153413
15.1,-4.6864591,2.8777678,-10.32678,.95386225,-.13752849,3.6064177,-7.2059774,6.9309201,-56.125648,21.455448,-98.177551,-14.073745,-.78416359,2.6690302,-6.0153666,4.4470396,-.64663506,4.4586382,-9.3854055,8.0921354,-55.988121,21.817533,-98.749702,-13.226542,-55.341484,21.580849,-97.639168,-13.043801
15.2,-4.6470771,2.853585,-10.240001,.94584668,-.1363728,3.5761118,-7.1454229,6.8726773,-55.654007,21.27515,-97.352539,-13.955479,-.777574,2.6466014,-5.9648175,4.4096694,-.6412012,4.4211712,-9.3065367,8.0241346,-55.517635,21.634193,-97.919876,-13.115396,-54.876434,21.399498,-96.81868,-12.93419
15.3,-4.6076951,2.829402,-10.153221,.93783098,-.1352171,3.5458057,-7.0848684,6.8144341,-55.182362,21.094852,-96.527512,-13.837212,-.77098435,2.6241727,-5.914268,4.3722992,-.63576728,4.3837032,-9.2276678,7.9561334,-55.047146,21.450851,-97.090042,-13.004248,-54.411377,21.218145,-95.998177,-12.824577
15.4,-4.5683131,2.8052192,-10.066442,.92981535,-.1340614,3.5154998,-7.0243144,6.7561917,-54.71072,20.914555,-95.702492,-13.718946,-.76439482,2.6017439,-5.863719,4.3349295,-.63033342,4.3462358,-9.1487989,7.8881326,-54.57666,21.267511,-96.260216,-12.893101,-53.946327,21.036795,-95.177681,-12.714967
15.5,-4.5289311,2.7810361,-9.9796619,.92179966,-.13290569,3.4851937,-6.9637599,6.6979485,-54.239075,20.734257,-94.877472,-13.600677,-.75780517,2.5793149,-5.8131695,4.2975593,-.62489945,4.3087683,-9.0699301,7.8201313,-54.106167,21.084171,-95.430382,-12.781953,-53.48127,20.855442,-94.357185,-12.605354
15.6,-4.4895492,2.7568531,-9.8928823,.91378403,-.13174999,3.4548874,-6.9032049,6.6397052,-53.767429,20.553959,-94.052444,-13.48241,-.75121552,2.556886,-5.76262,4.2601891,-.61946553,4.2713003,-8.9910612,7.7521296,-53.635677,20.900829,-94.600555,-12.670805,-53.016212,20.674089,-93.536682,-12.495742
15.7,-4.4501672,2.7326703,-9.8061028,.90576839,-.1305943,3.4245815,-6.8426509,6.5814624,-53.295788,20.373661,-93.227432,-13.364144,-.74462593,2.5344574,-5.7120709,4.2228193,-.61403167,4.2338333,-8.9121923,7.6841288,-53.165192,20.717489,-93.770729,-12.559658,-52.551163,20.492739,-92.716194,-12.386131
15.8,-4.4107852,2.7084875,-9.7193232,.8977527,-.12943859,3.3942754,-6.7820964,6.5232191,-52.824142,20.193363,-92.402405,-13.245877,-.73803633,2.5120285,-5.6615214,4.1854491,-.60859776,4.1963654,-8.8333235,7.6161275,-52.694702,20.534149,-92.940895,-12.44851,-52.086105,20.311386,-91.895691,-12.276519
15.9,-4.3714032,2.6843047,-9.6325436,.88973713,-.12828289,3.3639696,-6.7215424,6.4649763,-52.352501,20.013065,-91.577385,-13.127611,-.73144674,2.4895997,-5.6109724,4.1480789,-.60316384,4.1588984,-8.7544546,7.5481267,-52.224216,20.350809,-92.111069,-12.337363,-51.621052,20.130035,-91.075195,-12.166907
16,-4.3320212,2.6601217,-9.545764,.88172144,-.12712719,3.3336635,-6.6609874,6.406733,-51.880856,19.832767,-90.752365,-13.009344,-.72485709,2.467171,-5.5604229,4.1107087,-.59772992,4.1214304,-8.6755848,7.4801254,-51.753727,20.167467,-91.281235,-12.226215,-51.155998,19.948683,-90.2547,-12.057295
16.1,-4.2926388,2.6359386,-9.4589834,.87370574,-.12597148,3.3033574,-6.6004329,6.3484898,-51.409206,19.65247,-89.927338,-12.891077,-.7182675,2.444742,-5.5098734,4.0733385,-.592296,4.0839629,-8.5967159,7.4121242,-51.283237,19.984127,-90.451408,-12.115068,-50.690941,19.767332,-89.434196,-11.947683
16.2,-4.2532568,2.6117556,-9.3722038,.86569005,-.12481578,3.2730513,-6.5398784,6.2902465,-50.937561,19.47217,-89.102318,-12.77281,-.71167785,2.422313,-5.4593244,4.0359683,-.58686209,4.046495,-8.5178471,7.3441224,-50.812748,19.800785,-89.621574,-12.003921,-50.225883,19.585979,-88.613701,-11.838071
16.3,-4.2138753,2.5875731,-9.2854252,.85767454,-.12366009,3.2427456,-6.4793248,6.2320046,-50.465923,19.291876,-88.277306,-12.654545,-.70508832,2.3998845,-5.4087758,3.9985991,-.58142823,4.009028,-8.4389791,7.2761226,-50.342266,19.617447,-88.791756,-11.892775,-49.760838,19.404631,-87.793213,-11.728461
16.4,-4.1744933,2.56339,-9.1986456,.84965885,-.12250438,3.2124395,-6.4187698,6.1737614,-49.994278,19.111576,-87.452278,-12.536278,-.69849873,2.3774557,-5.3582263,3.9612286,-.57599431,3.9715605,-8.3601093,7.2081213,-49.871773,19.434107,-87.961922,-11.781627,-49.29578,19.223278,-86.97271,-11.618849
16.5,-4.1351109,2.539207,-9.111865,.84164321,-.12134868,3.1821334,-6.3582153,6.1155181,-49.522633,18.931278,-86.627258,-12.418011,-.69190907,2.3550267,-5.3076768,3.9238584,-.5705604,3.9340928,-8.2812405,7.1401196,-49.401283,19.250765,-87.132088,-11.670479,-48.830723,19.041925,-86.152214,-11.509236
16.6,-4.0957289,2.5150239,-9.0250854,.83362752,-.12019297,3.1518271,-6.2976608,6.0572748,-49.050987,18.750978,-85.802231,-12.299743,-.68531942,2.3325977,-5.2571273,3.8864882,-.56512648,3.896625,-8.2023716,7.0721183,-48.930794,19.067423,-86.302254,-11.559331,-48.365669,18.860573,-85.331711,-11.399624
16.7,-4.0563469,2.4908409,-8.9383049,.82561183,-.11903726,3.121521,-6.2371058,5.9990315,-48.579342,18.570681,-84.977203,-12.181476,-.67872977,2.310169,-5.2065778,3.849118,-.5596925,3.8591573,-8.1235018,7.004117,-48.460304,18.884083,-85.472427,-11.448183,-47.900612,18.67922,-84.511208,-11.290012
16.8,-4.0169654,2.4666584,-8.8515272,.81759632,-.11788158,3.0912154,-6.1765528,5.9407892,-48.107704,18.390385,-84.152199,-12.06321,-.6721403,2.2877405,-5.1560292,3.8117485,-.5542587,3.8216903,-8.0446339,6.9361167,-47.989822,18.700745,-84.642609,-11.337037,-47.435562,18.497871,-83.690727,-11.180402
16.9,-3.9775832,2.4424753,-8.7647467,.80958062,-.11672588,3.0609093,-6.1159978,5.8825459,-47.636059,18.210087,-83.327171,-11.944943,-.66555065,2.2653115,-5.1054797,3.7743783,-.54882479,3.7842226,-7.965765,6.8681154,-47.519333,18.517403,-83.812775,-11.225889,-46.970509,18.316519,-82.870224,-11.070789
17,-3.938201,2.4182923,-8.6779671,.80156493,-.11557017,3.0306032,-6.0554433,5.8243027,-47.164413,18.029789,-82.502151,-11.826676,-.658961,2.2428825,-5.0549302,3.7370081,-.54339087,3.7467549,-7.8868957,6.8001142,-47.048843,18.334063,-82.982941,-11.114741,-46.505451,18.135166,-82.049728,-10.961178
17.1,-3.8988187,2.3941092,-8.5911865,.79354924,-.11441446,3.0002971,-5.9948888,5.7660594,-46.692768,17.849489,-81.677124,-11.708409,-.65237135,2.2204537,-5.0043807,3.6996379,-.53795689,3.7092874,-7.8080263,6.7321124,-46.578354,18.150721,-82.153107,-11.003593,-46.040394,17.953814,-81.229225,-10.851565
17.2,-3.8594368,2.3699265,-8.5044069,.78553361,-.11325876,2.969991,-5.9343338,5.7078166,-46.221119,17.669191,-80.852097,-11.590142,-.64578176,2.1980247,-4.9538312,3.6622677,-.53252298,3.6718197,-7.729157,6.6641111,-46.107861,17.967379,-81.32328,-10.892446,-45.57534,17.772463,-80.408722,-10.741953
17.3,-3.8200552,2.3457439,-8.4176283,.77751803,-.11210307,2.9396853,-5.8737803,5.6495743,-45.749485,17.488895,-80.027092,-11.471877,-.63919222,2.1755962,-4.9032826,3.6248982,-.52708918,3.6343527,-7.6502895,6.5961113,-45.637383,17.78404,-80.493462,-10.781301,-45.110291,17.591114,-79.588242,-10.632343
17.4,-3.780673,2.3215609,-8.3308487,.7695024,-.11094737,2.9093792,-5.8132257,5.591331,-45.27784,17.308598,-79.202065,-11.35361,-.63260257,2.1531675,-4.8527331,3.587528,-.5216552,3.596885,-7.5714202,6.5281096,-45.166889,17.6007,-79.663628,-10.670153,-44.645237,17.409761,-78.767738,-10.522731
17.5,-3.741291,2.2973778,-8.2440681,.76148671,-.10979166,2.8790729,-5.7526712,5.5330877,-44.80619,17.1283,-78.377045,-11.235343,-.62601298,2.1307385,-4.8021836,3.5501578,-.51622128,3.5594172,-7.4925508,6.4601083,-44.6964,17.417358,-78.833794,-10.559005,-44.18018,17.228409,-77.947243,-10.413118
17.6,-3.7019088,2.2731948,-8.1572886,.75347102,-.10863595,2.8487668,-5.6921163,5.4748445,-44.334545,16.948,-77.552017,-11.117075,-.61942333,2.1083095,-4.7516341,3.5127873,-.51078737,3.5219495,-7.4136815,6.392107,-44.22591,17.234016,-78.00396,-10.447857,-43.715122,17.047056,-77.12674,-10.303507
17.7,-3.6625266,2.2490118,-8.070509,.74545532,-.10748025,2.8184607,-5.6315618,5.4166012,-43.8629,16.767702,-76.72699,-10.998808,-.61283368,2.0858805,-4.7010846,3.4754171,-.50535345,3.4844818,-7.3348122,6.3241053,-43.755421,17.050676,-77.174133,-10.336709,-43.250065,16.865704,-76.306236,-10.193894
17.8,-3.6231451,2.2248292,-7.9837303,.73743981,-.10632457,2.7881551,-5.5710082,5.3583589,-43.391262,16.587406,-75.901985,-10.880544,-.60624421,2.0634522,-4.6505361,3.4380476,-.49991962,3.4470148,-7.2559447,6.2561054,-43.284939,16.867338,-76.344315,-10.225563,-42.785019,16.684355,-75.485756,-10.084284
17.9,-3.5837631,2.2006462,-7.8969502,.72942412,-.10516886,2.757849,-5.5104537,5.3001161,-42.919617,16.407108,-75.076958,-10.762276,-.59965456,2.0410233,-4.5999866,3.4006774,-.49448568,3.4095471,-7.1770754,6.1881042,-42.814449,16.683996,-75.514481,-10.114415,-42.319962,16.503002,-74.665253,-9.9746723
18,-3.5443809,2.1764631,-7.8101702,.72140843,-.10401315,2.7275429,-5.4498987,5.2418728,-42.447971,16.22681,-74.25193,-10.644009,-.5930649,2.0185943,-4.549437,3.3633072,-.48905176,3.3720794,-7.098206,6.1201024,-42.34396,16.500656,-74.684647,-10.003267,-41.854908,16.32165,-73.844749,-9.8650599
18.1,-3.5049987,2.1522801,-7.7233901,.71339279,-.10285745,2.6972368,-5.3893442,5.1836295,-41.976326,16.046511,-73.42691,-10.525742,-.58647525,1.9961654,-4.4988875,3.325937,-.48361784,3.3346119,-7.0193367,6.0521011,-41.873466,16.317314,-73.854813,-9.8921194,-41.389851,16.140297,-73.024254,-9.7554474
18.2,-3.4656165,2.1280971,-7.63661,.7053771,-.10170174,2.6669304,-5.3287897,5.1253862,-41.504681,15.866213,-72.601883,-10.407475,-.57988566,1.9737365,-4.448338,3.2885668,-.4781839,3.2971442,-6.9404674,5.9840999,-41.402977,16.133972,-73.024986,-9.7809715,-40.924793,15.958945,-72.203751,-9.6458359
18.3,-3.4262352,2.1039145,-7.5498319,.69736159,-.10054605,2.6366251,-5.2682362,5.0671439,-41.033043,15.685917,-71.776878,-10.289209,-.57329613,1.951308,-4.3977895,3.2511973,-.47275007,3.2596772,-6.8615999,5.9160995,-40.932495,15.950635,-72.195168,-9.6698265,-40.459747,15.777596,-71.38327,-9.5362253
18.4,-3.386853,2.0797315,-7.4630518,.6893459,-.09939035,2.606319,-5.2076812,5.0089006,-40.561398,15.505619,-70.951851,-10.170942,-.56670648,1.9288791,-4.34724,3.2138271,-.46731615,3.2222095,-6.7827306,5.8480983,-40.462006,15.767294,-71.365334,-9.5586786,-39.99469,15.596244,-70.562767,-9.4266129
18.5,-3.3474708,2.0555484,-7.3762717,.6813302,-.098234646,2.5760126,-5.1471267,4.9506574,-40.089752,15.32532,-70.126823,-10.052675,-.56011689,1.9064502,-4.2966905,3.1764569,-.4618822,3.1847417,-6.7038612,5.780097,-39.991516,15.583953,-70.5355,-9.4475307,-39.529633,15.414892,-69.742264,-9.3170013
18.6,-3.3080888,2.0313654,-7.2894921,.67331451,-.097078934,2.5457065,-5.0865722,4.8924141,-39.618103,15.145021,-69.301804,-9.9344082,-.55352724,1.8840213,-4.246141,3.1390867,-.45644829,3.147274,-6.6249919,5.7120953,-39.521027,15.400611,-69.705666,-9.3363829,-39.064579,15.23354,-68.921768,-9.2073889
18.7,-3.2687066,2.0071826,-7.2027121,.66529882,-.09592323,2.5154004,-5.0260172,4.8341708,-39.146458,14.964723,-68.476776,-9.8161402,-.54693758,1.8615924,-4.1955914,3.1017165,-.45101437,3.1098063,-6.546123,5.644094,-39.050537,15.21727,-68.875839,-9.225235,-38.599522,15.052187,-68.101265,-9.0977764
18.8,-3.2293251,1.9829999,-7.1159334,.65728331,-.094767548,2.4850948,-4.9654641,4.775929,-38.67482,14.784428,-67.651772,-9.697876,-.54034805,1.8391639,-4.1450429,3.064347,-.44558054,3.0723393,-6.4672551,5.5760942,-38.580055,15.033932,-68.046021,-9.114089,-38.134472,14.870838,-67.280785,-8.9881668
18.9,-3.1899431,1.9588169,-7.0291533,.64926761,-.093611844,2.4547887,-4.9049091,4.7176857,-38.203175,14.60413,-66.826744,-9.579608,-.53375846,1.816735,-4.0944934,3.0269766,-.4401466,3.0348716,-6.3883858,5.5080924,-38.109566,14.850591,-67.216187,-9.0029411,-37.669418,14.689486,-66.460281,-8.8785543
19,-3.1505609,1.9346339,-6.9423738,.64125198,-.092456132,2.4244826,-4.8443546,4.6594424,-37.731529,14.423831,-66.001717,-9.4613409,-.52716881,1.794306,-4.0439439,2.9896064,-.43471268,2.9974041,-6.3095164,5.4400911,-37.639072,14.66725,-66.386353,-8.8917933,-37.204361,14.508134,-65.639778,-8.7689419
19.1,-3.1111786,1.9104509,-6.8555937,.63323629,-.091300428,2.3941765,-4.7838001,4.6011992,-37.259884,14.243532,-65.176697,-9.3430738,-.52057916,1.7718772,-3.9933946,2.9522362,-.42927873,2.9599364,-6.2306471,5.3720899,-37.168583,14.483908,-65.556519,-8.7806454,-36.739304,14.326781,-64.819283,-8.6593294
19.2,-3.0717964,1.8862679,-6.7688136,.6252206,-.090144724,2.3638701,-4.7232451,4.5429559,-36.788239,14.063233,-64.351669,-9.2248068,-.51398957,1.7494483,-3.9428451,2.914866,-.42384481,2.9224687,-6.1517782,5.3040886,-36.698093,14.300567,-64.726692,-8.6694975,-36.27425,14.145429,-63.998779,-8.5497179
19.3,-3.0324152,1.8620853,-6.682035,.61720508,-.088989042,2.3335648,-4.6626916,4.4847136,-36.316601,13.882938,-63.526661,-9.1065416,-.50740004,1.7270198,-3.8922966,2.8774965,-.41841099,2.8850017,-6.0729103,5.2360883,-36.227612,14.117229,-63.896873,-8.5583515,-35.8092,13.96408,-63.178295,-8.4401073
19.4,-2.9930329,1.8379023,-6.5952554,.60918939,-.08783333,2.3032584,-4.6021371,4.4264703,-35.844955,13.70264,-62.701637,-8.9882746,-.50081038,1.7045908,-3.841747,2.8401263,-.41297707,2.8475339,-5.994041,5.168087,-35.757122,13.933887,-63.067039,-8.4472036,-35.344147,13.782727,-62.357796,-8.3304949
19.5,-2.9536507,1.8137193,-6.5084753,.6011737,-.086677626,2.2729523,-4.5415826,4.368227,-35.37331,13.522342,-61.87661,-8.8700075,-.49422076,1.6821619,-3.7911975,2.8027561,-.40754312,2.8100662,-5.9151716,5.1000853,-35.286633,13.750546,-62.237206,-8.3360567,-34.879089,13.601376,-61.537292,-8.2208834
19.6,-2.9142685,1.7895362,-6.4216952,.59315801,-.085521922,2.2426462,-4.4810276,4.3099837,-34.901665,13.342043,-61.051586,-8.7517405,-.48763111,1.6597331,-3.740648,2.7653859,-.40210921,2.7725985,-5.8363023,5.032084,-34.816143,13.567205,-61.407375,-8.2249088,-34.414032,13.420023,-60.716793,-8.1112709
19.7,-2.8748865,1.7653532,-6.3349152,.58514237,-.084366217,2.2123401,-4.4204731,4.2517405,-34.430019,13.161744,-60.226563,-8.6334724,-.48104149,1.6373041,-3.6900985,2.7280157,-.39667526,2.7351308,-5.7574334,4.9640827,-34.34565,13.383863,-60.577541,-8.1137609,-33.948975,13.23867,-59.896294,-8.0016584
19.8,-2.835505,1.7411706,-6.248137,.5771268,-.083210528,2.1820345,-4.3599195,4.1934986,-33.958382,12.981449,-59.401554,-8.5152082,-.47445199,1.6148757,-3.63955,2.6906462,-.39124146,2.6976638,-5.6785655,4.8960824,-33.875172,13.200526,-59.747726,-8.002615,-33.483929,13.057322,-59.075809,-7.8920488
19.9,-2.7961228,1.7169877,-6.1613569,.56911117,-.082054824,2.1517284,-4.299365,4.1352553,-33.486736,12.80115,-58.57653,-8.3969412,-.46786234,1.5924467,-3.5890005,2.653276,-.38580751,2.6601961,-5.5996962,4.8280811,-33.404678,13.017184,-58.917892,-7.8914671,-33.018871,12.875969,-58.255306,-7.7824364
20,-2.7567408,1.6928047,-6.0745769,.56109548,-.080899119,2.1214223,-4.2388101,4.0770121,-33.015087,12.620852,-57.751503,-8.2786732,-.46127272,1.5700178,-3.538451,2.6159058,-.3803736,2.6227286,-5.5208268,4.7600799,-32.934189,12.833843,-58.088058,-7.7803192,-32.553818,12.694617,-57.434807,-7.6728244
20.1,-2.7173586,1.6686217,-5.9877968,.55307978,-.079743415,2.091116,-4.1782556,4.0187688,-32.543442,12.440554,-56.926479,-8.1604061,-.45468307,1.5475889,-3.4879017,2.5785353,-.37493965,2.5852609,-5.441958,4.6920786,-32.463699,12.650502,-57.258228,-7.6691713,-32.08876,12.513265,-56.614307,-7.5632119
20.2,-2.6779764,1.6444386,-5.9010167,.54506409,-.078587703,2.0608099,-4.1177011,3.9605255,-32.071796,12.260255,-56.101456,-8.0421391,-.44809344,1.52516,-3.4373522,2.5411651,-.36950573,2.5477931,-5.3630886,4.6240768,-31.99321,12.46716,-56.428394,-7.5580235,-31.623703,12.331912,-55.793808,-7.4535999
20.3,-2.6385949,1.6202561,-5.8142385,.53704858,-.077432021,2.0305045,-4.0571475,3.9022834,-31.600161,12.07996,-55.276447,-7.9238739,-.44150394,1.5027316,-3.3868036,2.5037956,-.36407191,2.5103261,-5.2842207,4.556077,-31.522728,12.283823,-55.598579,-7.446878,-31.158655,12.150563,-54.973324,-7.3439898
