temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg,slope_comm,slope_low,slope_high,slope_marg
14.6,27,-4.4320335,5.7469149,-15.69578,6.8317132,-5.328196,5.0187964,-15.164857,4.5084643,2.255213,61.033623,-117.36848,121.87891,7.5834093,61.467976,-112.89161,128.05843,.35742283,.42969227,-.18187165,-.61156511
14.7,27,-4.3962913,5.7005692,-15.569201,6.776619,-5.2852273,4.9783225,-15.04256,4.472106,2.237026,60.54142,-116.42197,120.89603,7.522253,60.972271,-111.9812,127.0257,.35742283,.42969227,-.18187165,-.61156511
14.8,27,-4.360549,5.654223,-15.442622,6.7215242,-5.2422576,4.9378481,-14.920262,4.4357471,2.2188387,60.04921,-115.47545,119.91312,7.4610963,60.476559,-111.07078,125.99297,.35742044,.42969465,-.18187165,-.61156511
14.9,27,-4.3248072,5.6078773,-15.316044,6.66643,-5.1992884,4.8973742,-14.797966,4.3993888,2.2006516,59.557007,-114.52894,118.93024,7.39994,59.98085,-110.16037,124.96025,.35742044,.42969227,-.18187165,-.61156511
15,27,-4.2890649,5.5615306,-15.189465,6.6113353,-5.1563191,4.8569002,-14.675668,4.36303,2.1824644,59.064796,-113.58241,117.94734,7.3387833,59.485142,-109.24995,123.92751,.35742283,.42969465,-.18187284,-.6115675
15.1,27,-4.2533226,5.5151844,-15.062885,6.5562406,-5.1133494,4.8164258,-14.55337,4.3266711,2.1642771,58.57259,-112.63589,116.96444,7.2776265,58.989429,-108.33953,122.89478,.35742283,.42969227,-.18187284,-.61156511
15.2,27,-4.2175803,5.4688387,-14.936307,6.5011463,-5.0703807,4.7759519,-14.431074,4.2903128,2.1460898,58.080383,-111.68937,115.98155,7.2164702,58.493721,-107.42912,121.86206,.35742283,.42969227,-.18187165,-.61156511
15.3,27,-4.181838,5.4224925,-14.809728,6.4460521,-5.027411,4.7354774,-14.308776,4.2539544,2.1279027,57.588177,-110.74285,114.99866,7.1553135,57.998013,-106.5187,120.82932,.35742044,.42969465,-.18187165,-.61156511
15.4,27,-4.1460962,5.3761468,-14.683149,6.3909578,-4.9844418,4.6950035,-14.18648,4.2175961,2.1097155,57.095974,-109.79633,114.01576,7.0941572,57.502304,-105.60828,119.7966,.35742044,.42969227,-.18187284,-.61156511
15.5,27,-4.1103539,5.3298001,-14.55657,6.3358631,-4.9414725,4.6545291,-14.064182,4.1812372,2.0915282,56.603764,-108.84981,113.03287,7.0330005,57.006592,-104.69787,118.76387,.35742521,.42969465,-.18187284,-.6115675
15.6,27,-4.0746112,5.2834539,-14.429991,6.2807684,-4.8985028,4.6140547,-13.941884,4.1448784,2.0733409,56.111557,-107.90329,112.04997,6.9718437,56.51088,-103.78745,117.73113,.35742283,.42969227,-.18187165,-.61156273
15.7,27,-4.0388694,5.2371082,-14.303413,6.2256742,-4.8555341,4.5735807,-13.819588,4.10852,2.0551538,55.61935,-106.95677,111.06708,6.9106879,56.015175,-102.87704,116.69841,.35742044,.42969227,-.18187165,-.61156273
15.8,27,-4.0031271,5.190762,-14.176833,6.1705794,-4.8125644,4.5331068,-13.69729,4.0721612,2.0369666,55.127144,-106.01025,110.08418,6.8495312,55.519463,-101.96661,115.66568,.35742164,.42969465,-.18187165,-.61156511
15.9,27,-3.9673851,5.1444163,-14.050256,6.1154852,-4.7695951,4.4926329,-13.574993,4.0358028,2.0187795,54.634941,-105.06374,109.1013,6.7883749,55.023758,-101.05621,114.63296,.35742164,.42969227,-.18187165,-.61156511
16,27,-3.9316428,5.0980697,-13.923676,6.0603909,-4.7266259,4.4521585,-13.452696,3.9994442,2.0005922,54.142731,-104.11721,108.11839,6.7272182,54.528046,-100.14579,113.60022,.35742402,.42969465,-.18187284,-.6115675
16.1,27,-3.8959002,5.0517235,-13.797097,6.0052962,-4.6836562,4.411684,-13.330398,3.9630854,1.9824049,53.650524,-103.17068,107.1355,6.6660614,54.032333,-99.235367,112.56749,.35742402,.42969465,-.18187284,-.6115675
16.2,27,-3.860158,5.0053773,-13.670517,5.9502015,-4.640687,4.3712096,-13.2081,3.9267268,1.9642177,53.158314,-102.22416,106.1526,6.6049047,53.536621,-98.324944,111.53476,.35741925,.42968988,-.18187106,-.61156273
16.3,27,-3.8244164,4.9590321,-13.543941,5.8951077,-4.5977182,4.3307362,-13.085805,3.8903687,1.9460307,52.666115,-101.27766,105.16972,6.5437489,53.04092,-97.414543,110.50204,.35742044,.42969227,-.18187106,-.61156273
16.4,27,-3.7886739,4.9126859,-13.417361,5.840013,-4.5547485,4.2902617,-12.963508,3.8540101,1.9278435,52.173904,-100.33113,104.18682,6.4825921,52.545208,-96.504128,109.46931,.35742402,.42969465,-.18187225,-.6115675
16.5,27,-3.7529316,4.8663397,-13.290782,5.7849183,-4.5117793,4.2497873,-12.841209,3.8176513,1.9096563,51.681698,-99.384613,103.20392,6.4214354,52.0495,-95.593704,108.43658,.35742283,.42969465,-.18187225,-.6115675
16.6,27,-3.7171893,4.819993,-13.164203,5.7298236,-4.4688096,4.2093134,-12.718912,3.7812924,1.891469,51.189487,-98.438087,102.22102,6.3602786,51.553787,-94.683289,107.40385,.35742283,.42969465,-.18187284,-.6115675
16.7,27,-3.681447,4.7736468,-13.037623,5.6747289,-4.4258404,4.168839,-12.596614,3.7449338,1.8732817,50.697281,-97.491562,101.23813,6.2991219,51.058075,-93.772865,106.37111,.35742044,.42968988,-.18187106,-.61156273
16.8,27,-3.6457052,4.7273016,-12.911046,5.6196356,-4.3828716,4.1283655,-12.474319,3.7085757,1.8550948,50.205082,-96.545059,100.25525,6.2379661,50.562374,-92.862465,105.33839,.35742044,.42969227,-.18187106,-.61156273
16.9,27,-3.6099629,4.6809554,-12.784467,5.5645409,-4.3399019,4.0878911,-12.352021,3.6722171,1.8369075,49.712872,-95.598534,99.272346,6.1768093,50.066662,-91.952042,104.30566,.35742283,.42969465,-.18187284,-.6115675
17,27,-3.5742207,4.6346092,-12.657887,5.5094461,-4.2969327,4.0474167,-12.229723,3.6358583,1.8187202,49.220665,-94.652008,98.289452,6.1156526,49.57095,-91.041626,103.27293,.35742283,.42969465,-.18187284,-.6115675
17.1,27,-3.5384784,4.5882626,-12.531308,5.4543514,-4.253963,4.0069423,-12.107426,3.5994997,1.8005329,48.728455,-93.705482,97.306549,6.0544958,49.075237,-90.131203,102.2402,.35742402,.42969465,-.18187284,-.6115675
17.2,27,-3.5027359,4.5419164,-12.404729,5.3992567,-4.2109938,3.9664681,-11.985128,3.5631409,1.7823457,48.236248,-92.758965,96.323654,5.9933391,48.579529,-89.220787,101.20747,.35742044,.42968988,-.18187106,-.61156034
17.3,27,-3.4669943,4.4955711,-12.278152,5.3441629,-4.168025,3.9259944,-11.862833,3.526783,1.7641587,47.744049,-91.812454,95.340775,5.9321837,48.083824,-88.310379,100.17475,.35741925,.42969227,-.18187106,-.61156034
17.4,27,-3.431252,4.4492249,-12.151572,5.2890687,-4.1250553,3.8855202,-11.740535,3.4904242,1.7459714,47.251839,-90.865929,94.357872,5.871027,47.588116,-87.399963,99.142014,.35742402,.42969465,-.18187284,-.6115675
17.5,27,-3.3955095,4.4028788,-12.024993,5.233974,-4.0820861,3.8450458,-11.618237,3.4540653,1.7277842,46.759632,-89.919411,93.374977,5.8098702,47.092403,-86.48954,98.109283,.35742402,.42969465,-.18187225,-.6115675
17.6,27,-3.3597672,4.3565321,-11.898414,5.1788793,-4.0391164,3.8045714,-11.495939,3.4177067,1.709597,46.267422,-88.972885,92.392082,5.7487135,46.596691,-85.579124,97.076553,.35742283,.42969584,-.18187225,-.6115675
17.7,27,-3.3240249,4.3101859,-11.771834,5.1237845,-3.9961469,3.7640972,-11.373642,3.3813479,1.6914097,45.775215,-88.02636,91.40918,5.6875567,46.100979,-84.668701,96.043816,.35741925,.42969108,-.18187106,-.61156273
17.8,27,-3.2882833,4.2638407,-11.645257,5.0686908,-3.9531782,3.7236238,-11.251347,3.34499,1.6732228,45.283016,-87.079857,90.4263,5.6264009,45.605278,-83.758301,95.011101,.35742044,.42969108,-.18187106,-.61156273
17.9,27,-3.2525408,4.2174945,-11.518678,5.0135961,-3.9102087,3.6831493,-11.129048,3.3086312,1.6550355,44.790806,-86.133331,89.443405,5.5652442,45.109566,-82.847885,93.978371,.35742402,.42969465,-.18187284,-.6115675
18,27,-3.2167985,4.1711483,-11.392098,4.9585013,-3.8672392,3.6426749,-11.006751,3.2722726,1.6368482,44.298599,-85.186806,88.460503,5.5040874,44.613853,-81.937462,92.945641,.35742283,.42969465,-.18187284,-.6115675
18.1,27,-3.1810563,4.1248016,-11.265519,4.9034066,-3.8242698,3.6022007,-10.884454,3.2359138,1.6186609,43.806389,-84.240288,87.477608,5.4429307,44.118145,-81.027039,91.912903,.35742283,.42969465,-.18187284,-.6115675
18.2,27,-3.145314,4.0784554,-11.13894,4.8483124,-3.7813003,3.5617263,-10.762156,3.1995552,1.6004736,43.314182,-83.293762,86.494705,5.3817739,43.622433,-80.116623,90.880173,.35742044,.42969108,-.18187106,-.61156273
18.3,27,-3.1095722,4.0321102,-11.012363,4.7932186,-3.7383316,3.5212529,-10.63986,3.163197,1.5822867,42.821983,-82.347252,85.511826,5.3206182,43.126732,-79.206223,89.847458,.35742044,.42969108,-.18187106,-.61156273
18.4,27,-3.0738299,3.985764,-10.885783,4.7381239,-3.6953621,3.4807785,-10.517563,3.1268384,1.5640994,42.329773,-81.400734,84.528931,5.2594614,42.63102,-78.295799,88.81472,.35742283,.42969465,-.18187284,-.6115675
18.5,27,-3.0380876,3.9394176,-10.759204,4.6830292,-3.6523926,3.4403043,-10.395265,3.0904796,1.5459121,41.837566,-80.454208,83.546036,5.1983047,42.135307,-77.385384,87.78199,.35742402,.42969465,-.18187284,-.6115675
18.6,27,-3.0023451,3.8930714,-10.632625,4.6279345,-3.6094232,3.3998299,-10.272967,3.0541208,1.5277249,41.345356,-79.507683,82.563133,5.1371479,41.639595,-76.47496,86.74926,.35742402,.42969465,-.18187225,-.6115675
18.7,27,-2.9666028,3.8467252,-10.506045,4.5728397,-3.5664537,3.3593554,-10.150669,3.0177622,1.5095377,40.853149,-78.561157,81.580238,5.0759912,41.143887,-75.564545,85.716522,.35741925,.42969108,-.18187046,-.61156034
18.8,27,-2.9308612,3.8003798,-10.379469,4.5177464,-3.5234849,3.318882,-10.028374,2.9814041,1.4913508,40.360947,-77.614655,80.597359,5.0148358,40.648182,-74.654137,84.683807,.35741925,.42969108,-.18187106,-.61156034
18.9,27,-2.895119,3.7540336,-10.25289,4.4626517,-3.4805155,3.2784076,-9.9060764,2.9450455,1.4731635,39.86874,-76.668129,79.614456,4.9536791,40.152473,-73.743721,83.651077,.35742402,.42969465,-.18187284,-.6115675
19,27,-2.8593764,3.7076871,-10.12631,4.407557,-3.437546,3.2379334,-9.7837791,2.9086866,1.4549762,39.37653,-75.721611,78.631561,4.8925223,39.656761,-72.833298,82.618347,.35742402,.42969465,-.18187284,-.6115675
19.1,27,-2.8236341,3.661341,-9.9997301,4.3524623,-3.3945765,3.197459,-9.6614809,2.872328,1.4367889,38.884323,-74.775085,77.648659,4.8313656,39.161049,-71.922882,81.585609,.35742283,.42969465,-.18187284,-.6115675
19.2,27,-2.7878919,3.6149948,-9.8731508,4.2973676,-3.3516071,3.1569848,-9.5391836,2.8359692,1.4186016,38.392113,-73.82856,76.665764,4.7702088,38.665337,-71.012459,80.552879,.35742044,.42969108,-.18187106,-.61156273
19.3,27,-2.7521501,3.5686493,-9.7465744,4.2422738,-3.3086383,3.1165111,-9.4168882,2.7996113,1.4004147,37.899914,-72.882057,75.682884,4.709053,38.169636,-70.102058,79.520164,.35742044,.42969108,-.18187106,-.61156273
19.4,27,-2.7164078,3.5223031,-9.6199951,4.1871791,-3.2656689,3.0760369,-9.29459,2.7632525,1.3822274,37.407707,-71.935532,74.699982,4.6478963,37.673923,-69.191635,78.487434,.35742283,.42969465,-.18187284,-.6115675
19.5,27,-2.6806655,3.4759567,-9.4934158,4.1320844,-3.2226994,3.0355625,-9.1722927,2.7268937,1.3640401,36.915497,-70.989006,73.717087,4.5867395,37.178211,-68.281219,77.454697,.35742283,.42969465,-.18187284,-.6115675
19.6,27,-2.6449232,3.4296105,-9.3668365,4.0769901,-3.1797299,2.9950881,-9.0499945,2.6905351,1.3458529,36.42329,-70.04248,72.734192,4.5255828,36.682503,-67.370796,76.421967,.35742402,.42969465,-.18187284,-.6115675
19.7,27,-2.6091807,3.3832643,-9.2402573,4.0218954,-3.1367605,2.9546139,-8.9276972,2.6541762,1.3276656,35.93108,-69.095963,71.751289,4.464426,36.18679,-66.460381,75.389229,.35742044,.42969108,-.18187046,-.61156273
19.8,27,-2.5734391,3.3369188,-9.1136799,3.9668016,-3.0937917,2.9141402,-8.8054018,2.6178184,1.3094788,35.438881,-68.149452,70.76841,4.4032702,35.69109,-65.54998,74.356514,.35741925,.42969108,-.18187046,-.61156273
19.9,27,-2.5376968,3.2905726,-8.9871006,3.9117069,-3.0508223,2.873666,-8.6831045,2.5814595,1.2912915,34.946674,-67.202927,69.785515,4.3421135,35.195377,-64.639557,73.323784,.35742402,.42969465,-.18187284,-.6115675
20,27,-2.5019543,3.2442262,-8.8605213,3.8566122,-3.0078528,2.8331916,-8.5608063,2.5451009,1.2731042,34.454464,-66.256409,68.802612,4.2809567,34.699665,-63.729137,72.291054,.35742402,.42969465,-.18187284,-.6115675
20.1,27,-2.466212,3.19788,-8.733942,3.8015175,-2.9648833,2.7927175,-8.438509,2.5087421,1.2549169,33.962257,-65.309883,67.819717,4.2198,34.203953,-62.818718,71.258316,.35742283,.42969465,-.18187284,-.6115675
20.2,27,-2.4304698,3.1515338,-8.6073627,3.746423,-2.9219139,2.752243,-8.3162107,2.4723835,1.2367296,33.470047,-64.363358,66.836815,4.1586432,33.708241,-61.908298,70.225586,.35741925,.42969108,-.18187106,-.61156034
20.3,27,-2.3947282,3.1051884,-8.4807854,3.6913292,-2.8789451,2.7117696,-8.1939154,2.4360254,1.2185427,32.977848,-63.416855,65.853935,4.0974879,33.21254,-60.997894,69.192871,.35742044,.42969108,-.18187106,-.61156034
20.4,27,-2.3589857,3.0588422,-8.3542061,3.6362348,-2.8359756,2.6712952,-8.0716181,2.3996665,1.2003554,32.485641,-62.470329,64.87104,4.0363312,32.716827,-60.087475,68.160141,.35742402,.42969465,-.18187284,-.61156869
20.5,27,-2.3232434,3.0124958,-8.2276268,3.58114,-2.7930062,2.6308208,-7.9493203,2.363308,1.1821681,31.993431,-61.523808,63.888142,3.9751742,32.221119,-59.177055,67.127403,.35742283,.42969465,-.18187284,-.61156869
20.6,27,-2.2875011,2.9661496,-8.1010475,3.5260453,-2.7500367,2.5903466,-7.8270226,2.3269491,1.1639808,31.501223,-60.577282,62.905243,3.9140174,31.725407,-58.266636,66.094673,.35742283,.42969465,-.18187284,-.6115675
20.7,27,-2.2517588,2.9198034,-7.9744682,3.4709506,-2.7070673,2.5498722,-7.7047248,2.2905905,1.1457936,31.009014,-59.63076,61.922344,3.8528607,31.229694,-57.356216,65.061935,.35742044,.42969108,-.18187106,-.61156154
20.8,27,-2.216017,2.8734579,-7.8478913,3.4158571,-2.6640985,2.5093987,-7.5824294,2.2542324,1.1276066,30.516815,-58.684254,60.939465,3.7917051,30.733994,-56.445812,64.029221,.35742044,.42969108,-.18187046,-.61156154
20.9,27,-2.1802747,2.8271117,-7.7213116,3.3607624,-2.621129,2.4689243,-7.4601316,2.2178738,1.1094195,30.024607,-57.737728,59.95657,3.7305484,30.238281,-55.535393,62.99649,.35742283,.42969465,-.18187225,-.6115675
21,27,-2.1445324,2.7807653,-7.5947323,3.3056676,-2.5781596,2.4284501,-7.3378339,2.181515,1.0912322,29.532398,-56.791206,58.973671,3.6693916,29.742571,-54.624973,61.963757,.35742402,.42969465,-.18187284,-.6115675
21.1,27,-2.1087899,2.7344191,-7.468153,3.2505729,-2.5351901,2.3879757,-7.2155361,2.1451564,1.0730449,29.04019,-55.844681,57.990772,3.6082349,29.246859,-53.714554,60.931026,.35742402,.42969465,-.18187284,-.6115675
21.2,27,-2.0730476,2.6880729,-7.3415737,3.1954784,-2.4922206,2.3475013,-7.0932388,2.1087976,1.0548576,28.547981,-54.898159,57.007874,3.5470781,28.751148,-52.804134,59.898293,.35741925,.42969108,-.18187106,-.61156154
21.3,27,-2.0373061,2.6417274,-7.2149968,3.1403847,-2.4492519,2.3070278,-6.9709435,2.0724394,1.0366707,28.055782,-53.951653,56.024994,3.4859226,28.255445,-51.893734,58.865578,.35741925,.42969108,-.18187106,-.61156154
21.4,27,-2.0015638,2.5953813,-7.0884175,3.08529,-2.4062824,2.2665534,-6.8486457,2.0360808,1.0184834,27.563574,-53.005127,55.042095,3.4247658,27.759733,-50.983315,57.832844,.35742342,.42969465,-.18187284,-.6115675
21.5,27,-1.9658214,2.5490348,-6.9618382,3.0301955,-2.363313,2.2260792,-6.7263479,1.9997221,1.0002961,27.071365,-52.058605,54.059196,3.3636091,27.264023,-50.072895,56.80011,.35742402,.42969465,-.18187284,-.6115675
21.6,27,-1.930079,2.5026886,-6.8352585,2.9751008,-2.3203435,2.1856048,-6.6040502,1.9633634,.98210883,26.579157,-51.11208,53.076298,3.3024523,26.768311,-49.162472,55.76738,.35742342,.42969465,-.18187255,-.6115675
21.7,27,-1.8943367,2.4563425,-6.7086792,2.920006,-2.277374,2.1451306,-6.4817524,1.9270047,.96392161,26.086948,-50.165558,52.093399,3.2412956,26.2726,-48.252052,54.734646,.35741985,.42969108,-.18187076,-.61156273
21.8,27,-1.858595,2.409997,-6.5821023,2.8649125,-2.2344053,2.1046569,-6.359457,1.8906466,.94573468,25.594749,-49.219051,51.110519,3.1801398,25.776897,-47.341652,53.701931,.35742044,.42969108,-.18187106,-.61156273
21.9,27,-1.8228526,2.3636508,-6.455523,2.8098178,-2.1914358,2.0641828,-6.2371593,1.8542879,.9275474,25.102541,-48.27253,50.127625,3.118983,25.281187,-46.431232,52.669197,.35742342,.42969465,-.18187284,-.6115675
22,27,-1.7871103,2.3173046,-6.3289437,2.7547231,-2.1484663,2.0237083,-6.1148615,1.8179291,.90936011,24.610332,-47.326004,49.144726,3.0578263,24.785475,-45.520813,51.636463,.35742342,.42969465,-.18187284,-.6115675
22.1,27,-1.7513679,2.2709582,-6.2023644,2.6996284,-2.1054969,1.983234,-5.9925642,1.7815704,.89117283,24.118124,-46.379482,48.161827,2.9966695,24.289764,-44.610394,50.603733,.35742342,.42969584,-.18187284,-.6115675
22.2,27,-1.7156256,2.224612,-6.0757852,2.6445336,-2.0625272,1.9427596,-5.8702664,1.7452117,.87298554,23.625916,-45.432957,47.178928,2.9355128,23.794052,-43.699974,49.570999,.35741985,.42969108,-.18187106,-.61156154
22.3,27,-1.679884,2.1782665,-5.9492078,2.5894401,-2.0195587,1.9022862,-5.7479711,1.7088537,.85479861,23.133717,-44.48645,46.196049,2.8743572,23.298351,-42.78957,48.538284,.35741985,.42969048,-.18187076,-.61156154
22.4,27,-1.6441417,2.1319203,-5.8226285,2.5343454,-1.9765891,1.8618119,-5.6256733,1.672495,.83661139,22.641508,-43.539928,45.21315,2.8132005,22.802639,-41.87915,47.50555,.35742342,.42969525,-.18187255,-.6115675
22.5,27,-1.6083993,2.0855742,-5.6960492,2.4792507,-1.9336196,1.8213375,-5.5033755,1.6361363,.81842411,22.1493,-42.593403,44.230251,2.7520437,22.306927,-40.968731,46.47282,.35742342,.42969465,-.18187284,-.6115675
22.6,27,-1.572657,2.0392277,-5.5694699,2.4241562,-1.8906502,1.7808632,-5.3810778,1.5997776,.80023682,21.657091,-41.646881,43.247353,2.690887,21.811216,-40.058311,45.440086,.35742342,.42969465,-.18187284,-.6115675
22.7,27,-1.5369146,1.9928815,-5.4428906,2.3690615,-1.8476807,1.7403889,-5.25878,1.5634189,.78204954,21.164883,-40.700356,42.264458,2.6297302,21.315504,-39.147892,44.407352,.35742044,.42969108,-.18187106,-.61156154
22.8,27,-1.5011729,1.9465362,-5.3163137,2.3139677,-1.8047119,1.6999153,-5.1364846,1.5270607,.76386261,20.672684,-39.753853,41.281578,2.5685747,20.819803,-38.237488,43.374638,.35741985,.42969108,-.18187076,-.61156154
22.9,27,-1.4654306,1.9001899,-5.1897345,2.2588732,-1.7617425,1.659441,-5.0141869,1.490702,.74567538,20.180473,-38.807327,40.298679,2.5074179,20.324091,-37.327068,42.341904,.35742342,.42969465,-.18187255,-.6115675
23,27,-1.4296882,1.8538436,-5.0631552,2.2037785,-1.718773,1.6189667,-4.8918896,1.4543433,.7274881,19.688265,-37.860806,39.315781,2.4462612,19.828381,-36.416649,41.309174,.35742342,.42969465,-.18187284,-.6115675
23.1,27,-1.3939459,1.8074974,-4.9365754,2.1486838,-1.6758035,1.5784924,-4.7695918,1.4179846,.70930082,19.196056,-36.91428,38.332882,2.3851044,19.332668,-35.506229,40.27644,.35742342,.42969465,-.18187284,-.6115675
23.2,27,-1.3582035,1.7611511,-4.8099961,2.0935891,-1.6328341,1.538018,-4.647294,1.3816259,.69111353,18.703848,-35.967754,37.349983,2.3239477,18.836958,-34.59581,39.243706,.35742044,.42969108,-.18187106,-.61156273
23.3,27,-1.3224618,1.7148057,-4.6834192,2.0384955,-1.5898653,1.4975445,-4.5249987,1.3452679,.6729266,18.211649,-35.021252,36.367104,2.2627919,18.341255,-33.68541,38.210991,.35741985,.42969108,-.18187076,-.61156273
23.4,27,-1.2867196,1.6684594,-4.5568399,1.9834008,-1.5468959,1.4570701,-4.4027009,1.3089092,.65473938,17.71944,-34.074726,35.384205,2.2016351,17.845545,-32.77499,37.178257,.35742342,.42969465,-.18187255,-.6115675
23.5,27,-1.2509772,1.6221131,-4.4302607,1.9283061,-1.5039264,1.4165958,-4.2804031,1.2725505,.6365521,17.227232,-33.128204,34.401306,2.1404784,17.349833,-31.864569,36.145527,.35742342,.42969465,-.18187284,-.6115675
23.6,27,-1.2152349,1.5757669,-4.3036814,1.8732115,-1.4609569,1.3761215,-4.1581054,1.2361917,.61836481,16.735023,-32.181679,33.418407,2.0793216,16.85412,-30.954149,35.112793,.35742342,.42969465,-.18187284,-.6115675
23.7,27,-1.1794925,1.5294206,-4.1771021,1.8181168,-1.4179875,1.3356472,-4.0358076,1.199833,.60017753,16.242815,-31.235155,32.435513,2.0181649,16.35841,-30.04373,34.080059,.35741985,.42969108,-.18187106,-.61156154
23.8,27,-1.1437509,1.4830753,-4.0505247,1.7630231,-1.3750187,1.2951736,-3.9135125,1.1634749,.5819906,15.750616,-30.288651,31.452631,1.9570093,15.862708,-29.133327,33.047344,.35741985,.42969108,-.18187106,-.61156154
23.9,27,-1.1080085,1.436729,-3.9239457,1.7079285,-1.3320493,1.2546993,-3.7912147,1.1271162,.56380332,15.258408,-29.342127,30.469732,1.8958526,15.366997,-28.222906,32.01461,.35742342,.42969465,-.18187255,-.6115675
24,27,-1.0722662,1.3903826,-3.7973661,1.6528338,-1.2890798,1.2142251,-3.6689169,1.0907575,.54561609,14.766199,-28.395603,29.486835,1.8346958,14.871285,-27.312487,30.981878,.35742342,.42969465,-.18187255,-.6115675
24.1,27,-1.0365238,1.3440365,-3.6707869,1.5977392,-1.2461103,1.1737506,-3.5466194,1.0543988,.52742881,14.273991,-27.44908,28.503937,1.7735391,14.375574,-26.402067,29.949146,.35742342,.42969525,-.18187284,-.6115675
24.2,27,-1.0007815,1.2976902,-3.5442076,1.5426445,-1.2031407,1.1332763,-3.4243217,1.0180401,.50924152,13.781782,-26.502556,27.521038,1.7123823,13.879862,-25.491648,28.916412,.35741985,.42969108,-.18187106,-.61156154
24.3,27,-.96503985,1.2513448,-3.4176304,1.4875509,-1.1601721,1.0928028,-3.3020263,.98168206,.49105459,13.289583,-25.556049,26.538158,1.6512268,13.38416,-24.581245,27.883699,.35742015,.42969048,-.18187091,-.61156213
24.4,27,-.92929751,1.2049985,-3.2910511,1.4324563,-1.1172026,1.0523285,-3.1797285,.94532329,.47286734,12.797375,-24.609526,25.55526,1.5900699,12.888449,-23.670826,26.850965,.35742342,.42969465,-.1818727,-.61156809
24.5,27,-.89355516,1.1586523,-3.1644719,1.3773615,-1.0742332,1.0118542,-3.0574307,.90896457,.45468006,12.305166,-23.663002,24.572363,1.5289131,12.392737,-22.760406,25.818232,.35742342,.42969525,-.18187284,-.6115675
24.6,27,-.85781282,1.112306,-3.0378926,1.3222668,-1.0312636,.97137982,-2.9351332,.87260586,.43649277,11.812958,-22.716478,23.589464,1.4677564,11.897026,-21.849987,24.7855,.35742342,.42969525,-.1818727,-.6115675
24.7,27,-.82207048,1.0659597,-2.9113131,1.2671722,-.98829412,.93090552,-2.8128355,.83624715,.41830552,11.320749,-21.769955,22.606565,1.4065996,11.401315,-20.939568,23.752766,.35742015,.42969048,-.18187091,-.61156154
24.8,27,-.78632879,1.0196143,-2.7847362,1.2120786,-.94532549,.890432,-2.6905401,.79988909,.40011859,10.82855,-20.82345,21.623686,1.3454441,10.905613,-20.029163,22.720053,.35742015,.42969078,-.18187106,-.61156154
24.9,27,-.75058645,.97326809,-2.6581569,1.1569839,-.90235597,.84995764,-2.5682423,.76353037,.3819313,10.336342,-19.876926,20.640789,1.2842873,10.409902,-19.118744,21.687319,.35742342,.42969495,-.1818727,-.6115675
25,27,-.71484411,.92692178,-2.5315776,1.1018893,-.8593865,.80948335,-2.4459448,.72717166,.36374405,9.8441324,-18.930403,19.65789,1.2231306,9.9141903,-18.208324,20.654587,.35742342,.42969465,-.1818727,-.6115675
25.1,27,-.67910177,.88057554,-2.4049981,1.0467945,-.81641704,.76900899,-2.323647,.69081295,.34555677,9.3519239,-17.983877,18.674992,1.1619738,9.418479,-17.297905,19.621853,.35742342,.42969495,-.1818727,-.6115675
25.2,27,-.64335942,.83422929,-2.2784188,.99169987,-.77344751,.7285347,-2.2013493,.65445423,.32736951,8.8597155,-17.037354,17.692093,1.1008171,8.9227676,-16.387486,18.589119,.35741985,.42969078,-.18187091,-.61156213
25.3,27,-.6076178,.78788388,-2.1518419,.93660629,-.73047888,.68806112,-2.0790539,.61809617,.30918258,8.3675165,-16.090849,16.709213,1.0396614,8.4270649,-15.477083,17.556406,.35741985,.42969078,-.18187106,-.61156213
25.4,27,-.57187545,.74153763,-2.0252624,.88151157,-.68750936,.64758682,-1.9567562,.58173746,.2909953,7.875308,-15.144325,15.726315,.97850466,7.931354,-14.566664,16.523672,.35742342,.42969495,-.1818727,-.6115675
25.5,27,-.53613311,.69519132,-1.8986831,.82641691,-.64453989,.60711253,-1.8344585,.54537874,.27280805,7.3830996,-14.197802,14.743418,.91734791,7.4356427,-13.656243,15.490939,.35742342,.42969495,-.1818727,-.6115675
25.6,27,-.50039077,.64884508,-1.7721038,.77132225,-.60157037,.56663817,-1.7121608,.50902003,.25462076,6.8908911,-13.251278,13.760519,.85619116,6.9399309,-12.745824,14.458206,.35742357,.42969495,-.18187277,-.6115675
25.7,27,-.4646484,.60249883,-1.6455244,.71622759,-.5586009,.52616388,-1.5898631,.47266132,.23643349,6.3986826,-12.304754,12.777621,.79503441,6.4442196,-11.835404,13.425473,.35742015,.42969078,-.18187098,-.61156183
25.8,27,-.42890674,.55615342,-1.5189475,.66113394,-.51563221,.4856903,-1.4675678,.43630329,.21824656,5.9064837,-11.358249,11.794742,.73387879,5.9485178,-10.925002,12.392759,.35742,.42969078,-.18187098,-.61156183
25.9,27,-.3931644,.50980717,-1.3923681,.60603929,-.47266275,.445216,-1.34527,.39994454,.20005929,5.4142752,-10.411725,10.811843,.67272204,5.4528065,-10.014582,11.360026,.35742342,.4296948,-.1818727,-.6115675
