temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
39,-4.712533,3.2478399,-11.078182,1.6531163,-19.02281,17.023497,-52.388248,14.34263
39.1,-4.7818131,3.3032944,-11.256151,1.6925251,-19.822653,17.126297,-53.38958,13.744271
39.2,-4.8516569,3.3594887,-11.436134,1.7328199,-20.635437,17.231085,-54.407742,13.136868
39.3,-4.9220667,3.4164274,-11.618141,1.7740078,-21.461216,17.33807,-55.443211,12.520776
39.4,-4.9930444,3.4741149,-11.802184,1.8160959,-22.300051,17.447474,-56.496471,11.896367
39.5,-5.0645909,3.5325558,-11.988274,1.8590915,-23.151999,17.559517,-57.56802,11.264023
39.6,-5.1367083,3.5917547,-12.176418,1.9030013,-24.017115,17.674433,-58.658367,10.624137
39.7,-5.2093983,3.6517155,-12.36663,1.9478325,-24.895458,17.792458,-59.768032,9.9771166
39.8,-5.2826624,3.7124429,-12.558917,1.9935918,-25.787086,17.913832,-60.897549,9.3233776
39.9,-5.3565025,3.773941,-12.753291,2.0402858,-26.692057,18.038803,-62.047462,8.6633482
40,-5.4309206,3.8362145,-12.949762,2.0879219,-27.610428,18.167625,-63.218319,7.9974647
40.1,-5.5059175,3.8992672,-13.14834,2.1365058,-28.542255,18.300554,-64.410683,7.3261738
40.2,-5.5814953,3.9631035,-13.349035,2.1860452,-29.487597,18.437853,-65.625122,6.64993
40.3,-5.6576557,4.0277276,-13.551857,2.2365458,-30.44651,18.579782,-66.862221,5.9691954
40.4,-5.7344003,4.0931439,-13.756815,2.2880144,-31.419056,18.726616,-68.122551,5.2844381
40.5,-5.8117313,4.1593566,-13.96392,2.3404577,-32.405289,18.878622,-69.406708,4.5961337
40.6,-5.8896494,4.2263694,-14.173181,2.393882,-33.405262,19.036076,-70.715286,3.9047601
40.7,-5.9681573,4.2941866,-14.384607,2.4482937,-34.419041,19.199253,-72.048889,3.2108009
