temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
44,-2.7205706,9.6790581,-21.691175,16.250034,-58.7915,21.46067,-100.85365,-16.729359
44.099998,-2.7222188,9.8106346,-21.950708,16.506271,-59.725998,21.74147,-102.3385,-17.113499
44.200001,-2.7235794,9.9434643,-22.212412,16.765253,-60.669491,22.025095,-103.83788,-17.501097
44.299999,-2.7246504,10.077542,-22.476271,17.02697,-61.621941,22.311535,-105.35175,-17.892134
44.400002,-2.7254295,10.212884,-22.742313,17.291454,-62.583458,22.600826,-106.88026,-18.286652
44.5,-2.7259147,10.349483,-23.010529,17.558699,-63.554005,22.89296,-108.42338,-18.684628
44.599998,-2.726104,10.48735,-23.280933,17.828724,-64.533653,23.187958,-109.98122,-19.08609
44.700001,-2.7259951,10.626495,-23.553543,18.101553,-65.522476,23.485847,-111.55389,-19.491062
44.799999,-2.7255862,10.766913,-23.828348,18.377176,-66.520439,23.786619,-113.14136,-19.899525
44.900002,-2.724875,10.90862,-24.105377,18.655626,-67.527657,24.090309,-114.74379,-20.31152
45,-2.7238595,11.051608,-24.384615,18.936895,-68.544083,24.396904,-116.36113,-20.727026
45.099998,-2.7225375,11.195889,-24.666079,19.221003,-69.569786,24.706432,-117.9935,-21.146069
45.200001,-2.7209072,11.341475,-24.949789,19.507975,-70.604851,25.018915,-119.64102,-21.568678
45.299999,-2.7189662,11.488356,-25.235729,19.797798,-71.649231,25.334345,-121.30363,-21.994829
45.400002,-2.7167125,11.636551,-25.523933,20.090508,-72.703049,25.652758,-122.98153,-22.424568
45.5,-2.7141442,11.786052,-25.814383,20.386093,-73.766251,25.97414,-124.67463,-22.85787
45.599998,-2.7112589,11.936871,-26.107096,20.684578,-74.838913,26.298519,-126.38306,-23.294765
45.700001,-2.7080545,12.089018,-26.402094,20.985985,-75.921127,26.625919,-128.10696,-23.735283
45.799999,-2.7045295,12.242486,-26.699362,21.290302,-77.012833,26.956327,-129.84627,-24.179396
45.900002,-2.700681,12.397292,-26.998926,21.597565,-78.114151,27.289783,-131.60115,-24.627153
46,-2.6965075,12.553429,-27.300776,21.907761,-79.225037,27.626274,-133.37154,-25.078531
46.099998,-2.6920068,12.710908,-27.604929,22.220915,-80.345566,27.965824,-135.15758,-25.533558
46.200001,-2.6871765,12.86974,-27.911404,22.53705,-81.475822,28.308458,-136.95938,-25.992262
46.299999,-2.6820149,13.029917,-28.220182,22.856153,-82.615753,28.654165,-138.77689,-26.45462
46.400002,-2.6765196,13.191457,-28.5313,23.178261,-83.76548,29.002981,-140.61028,-26.920681
46.5,-2.6706889,13.354352,-28.844738,23.503361,-84.924957,29.354895,-142.45949,-27.390417
46.599998,-2.6645203,13.518614,-29.160517,23.831476,-86.094254,29.70993,-144.32465,-27.863861
46.700001,-2.6580117,13.684253,-29.478653,24.16263,-87.27346,30.068113,-146.20589,-28.341042
46.799999,-2.6511614,13.851261,-29.799135,24.496811,-88.462524,30.429432,-148.1031,-28.821932
46.900002,-2.6439669,14.019657,-30.12199,24.834057,-89.66156,30.793922,-150.01654,-29.306585
47,-2.6364267,14.189432,-30.447203,25.174351,-90.870529,31.161572,-151.94609,-29.794971
