temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-.3,-84.633369,3.6244938,-91.737244,-77.529488,102.22311,15.050868,72.723961,131.72227
-.2,-83.87545,3.5776327,-90.887482,-76.863419,100.52847,14.869552,71.384682,129.67226
-.1,-83.122154,3.5319402,-90.044624,-76.199677,98.849121,14.702915,70.031937,127.66631
0,-82.373459,3.4874132,-89.208664,-75.538261,97.185028,14.550906,68.665771,125.70428
.1,-81.629364,3.4440477,-88.379578,-74.879158,95.536118,14.413432,67.286308,123.78592
.2,-80.889847,3.4018395,-87.557327,-74.222359,93.902328,14.290363,65.89373,121.91092
.3,-80.154884,3.3607838,-86.741905,-73.567871,92.2836,14.181532,64.488304,120.07889
.4,-79.424477,3.3208752,-85.933273,-72.91568,90.679863,14.086732,63.070377,118.28935
.5,-78.698601,3.2821078,-85.131416,-72.265785,89.091072,14.005718,61.640366,116.54177
.6,-77.977242,3.2444751,-84.336296,-71.618187,87.517151,13.938209,60.198765,114.83553
.7,-77.260391,3.2079699,-83.547897,-70.972885,85.958038,13.883885,58.746124,113.16996
.8,-76.548027,3.1725845,-82.766174,-70.329872,84.413681,13.842398,57.283081,111.54428
.9,-75.840134,3.1383102,-81.991112,-69.689163,82.88401,13.813364,55.810318,109.95771
1,-75.136711,3.1051381,-81.222664,-69.050751,81.368973,13.796373,54.328575,108.40936
1.1,-74.437721,3.0730581,-80.460808,-68.414642,79.868492,13.790991,52.838646,106.89834
1.2,-73.743172,3.0420599,-79.705498,-67.780838,78.382515,13.796761,51.341358,105.42367
1.3,-73.053032,3.0121322,-78.956703,-67.149361,76.910973,13.813209,49.837585,103.98437
1.4,-72.367294,2.9832628,-78.214378,-66.520203,75.453819,13.839846,48.328217,102.57941
1.5,-71.685944,2.9554391,-77.4785,-65.893387,74.010979,13.876175,46.814171,101.20778
1.6,-71.008965,2.9286478,-76.749008,-65.268921,72.58239,13.921691,45.296375,99.868401
1.7,-70.336342,2.9028745,-76.025871,-64.646812,71.167992,13.975884,43.775761,98.560219
1.8,-69.66806,2.8781042,-75.309044,-64.027077,69.767723,14.038246,42.253269,97.282181
1.9,-69.004112,2.8543217,-74.598473,-63.40974,68.381531,14.10827,40.729828,96.033226
2,-68.344467,2.8315103,-73.894127,-62.794811,67.009338,14.185455,39.206356,94.812317
2.1,-67.689125,2.809653,-73.195946,-62.182308,65.651093,14.269309,37.683758,93.618423
2.2,-67.038071,2.7887323,-72.503883,-61.572254,64.306725,14.359348,36.162918,92.450531
2.3,-66.391281,2.7687299,-71.817894,-60.964668,62.976181,14.4551,34.644703,91.307655
2.4,-65.748741,2.7496266,-71.137917,-60.359573,61.659393,14.556108,33.129948,90.188843
2.5,-65.110451,2.7314031,-70.463898,-59.756996,60.356304,14.661924,31.619459,89.093147
2.6,-64.476379,2.7140393,-69.795799,-59.156956,59.066849,14.772123,30.114019,88.019676
2.7,-63.846516,2.6975145,-69.133545,-58.559483,57.790966,14.88629,28.614374,86.96756
2.8,-63.220848,2.681808,-68.477097,-57.964603,56.528591,15.004027,27.121239,85.935944
2.9,-62.599361,2.6668978,-67.826385,-57.372341,55.279667,15.124956,25.635296,84.924034
3,-61.982044,2.6527622,-67.181358,-56.782726,54.044128,15.248713,24.1572,83.931053
3.1,-61.368874,2.639379,-66.541962,-56.195786,52.821911,15.374951,22.687563,82.956261
3.2,-60.759842,2.6267257,-65.908127,-55.611553,51.612961,15.503341,21.226971,81.998947
3.3,-60.15493,2.6147792,-65.2798,-55.030056,50.41721,15.633568,19.775978,81.058434
3.4,-59.554127,2.6035168,-64.656929,-54.451328,49.234592,15.765335,18.335106,80.134079
3.5,-58.957417,2.5929151,-64.039436,-53.875397,48.065056,15.89836,16.904842,79.225273
3.6,-58.36478,2.5829506,-63.427273,-53.302292,46.908531,16.032377,15.48565,78.331413
3.7,-57.776211,2.5736001,-62.820374,-52.732048,45.764961,16.167133,14.077961,77.451958
3.8,-57.191689,2.5648401,-62.218681,-52.164692,44.634277,16.302391,12.68218,76.58638
3.9,-56.611198,2.5566471,-61.622135,-51.600262,43.516426,16.437923,11.298686,75.734169
4,-56.034729,2.5489976,-61.03067,-51.038784,42.411339,16.573523,9.9278316,74.894844
4.1,-55.462261,2.5418682,-60.444233,-50.480289,41.318954,16.708986,8.5699453,74.06797
4.2,-54.893784,2.5352361,-59.862755,-49.924812,40.239216,16.844128,7.2253327,73.253098
4.3,-54.329281,2.529078,-59.286182,-49.372379,39.172054,16.978769,5.894278,72.449829
4.4,-53.768738,2.5233712,-58.714455,-48.823021,38.117413,17.112747,4.5770431,71.657784
4.5,-53.212143,2.5180931,-58.147514,-48.276768,37.075226,17.245907,3.2738709,70.876579
4.6,-52.659473,2.5132213,-57.585297,-47.73365,36.045433,17.378099,1.9849859,70.105881
4.7,-52.110725,2.508734,-57.027752,-47.193695,35.027977,17.50919,.71059418,69.34536
4.8,-51.565872,2.5046093,-56.474819,-46.656929,34.022785,17.63905,-.54911518,68.594688
4.9,-51.02491,2.5008264,-55.926441,-46.123383,33.029804,17.767557,-1.7939688,67.853577
5,-50.48782,2.4973636,-55.382561,-45.593075,32.048969,17.894604,-3.0238085,67.12175
