temp,no_wgt_comm,no_wgt_low,no_wgt_high,pop_wgt_comm,risk_wgt_low,risk_wgt_high,frac_no_wgt_comm,frac_no_wgt_low,frac_no_wgt_high,frac_pop_wgt_comm,frac_risk_wgt_low,frac_risk_wgt_high
39.2,936,706,230,.001782510971776,.0004375432150612,.0001474550649823,.0001419073469345,.0001135854286305,.0006048381794897,.0018296546796314,.0004876071328574,.0026539366517956
39.3,1010,789,221,.0019325024492066,.0003851894933393,.0001970590171591,.0001531265175255,.0001269389563591,.0005811705985531,.0019836131196808,.0004292630715979,.0035467221710449
39.4,1238,1067,171,.0010719188913682,.0003912704770466,.0000879215520828,.0001876936917788,.0001716652299558,.0004496840377945,.0011002689166188,.000436039844562,.0015824361786656
39.5,1681,1473,208,.0007536278065782,.000218168152901,.0000687790358265,.0002548571049112,.0002369848957122,.0005469840927559,.0007735596946325,.0002431310642127,.0012379039273908
39.6,1010,799,211,.000871228073301,.0002110022206794,.0000925963812754,.0001531265175255,.0001285478151215,.0005548732864014,.0008942702438197,.0002351452023719,.0016665750350452
39.7,986,853,133,.0014030846451967,.0004139218766368,.000118971870772,.0001494878676041,.0001372356524389,.0003497542516179,.0014401933158623,.0004612830288447,.0021412883200214
39.8,833,666,167,.0007630209705177,.0001807127917792,.0000694622230506,.0001262914743552,.0001071499935807,.0004391651129338,.0007832012882219,.0002013900415707,.0012502001181941
39.9,892,698,194,.0009519797674587,.0001808821386842,.0000964126397324,.0001352364887453,.0001122983416206,.0005101678557435,.0009771576523367,.0002015787652348,.0017352611001385
40,789,615,174,.0012160421604814,.0002401649930048,.0001170095869925,.0001196206161659,.000098944813892,.00045757323144,.0012482039464458,.0002676447939787,.0021059705990308
40.1,885,769,116,.0007064213899074,.0003116543272497,.0000464778729552,.0001341752158515,.0001237212388341,.00030504882096,.0007251047664228,.0003473139743044,.000836521489094
40.2,1026,798,228,.0015722921230929,.0002351643269138,.0001674353269459,.0001555522841397,.0001283869292453,.0005995787170593,.0016138759796234,.0002620719491234,.003013546879794
40.3,1063,893,170,.0012253413800572,.0002891214238074,.0001124909266014,.0001611618694352,.0001436710874888,.0004470543065793,.0012577491110384,.0003222028445595,.0020246425115189
40.4,899,753,146,.000822202603783,.0002004413227743,.0000801991449871,.000136297761639,.0001211470648142,.0003839407574152,.0008439481525983,.0002233759211429,.0014434461803644
40.5,1056,872,184,.0018492537582472,.0002355717820608,.0001990219765915,.0001601005965415,.0001402924840876,.0004838705435917,.00189816267399,.0002625260254961,.0035820520526214
40.6,1249,1002,247,.0015789163732845,.0004642903708976,.0001220667059286,.0001893614063261,.0001612076479997,.0006495436101476,.0016206754274551,.0005174147119046,.0021969900109349
40.7,669,548,121,.0010574448178347,.0001993858439717,.0001093614242105,.000101427366559,.0000881654601835,.0003181974770359,.0010854120339441,.0002221996739175,.0019683168702259
40.8,862,657,205,.0010914494273885,.0001845220668777,.0001069276976358,.0001306881763435,.0001057020206944,.0005390948991104,.0011203159946963,.0002056351758685,.0019245139926661
40.9,451,405,46,.0004920483513452,.0001313632568691,.0000408624565994,.0000683762964396,.0000651587798801,.0001209676358979,.0005050620068536,.0001463939077099,.0007354536872953
41,754,611,143,.0011937022406167,.0001241212570426,.0001347643928807,.0001143142516972,.0000983012703871,.0003760515637697,.0012252731821643,.0001383232745702,.0024255264589669
41.1,338,254,84,.0007319233147077,.000222838242502,.0000685453391882,.0000512443197263,.0000408650125668,.0002208974220745,.000751281164094,.0002483355078474,.0012336977912774
41.2,368,290,78,.000596956796189,.0001971049978238,.0000552803051005,.0000557926321281,.0000466569041117,.0002051190347835,.00061274506187,.0002196578521902,.0009949500740874
41.3,466,335,131,.0015893132836665,.0002036634039042,.0001738811438406,.0000706504526405,.0000538967685428,.0003444947891876,.0016313473144928,.0002269666744389,.0031295604579618
41.4,457,325,132,.0011386905344242,.0001534055908756,.0001248859250147,.0000692859589199,.0000522879097803,.0003471245204028,.0011688065307588,.0001709583368141,.002247731088313
41.5,692,565,127,.0006882914274867,.0001511489640409,.0000693038018776,.000104914406067,.0000909005200797,.0003339758643269,.0007064953042036,.0001684435055862,.0012473488105263
41.6,705,657,48,.0002689104635668,.0001133743741621,.0000222799396511,.0001068853414411,.0001057020206944,.0001262270983283,.0002760225860358,.00012634672787,.0004010004569655
41.7,729,665,64,.0005845857985448,.0001819266784162,.0000424011629115,.0001105239913625,.0001069891077044,.000168302797771,.0006000468770679,.0002027428217357,.0007631477449979
41.8,670,608,62,.0003501432437729,.0001124072789276,.0000352762485605,.0001015789769723,.0000978186127583,.0001630433353407,.0003594038043267,.0001252689771055,.0006349115847848
41.9,344,294,50,.0004577688110428,.0001174388562299,.000047508751044,.0000521539822067,.0000473004476167,.0001314865607586,.0004698758440063,.0001308762700487,.0008550755153222
42,547,462,85,.0001998493968769,.0000587024899441,.0000202257928016,.0000829308961252,.0000743292748262,.0002235271532897,.0002051349977683,.0000654192587794,.0003640293592774
42.1,270,218,52,.0004961871969618,.0000555878832009,.0000592381429411,.0000409348116157,.0000350731210219,.000136746023189,.0005093103163285,.0000619482771443,.0010661843237103
42.2,648,542,106,.0003490088814024,.0000388965071738,.0000417966617769,.0000982435478777,.000087200144926,.0002787515088083,.0003582394404308,.0000433470653603,.0007522677679857
42.3,299,206,93,.0006689125270277,.0001128285305887,.0000702547233229,.0000453315136041,.0000331424905069,.000244565003011,.0006866038721326,.0001257384285965,.0012644637551852
42.4,146,102,44,.0002226674667203,.0000238701083162,.0000243149611661,.0000221351203552,.0000164103593772,.0001157081734676,.000228556558101,.0000266013382825,.0004376273316453
42.5,188,139,49,.0003450435065676,.0000460122369379,.0000371752501356,.0000285027577176,.0000223631367984,.0001288568295435,.000354169189679,.0000512769805527,.0006690903353254
42.6,201,175,26,.0002542631564772,.0000586129823099,.0000266509689646,.0000304736930917,.0000281550283433,.0000683730115945,.0002609878881379,.000065319509636,.0004796714399034
42.7,73,46,27,.000460637186985,.0000986716367963,.0000406033874089,.0000110675601776,7.40075030737e-06,.0000710027428097,.0004728200825264,.000109961695797,.0007307908890384
42.8,159,127,32,.0003835565921291,.0001172020691351,.0000310140607098,.0000241060557293,.0000204325062834,.0000841513988855,.0003937008662523,.0001306123896538,.0005581995603116
42.9,263,219,44,.0001179289024302,9.61067663008e-06,.0000140118379108,.000039873538722,.0000352340068981,.0001157081734676,.0001210478766256,.0000107103351511,.0002521888969696
43,66,16,50,.0004955835765581,.000067145341859,.0000536846456143,.0000100062872838,2.57417401996e-06,.0001314865607586,.0005086907314206,.0000748281461159,.0009662309575568
43.1,7,2,5,.0000318977581401,5.10933250553e-06,3.16358082841e-06,1.06127289374e-06,3.21771752494e-07,.0000131486560759,.0000327413875005,5.69394493636e-06,.0000569389943469
43.2,82,76,6,.0000133259787427,.0000170031091127,6.77230984653e-07,.0000124320538981,.0000122273265948,.000015778387291,.0000136784231644,.0000189486135282,.0000121889887751
43.4,141,113,28,.0000881311959266,.0000269025591955,8.41064771222e-06,.0000213770682882,.0000181801040159,.0000736324740248,.0000904620827596,.0000299807637378,.0001513771414463
43.6,33,33,0,5.50706389537e-07,1.04495741038e-06,0,5.00314364192e-06,5.30923391616e-06,0,5.65271428156e-07,1.16452197016e-06,0
43.7,23,14,9,2.24320868336e-06,4.57897506223e-06,1.25364092718e-09,3.48703950801e-06,2.25240226746e-06,.0000236675809366,2.30253688751e-06,5.10290372394e-06,2.25633728162e-08
43.8,143,110,33,.000059991523623,.000028682507093,3.31124888076e-06,.000021680289115,.0000176974463872,.0000867811301007,.0000615781746497,.0000319643741815,.0000595967644035
43.9,40,34,6,.0000387484336181,7.41235206281e-06,4.17881048520e-06,6.06441653566e-06,5.47011979241e-06,.000015778387291,.0000397732490965,8.26047716583e-06,.0000752113758108
44,2,1,1,7.21894522221e-06,2.40844656219e-06,4.45656240800e-07,3.03220826783e-07,1.60885876247e-07,2.62973121517e-06,7.40987130904e-06,2.68402224604e-06,8.02104310016e-06
44.2,7,7,0,.0000357490259015,.0000753179838284,0,1.06127289374e-06,1.12620113373e-06,0,.0000366945132842,.0000839359059471,0
44.3,1,1,0,7.80060088704e-06,4.83320127387e-06,0,1.51610413392e-07,1.60885876247e-07,0,8.00691055646e-06,5.38621862836e-06,0
44.7,2,2,0,4.40978475423e-06,9.29077305045e-06,0,3.03220826783e-07,3.21771752494e-07,0,4.52641438931e-06,.0000103538280408,0
44.9,8,6,2,1.99073479190e-06,1.65231547555e-07,2.54629526353e-07,1.21288330713e-06,9.65315257483e-07,5.25946243034e-06,2.04338558672e-06,1.84137425488e-07,4.58289196576e-06
45,2,2,0,3.18184908255e-06,6.70369172440e-06,0,3.03220826783e-07,3.21771752494e-07,0,3.26600237303e-06,7.47073155011e-06,0
45.1,48,46,2,1.00938512417e-06,1.86035971694e-06,5.91229620817e-10,7.27729984280e-06,7.40075030737e-06,5.25946243034e-06,1.03608126134e-06,2.07322302446e-06,1.06411126705e-08
45.2,4,0,4,3.80731115399e-06,0,5.09259052706e-07,6.06441653566e-07,0,.0000105189248607,3.90800661539e-06,0,9.16578393151e-06
45.3,76,67,9,.0000381182358481,.0000164359918617,2.01925254471e-06,.0000115223914178,.0000107793537086,.0000236675809366,.0000391263839062,.0000183166064322,.0000363430604319
45.7,7,1,6,.0000822536265519,9.26615757635e-06,9.00171340845e-06,1.06127289374e-06,1.60885876247e-07,.000015778387291,.0000844290638994,.0000103263960516,.0001620153037573
45.8,161,127,34,.0000121221777354,3.96938877678e-06,1.30233416079e-06,.000024409276556,.0000204325062834,.0000894108613159,.0000124427841243,4.42356826484e-06,.0000234397669732
46.1,2,1,1,.0000317797229507,6.56350221107e-06,2.83386566480e-06,3.03220826783e-07,1.60885876247e-07,2.62973121517e-06,.0000326202305258,7.31450148117e-06,.0000510046905135
